f1,accuracy,brier_score,roc_auc,model__kernel,model__C,model__gamma,model__degree
0.4946809563103956,0.49546529968454256,0.25021362559816857,0.49800380652498166,sigmoid,0.03125,16.0,2
0.34543123035959766,0.5011829652996845,0.2514187734737388,0.5082067785749905,rbf,64.0,0.03125,2
0.4527993084515724,0.5115010515247108,0.2500644329909984,0.49891222892278986,rbf,64.0,512.0,3
0.3536104288651526,0.5017087276550999,0.2616390710516795,0.5149521962602872,poly,2.0,0.03125,2
0.3682938639910245,0.5046004206098843,0.2540399673026331,0.5093735729504942,rbf,32.0,0.0009765625,2
0.364036197555807,0.5017744479495267,0.2519587992832138,0.5102093471258877,rbf,0.5,0.125,2
0.3394420856165127,0.5005257623554153,0.25421675010234723,0.5023917246055676,poly,256.0,0.00390625,2
0.3333333333333333,0.5,0.2500248808447395,0.4957939011566772,sigmoid,0.00390625,128.0,3
0.4888873703636862,0.5088722397476341,0.250137955034075,0.4984705000879035,poly,32.0,128.0,3
0.4500764695835726,0.5092008412197686,0.24971139431799788,0.5064709611665621,rbf,64.0,512.0,5
0.33513540675491427,0.5001314405888538,0.26125047756512837,0.5043080136742439,poly,128.0,0.0625,4
0.4828255320841774,0.49047055730809674,0.25023085634739745,0.49992047567948283,sigmoid,2.0,16.0,5
0.3718474887365295,0.5010515247108307,0.2559394106492362,0.5053406723068639,linear,0.125,0.125,2
0.4734287935043545,0.5120268138801263,0.2497456013898508,0.5080593916581251,rbf,0.0009765625,256.0,3
0.34277431055760443,0.5001314405888538,0.2596551674617007,0.5069008036811105,poly,0.0009765625,0.00390625,2
0.3361500759801596,0.5003286014721346,0.2500256578847757,0.49595533397243036,poly,0.00390625,0.001953125,4
0.4791289153823036,0.5049947423764458,0.2503760106757232,0.4968934203411982,linear,64.0,0.125,4
0.3333333333333333,0.5,0.250035086000406,0.49500525762355413,sigmoid,0.0625,128.0,3
0.5160006812316651,0.5239221871713986,0.25009023760366633,0.4902670559021938,sigmoid,0.125,32.0,5
0.33557256525320056,0.5003286014721346,0.250088433036291,0.4894328020700994,poly,0.0078125,0.0078125,5
0.5220232899979731,0.524382229232387,0.24944959361014474,0.5284287956890804,rbf,8.0,8.0,5
0.36856418812180475,0.5039432176656151,0.25606768720443396,0.4995815082303093,linear,0.0078125,0.001953125,5
0.36401163045571594,0.500788643533123,0.25116618011194514,0.5032953095474242,rbf,0.0078125,0.125,3
0.47236087804658966,0.5054547844374342,0.25006730750785455,0.4996937544850128,poly,128.0,16.0,3
0.36202896927586065,0.5025630914826498,0.2756914546753811,0.5118492274168207,sigmoid,0.03125,0.25,5
0.35646716114840404,0.5019716088328076,0.253707971090675,0.4976485126619719,poly,0.00390625,16.0,2
0.48226949554281573,0.49362513144058884,0.2510466923686051,0.49459027300942837,linear,128.0,0.0009765625,2
0.4611783917784198,0.49572818086225023,0.25007412796126205,0.499578415713826,poly,0.03125,8.0,5
0.4957220740595977,0.5047318611987381,0.25033638368361233,0.5057121889239398,sigmoid,0.0625,4.0,2
0.335978409077483,0.5004600420609884,0.25,0.5,poly,4.0,0.0009765625,5
0.4827848048651434,0.5161014721345951,0.25115016893186615,0.4872496754758122,rbf,16.0,0.5,5
0.3682032430014459,0.5030888538380651,0.25897113796231824,0.5145379027112973,sigmoid,0.015625,0.0625,4
0.48861690639553956,0.5074263932702419,0.24979728705283788,0.5164427200987173,poly,0.001953125,256.0,2
0.36718631851710776,0.5027602523659306,0.25383966434164373,0.5069112560412914,rbf,0.001953125,0.001953125,5
0.4111956390404493,0.49737118822292326,0.2503787879470015,0.49859181657251594,poly,0.001953125,64.0,2
0.48880564325375553,0.5061119873817035,0.24997190240660416,0.511058216985607,poly,0.00390625,512.0,2
0.33695946473368266,0.5005914826498423,0.26395611113459005,0.499974275100315,poly,4.0,0.0078125,3
0.4974715671585902,0.5072292323869612,0.2505401435415267,0.48663758180829075,linear,512.0,0.00390625,5
0.36163177599603924,0.5053233438485805,0.251400402836756,0.4998553427904215,rbf,0.25,0.0625,4
0.4623504268069652,0.5027602523659306,0.2501227519219572,0.5035903252539526,poly,0.25,4.0,3
0.5016188210136593,0.5055205047318612,0.2500042619190287,0.5029664834791203,rbf,16.0,1.0,2
0.4103434713255436,0.4966482649842271,0.25158232206156517,0.4994563217809357,linear,16.0,512.0,2
0.4799589608580348,0.49901419558359617,0.2502494875549709,0.49247098355707264,linear,128.0,0.0625,4
0.3363839800384463,0.5005914826498423,0.2583241906377806,0.504496899052522,poly,2.0,0.00390625,3
0.3546640573355924,0.49980283911671924,0.2517082272946503,0.5045931298727002,rbf,0.5,0.03125,5
0.5292925875708184,0.5366719242902208,0.2479680060789217,0.5464038145136947,rbf,512.0,64.0,2
0.35283151649348987,0.5032860147213459,0.2558828322641162,0.50148340586753,rbf,0.0078125,0.015625,4
0.38458644758669586,0.5048633017875921,0.25545606510944274,0.5068509087782964,linear,0.0078125,128.0,3
0.49808981705745226,0.5115010515247109,0.24990439580882196,0.4997881885358375,rbf,0.5,512.0,3
0.39191568287322726,0.5055862250262881,0.2512854959074602,0.5025862076114467,rbf,0.0625,0.25,5
0.3609861464649129,0.5039432176656151,0.25262760288323405,0.5051596305178787,rbf,0.001953125,0.00390625,5
0.39525266970394446,0.5004600420609884,0.2544756605798142,0.5073979559398982,rbf,0.001953125,0.0009765625,4
0.3355719679031709,0.5003286014721346,0.25221918756951467,0.5018936221322179,poly,0.25,0.03125,5
0.34453282496943705,0.5011829652996845,0.2557122351970651,0.5033646406571863,sigmoid,128.0,0.0009765625,2
0.35186245379535896,0.49848843322818087,0.254057866639307,0.5152371742457162,linear,0.015625,128.0,2
0.5074897588943472,0.5111067297581493,0.24957804829904212,0.5300220118067096,rbf,256.0,128.0,3
0.3649460811793892,0.5036146161934805,0.25630770529235886,0.5016051715444809,sigmoid,0.015625,0.001953125,4
0.5103748734082576,0.5111067297581493,0.25016363077274645,0.5152496479714197,rbf,0.001953125,2.0,3
0.3625156694064571,0.5013144058885384,0.2513568921229845,0.5003562613542002,poly,0.0078125,2.0,5
0.336868090289005,0.5003943217665615,0.2632772581980979,0.5041101444491989,poly,0.125,0.03125,3
0.3973026112648804,0.5054547844374343,0.25383926511585264,0.5115375743171447,sigmoid,0.0009765625,0.03125,4
0.3507807364042807,0.4988827549947424,0.27047922491617404,0.5091383343782239,sigmoid,0.125,0.25,3
0.38788429246942796,0.5061777076761305,0.253341163668023,0.49722907067771926,linear,4.0,0.001953125,5
0.46423937779613633,0.4986198738170347,0.25001435332441524,0.5018156008783714,poly,0.0625,16.0,4
0.4015145255942166,0.5074263932702419,0.2522135009509131,0.5037159263424078,rbf,0.125,0.125,2
0.4304015107506449,0.49697686645636174,0.2500389625026145,0.5045890525883983,poly,4.0,1.0,4
0.3421783225005498,0.49940851735015773,0.25519891980772436,0.5130473270429821,linear,0.25,2.0,5
0.3684860880197681,0.5023659305993691,0.2528277547892207,0.5066925857556549,rbf,0.0009765625,0.0078125,4
0.461082952649721,0.5021687697160884,0.2502288685459076,0.5032556424086219,poly,256.0,0.25,2
0.4854187849898598,0.5017087276550999,0.25024795232627317,0.49694075830300943,linear,512.0,8.0,4
0.43085925352554555,0.5070320715036802,0.2497885745979218,0.5020797605265807,rbf,8.0,512.0,2
0.48412730706155704,0.5061777076761304,0.2514181274482677,0.5033048116930432,sigmoid,256.0,0.0625,4
0.38118765057730386,0.5045347003154574,0.25427071498984893,0.5064814826332567,linear,8.0,0.0009765625,3
0.36265061639151397,0.5042060988433228,0.25588599482534025,0.5063149186588691,rbf,8.0,0.00390625,4
0.4126133768727788,0.500788643533123,0.2515555497959584,0.5088469640402874,rbf,0.0078125,0.5,4
0.4956467382327913,0.5118296529968454,0.2515217841659782,0.4929282959107741,sigmoid,1.0,4.0,4
0.44521629345409985,0.49842271293375395,0.2501499129522755,0.49504174586273125,poly,0.0625,8.0,5
0.47292714944108993,0.5028916929547844,0.25007117205973134,0.5043451757019286,poly,512.0,256.0,4
0.3768401873400056,0.5062434279705573,0.2545775281858298,0.49900512535368713,sigmoid,128.0,0.0009765625,4
0.52741159166318,0.5299684542586751,0.24855662841514728,0.5458140768033206,rbf,0.0625,8.0,4
0.4983743774873647,0.5009858044164038,0.25114006223150565,0.4851126602027198,sigmoid,16.0,16.0,3
0.3918827238128096,0.5031545741324921,0.2624276895936289,0.5085967984610809,sigmoid,0.03125,0.00390625,4
0.35431982451201477,0.5023659305993691,0.2506549249021172,0.4997942008025201,rbf,0.00390625,0.125,4
0.35210730499442955,0.5021687697160884,0.2561892473443627,0.499772155824684,poly,0.0625,0.015625,2
0.40198071842925687,0.501577287066246,0.25528396347354204,0.5100164190165646,linear,0.125,32.0,2
0.3333333333333333,0.5,0.25002976467074345,0.4953995793901157,sigmoid,8.0,256.0,3
0.4953625460654619,0.5195189274447949,0.25106004426704526,0.5097145099353052,sigmoid,32.0,4.0,3
0.3344682166270558,0.4999342797055731,0.25,0.5,poly,0.0009765625,0.0078125,5
0.4444899319112523,0.49677970557308093,0.24987015117382405,0.5136153653080879,poly,0.03125,64.0,5
0.48265472472758475,0.5011829652996845,0.2507009868911074,0.5103275192641317,linear,128.0,0.125,2
0.4905200537051301,0.4961225026288118,0.2505553709037359,0.48979120572622104,sigmoid,0.015625,16.0,4
0.34131751363811846,0.5009200841219769,0.2500005293545467,0.4999342797055731,sigmoid,512.0,64.0,5
0.5111583927379177,0.5315457413249212,0.24998406829562608,0.49064866207025415,sigmoid,0.03125,32.0,5
0.41104289617234,0.5069663512092535,0.2517930009237569,0.5009422327595834,rbf,0.125,0.25,5
0.4856129436496879,0.5001314405888538,0.2500095668170227,0.5094957187132698,poly,0.25,16.0,2
0.39116017486772714,0.5038117770767613,0.25131483455097214,0.48973170501801744,rbf,0.125,0.25,4
0.3750096259322362,0.5039432176656151,0.25385681585182807,0.49843708708858125,rbf,128.0,0.00390625,3
0.4347634249854873,0.4918506834910621,0.25060407121239503,0.48502890310824515,poly,0.125,4.0,3
0.45638556997063395,0.49783123028391163,0.2506529611307548,0.4922666355963782,poly,0.00390625,8.0,5
0.5216714991538918,0.5279968454258674,0.24836263697776487,0.5422108113546977,rbf,128.0,16.0,5
0.36101519455219233,0.5001971608832807,0.2557531669117864,0.5131415883275228,linear,0.0625,8.0,5
0.48130861823249516,0.499211356466877,0.2506672181680599,0.4931555872339814,linear,256.0,4.0,5
0.3649883975036019,0.5021687697160884,0.2517295490096447,0.5061194854384283,linear,2.0,0.5,5
0.3333333333333333,0.5,0.25005598222008174,0.49369085173501576,sigmoid,128.0,128.0,3
0.35423382486054,0.5005257623554153,0.26581788654660254,0.5107790266706914,sigmoid,0.125,0.25,5
0.49766556676877527,0.5082150368033649,0.25153856679905173,0.4966171152232251,sigmoid,0.0009765625,4.0,4
0.4880214816894487,0.4923764458464774,0.2500590525907916,0.4978703272939769,sigmoid,0.03125,16.0,3
0.361489878791187,0.5026288117770767,0.25534436698349505,0.500885772737978,linear,4.0,256.0,2
0.36750745997780687,0.5019058885383807,0.2522470232516256,0.5111448074471391,linear,8.0,0.015625,5
0.335311793471092,0.5002628811777077,0.2582267330310445,0.49540583352959583,poly,0.001953125,0.25,5
0.518600866259797,0.5248422712933754,0.2503641908717259,0.5466485379549559,rbf,0.0625,16.0,4
0.37000987963470094,0.5019716088328076,0.25103060181319925,0.5102568578539829,rbf,4.0,0.25,5
0.41097576470469044,0.5136698212407992,0.25095919772492564,0.5515170918375809,rbf,0.00390625,32.0,2
0.3462599523730303,0.5009858044164037,0.251286539416826,0.5099711542501613,linear,2.0,0.125,2
0.35181317076376994,0.499211356466877,0.25652458066878164,0.5080400418343191,linear,0.0009765625,0.125,3
0.4921030198198325,0.5039432176656151,0.25019667191420875,0.5035447667848665,linear,512.0,0.015625,3
0.3364648803126226,0.5002628811777077,0.2582248133541925,0.4994616775357391,poly,32.0,0.0078125,3
0.5011457561900613,0.514589905362776,0.25013852021259325,0.50911248854214,sigmoid,0.25,2.0,3
0.35528678691625937,0.5002628811777077,0.25818398467635073,0.5054466644220872,linear,0.03125,0.5,2
0.34524694867858674,0.5001971608832807,0.2581357742365935,0.5172667634434283,linear,0.5,256.0,5
0.3716996774875521,0.5036146161934805,0.2543394933208178,0.5053022318086777,sigmoid,0.0625,0.00390625,3
0.379363249262763,0.5034174553101998,0.25769744911894255,0.5026698437695226,linear,0.5,512.0,2
0.36634675755263235,0.5,0.250615244474394,0.5040854043173326,linear,2.0,128.0,5
0.41927817868479234,0.5112381703470033,0.25163737650314066,0.5273217611712061,rbf,0.00390625,64.0,4
0.3452819921374427,0.4971083070452156,0.2546665922124073,0.5136353889204015,linear,8.0,32.0,2
0.49212161449786584,0.4950052576235542,0.2503186856363233,0.49648410246118707,sigmoid,2.0,16.0,3
0.338420031444728,0.5010515247108307,0.2500502893394495,0.4940194532071504,sigmoid,0.03125,64.0,4
0.47799565807201616,0.48356992639327023,0.25284020274079044,0.4832584633365067,sigmoid,16.0,8.0,4
0.39793524699032967,0.5021030494216614,0.25535617781121966,0.5018684673612701,rbf,0.125,0.00390625,4
0.4945945510960629,0.49671398527865407,0.2507581260683802,0.4929825618005729,sigmoid,0.125,16.0,5
0.44220669488358755,0.5167586750788644,0.2520701571976306,0.5438114391459099,rbf,0.0009765625,32.0,4
0.335513344439008,0.5001971608832807,0.2534879221311391,0.49923772060181265,poly,32.0,0.0625,4
0.3959822918505699,0.504863301787592,0.25155173746072496,0.4906699814296977,rbf,1.0,0.25,4
0.4919218535791756,0.5124868559411146,0.24999580445111166,0.5112855083088144,linear,64.0,0.0625,2
0.46608323043906097,0.49763406940063093,0.2500593974079763,0.5069252673869225,poly,8.0,32.0,3
0.500881878029086,0.5012486855941115,0.2503646135370531,0.5026810735779815,sigmoid,32.0,16.0,2
0.3910248582476858,0.5075578338590957,0.2562850549126595,0.49935086524119277,linear,0.5,0.125,5
0.4649393922113877,0.5011829652996845,0.250068476302364,0.5026032423670473,poly,0.5,256.0,4
0.3429471119802847,0.5024973711882229,0.249997633917634,0.500262812071194,sigmoid,128.0,64.0,4
0.4977572873809961,0.5110410094637224,0.25020153769694886,0.5003658844362181,sigmoid,128.0,1.0,4
0.4989561209622824,0.49907991587802314,0.25058276920906686,0.5029570677166434,sigmoid,0.25,0.5,4
0.3364399616250503,0.5004600420609884,0.2514664136722619,0.5015233494323867,poly,0.0078125,0.0625,4
0.4776964060556449,0.49467665615141954,0.2506284090101714,0.49056208888535063,linear,128.0,0.03125,3
0.3462056369921179,0.5021030494216614,0.25403840327270416,0.49863594108144504,poly,32.0,0.25,4
0.3836630015717676,0.5034831756046267,0.2589271187793776,0.5135579377952921,linear,0.0625,0.5,3
0.4231610997595112,0.5006572029442692,0.25062780656678013,0.5033395031628669,rbf,0.03125,0.5,2
0.34350929452125417,0.5017744479495267,0.2590059619324253,0.500018175013075,poly,0.25,0.001953125,2
0.4263662663880238,0.5144584647739222,0.251988948896509,0.5462033192411331,rbf,0.015625,32.0,2
0.47606743336700746,0.49487381703470035,0.2502370840284742,0.4962186643424764,linear,256.0,0.5,5
0.5011284505984239,0.5123554153522608,0.2502342487682292,0.5001421866517176,sigmoid,16.0,1.0,3
0.35147469754235805,0.4982255520504732,0.26283833330992046,0.5081682344170341,linear,0.25,32.0,2
0.3662086311189934,0.497568349106204,0.2539949191096952,0.504935708137209,linear,4.0,32.0,2
0.3656930014995343,0.49980283911671924,0.25252048397605886,0.5081613410423031,linear,0.015625,0.015625,4
0.3503319728903552,0.4996713985278654,0.25445823737401774,0.5045071268165339,linear,0.125,0.0078125,5
0.45231363941481983,0.4981598317560463,0.2501368269154226,0.5081068851095919,poly,64.0,4.0,5
0.3333333333333333,0.5,0.2500839212028879,0.48834055634613405,sigmoid,0.5,256.0,5
0.43500755476982833,0.5084779179810726,0.2499476492447973,0.4991754556330654,rbf,256.0,512.0,2
0.35513795468709214,0.5021687697160884,0.25855807629751903,0.5047386336370703,linear,0.0625,0.0625,4
0.40729354534124573,0.506440588853838,0.25765768328494654,0.5143066377635584,linear,0.03125,0.125,3
0.3673510132772069,0.5004600420609884,0.25930388021257145,0.4932545995913317,linear,0.03125,0.0009765625,5
0.5109663197026639,0.533254468980021,0.25003313199551536,0.4949702033445341,sigmoid,512.0,32.0,4
0.3551657663947216,0.5030231335436383,0.25450288822277406,0.5006579458392904,linear,0.125,0.5,4
0.3425111824730478,0.49940851735015773,0.2907197378892986,0.5079568375919532,sigmoid,0.00390625,0.125,4
0.3368400490081892,0.5003286014721346,0.2560162508384392,0.5003377062553005,poly,8.0,0.0078125,3
0.33998021696973313,0.4997371188222923,0.25787954513503775,0.4985644331165047,poly,0.25,0.015625,2
0.3610691479324936,0.5029574132492114,0.2552435160740044,0.5137412255459691,linear,0.03125,0.5,4
0.49266720212628023,0.4957939011566772,0.25022056643113694,0.4936706899096751,sigmoid,0.0078125,16.0,4
0.34141667968628797,0.5013801261829653,0.2500225972137904,0.4959910620399579,sigmoid,0.25,64.0,5
0.3333333333333333,0.5,0.25002646019197733,0.4956624605678233,sigmoid,0.00390625,512.0,2
0.3333333333333333,0.5,0.25,0.5,sigmoid,1.0,512.0,4
0.3664480879990675,0.5059148264984228,0.2561200239556249,0.5071305655621787,linear,0.00390625,0.125,2
0.38572860119139396,0.5057833859095688,0.25215454726216324,0.5149229469284089,rbf,256.0,0.001953125,3
0.49205101268209506,0.49507097791798105,0.25009726271702387,0.5074312480028217,sigmoid,64.0,16.0,4
0.4453553353264602,0.5032202944269191,0.25033546008228724,0.49143545700413865,poly,256.0,8.0,5
0.4522879520172625,0.4938880126182965,0.25205675680334916,0.492303590304522,linear,32.0,2.0,5
0.34909688801153876,0.5023002103049421,0.25549916955336843,0.4930407840382751,rbf,1.0,0.0078125,3
0.5228750016479781,0.5305599369085174,0.24745332425237626,0.5524767739918466,rbf,8.0,32.0,4
0.37847008414027294,0.5057833859095688,0.2565103687339654,0.4953631429808238,sigmoid,128.0,0.001953125,5
0.36016070395000577,0.5017087276550999,0.2536062919185017,0.5081697374837046,linear,1.0,0.25,4
0.4096752698102356,0.49940851735015773,0.25597857969933735,0.49946304238938255,linear,4.0,64.0,2
0.40709822320100786,0.5021687697160884,0.2561432616732747,0.5066647185540485,sigmoid,8.0,0.001953125,3
0.5258957187906292,0.5347003154574133,0.24784963361499723,0.5493081885137234,rbf,512.0,32.0,5
0.3935187074324412,0.5050604626708728,0.2549065148881582,0.5083950592712746,linear,0.0625,0.25,3
0.5293971539598874,0.5356203995793901,0.24750683032077958,0.5511636984036947,rbf,16.0,32.0,2
0.49138698516831053,0.512092534174553,0.25041339426269976,0.5076833140111521,linear,512.0,0.125,3
0.36568497451212695,0.5043375394321766,0.25630426579501053,0.5122750272003238,rbf,128.0,0.0009765625,5
0.3986352929167537,0.5047975814931651,0.2566160046113171,0.5121717993456443,linear,0.125,0.0078125,5
0.399324126269428,0.5011829652996845,0.258213181296681,0.5047356620569858,linear,0.015625,32.0,4
0.5256385999955266,0.5335173501577287,0.24794258118345094,0.5474363349332874,rbf,8.0,32.0,5
0.4730917171852542,0.5009858044164037,0.2500356251249166,0.498943603279961,poly,16.0,128.0,3
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.0625,512.0,3
0.39885422668598236,0.5044689800210305,0.25476340154907773,0.5109986471708898,linear,0.25,8.0,4
0.41921466814184566,0.507294952681388,0.25061857538158405,0.5127549028307135,rbf,0.0009765625,0.5,4
0.489957325609696,0.49290220820189273,0.25123302109846835,0.4868898033062766,sigmoid,0.015625,16.0,5
0.5113434335937099,0.5144584647739222,0.25010439338791945,0.5253922036519199,rbf,1.0,128.0,5
0.36303734502754814,0.5040089379600421,0.25606243382350025,0.5113124252958587,sigmoid,1.0,0.0625,3
0.4783226483353741,0.4850814931650894,0.25341917755123067,0.47999724057691223,sigmoid,0.125,8.0,2
0.5104489922132368,0.5161671924290221,0.24980681336211602,0.5140914055269731,rbf,32.0,4.0,5
0.3375939061521971,0.5009858044164037,0.2609244459402047,0.5052243142146018,poly,32.0,0.001953125,3
0.5008918036909655,0.5239879074658255,0.2506287387334969,0.5407822760589606,rbf,0.0078125,16.0,2
0.39067701833890073,0.5044689800210305,0.2554337442513547,0.49182761919215034,sigmoid,0.0009765625,0.015625,5
0.46034533080821005,0.5002628811777077,0.2502353530795266,0.4897597795391646,poly,0.00390625,32.0,4
0.5067309785490365,0.5119610935856993,0.2499688227263621,0.5090923785466844,rbf,512.0,4.0,2
0.5108272142632393,0.5151156677181914,0.24982362966827376,0.5150539037716677,rbf,128.0,4.0,4
0.3578952642282075,0.4992770767613039,0.25437943978402966,0.5063047081714859,sigmoid,128.0,0.001953125,2
0.3413270454786899,0.5004600420609884,0.25776620375626424,0.49904142354995185,poly,0.5,0.125,2
0.38058138098075944,0.5075578338590957,0.25459015338081414,0.5057961187846984,sigmoid,0.0078125,0.0078125,5
0.3447976550838432,0.5013144058885384,0.25419224031306387,0.50204945732037,poly,0.5,0.0009765625,2
0.434926164520599,0.5047318611987381,0.25023392196660693,0.5126063238264885,rbf,0.001953125,0.5,4
0.36671072050566195,0.5023659305993691,0.2516049139700851,0.5025991823593738,rbf,8.0,0.015625,3
0.36014312513976177,0.5040089379600421,0.25489323494918426,0.5046854043449753,sigmoid,256.0,0.03125,3
0.4417157217079889,0.4982255520504732,0.2506448026568771,0.5000754470362151,poly,0.00390625,512.0,5
0.4713776100831563,0.5001314405888538,0.25013699835251013,0.4968663996943834,poly,32.0,256.0,3
0.33844737676020353,0.5005914826498423,0.25141864809108827,0.49468722944799925,poly,16.0,0.25,5
0.5041112406802465,0.5272739221871714,0.2508659143090949,0.5407149144848358,rbf,0.0009765625,16.0,4
0.45113898513830997,0.4971083070452156,0.25028600647562194,0.4960622763022155,poly,0.00390625,16.0,4
0.36847804681470064,0.5024973711882229,0.2520076463238363,0.49637728106780066,rbf,8.0,0.25,5
0.5196083996211667,0.5199789695057834,0.24934151425942905,0.5336614372385701,rbf,0.0625,4.0,5
0.35237473129448527,0.5023002103049421,0.25759168702175933,0.5078700916407655,linear,0.125,4.0,4
0.3783591007953677,0.5029574132492114,0.2561094380130049,0.5140569213766902,rbf,0.5,0.0009765625,5
0.48421033960615845,0.512223974763407,0.24985805871381683,0.504140775911349,rbf,0.0009765625,256.0,2
0.3457340687023639,0.49947423764458465,0.2810038741885877,0.5032246135840186,sigmoid,0.5,0.125,4
0.4758268847442305,0.5092008412197686,0.2502310241289252,0.49624872567588935,poly,0.0625,512.0,4
0.33591929984590596,0.5003286014721346,0.25,0.5,poly,0.0078125,0.001953125,4
0.3333333333333333,0.5,0.2500644268482704,0.4932308096740273,sigmoid,0.001953125,256.0,4
0.3362091444914337,0.5004600420609884,0.2534679711649206,0.4977617782377507,poly,0.00390625,0.5,4
0.3863619728885751,0.5054547844374342,0.2630317160444127,0.5043898185097098,sigmoid,0.03125,0.0625,3
0.523646659930734,0.5310199789695058,0.24853051945773416,0.5439357444872353,rbf,64.0,64.0,4
0.4781260078241528,0.5090036803364879,0.25010244351974553,0.5050523772087824,poly,0.25,32.0,4
0.5154684657931536,0.5228706624605678,0.25007492935142106,0.543505297290693,rbf,0.0078125,16.0,2
0.44326559098735074,0.4964511041009464,0.25011672513922223,0.5040755911924024,poly,0.125,4.0,4
0.34348961035770187,0.5017744479495267,0.25389110965820083,0.506776792042468,linear,4.0,0.0009765625,4
0.42592050147742866,0.5070320715036803,0.25085494447756107,0.5150343466283209,linear,16.0,2.0,4
0.3541385833681136,0.5011829652996845,0.25713175794102755,0.5036024534470882,sigmoid,2.0,0.0078125,3
0.3333333333333333,0.5,0.25,0.5,sigmoid,0.0009765625,512.0,4
0.4490614521395426,0.4952024185068349,0.25006748901315623,0.5039286534678754,poly,0.00390625,16.0,4
0.3873833588824616,0.5059805467928495,0.2545758737802242,0.5149287518755508,sigmoid,0.0078125,0.015625,2
0.40165352629836465,0.49875131440588855,0.2541364875472255,0.5106124972495607,linear,0.5,32.0,2
0.3918212391918433,0.5040089379600421,0.2557615281136727,0.502504143626555,linear,0.125,128.0,3
0.498755240483552,0.51130389064143,0.24965615019838713,0.5229764299796219,sigmoid,16.0,2.0,5
0.3353087340221071,0.5,0.2513084162608723,0.4992706153022829,poly,8.0,0.0078125,5
0.37160749963453465,0.5017744479495267,0.2554341119459306,0.5061235972759871,sigmoid,0.25,0.001953125,4
0.482505326019941,0.5074921135646688,0.24986993291680804,0.5085606039245867,poly,16.0,16.0,3
0.5095316018940791,0.5164300736067298,0.25002449303490504,0.5137271969237097,rbf,0.0078125,2.0,4
0.3398762807514063,0.49953995793901157,0.25378327444863374,0.5030592416969906,linear,4.0,0.25,3
