f1,accuracy,brier_score,roc_auc,model__kernel,model__C,model__gamma,model__degree
0.6642686567916884,0.6598580441640378,0.3104076459341245,0.7129626334636074,rbf,0.001953125,0.0009765625,4
0.18634172890488554,0.35165615141955836,0.5765507476488253,0.5383619542827855,poly,0.25,0.03125,5
0.7036628610097777,0.6978706624605677,0.349989619085864,0.7329040401076594,sigmoid,128.0,0.0009765625,2
0.6707495748881709,0.6649842271293376,0.39172122138507715,0.6888493796820656,linear,0.015625,128.0,2
0.6288191648238353,0.6249211356466877,0.20562549887433473,0.6980949863291829,rbf,256.0,128.0,3
0.7104955861371914,0.7039169295478445,0.3679655919118574,0.7316198123837001,sigmoid,0.015625,0.001953125,4
0.5056811573087614,0.5191640378548896,0.2875117060887238,0.633607336308115,rbf,0.001953125,2.0,3
0.19702754344548523,0.3501051524710831,0.5151984990642178,0.4893527593391061,poly,0.0078125,2.0,5
0.1882650986977763,0.35092008412197684,0.5667855029737372,0.5408815472777091,poly,0.125,0.03125,3
0.6543326203685713,0.6473186119873817,0.36893625676093333,0.6616749508126056,sigmoid,0.0009765625,0.03125,4
0.29526946327365017,0.333937960042061,0.48438928301645334,0.49861993881984396,sigmoid,0.125,0.25,3
0.5478700607342937,0.5464248159831756,0.2920759838867567,0.5931639354939962,linear,4.0,0.001953125,5
0.4097729934455313,0.42426393270241847,0.23978735469878643,0.5161516475206682,poly,0.0625,16.0,4
0.2012598006921788,0.356335436382755,0.4599994816618828,0.5603068094035513,rbf,0.125,0.125,2
0.2666048386829931,0.36803364879074657,0.38724936534929183,0.4814553168750688,poly,4.0,1.0,4
0.678637999813477,0.6715562565720294,0.3140579903704755,0.6963123130859614,linear,0.25,2.0,5
0.4999458328338076,0.5399053627760253,0.3154866523992892,0.6750860633905333,rbf,0.0009765625,0.0078125,4
0.26527639147694876,0.3638801261829653,0.4108416886082246,0.419471479580296,poly,256.0,0.25,2
0.3971570101692413,0.4051261829652997,0.24032367937141813,0.45969774559554094,linear,512.0,8.0,4
0.49021791817367066,0.5172712933753942,0.21783698370628543,0.6526022390449168,rbf,8.0,512.0,2
0.2872135662388497,0.3569926393270242,0.5590015955337551,0.35443331460959704,sigmoid,256.0,0.0625,4
0.4550805349495699,0.46884858044164035,0.31698639408066726,0.6031384292935329,linear,8.0,0.0009765625,3
0.6395849725183309,0.6380651945320716,0.3624862225402815,0.6652161691895051,rbf,8.0,0.00390625,4
0.2471769280490691,0.3635646687697161,0.3886131995375631,0.5548032785517741,rbf,0.0078125,0.5,4
0.3854065489754817,0.41643007360672973,0.3233915049912821,0.47993856813564745,sigmoid,1.0,4.0,4
0.34820132216918676,0.37528916929547845,0.2561988187773291,0.41931546831520905,poly,0.0625,8.0,5
0.38338603696283635,0.40141955835962145,0.26014285842495205,0.4625276181981525,poly,512.0,256.0,4
0.719110767368042,0.7133806519453207,0.3902318552088072,0.6536184234775672,sigmoid,128.0,0.0009765625,4
0.5910863130817858,0.5889064143007361,0.284388434106969,0.6497354528596393,rbf,0.0625,8.0,4
0.6448209567348773,0.6680862250262881,0.2280276895674621,0.5632493505779883,sigmoid,16.0,16.0,3
0.6797658270164878,0.6724500525762356,0.3589130231199349,0.7349765750005433,sigmoid,0.03125,0.00390625,4
0.22577643404085052,0.36682439537329126,0.44568908424658726,0.5067991193991747,rbf,0.00390625,0.125,4
0.24557388357112248,0.3747371188222923,0.5175739290116306,0.5552107647354608,poly,0.0625,0.015625,2
0.7289571876956649,0.7232124079915878,0.35598247106931014,0.7010601309348845,linear,0.125,32.0,2
0.18295476316806872,0.3516298633017876,0.22802080519721485,0.4917671737821391,sigmoid,8.0,256.0,3
0.38475724070222456,0.4164563617245005,0.2847890489268394,0.4746301415425229,sigmoid,32.0,4.0,3
0.18451873160758342,0.3515247108307045,0.22801889868929334,0.5103120539330904,poly,0.0009765625,0.0078125,5
0.36263172715601444,0.38172975814931653,0.2603181814390717,0.40539038456763204,poly,0.03125,64.0,5
0.4642522654811597,0.4685331230283912,0.28648558421951426,0.4428916109788282,linear,128.0,0.125,2
0.6437905106087656,0.6679810725552051,0.22794595915039456,0.5359020813901516,sigmoid,0.015625,16.0,4
0.18295476316806872,0.3516298633017876,0.22800320499517995,0.4944883880502276,sigmoid,512.0,64.0,5
0.18295476316806872,0.3516298633017876,0.22801180473905341,0.4926896192967454,sigmoid,0.03125,32.0,5
0.1837637156057708,0.3462145110410095,0.47211042672833786,0.5947905823162831,rbf,0.125,0.25,5
0.395744806253664,0.4189011566771819,0.27065312552988446,0.4894393841022384,poly,0.25,16.0,2
0.1928605231938847,0.34574132492113563,0.46465226142583477,0.5271809640709897,rbf,0.125,0.25,4
0.4160101597089012,0.4593322818086225,0.3930552099630792,0.546479202006062,rbf,128.0,0.00390625,3
0.27524211465715676,0.3665615141955836,0.3813037344834038,0.5175757364384019,poly,0.125,4.0,3
0.38633421187787353,0.4050473186119874,0.2550628031446138,0.4702660818821225,poly,0.00390625,8.0,5
0.600478719769964,0.5974237644584648,0.23131803867074746,0.6102344274998565,rbf,128.0,16.0,5
0.7272516343342228,0.7219768664563617,0.34852139767147183,0.691520373533205,linear,0.0625,8.0,5
0.4421093471956722,0.4493953732912723,0.24687979311589675,0.5045187735849239,linear,256.0,4.0,5
0.4798636696362256,0.4875657202944269,0.3582112143780394,0.6251374514139898,linear,2.0,0.5,5
0.18295476316806872,0.3516298633017876,0.22799766504717575,0.49642552363090076,sigmoid,128.0,128.0,3
0.3777933588471125,0.3898527865404837,0.5285792928807469,0.47195101506350623,sigmoid,0.125,0.25,5
0.2998072765123406,0.38732912723449,0.32493670451755907,0.4788430974013226,sigmoid,0.0009765625,4.0,4
0.6208806959806636,0.6325709779179811,0.22801170864536097,0.53302014541951,sigmoid,0.03125,16.0,3
0.522868941680223,0.5277339642481598,0.31555873860708394,0.5616476714992077,linear,4.0,256.0,2
0.47536576639906886,0.48664563617245005,0.3679234161300532,0.5284480838740616,linear,8.0,0.015625,5
0.19010060745146223,0.35336487907465824,0.5780617227716813,0.5292914340506745,poly,0.001953125,0.25,5
0.5844671400793742,0.5882492113564669,0.297380281594652,0.724883025954959,rbf,0.0625,16.0,4
0.2107454128213728,0.3483701366982124,0.45649242993745887,0.5276046973234143,rbf,4.0,0.25,5
0.4597788703951356,0.5037854889589906,0.287823039199536,0.7491369260031862,rbf,0.00390625,32.0,2
0.6200654682161866,0.6129337539432176,0.3335774476833675,0.6179930181495763,linear,2.0,0.125,2
0.6838890364316628,0.6767875920084122,0.34973229977579867,0.6824211481255441,linear,0.0009765625,0.125,3
0.5237024448035659,0.5180336487907466,0.2385468802939688,0.4481474952791353,linear,512.0,0.015625,3
0.1912703109134014,0.3521819137749737,0.592188055761858,0.5782606630239607,poly,32.0,0.0078125,3
0.4724504119836458,0.4618033648790747,0.25132716074820705,0.4217415133557695,sigmoid,0.25,2.0,3
0.662137819490053,0.6553364879074659,0.3592477469018298,0.6806868826598866,linear,0.03125,0.5,2
0.6740486076651175,0.6678496319663512,0.3492630686091661,0.6824331151828906,linear,0.5,256.0,5
0.6435991124599494,0.6358832807570978,0.33328187681369964,0.6755333973290013,sigmoid,0.0625,0.00390625,3
0.6487526056004012,0.6412986330178759,0.35665433388922807,0.6855964255284808,linear,0.5,512.0,2
0.6235535716767664,0.6178233438485805,0.34986480606532605,0.6162304930902914,linear,2.0,128.0,5
0.5741834743078147,0.5827024185068349,0.2619749354420189,0.7817870474633621,rbf,0.00390625,64.0,4
0.5132269868479769,0.5207939011566771,0.38245544094324607,0.5436104031242095,linear,8.0,32.0,2
0.6406364543196322,0.6678233438485804,0.22748266931058075,0.5516098444432891,sigmoid,2.0,16.0,3
0.18295476316806872,0.3516298633017876,0.22802252452496508,0.4917210515064088,sigmoid,0.03125,64.0,4
0.5937289487589803,0.589589905362776,0.22379768965530406,0.6252318784075196,sigmoid,16.0,8.0,4
0.5864848055326196,0.589931650893796,0.3305027906137441,0.7740193784608682,rbf,0.125,0.00390625,4
0.6448798290589417,0.6696635120925342,0.22747403743038325,0.5532880150854276,sigmoid,0.125,16.0,5
0.5524475215777749,0.5651156677181913,0.2771583626230453,0.7495047614581118,rbf,0.0009765625,32.0,4
0.18728997194709096,0.3520504731861199,0.5619519486625013,0.48641035759846796,poly,32.0,0.0625,4
0.19715430892229113,0.34923764458464773,0.45859882954670916,0.532136814116656,rbf,1.0,0.25,4
0.4642149594167025,0.4762881177707676,0.28069177621362623,0.481693354619095,linear,64.0,0.0625,2
0.45045886525351714,0.45328601472134594,0.2508073380948237,0.4242328437258962,poly,8.0,32.0,3
0.6404936674758008,0.6668769716088327,0.22643613004588686,0.5720800931747567,sigmoid,32.0,16.0,2
0.7138496858916357,0.7088065194532072,0.34233458615380796,0.624021477848892,linear,0.5,0.125,5
0.4552142141064038,0.4564405888538381,0.2589989451122595,0.4943901660324328,poly,0.5,256.0,4
0.18295476316806872,0.3516298633017876,0.2280314538303984,0.48976085478787046,sigmoid,128.0,64.0,4
0.3530989018221148,0.3861198738170347,0.2413799140732354,0.48521537053695446,sigmoid,128.0,1.0,4
0.43351816095419937,0.4404574132492114,0.38675037719890576,0.5046423028372136,sigmoid,0.25,0.5,4
0.184959424168695,0.3512618296529968,0.5751830471553799,0.5376442642706493,poly,0.0078125,0.0625,4
0.37827185299321064,0.40531019978969507,0.26110099977038786,0.5116448167437344,linear,128.0,0.03125,3
0.1838119147653089,0.3509989484752892,0.5059279337892977,0.5061661566380382,poly,32.0,0.25,4
0.7251115718141952,0.7188485804416405,0.3740494412997879,0.6897497037213645,linear,0.0625,0.5,3
0.24523908117132204,0.3693743427970557,0.3811875287746332,0.5161701740289006,rbf,0.03125,0.5,2
0.2380710187695907,0.3731598317560463,0.458990781802652,0.6122024264487924,poly,0.25,0.001953125,2
0.5358742112042723,0.5541009463722397,0.2727502742622542,0.7540436953516505,rbf,0.015625,32.0,2
0.4484614575428566,0.44855415352260775,0.2590773493510178,0.47739096410299886,linear,256.0,0.5,5
0.3445231538131228,0.3818086225026288,0.24363255379414472,0.47316070026612217,sigmoid,16.0,1.0,3
0.6503009370557444,0.642770767613039,0.3718765948436309,0.6564786896171627,linear,0.25,32.0,2
0.45238933359879996,0.4797318611987382,0.37675177959229145,0.5940416773202173,linear,4.0,32.0,2
0.705603734584924,0.69965825446898,0.3280280091246082,0.6611306436981936,linear,0.015625,0.015625,4
0.6479821157704166,0.6404048370136698,0.3339826927690864,0.703235176950463,linear,0.125,0.0078125,5
0.3598416609684525,0.38788117770767616,0.2643814150555689,0.4450415952846448,poly,64.0,4.0,5
0.18295476316806872,0.3516298633017876,0.2280129701026888,0.492920230675397,sigmoid,0.5,256.0,5
0.49215357218840483,0.5184016824395373,0.2174345324772416,0.6564465592200321,rbf,256.0,512.0,2
0.7090077965271975,0.7024447949526813,0.3469904320650948,0.6928060834990697,linear,0.0625,0.0625,4
0.709780479833056,0.7033385909568874,0.36505660878041724,0.6602354120237233,linear,0.03125,0.125,3
0.6815834139262312,0.6747634069400631,0.3128859887466455,0.6749921031971128,linear,0.03125,0.0009765625,5
0.18295476316806872,0.3516298633017876,0.22802036292624084,0.491244154571411,sigmoid,512.0,32.0,4
0.6445854030913672,0.6381440588853837,0.3289827205526451,0.6394282093926098,linear,0.125,0.5,4
0.4520907835744803,0.45991062039957936,0.41897996422654704,0.514842773357174,sigmoid,0.00390625,0.125,4
0.20466148465083606,0.35864879074658257,0.559870151349616,0.533416431431744,poly,8.0,0.0078125,3
0.22204031165118202,0.3654311251314406,0.515882021254573,0.5891789235846524,poly,0.25,0.015625,2
0.6465324387747626,0.640720294426919,0.36942572241532995,0.6575952027304388,linear,0.03125,0.5,4
0.6388653257279397,0.6660357518401683,0.22800916105387078,0.5329004293785025,sigmoid,0.0078125,16.0,4
0.18295476316806872,0.3516298633017876,0.2280032589943135,0.49515716104831714,sigmoid,0.25,64.0,5
0.18295476316806872,0.3516298633017876,0.2280164177857376,0.49209002971225135,sigmoid,0.00390625,512.0,2
0.18295476316806872,0.3516298633017876,0.22802955353718884,0.4907755448539374,sigmoid,1.0,512.0,4
0.6979479281353929,0.6913774973711883,0.34181567914333255,0.691707833182276,linear,0.00390625,0.125,2
0.6219806420095308,0.6263932702418507,0.3421514216641426,0.6077841816016836,rbf,256.0,0.001953125,3
0.6456856690774808,0.6682702418506835,0.22649633911605693,0.5661100592683368,sigmoid,64.0,16.0,4
0.36129542990331437,0.3917718191377497,0.25606764848124075,0.4245110020299621,poly,256.0,8.0,5
0.4375809746949969,0.4490273396424816,0.3248838714151686,0.4710868437833186,linear,32.0,2.0,5
0.4965625068508581,0.5237644584647739,0.391163963909009,0.5691535626378333,rbf,1.0,0.0078125,3
0.6794169203760007,0.6735015772870663,0.21037244237793346,0.6928701472673109,rbf,8.0,32.0,4
0.6857971540052145,0.679863301787592,0.3455823526597753,0.6101745406832422,sigmoid,128.0,0.001953125,5
0.5469915401944082,0.5443743427970558,0.39434511953276846,0.6714767103846995,linear,1.0,0.25,4
0.5412758509758278,0.5355415352260778,0.32906831367542344,0.5818839654720205,linear,4.0,64.0,2
0.6626694405860629,0.6560725552050473,0.32232840046764777,0.7064629208669785,sigmoid,8.0,0.001953125,3
0.6291790252525338,0.6210567823343849,0.2107323642127135,0.688352758926867,rbf,512.0,32.0,5
0.7132834554453403,0.7070977917981073,0.403238707207767,0.6517895794599028,linear,0.0625,0.25,3
0.6417902904691299,0.637881177707676,0.20562009310352242,0.7078169837059846,rbf,16.0,32.0,2
0.3868750311328375,0.3878548895899054,0.23042859947126265,0.5430619099646619,linear,512.0,0.125,3
0.7148153816724006,0.708254468980021,0.33778718325022594,0.6053050425954494,rbf,128.0,0.0009765625,5
0.6859928252217934,0.678838065194532,0.362615459208659,0.6420292862871247,linear,0.125,0.0078125,5
0.6782695540657797,0.6714511041009463,0.3328760323382979,0.6895590583131062,linear,0.015625,32.0,4
0.6812840167690912,0.6758412197686645,0.1949596713456625,0.740888152802372,rbf,8.0,32.0,5
0.40325927129532035,0.4095688748685594,0.2526212991770514,0.47255143821962386,poly,16.0,128.0,3
0.18295476316806872,0.3516298633017876,0.22805313617875658,0.4873855575877594,sigmoid,0.0625,512.0,3
0.7259796164011632,0.7218717139852786,0.3321075241935187,0.7240865315971052,linear,0.25,8.0,4
0.1959871088896641,0.351472134595163,0.3837192774756332,0.5883784038336487,rbf,0.0009765625,0.5,4
0.6439365941137711,0.6695583596214512,0.22800012495486233,0.531848989412925,sigmoid,0.015625,16.0,5
0.6560822087701749,0.682018927444795,0.1977465571344156,0.7276848147717767,rbf,1.0,128.0,5
0.6104821731073982,0.6015509989484753,0.37469185069756816,0.5330601962626504,sigmoid,1.0,0.0625,3
0.5857108324262952,0.5803627760252366,0.22544867439107874,0.5126918645446474,sigmoid,0.125,8.0,2
0.5505303316797288,0.5421398527865404,0.25122172685386984,0.5341245005117584,rbf,32.0,4.0,5
0.26365087725032527,0.3871713985278654,0.5909120752150397,0.518669246006034,poly,32.0,0.001953125,3
0.5634938331112029,0.5721345951629864,0.2850552737918963,0.6997299779612149,rbf,0.0078125,16.0,2
0.7127981861205384,0.7063880126182964,0.3548653289127387,0.6967823444219496,sigmoid,0.0009765625,0.015625,5
0.3823096363986091,0.3975814931650894,0.25172977115250417,0.462182098213385,poly,0.00390625,32.0,4
0.5428397612787736,0.5351209253417455,0.23129162229642786,0.5466054047498863,rbf,512.0,4.0,2
0.5612798121850422,0.5568349106203996,0.2252407150768289,0.5607966554948266,rbf,128.0,4.0,4
0.6475270584706286,0.6402208201892745,0.33415768726342077,0.6385626589302813,sigmoid,128.0,0.001953125,2
0.2440594042880237,0.3781808622502629,0.5295214573485629,0.5501177754862674,poly,0.5,0.125,2
0.6687478056344248,0.6623028391167193,0.3418051387212988,0.7183930403813861,sigmoid,0.0078125,0.0078125,5
0.1880726793221961,0.35236593059936905,0.47065400469848273,0.5501852190085467,poly,0.5,0.0009765625,2
0.19346327837867705,0.34250788643533125,0.3948974772161452,0.5691969689856553,rbf,0.001953125,0.5,4
0.4071713163910152,0.460410094637224,0.39768555280455625,0.49899791959922213,rbf,8.0,0.015625,3
0.5862224010879196,0.5788380651945321,0.4118215319215701,0.5167828158294366,sigmoid,256.0,0.03125,3
0.34852489544567694,0.3818086225026288,0.2783305378626596,0.4261919734727561,poly,0.00390625,512.0,5
0.44427898147191003,0.4467665615141956,0.2824467565505202,0.3998722040734651,poly,32.0,256.0,3
0.18594489251192003,0.35086750788643534,0.36084317760239126,0.5162239469765515,poly,16.0,0.25,5
0.5271389368980774,0.5473711882229233,0.2934815781648291,0.7109996814119566,rbf,0.0009765625,16.0,4
0.4445684633422419,0.44844900105152474,0.2641385745026392,0.47552409103227766,poly,0.00390625,16.0,4
0.19887147724973683,0.3470031545741325,0.42284875215664397,0.4472213093013159,rbf,8.0,0.25,5
0.47471913076541483,0.4840168243953733,0.3134227646247995,0.6432555004572458,rbf,0.0625,4.0,5
0.6810443285739889,0.6741324921135646,0.31887657637791245,0.6360283587007466,linear,0.125,4.0,4
0.6746780470503371,0.668217665615142,0.35366033037077405,0.7031909946232386,rbf,0.5,0.0009765625,5
0.5410009505573329,0.5584910620399579,0.24522962164537732,0.6785047346140745,rbf,0.0009765625,256.0,2
0.3406993390319037,0.376472134595163,0.474155916574324,0.45401644574371414,sigmoid,0.5,0.125,4
0.38374765382028575,0.41017350157728705,0.24984402978951636,0.436453228035515,poly,0.0625,512.0,4
0.19266374100267086,0.35399579390115665,0.22801168658374404,0.5279678041538565,poly,0.0078125,0.001953125,4
0.18295476316806872,0.3516298633017876,0.22801526555097223,0.4922975799530378,sigmoid,0.001953125,256.0,4
0.1845838943782299,0.35134069400630913,0.5903018042016014,0.5527909820911713,poly,0.00390625,0.5,4
0.6322414138456229,0.6249211356466877,0.3576721290985402,0.6686577287742475,sigmoid,0.03125,0.0625,3
0.644757818597256,0.6367507886435331,0.2039664672902991,0.7088181274753742,rbf,64.0,64.0,4
0.4207027191919749,0.4320452155625657,0.25139262694738346,0.5111583231259709,poly,0.25,32.0,4
0.5337993344462507,0.5506572029442691,0.30067941859981456,0.7386838681254044,rbf,0.0078125,16.0,2
0.3995691673697654,0.4154048370136698,0.2760239352418521,0.41740824734673243,poly,0.125,4.0,4
0.5003137625036758,0.5096740273396425,0.33889286072865743,0.5236121863006268,linear,4.0,0.0009765625,4
0.3274886077837905,0.40970031545741326,0.4173029618910551,0.5356930276892731,linear,16.0,2.0,4
0.6779529036218364,0.6717665615141956,0.35987246437542375,0.6582325000640183,sigmoid,2.0,0.0078125,3
0.18295476316806872,0.3516298633017876,0.2280126871418432,0.49268961929674543,sigmoid,0.0009765625,512.0,4
0.36669636758075286,0.39274447949526814,0.2504901041596679,0.4392608821653938,poly,0.00390625,16.0,4
0.682821390120117,0.6762092534174553,0.340567657087784,0.7141581509797904,sigmoid,0.0078125,0.015625,2
0.6594969704989919,0.6529968454258674,0.33841831909202935,0.6790677592003997,linear,0.5,32.0,2
0.6776414143808045,0.6708990536277603,0.361479135099025,0.659599339282638,linear,0.125,128.0,3
0.47165908297642106,0.4610147213459516,0.23635905382877642,0.45335876985731294,sigmoid,16.0,2.0,5
0.18479739865345468,0.3510778128286015,0.5855092084705451,0.5163835865515786,poly,8.0,0.0078125,5
