f1,accuracy,brier_score,roc_auc,model__kernel,model__C,model__gamma,model__degree
0.6806499403891543,0.669775390625,0.32335246380605026,0.8050243059594482,sigmoid,128.0,0.0009765625,2
0.6511097332488693,0.6429931640625,0.5021386779612266,0.840412220830221,linear,0.015625,128.0,2
0.2466506538753906,0.34736328125,0.21410670347433508,0.48882338662594105,rbf,256.0,128.0,3
0.6241403238630823,0.6194091796875,0.502241159522058,0.8439134234066602,sigmoid,0.015625,0.001953125,4
0.5245558019739887,0.52890625,0.2197464110389042,0.7279206360112178,rbf,0.001953125,2.0,3
0.5952645170682047,0.5804443359375,0.19952908084820256,0.6645385473589436,poly,0.0078125,2.0,5
0.3557232615901943,0.418798828125,0.2676867899854782,0.7172629289236289,poly,0.125,0.03125,3
0.6333289528343115,0.627587890625,0.5078797068804645,0.8448741480140451,sigmoid,0.0009765625,0.03125,4
0.5717636648045127,0.55673828125,0.21342715113185448,0.5453859539099728,sigmoid,0.125,0.25,3
0.6127076537491656,0.5992919921875,0.2050464121524694,0.6236986602607222,linear,4.0,0.001953125,5
0.6064600792473246,0.59140625,0.19931963458482566,0.6624335600098208,poly,0.0625,16.0,4
0.6424661897331154,0.6353515625,0.46518404626535326,0.8383507129314193,rbf,0.125,0.125,2
0.6110328263711592,0.596044921875,0.2021062721310818,0.6497484477815352,poly,4.0,1.0,4
0.6762346750685181,0.664111328125,0.2559916239154115,0.7797825985716937,linear,0.25,2.0,5
0.61546215508404,0.6117919921875,0.5056232424979454,0.8420030563700701,rbf,0.0009765625,0.0078125,4
0.5950437975693026,0.5798583984375,0.20694201626350103,0.6125322380354417,poly,256.0,0.25,2
0.6029873951624702,0.5891357421875,0.21017694677705415,0.5848064311717727,linear,512.0,8.0,4
0.43114721883882134,0.44033203125,0.2141677844400161,0.4829384367599191,rbf,8.0,512.0,2
0.6922129540273343,0.6856689453125,0.1965988194129138,0.7221426584015337,sigmoid,256.0,0.0625,4
0.6002051405616369,0.585888671875,0.20877127931378467,0.5968513596586578,linear,8.0,0.0009765625,3
0.6399961987725318,0.6311767578125,0.4461058778387037,0.8163579214984997,rbf,8.0,0.00390625,4
0.6725296599113936,0.6630615234375,0.32142329028466976,0.8369616885898186,rbf,0.0078125,0.5,4
0.14707224561160923,0.3104248046875,0.21415752815075634,0.48528758704852565,sigmoid,1.0,4.0,4
0.6005550442747201,0.5859619140625,0.19982185835553967,0.6644701260465506,poly,0.0625,8.0,5
0.6087483030413342,0.5936279296875,0.20188932964443965,0.6486769988486926,poly,512.0,256.0,4
0.6772021674361446,0.666357421875,0.34454058082087186,0.8074040505778918,sigmoid,128.0,0.0009765625,4
0.5976270145786285,0.5997802734375,0.21400397249406145,0.525950667461075,rbf,0.0625,8.0,4
0.14707224561160923,0.3104248046875,0.21412470056056804,0.4876485086708648,sigmoid,16.0,16.0,3
0.6253524903539266,0.620166015625,0.508467943764176,0.8472425041629521,sigmoid,0.03125,0.00390625,4
0.6175431953087034,0.6131103515625,0.4727824612438529,0.8409996180407557,rbf,0.00390625,0.125,4
0.495548453289148,0.5139404296875,0.3913811227427469,0.8167802833570953,poly,0.0625,0.015625,2
0.6894326711121888,0.67802734375,0.3334016867143492,0.8032964885714688,linear,0.125,32.0,2
0.14707224561160923,0.3104248046875,0.21411736593317482,0.4875611112166888,sigmoid,8.0,256.0,3
0.18745629826131197,0.325048828125,0.2142968132698289,0.48202142828254013,sigmoid,32.0,4.0,3
0.23221726014349175,0.3500244140625,0.21890284442251334,0.5871021962691346,poly,0.0009765625,0.0078125,5
0.6027326408266023,0.58798828125,0.1991552570417123,0.6651513876355889,poly,0.03125,64.0,5
0.6000607239843496,0.586328125,0.20868220597842896,0.5950742989739171,linear,128.0,0.125,2
0.14707224561160923,0.3104248046875,0.2141426822850853,0.4858952969449456,sigmoid,0.015625,16.0,4
0.14707224561160923,0.3104248046875,0.21410522584344785,0.48959155142628397,sigmoid,512.0,64.0,5
0.14707224561160923,0.3104248046875,0.21412342084546515,0.4873656764475939,sigmoid,0.03125,32.0,5
0.6858793928278083,0.67548828125,0.40768027161998815,0.8356447680180589,rbf,0.125,0.25,5
0.5976799501504734,0.58251953125,0.20580627541977675,0.6244618687100199,poly,0.25,16.0,2
0.6820804184896453,0.6718505859375,0.4035984454671938,0.8410244763688212,rbf,0.125,0.25,4
0.5696118457303762,0.557568359375,0.22723035211328213,0.6636605562237115,rbf,128.0,0.00390625,3
0.613912966028531,0.5992431640625,0.203680456811558,0.6369122921473788,poly,0.125,4.0,3
0.6011489643320338,0.5865234375,0.20039509527779983,0.6607614041147599,poly,0.00390625,8.0,5
0.32675140289955573,0.3812255859375,0.21419878305703874,0.49611160338165156,rbf,128.0,16.0,5
0.6647135723963176,0.654736328125,0.42893624228773575,0.8235249791391223,linear,0.0625,8.0,5
0.5971423287785118,0.582861328125,0.20950061942024217,0.5891043741399044,linear,256.0,4.0,5
0.6488995418882323,0.63955078125,0.19956247685772344,0.6669546640759988,linear,2.0,0.5,5
0.14707224561160923,0.3104248046875,0.2141106603958482,0.4896796658806813,sigmoid,128.0,128.0,3
0.5725083061272783,0.5575927734375,0.21341676803517343,0.5481943115151559,sigmoid,0.125,0.25,5
0.14707224561160923,0.3104248046875,0.21410807558996922,0.4889794838391979,sigmoid,0.0009765625,4.0,4
0.14707224561160923,0.3104248046875,0.21410871308987084,0.4892655460440487,sigmoid,0.03125,16.0,3
0.6167381244734609,0.6042724609375,0.20441189937805282,0.6287001196694253,linear,4.0,256.0,2
0.6033690921734396,0.5895751953125,0.20773947244953767,0.6055754146053781,linear,8.0,0.015625,5
0.23408605820591588,0.3505126953125,0.2408178913619964,0.6398226099685167,poly,0.001953125,0.25,5
0.5964839606070539,0.63564453125,0.21426132059582553,0.4997039276367179,rbf,0.0625,16.0,4
0.7043093837088438,0.69677734375,0.17785702915458262,0.7475219462977971,rbf,4.0,0.25,5
0.5805830950996265,0.56748046875,0.21413321757670292,0.48692123376664515,rbf,0.00390625,32.0,2
0.6365293436499482,0.626123046875,0.20380188164597568,0.6472897983328979,linear,2.0,0.125,2
0.6248835544659264,0.6201904296875,0.5028020924670095,0.8450622805187489,linear,0.0009765625,0.125,3
0.5969249502376733,0.5829833984375,0.2083815797803632,0.5999169741588247,linear,512.0,0.015625,3
0.3716205953362845,0.428515625,0.2754671313467667,0.7248147929258113,poly,32.0,0.0078125,3
0.5981068516564534,0.608544921875,0.214139241127533,0.48203480764589546,sigmoid,0.25,2.0,3
0.6543426200289645,0.645654296875,0.4923746755007382,0.8388614398464311,linear,0.03125,0.5,2
0.6513293980629478,0.6386474609375,0.21265683659849213,0.7445236114786027,linear,0.5,256.0,5
0.6320604467931816,0.6265380859375,0.5009767737873785,0.8474665214845636,sigmoid,0.0625,0.00390625,3
0.6688925189129655,0.6563720703125,0.2149451355136635,0.7484765659615491,linear,0.5,512.0,2
0.6486575126911507,0.639208984375,0.2025762127714812,0.6595094590776299,linear,2.0,128.0,5
0.5742682498873447,0.5588623046875,0.214118451180941,0.48847047633248397,rbf,0.00390625,64.0,4
0.5981478054256864,0.5841064453125,0.20689795367024316,0.6116261655517313,linear,8.0,32.0,2
0.14707224561160923,0.3104248046875,0.21412212236415334,0.4871827230512856,sigmoid,2.0,16.0,3
0.14707224561160923,0.3104248046875,0.21414564312962597,0.4847116131133632,sigmoid,0.03125,64.0,4
0.1595038669786878,0.3136474609375,0.2141425014487676,0.4852946804779008,sigmoid,16.0,8.0,4
0.6243606072464267,0.619287109375,0.5138545831574973,0.8425454705181691,rbf,0.125,0.00390625,4
0.14707224561160923,0.3104248046875,0.2141364113298415,0.48666632974617424,sigmoid,0.125,16.0,5
0.5699211275235752,0.5536865234375,0.21412048020934718,0.48756173772173667,rbf,0.0009765625,32.0,4
0.38429638942182615,0.4317626953125,0.352449971285534,0.6897994049176608,poly,32.0,0.0625,4
0.7262128015902011,0.7171875,0.19939394643807956,0.7924908149139109,rbf,1.0,0.25,4
0.5935318574265473,0.5790283203125,0.20926327160439354,0.59182889144735,linear,64.0,0.0625,2
0.6017761791611899,0.5863525390625,0.20469108711684697,0.6315465270145146,poly,8.0,32.0,3
0.14707224561160923,0.3104248046875,0.21411717582905557,0.48812418610903263,sigmoid,32.0,16.0,2
0.667989365436546,0.6552734375,0.20815835389062176,0.753870850996425,linear,0.5,0.125,5
0.6141525425258402,0.59931640625,0.20119398169615543,0.6561537100898012,poly,0.5,256.0,4
0.14707224561160923,0.3104248046875,0.21410505593492682,0.4891278263121957,sigmoid,128.0,64.0,4
0.5487044397671343,0.534814453125,0.21420818857899132,0.5028741475963752,sigmoid,128.0,1.0,4
0.5537740121671283,0.5378662109375,0.21487424070468047,0.4863377417709084,sigmoid,0.25,0.5,4
0.2818374855117778,0.3759521484375,0.22963681419678855,0.6505568759729536,poly,0.0078125,0.0625,4
0.5973553084590394,0.5830078125,0.20721754205039514,0.6086665139386584,linear,128.0,0.03125,3
0.6036954755378708,0.5885009765625,0.20020549048727543,0.6607511781601454,poly,32.0,0.25,4
0.6696705397391642,0.660205078125,0.43600855929083143,0.826001470059289,linear,0.0625,0.5,3
0.6906593751222927,0.680322265625,0.3440661699929029,0.8407694888143441,rbf,0.03125,0.5,2
0.5026354878087179,0.5189697265625,0.3943145693941584,0.8092001430937529,poly,0.25,0.001953125,2
0.576815839044871,0.56298828125,0.21410391216346522,0.4904773390687781,rbf,0.015625,32.0,2
0.5945508654762821,0.580419921875,0.21009231117884047,0.5860183425363444,linear,256.0,0.5,5
0.5380016382988366,0.521533203125,0.21418099672409494,0.4988606170364682,sigmoid,16.0,1.0,3
0.6864102434157817,0.674658203125,0.2521997068890135,0.7821747619124191,linear,0.25,32.0,2
0.6068082006322397,0.59384765625,0.2056255188384756,0.62447299961637,linear,4.0,32.0,2
0.6506806032621865,0.643017578125,0.5159516613457079,0.8471702054804295,linear,0.015625,0.015625,4
0.6776318732649703,0.6662109375,0.33139688149578034,0.8137332969403512,linear,0.125,0.0078125,5
0.597921484935242,0.5831787109375,0.19907632677275122,0.6680975067396281,poly,64.0,4.0,5
0.14707224561160923,0.3104248046875,0.21409505004513738,0.49205295053596465,sigmoid,0.5,256.0,5
0.43152634736542617,0.4405029296875,0.21410374494617046,0.4893473606421315,rbf,256.0,512.0,2
0.6750613428153445,0.6650390625,0.43102795639851654,0.82482232490872,linear,0.0625,0.0625,4
0.6649051644085138,0.6557373046875,0.49116312543862684,0.836083572153577,linear,0.03125,0.125,3
0.647090583328505,0.63896484375,0.4899191187289082,0.8343384353816081,linear,0.03125,0.0009765625,5
0.14707224561160923,0.3104248046875,0.21417617201859063,0.4831878832253064,sigmoid,512.0,32.0,4
0.680663470584362,0.669482421875,0.3301571095691805,0.800435365318922,linear,0.125,0.5,4
0.18426464598947734,0.3259033203125,0.6337949523995601,0.7279247291775305,sigmoid,0.00390625,0.125,4
0.34684356018621454,0.4135009765625,0.26891369703499785,0.6975378003560915,poly,8.0,0.0078125,3
0.4887216304820427,0.5088623046875,0.3923945315047054,0.7975149607665136,poly,0.25,0.015625,2
0.664124843516016,0.6551025390625,0.492680392301409,0.8388530725234586,linear,0.03125,0.5,4
0.14707224561160923,0.3104248046875,0.2141065578885187,0.48940310566905626,sigmoid,0.0078125,16.0,4
0.14707224561160923,0.3104248046875,0.21412219755737333,0.48775821666591135,sigmoid,0.25,64.0,5
0.14707224561160923,0.3104248046875,0.21410852694653112,0.4895560564347393,sigmoid,0.00390625,512.0,2
0.14707224561160923,0.3104248046875,0.21412147663448233,0.4869984957613801,sigmoid,1.0,512.0,4
0.6257013529925487,0.620703125,0.5042571308266244,0.8466187000479695,linear,0.00390625,0.125,2
0.5815269109963064,0.5688720703125,0.2292448509995752,0.6575810626179961,rbf,256.0,0.001953125,3
0.14707224561160923,0.3104248046875,0.21411892809301247,0.4882422962328878,sigmoid,64.0,16.0,4
0.5989200531751552,0.5842041015625,0.1986220391711388,0.6709054536359464,poly,256.0,8.0,5
0.6043025650878846,0.5907470703125,0.20948976557595816,0.5887683864439064,linear,32.0,2.0,5
0.6356113512428088,0.629248046875,0.5186173819003245,0.8252826529732153,rbf,1.0,0.0078125,3
0.3268815129217126,0.37783203125,0.21410301833591133,0.49214695413781173,rbf,8.0,32.0,4
0.6889508368570182,0.6770751953125,0.26036818872645007,0.7793844128467783,sigmoid,128.0,0.001953125,5
0.6111205363200923,0.5982177734375,0.22857064491413817,0.7027971083589903,linear,1.0,0.25,4
0.6201766844340225,0.60830078125,0.20101544263251386,0.650081699738824,linear,4.0,64.0,2
0.6516331680743973,0.64404296875,0.5193028797987462,0.8394697623255645,sigmoid,8.0,0.001953125,3
0.2759210464321738,0.3587646484375,0.21411443456804163,0.4882551813533721,rbf,512.0,32.0,5
0.6513169306299986,0.642578125,0.4452715710171078,0.8275594419287946,linear,0.0625,0.25,3
0.22483176087123197,0.3384765625,0.21410381559648023,0.4928093927307454,rbf,16.0,32.0,2
0.5926921108261956,0.578271484375,0.20762872569408497,0.6045179228127682,linear,512.0,0.125,3
0.6614596632630759,0.6491455078125,0.26133615889164263,0.7621128033476531,rbf,128.0,0.0009765625,5
0.6776398538248289,0.6664306640625,0.35037466295392977,0.8073816634641817,linear,0.125,0.0078125,5
0.643492502177535,0.63681640625,0.5122073038363434,0.8428837275546736,linear,0.015625,32.0,4
0.22857789737793616,0.3404296875,0.21412869933322112,0.48964834758945575,rbf,8.0,32.0,5
0.6025698330729051,0.5872314453125,0.20358394190944348,0.6371686510517941,poly,16.0,128.0,3
0.14707224561160923,0.3104248046875,0.21412131452778432,0.4872822747033899,sigmoid,0.0625,512.0,3
0.6776037204602368,0.666259765625,0.2567273335428501,0.7797596406422735,linear,0.25,8.0,4
0.670233144861305,0.6612060546875,0.3129775723140925,0.8401424268731127,rbf,0.0009765625,0.5,4
0.14707224561160923,0.3104248046875,0.2141215562843816,0.4879946248651361,sigmoid,0.015625,16.0,5
0.5769473899156696,0.56162109375,0.21412636023201403,0.4870955413932929,rbf,1.0,128.0,5
0.643865721400543,0.63564453125,0.4545034126433987,0.8154971453297495,sigmoid,1.0,0.0625,3
0.1594214133237825,0.3136474609375,0.21410363644431313,0.4896343069152166,sigmoid,0.125,8.0,2
0.5351845702669802,0.5240966796875,0.20851270808002806,0.6162370129854308,rbf,32.0,4.0,5
0.3429194969691152,0.4109619140625,0.26286207900865677,0.7032463751288075,poly,32.0,0.001953125,3
0.5843540502182722,0.61318359375,0.21418072460446003,0.5013325971202904,rbf,0.0078125,16.0,2
0.621121462683314,0.61669921875,0.5046455494304156,0.8449502614161923,sigmoid,0.0009765625,0.015625,5
0.6071901921860343,0.592041015625,0.2009059481388525,0.6545488338757127,poly,0.00390625,32.0,4
0.5371727220903356,0.5256591796875,0.20886080824198522,0.6144125397909018,rbf,512.0,4.0,2
0.5351477542633032,0.5238525390625,0.20867522451984571,0.6164735673691667,rbf,128.0,4.0,4
0.6823476347103885,0.6710205078125,0.2539575189804519,0.778507215284607,sigmoid,128.0,0.001953125,2
0.5518605607799276,0.555615234375,0.44310432614468126,0.8118793571250713,poly,0.5,0.125,2
0.6280815342453362,0.62265625,0.5089969374288621,0.8463007974643532,sigmoid,0.0078125,0.0078125,5
0.4951278911420383,0.5135498046875,0.39777648260737397,0.8029668216152872,poly,0.5,0.0009765625,2
0.6779789487677756,0.668212890625,0.3109540007725743,0.8376502245985791,rbf,0.001953125,0.5,4
0.639468748259822,0.627685546875,0.2824950804685846,0.7578853352362379,rbf,8.0,0.015625,3
0.6638287289568031,0.652197265625,0.20364929258036998,0.6948500310502863,sigmoid,256.0,0.03125,3
0.5994285982848618,0.5846923828125,0.1993754496772742,0.6652804337531125,poly,0.00390625,512.0,5
0.6110639253364304,0.59609375,0.2042653874385051,0.6332386405759335,poly,32.0,256.0,3
0.596673138488659,0.58203125,0.2000569212546289,0.6640754557110703,poly,16.0,0.25,5
0.5628463167116795,0.553662109375,0.21411725775033422,0.49748781221443983,rbf,0.0009765625,16.0,4
0.6149567646100105,0.600048828125,0.20065146177300702,0.6555388928416717,poly,0.00390625,16.0,4
0.6837420138264659,0.6763916015625,0.18791520307216275,0.7092471240111748,rbf,8.0,0.25,5
0.5916163171585767,0.5781005859375,0.2129040207699336,0.606068146903182,rbf,0.0625,4.0,5
0.6783438130297372,0.6669921875,0.3468354655797571,0.805343872262025,linear,0.125,4.0,4
0.6345844000088008,0.6285400390625,0.5019463272618891,0.8475883488717028,rbf,0.5,0.0009765625,5
0.5722050010634321,0.556689453125,0.21412818924790708,0.487748979197039,rbf,0.0009765625,256.0,2
0.3822534451810619,0.4220947265625,0.26597424105743245,0.7076703430678991,sigmoid,0.5,0.125,4
0.6001319748982066,0.5847900390625,0.2000416027372584,0.6577656518885959,poly,0.0625,512.0,4
0.2823639044049697,0.3759765625,0.2172590338208292,0.6313410681646541,poly,0.0078125,0.001953125,4
0.14707224561160923,0.3104248046875,0.2141007450386237,0.49055492127720435,sigmoid,0.001953125,256.0,4
0.29042560875002144,0.37587890625,0.37860396058457735,0.6401489216421087,poly,0.00390625,0.5,4
0.6175396492781103,0.613232421875,0.5059575288530357,0.8329701762017603,sigmoid,0.03125,0.0625,3
0.2548990554374776,0.355859375,0.2141362678285807,0.48586344960501293,rbf,64.0,64.0,4
0.612108316206716,0.59716796875,0.20220610055146712,0.6494796910383396,poly,0.25,32.0,4
0.5978404337520492,0.633740234375,0.2141164800980045,0.5009320863655307,rbf,0.0078125,16.0,2
0.5981020209615355,0.582763671875,0.201195549611713,0.6541316511255129,poly,0.125,4.0,4
0.6195864410171266,0.60712890625,0.2055838934447744,0.6238170001030949,linear,4.0,0.0009765625,4
0.599038910307341,0.5848388671875,0.20755321349485864,0.6040455240843506,linear,16.0,2.0,4
0.6395749249989182,0.6327880859375,0.5081687091977569,0.8395339442871336,sigmoid,2.0,0.0078125,3
0.14707224561160923,0.3104248046875,0.21412566239327377,0.4880882316804529,sigmoid,0.0009765625,512.0,4
0.6035892728797796,0.588330078125,0.20438081156046586,0.6408882672102504,poly,0.00390625,16.0,4
0.617747034917187,0.61357421875,0.5046152480450639,0.8428106770660936,sigmoid,0.0078125,0.015625,2
0.6768729201959527,0.664892578125,0.21485854703306329,0.7442710812161466,linear,0.5,32.0,2
0.677755712247086,0.666357421875,0.3416179368055488,0.806205330625161,linear,0.125,128.0,3
0.5984839645577209,0.6084716796875,0.21410607812517993,0.4873560630756929,sigmoid,16.0,2.0,5
0.23841308582344478,0.3529296875,0.21964839964910352,0.5680851506678508,poly,8.0,0.0078125,5
0.6128260432195687,0.608935546875,0.49829836179390813,0.8433884957105636,sigmoid,0.25,0.001953125,4
0.6015597872972436,0.5861572265625,0.20439376006254212,0.6318235188185061,poly,16.0,16.0,3
0.5472700698875892,0.54794921875,0.22196070097220563,0.7336535400632923,rbf,0.0078125,2.0,4
0.6301505087163032,0.618359375,0.20298068096795943,0.6379327714139948,linear,4.0,0.25,3
0.5958689878818969,0.58134765625,0.20813891015606237,0.5997277417897036,linear,16.0,0.00390625,3
0.6266115852897471,0.621044921875,0.508393666418511,0.841154323020573,linear,0.001953125,1.0,3
0.6065883707590272,0.5918701171875,0.20666014139014913,0.6142774513802498,poly,256.0,0.0625,2
0.6137446485843896,0.5989501953125,0.20279770961453228,0.6439698575891375,poly,256.0,0.0625,3
0.4240858744707169,0.4354248046875,0.21414542242239465,0.4850350846307383,rbf,0.015625,512.0,2
