gb_scores_banana_search,gb_scores_banana_bayes,gb_scores_wind_search,gb_scores_wind_bayes,gb_scores_credit_search,gb_scores_credit_bayes,gb_scores_elevators_search,gb_scores_elevators_bayes
0.9555301422142987,0.9658078424486698,0.8988226447444001,0.8906215677084516,0.7245650151903469,0.7074453341286571,0.896059233103136,0.9047728270164925
0.9555301422142987,0.9658078424486698,0.8988226447444001,0.9068697721362678,0.7245650151903469,0.7074453341286571,0.9036615455735125,0.9133568746950543
0.9555301422142987,0.9658078424486698,0.8988226447444001,0.9068697721362678,0.7245650151903469,0.7074453341286571,0.9036615455735125,0.9133568746950543
0.9681397552202832,0.9682285855634801,0.8988226447444001,0.9068697721362678,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9682285855634801,0.9067957313916258,0.9068697721362678,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9682285855634801,0.9067957313916258,0.9068697721362678,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9682285855634801,0.9067957313916258,0.9068697721362678,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9682285855634801,0.9067957313916258,0.9068697721362678,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9067957313916258,0.9097141059202855,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9067957313916258,0.9097141059202855,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9067957313916258,0.9097141059202855,0.7245650151903469,0.7341674544078965,0.9170105336988373,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9067957313916258,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9067957313916258,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9725424669822406,0.9800666905047484,0.9084709809949175,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9122338629622275,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7341674544078965,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9142833009673005
0.9832998389518988,0.9800666905047484,0.9084709809949175,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
0.9832998389518988,0.9800666905047484,0.9114007150105109,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
0.9832998389518988,0.9800666905047484,0.9114007150105109,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
0.9832998389518988,0.9800666905047484,0.9114007150105109,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
0.9832998389518988,0.9800666905047484,0.9114007150105109,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
0.9832998389518988,0.9800666905047484,0.9114007150105109,0.9197835984200511,0.7245650151903469,0.7471571809142517,0.91702541221312,0.9174351743664456
