dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.057619667053222655,0.0017555851761857798,0.009470033645629882,0.0016644958881912358,gini,22,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 22), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9038388942126202,0.8478284016222861,0.8655661062229578,0.8630929910658109,0.8682821771156991,0.018808234473642733,26
0,0.05924310684204102,0.0030658205746373966,0.011680030822753906,3.4088220997481873e-05,gini,27,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8473202272749272,0.8655661062229578,0.862328309666928,0.8681321446893362,0.019160620621105698,30
0,0.06155471801757813,0.003608228147966969,0.011296939849853516,0.0008386146963268048,gini,28,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 28), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8475380162809382,0.8655661062229578,0.8630929910658109,0.8683286387703149,0.019069056872441106,19
0,0.04218659400939941,0.0028167833227814017,0.010517501831054687,0.0014629540774957336,gini,6,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 6), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8096524087464065,0.818126820958078,0.848007472582784,0.7820367627842145,0.8308989362216994,0.8177444802586364,0.022043399506873725,43
0,0.053388357162475586,0.004720187685699037,0.008794832229614257,0.0010125296054556603,gini,14,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 14), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8669018787931584,0.9021836977669367,0.8331494226171463,0.8767798201546786,0.8728934963363051,0.870381663133645,0.022167380355177638,7
0,0.06271281242370605,0.004152613657072484,0.012214231491088866,0.0010442385754817684,gini,28,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 28), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8475380162809382,0.8655661062229578,0.8630929910658109,0.8683286387703149,0.019069056872441106,19
0,0.05417547225952148,0.003027843484236562,0.008493995666503907,0.0013517566067076606,gini,23,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 23), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8473202272749272,0.8655661062229578,0.862328309666928,0.8681321446893362,0.019160620621105698,30
0,0.05815258026123047,0.0035476312763562806,0.008986473083496094,0.0013815047413537212,gini,28,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 28), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8473202272749272,0.8655661062229578,0.862328309666928,0.8681321446893362,0.019160620621105698,30
0,0.0546661376953125,0.005062305563001585,0.01043391227722168,0.0012855724604202965,gini,21,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9078220131447765,0.8475380162809382,0.8655661062229578,0.862328309666928,0.8688677875540843,0.020428589707497696,16
0,0.058234357833862306,0.003759003224492833,0.01290578842163086,0.004553451511161332,gini,25,10,58,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 25), ('model__min_samples_leaf', 10), ('model__min_samples_split', 58)])",0.8610844924548209,0.9043615878270466,0.8475380162809382,0.8655661062229578,0.8630929910658109,0.8683286387703149,0.019069056872441106,19
