dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.032583904266358,0.11264450392062324,0.08781065940856933,0.0072457217388103585,0.49816568848070625,0.8638628715886625,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8638628715886625), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9331242558875628,0.9403258123529924,0.9095159276359729,0.9142830869897687,0.9261453281838333,0.9246788822100258,0.01145677941589625,30
0,7.602355480194092,0.14992466986773137,0.08777527809143067,0.014331355098392931,0.49816568848070625,0.9416576386904312,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9416576386904312), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9334146412289107,0.941951970264541,0.907550986826185,0.9139249450687731,0.9268228939803119,0.9247330874737443,0.012556011439234422,25
0,7.506284713745117,0.09269878728634674,0.08669137954711914,0.00990937338712837,0.49816568848070625,0.9593612608346885,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9593612608346885), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9341986816505503,0.9420778039124585,0.9086544511233072,0.9142685677227012,0.925845263331107,0.9250089535480249,0.01232332590376447,14
0,5.386937427520752,0.07769569104229294,0.08439512252807617,0.010278004619163289,0.49816568848070625,0.5859357806982803,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.5859357806982803), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9340050914229849,0.9384092691000959,0.9115292660026522,0.9120519596170786,0.92566135261492,0.9243313877515463,0.011029186453293096,40
0,6.219434785842895,0.10388938266796804,0.08316292762756347,0.004839437898917219,0.49816568848070625,0.7190145932204617,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.7190145932204617), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9316626496694446,0.9401515811481838,0.9116744586733262,0.9132135009824703,0.9271132793216599,0.924763093959017,0.010905395451582216,23
0,7.3893880367279055,0.10755191640959595,0.087379789352417,0.011989344618895122,0.49816568848070625,0.9696848688013859,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9696848688013859), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9330274607737802,0.9420100473328107,0.9097191973749165,0.9141814521202969,0.9261162896496984,0.9250108894503004,0.011879151935324444,13
0,7.28629879951477,0.11618622461554547,0.08652706146240234,0.00953877127468361,0.49816568848070625,0.8876821894139413,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8876821894139413), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9329790632168888,0.9417099824800845,0.9090997086467074,0.9140507787166905,0.9255064804328678,0.9246692026986478,0.011960794825514544,32
0,7.3625999927520756,0.11319704543386853,0.08661012649536133,0.009707529925125536,0.49816568848070625,0.9600046132186582,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9600046132186582), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9326499598300277,0.9404806845350447,0.9088577208622508,0.9155075451791194,0.9271810359013077,0.9249353892615501,0.011433192014719795,18
0,6.802252769470215,0.09825318406865123,0.08417434692382812,0.007348498504346878,0.49816568848070625,0.8503107223106829,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8503107223106829), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9339954119116067,0.9412356864225494,0.9128263205273398,0.9130731480674855,0.9262711618317507,0.9254803457521465,0.011273201942558273,3
0,7.13259916305542,0.11611851375046148,0.08197288513183594,0.009016527881174592,0.49816568848070625,0.9089150098318758,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9089150098318758), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9313529053053402,0.9415357512752756,0.9081607960430158,0.915052608144341,0.9274617417312775,0.92471276049985,0.011848607600816408,28
0,6.9738609313964846,0.07923777361940848,0.09497585296630859,0.005496477407654106,0.49816568848070625,0.8376191687592734,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8376191687592734), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9334823978085586,0.9400644655457793,0.9093223374084076,0.9136442392388032,0.9278682812091645,0.9248763442421428,0.01167717589939067,19
0,7.066014814376831,0.10370324234489563,0.08848943710327148,0.0033788428062032504,0.49816568848070625,0.8474017026893088,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8474017026893088), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9332791280696151,0.9419132522190279,0.9092158627832466,0.9138668680005032,0.92733590808336,0.9251222038311505,0.012108422487716772,8
0,7.609240770339966,0.07178173959780187,0.08853087425231934,0.011396022800692454,0.49816568848070625,0.9979410893611242,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.9979410893611242), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9334823978085587,0.9421552400034847,0.9095256071473512,0.9134603285226162,0.9261066101383202,0.9249460367240662,0.012166217242399902,16
0,5.657404088973999,0.049729954859261856,0.0854708194732666,0.004114683475023184,0.49816568848070625,0.6098847965562993,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.6098847965562993), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9328822681031061,0.940161260659562,0.9092158627832466,0.9107645846037691,0.9275004597767905,0.9241048871852948,0.012214959506744784,47
0,6.761495351791382,0.10833112750657128,0.08405647277832032,0.007392339258590379,0.49816568848070625,0.8184829102025846,3,478,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.8184829102025846), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9327854729893236,0.9404129279553969,0.9099611851593732,0.9140072209154884,0.9260194945359158,0.9246372603110995,0.011362750990288571,33
