dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2431939125061035,0.011577712960159497,0.015900278091430665,0.0023566674132536273,0.011233621690895234,0.07622304262913658,18,6,"OrderedDict([('model__alpha', 0.011233621690895234), ('model__eta', 0.07622304262913658), ('model__max_depth', 18), ('model__min_child_weight', 6)])",0.938089845224613,0.9175208835457985,0.9053440582319404,0.8932349894977302,0.915788251009089,0.9139956055018341,0.014846049966598778,67
0,0.13839120864868165,0.003582254749016594,0.013791561126708984,0.004049543831884492,1.537948446580078,0.09038169024165847,6,18,"OrderedDict([('model__alpha', 1.537948446580078), ('model__eta', 0.09038169024165847), ('model__max_depth', 6), ('model__min_child_weight', 18)])",0.9342567587188199,0.9110936879906302,0.8990523758360678,0.8790351463058145,0.9084802199184985,0.9063836377539662,0.017917469063036515,83
0,0.12419600486755371,0.006529202095364878,0.009028863906860352,0.0033359501224156252,0.016755699440936588,0.09360374947191331,3,8,"OrderedDict([('model__alpha', 0.016755699440936588), ('model__eta', 0.09360374947191331), ('model__max_depth', 3), ('model__min_child_weight', 8)])",0.9315077774873924,0.8979779500730803,0.9004268664517815,0.8741082750142773,0.9087415667257116,0.9025524871504486,0.018499899466537552,89
0,0.17964863777160645,0.011136728085744748,0.014020204544067383,0.002437188068652594,1.1533999859559563,0.025640312087087024,12,15,"OrderedDict([('model__alpha', 1.1533999859559563), ('model__eta', 0.025640312087087024), ('model__max_depth', 12), ('model__min_child_weight', 15)])",0.9226413450649011,0.8907183165393812,0.897856956180852,0.8634850112766307,0.8965792606789209,0.8942561779481372,0.018886297631749184,93
0,0.18422508239746094,0.00730084436596782,0.011427783966064453,0.0027749751913903093,0.9948719998234101,0.04986065596612403,10,14,"OrderedDict([('model__alpha', 0.9948719998234101), ('model__eta', 0.04986065596612403), ('model__max_depth', 10), ('model__min_child_weight', 14)])",0.9378768959742912,0.9134651682783053,0.9045116202534096,0.878686683896197,0.9080349623950983,0.9085150661594602,0.018934682612880945,76
0,0.13096394538879394,0.008096172973344785,0.011934280395507812,0.003282506780139746,0.4678860424711244,0.09548264612185224,4,4,"OrderedDict([('model__alpha', 0.4678860424711244), ('model__eta', 0.09548264612185224), ('model__max_depth', 4), ('model__min_child_weight', 4)])",0.9356215698231554,0.9161947904869763,0.9036211052066092,0.8823165006630465,0.9147815818257494,0.9105071096011074,0.017455568897765974,73
0,0.1639941692352295,0.0036754141230752537,0.011932373046875,0.0031783480250965274,0.12172976749510152,0.08055815847333732,7,17,"OrderedDict([('model__alpha', 0.12172976749510152), ('model__eta', 0.08055815847333732), ('model__max_depth', 7), ('model__min_child_weight', 17)])",0.9366766365633863,0.9123907425153178,0.8994589153139549,0.8820551538558333,0.9082188731112854,0.9077600642719557,0.017818380022627867,80
0,0.17162461280822755,0.006628971391376026,0.011945676803588868,0.0028237301647268715,0.05212131190318165,0.0937208396057958,10,16,"OrderedDict([('model__alpha', 0.05212131190318165), ('model__eta', 0.0937208396057958), ('model__max_depth', 10), ('model__min_child_weight', 16)])",0.938418948611474,0.9096224022611339,0.9027886672280784,0.8795191218747279,0.9082866296909331,0.9077271539332695,0.018793472076600468,81
0,0.18559951782226564,0.006583231096743729,0.013185644149780273,0.001510796155871332,5.9894912052679325,0.07375655146054431,17,8,"OrderedDict([('model__alpha', 5.9894912052679325), ('model__eta', 0.07375655146054431), ('model__max_depth', 17), ('model__min_child_weight', 8)])",0.939144911964844,0.9104258017055299,0.9010850732255036,0.8857043296454394,0.9154204295767149,0.9103561092236063,0.017596077436766867,74
0,0.28928680419921876,0.005068664572815841,0.013160943984985352,0.0020918991398355857,0.00010426811836320536,0.0844225317894014,14,5,"OrderedDict([('model__alpha', 0.00010426811836320536), ('model__eta', 0.0844225317894014), ('model__max_depth', 14), ('model__min_child_weight', 5)])",0.9387867700438481,0.9256903911490548,0.9047245695037314,0.8896051727308805,0.9141524135861621,0.9145918634027355,0.016914267003151833,60
0,0.973145580291748,0.042852119525713335,0.016872406005859375,0.0009366285456513947,1.754185772945833,0.101,19,0,"OrderedDict([('model__alpha', 1.754185772945833), ('model__eta', 0.101), ('model__max_depth', 19), ('model__min_child_weight', 0)])",0.9402580557733445,0.9335211158540716,0.9069411776093543,0.9015206512375254,0.9223703187463096,0.9209222638441211,0.014876788151607215,8
0,1.8706052780151368,0.03996066535929528,0.021170711517333983,0.005283262854923784,0.00011935049896913564,0.07120901389566375,19,0,"OrderedDict([('model__alpha', 0.00011935049896913564), ('model__eta', 0.07120901389566375), ('model__max_depth', 19), ('model__min_child_weight', 0)])",0.9320159518347514,0.9305785443950789,0.9032726427969917,0.898403848573724,0.9189340922070254,0.9166410159615144,0.013763787458446976,44
0,0.15477313995361328,0.004858065836783823,0.012408781051635741,0.004181693345548416,1.1318808290871798,0.013242870332302033,2,0,"OrderedDict([('model__alpha', 1.1318808290871798), ('model__eta', 0.013242870332302033), ('model__max_depth', 2), ('model__min_child_weight', 0)])",0.8777477712925051,0.8720997764032872,0.8585484604737152,0.8405687680885869,0.8721142956703546,0.8642158143856898,0.013408642141305173,100
