dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.1850776195526125,0.05778931478702324,0.046550416946411134,0.004517218923240339,0.49816568848070625,0.738105348394507,3,226,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 226)])",0.9328048320120801,0.9421068424465933,0.9098305117557666,0.9132425395166051,0.9256323140807852,0.924723407962366,0.01201605606811346,22
0,6.472982263565063,0.06420762847746814,0.08684964179992676,0.003482415904180866,0.49816568848070625,0.738105348394507,3,480,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 480)])",0.9323111769317886,0.9414486356728712,0.9109194567858215,0.9122019920434418,0.9270939202989034,0.9247950363465651,0.011749349600818382,20
0,3.6000648498535157,0.04999506842559102,0.05387978553771973,0.005312091319112968,0.49816568848070625,0.738105348394507,3,273,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 273)])",0.9323789335114364,0.9408388264560406,0.9092061832718684,0.9135232453465748,0.9257678272400809,0.9243430031652002,0.011703922094352994,39
0,5.4712255001068115,0.0829244480738345,0.07512598037719727,0.005380309830058674,0.49816568848070625,0.738105348394507,3,421,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 421)])",0.933898616797824,0.9405194025805577,0.910319327080369,0.9137652331310314,0.9268422530030684,0.9250689665185702,0.011533858812809297,6
0,4.985831880569458,0.0467488197750111,0.07137718200683593,0.005235851521445436,0.49816568848070625,0.738105348394507,3,386,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 386)])",0.9334146412289108,0.9399192728751053,0.9108129821606605,0.9137265150855185,0.9268132144689336,0.9249373251638258,0.01118053606459745,14
0,2.27288556098938,0.024059927926806158,0.03884873390197754,0.0032844402738539985,0.49816568848070625,0.738105348394507,3,175,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 175)])",0.9325241261821102,0.9374316384508912,0.9100773392959123,0.9114905479571389,0.9260388535586723,0.9235125010889451,0.011012403534470545,47
0,5.8442347049713135,0.08077935600801245,0.07925677299499512,0.00557903290596981,0.49816568848070625,0.738105348394507,3,450,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 450)])",0.9333904424504651,0.9402096582164533,0.910793623137904,0.9139927016484207,0.9267454578892856,0.9250263766685057,0.011204982219749662,9
0,5.7256707668304445,0.06560790621734143,0.08770112991333008,0.008799550120900116,0.49816568848070625,0.738105348394507,3,435,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 435)])",0.9323402154659233,0.9409840191267145,0.9105613148648257,0.9138136306879228,0.9272003949240643,0.92497991501389,0.011382599335272695,11
0,3.6006258487701417,0.061045487967307195,0.04907636642456055,0.002368351979617667,0.49816568848070625,0.738105348394507,3,266,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 266)])",0.9336759880361241,0.9405000435578013,0.9082188731112854,0.913895906534638,0.9277521270726253,0.9248085876624949,0.012065009242006168,19
0,2.656911754608154,0.047007610362868095,0.040217256546020506,0.0022754824200971135,0.49816568848070625,0.738105348394507,3,202,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 202)])",0.932475728625219,0.9399095933637269,0.9042212349120615,0.9117906128098654,0.9265034701048291,0.9229801279631402,0.013162738988507746,49
0,1.3157580852508546,0.014305578548224175,0.027409934997558595,0.001314759271533332,0.49816568848070625,0.738105348394507,3,100,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 100)])",0.9264357135251813,0.9410178974165384,0.9127876024818267,0.9091674652263553,0.9283667760451452,0.9235550909390093,0.011483400989595294,45
0,4.736236333847046,0.04677063973185694,0.0688708782196045,0.003912059881409012,0.49816568848070625,0.738105348394507,3,363,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 363)])",0.9336372699906108,0.9424746638789674,0.9103967631713951,0.9111566048145889,0.9264937905934507,0.9248318184898027,0.012545520411211326,17
0,6.4877830982208256,0.05107079068229897,0.09230995178222656,0.003140733278448739,0.49816568848070625,0.738105348394507,3,500,"OrderedDict([('model__max_features', 0.49816568848070625), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 500)])",0.932737075432432,0.9404903640464229,0.9099708646707514,0.9113017974852629,0.9248869917046588,0.9238774186679055,0.011891519684686706,44
