dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.2378417015075684,0.0705419061024171,0.02546219825744629,0.003536819896658102,0.011233621690895234,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.011233621690895234), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9340728480026328,0.9312657897029357,0.9040663627300094,0.9031468091490742,0.920492493538926,0.9186088606247157,0.013064762631780894,28
0,1.2840651035308839,0.015802705218901102,0.024417877197265625,0.0030247636779003775,1.537948446580078,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 1.537948446580078), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9361636224603381,0.9309947633843444,0.9093804144766772,0.9032339247514786,0.9250128253525761,0.9209571100850829,0.012621984854094156,20
0,2.283931350708008,0.051807333197174434,0.024399185180664064,0.00360048104874867,0.016755699440936588,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.016755699440936588), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9317594447832274,0.9301913639399484,0.9054311738343449,0.9020046268064388,0.9215572397905354,0.918188769830899,0.01236329094476701,40
0,1.3725116729736329,0.015493713564844358,0.023568344116210938,0.002678351028409031,1.1533999859559563,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 1.1533999859559563), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9384770256797437,0.9311302765436401,0.9079865648382068,0.9023530892160563,0.9217314709953441,0.9203356854545983,0.013590100711153422,21
0,1.418553400039673,0.027941305892482993,0.022364377975463867,0.002158879593944402,0.9948719998234101,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.9948719998234101), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.934769772821868,0.9325434852048669,0.9060990601194453,0.902701551625674,0.9232317952589753,0.9198691330061658,0.013253803422126658,22
0,1.7062697410583496,0.05780469885055834,0.02177743911743164,0.0024540955653489832,0.4678860424711244,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.4678860424711244), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9312948282370707,0.9310044428957227,0.9081027189747461,0.8999912884397596,0.9223606392349314,0.9185507835564461,0.012535040634485996,31
0,1.998239517211914,0.0604712742605915,0.024748849868774413,0.002316638672585394,0.12172976749510152,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.12172976749510152), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9330564993079149,0.9285555265170216,0.9022078965453824,0.9022562941022737,0.9206764042551132,0.9173505241455411,0.012964768904113935,49
0,2.0652684211730956,0.04916515140662897,0.023471546173095704,0.002812744746194623,0.05212131190318165,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.05212131190318165), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9327661139665671,0.9297364269051699,0.9059248289146363,0.9018594341357649,0.9220508948708268,0.9184675397585929,0.012469372425729557,33
0,0.564749002456665,0.007498163369656156,0.019345903396606447,0.001719814572162683,5.9894912052679325,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 5.9894912052679325), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9417680595483541,0.931527136510149,0.911703497207461,0.8983844895509675,0.9229607689403839,0.9212687903514631,0.01512284729223734,18
0,2.0889609813690186,0.03688259765678888,0.022467327117919923,0.0015514375083652214,0.00010426811836320536,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 0.00010426811836320536), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.933424320740289,0.9316916882035795,0.9040663627300093,0.9020723833860866,0.9235125010889449,0.9189534512297819,0.013409321658850512,25
