dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.40104923248291013,0.01832866946804471,0.01888694763183594,0.0017714567723409532,1.2481751282245537,0.09798219139516953,16,6,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 6)])",0.935534454220751,0.9146460686664538,0.9023627687274346,0.8940577479648828,0.9179177435123076,0.912903756618366,0.014188788938454542,24
0,0.290073299407959,0.004106477146621158,0.01536574363708496,0.000902401485628979,1.2481751282245537,0.09798219139516953,16,18,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 18)])",0.9367637521657908,0.9124294605608309,0.9012689839416906,0.8843298390297258,0.9122358703332656,0.9094055812062608,0.017091641008950373,38
0,0.3339498996734619,0.023890070445190585,0.01787424087524414,0.0018256482573447484,1.2481751282245537,0.09798219139516953,16,8,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 8)])",0.9408485059674188,0.9161657519528414,0.9056731616188014,0.8904182516866549,0.9146847867119667,0.9135580915875368,0.01643447816488355,17
0,0.28652544021606446,0.021263911876363215,0.016368341445922852,0.002264143491452395,1.2481751282245537,0.09798219139516953,16,15,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 15)])",0.935640928845912,0.9133490141417662,0.9029919369670218,0.8817647685144853,0.9110259314109824,0.9089545159760336,0.017381609380928247,39
0,0.2854525089263916,0.014481586583729193,0.01551675796508789,0.001319624242442739,1.2481751282245537,0.09798219139516953,16,14,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 14)])",0.9359893912555295,0.9132812575621182,0.9035630281383396,0.8851332384741218,0.9121003571739699,0.9100134545208158,0.016434209075536603,35
0,0.39896788597106936,0.025656056293500214,0.018576526641845705,0.002574955112615244,1.2481751282245537,0.09798219139516953,16,4,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 4)])",0.9373251638257301,0.928613603585291,0.9003300713379988,0.8919476144844208,0.9180726156943597,0.91525781378556,0.016967445622693613,13
0,0.27603540420532224,0.014007339422264266,0.015310382843017578,0.00039349206715470563,1.2481751282245537,0.09798219139516953,16,17,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 17)])",0.9350698376745942,0.9097095178635383,0.9009592395775861,0.8817938070486202,0.9098353515114557,0.9074735507351589,0.017169846769343966,46
0,0.2564657211303711,0.01468463129317488,0.014699602127075195,0.0008660422167906431,1.2481751282245537,0.09798219139516953,16,16,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 16)])",0.9357958010279641,0.9136684380172488,0.8995460309163593,0.8819583587420505,0.9086350921005507,0.9079207441608347,0.017633753721499144,41
0,0.3376866340637207,0.012572985423403732,0.01836390495300293,0.0020878681698242494,1.2481751282245537,0.09798219139516953,16,8,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 8)])",0.9408485059674188,0.9161657519528414,0.9056731616188014,0.8904182516866549,0.9146847867119667,0.9135580915875368,0.01643447816488355,17
0,0.37822251319885253,0.031358005676276716,0.01699991226196289,0.0005472900306079838,1.2481751282245537,0.09798219139516953,16,5,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 5)])",0.9377994598832651,0.9248869917046587,0.9023240506819216,0.8964098692298013,0.916223829021111,0.9155288401041515,0.01499293185003057,10
0,1.3008172988891602,0.04343275025072885,0.0209805965423584,0.0026222643718542193,1.2481751282245537,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9356893264028032,0.9316239316239316,0.9089157979305204,0.902304691659165,0.9234834625548103,0.9204034420342462,0.012873033101500194,1
0,0.30138678550720216,0.007579914902065677,0.016708898544311523,0.0006383804160212384,1.2481751282245537,0.09798219139516953,16,16,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 16)])",0.9357958010279641,0.9136684380172488,0.8995460309163593,0.8819583587420505,0.9086350921005507,0.9079207441608347,0.017633753721499144,41
0,0.5210575103759766,0.0173249335197503,0.01823000907897949,0.0012070685942911317,1.2481751282245537,0.09798219139516953,16,2,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 2)])",0.9370057399502474,0.9247321195226066,0.9027305901598087,0.8950547376368442,0.9206570452323568,0.9160360465003727,0.015191799424216834,8
0,0.3336236000061035,0.012389202544418916,0.017574501037597657,0.0015706188409400947,1.2481751282245537,0.09798219139516953,16,11,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 11)])",0.9392320275672484,0.9201924286861999,0.9058861108691233,0.886381895441918,0.9163206241348937,0.9136026173398767,0.017367740301374734,16
0,0.3287962436676025,0.010467000159341095,0.018447494506835936,0.0018158015871660095,1.2481751282245537,0.09798219139516953,16,10,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 10)])",0.9438975520515726,0.9183726805470859,0.905692520641558,0.8895858137081241,0.9143266447909709,0.9143750423478624,0.017762061099065807,14
0,0.2788970947265625,0.006601247466243527,0.015117645263671875,0.0011867663975208306,1.2481751282245537,0.09798219139516953,16,19,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 19)])",0.9337340651043935,0.9111033675020084,0.90065917472486,0.8824132957768293,0.9094384915449468,0.9074696789306076,0.01661988688960017,48
0,0.633077335357666,0.022479133568402514,0.020418310165405275,0.0010012769961491887,1.2481751282245537,0.09798219139516953,16,1,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 1)])",0.9345568235715462,0.9257291091945679,0.9051020704474838,0.8977940393568933,0.9180726156943597,0.9162509316529702,0.013365732606927836,4
0,0.31164121627807617,0.01450595881152607,0.01795163154602051,0.0009420999854922938,1.2481751282245537,0.09798219139516953,16,12,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 12)])",0.938525423236635,0.9190308873208081,0.9049375187540533,0.8876305524097144,0.9132522190279835,0.9126753201498389,0.01670968484188551,26
0,0.3883815765380859,0.004540932787107106,0.01871943473815918,0.0017519935396933188,1.2481751282245537,0.09798219139516953,16,9,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 9)])",0.9425908180155065,0.913561963392088,0.905508609925371,0.8886275420816758,0.9163012651121372,0.9133180397053557,0.017529760688505154,21
0,0.4962320804595947,0.017459999747724136,0.022069120407104494,0.0022818449731312885,1.2481751282245537,0.09798219139516953,16,3,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 3)])",0.9420390858669454,0.9237835274075364,0.9050633524019707,0.890602162402842,0.9197181326286649,0.9162412521415918,0.01741729717407584,5
0,0.3694174289703369,0.010904956657079192,0.021315765380859376,0.0010360951712443415,1.2481751282245537,0.09798219139516953,16,7,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 7)])",0.9385641412821482,0.9187598610022166,0.9018787931585214,0.8897794039356892,0.9192147980369952,0.9136393994831142,0.01665027445777955,15
