dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.224874973297119,0.06481057125767004,0.09293813705444336,0.008352464491791195,0.410104548749355,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.410104548749355), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9334340002516672,0.9394256177948137,0.9099031080911035,0.9131312251357551,0.9261550076952115,0.9244097917937102,0.011380747648870383,19
0,10.26240849494934,0.16712551275001764,0.08228449821472168,0.009482798057759097,0.8373885181649289,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.8373885181649289), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9293008488931479,0.9408678649901754,0.9067379078704106,0.9155559427360107,0.9244126956471238,0.9233750520273738,0.011662961150046235,38
0,5.889096021652222,0.041539687767970436,0.09101786613464355,0.007375973696892508,0.4448330674686395,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.4448330674686395), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.932988742728267,0.9400257475002662,0.9117083369631501,0.9121390752194829,0.9265615471730987,0.9246846899168529,0.011257052173163438,10
0,9.878253078460693,0.17500659384956635,0.08267946243286133,0.008967941092978469,0.812396175961375,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.812396175961375), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9296783498369002,0.9393578612151658,0.9098934285797253,0.913852348733436,0.9241126307943974,0.9233789238319249,0.010659847551449513,37
0,9.61215124130249,0.17092707519761693,0.08471570014953614,0.013477741442073565,0.7995536420537315,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.7995536420537315), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9297751449506829,0.9415163922525192,0.9093610554539207,0.9135716429034662,0.924277182487828,0.9237002836096835,0.011513933354505417,34
0,8.886408519744872,0.11499616374290951,0.08438563346862793,0.010072611873734191,0.7340282839575504,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.7340282839575504), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9311496355663966,0.9405774796488274,0.9069508571207325,0.9131021866016202,0.9254290443418416,0.9234418406558837,0.012131365862811829,36
0,7.614509868621826,0.11490505955414511,0.08261866569519043,0.01033022319347936,0.6170797414229579,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.6170797414229579), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9326983573869191,0.9399967089661314,0.9093900939880555,0.9131747829369573,0.9257678272400809,0.9242055541036288,0.011533470837702767,23
0,6.637483263015747,0.09144862864914342,0.08174457550048828,0.007378008182141786,0.5434035242872449,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.5434035242872449), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9313141872598272,0.9410808142404972,0.9100773392959123,0.9131796226926465,0.9268132144689336,0.9244930355915633,0.011514090078858197,17
0,11.22687201499939,0.15103903557856724,0.08086948394775391,0.01127764971660237,0.955478030831942,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.955478030831942), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9293008488931478,0.9406839542739883,0.9086883294131313,0.9143169652795926,0.9231350001451927,0.9232250196010104,0.01124639496386858,42
0,1.622122573852539,0.01836317661861165,0.11652150154113769,0.00542529765769654,0.003631303624435972,0.738105348394507,3,478,"OrderedDict([('model__max_features', 0.003631303624435972), ('model__max_samples', 0.738105348394507), ('model__min_samples_leaf', 3), ('model__n_estimators', 478)])",0.9072315629507023,0.919359990707669,0.8794804038292147,0.8848428531327738,0.8927994114857082,0.8967428444212135,0.01467447330371915,50
