dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.050888729095459,0.034081116815393823,0.021149063110351564,0.0025336922335055328,1.2481751282245537,0.09798219139516953,18,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 18), ('model__min_child_weight', 0)])",0.9355247747093727,0.930472069769918,0.9069798956548674,0.9010560346913687,0.9212378159150525,0.9190541181481159,0.013237360308358408,15
0,0.3508743762969971,0.01665796428975034,0.012390041351318359,0.0024824310053766317,1.2481751282245537,0.09798219139516953,6,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 6), ('model__min_child_weight', 0)])",0.9394159382834355,0.9226800631104142,0.9117228562302175,0.8950547376368441,0.9182952444560599,0.9174337679433944,0.014456258697720869,30
0,0.160664701461792,0.007680764876317022,0.010174322128295898,0.0008941723370416983,1.2481751282245537,0.09798219139516953,3,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 3), ('model__min_child_weight', 0)])",0.9340147709343632,0.9105225968193126,0.9015884078171734,0.8858398428047353,0.9105419558420691,0.9085015148435307,0.015623807708299176,45
0,0.8850121974945069,0.044522780767051025,0.019356203079223634,0.002563459228310845,1.2481751282245537,0.09798219139516953,12,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 12), ('model__min_child_weight', 0)])",0.932766113966567,0.9264066749910465,0.9078316926561547,0.9018981521812779,0.9216249963701832,0.918105526033046,0.01152787234020661,24
0,0.8908904075622559,0.020457342672942202,0.019207763671875,0.0027658622902821564,1.2481751282245537,0.09798219139516953,10,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 10), ('model__min_child_weight', 0)])",0.932330535954545,0.9284490518918606,0.9035920666724743,0.9023337301932999,0.9194180677759387,0.9172246904976238,0.012382026414968042,35
0,0.26298885345458983,0.010312596987018242,0.013921165466308593,0.0021024690904641796,1.2481751282245537,0.09798219139516953,4,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 4), ('model__min_child_weight', 0)])",0.9395998489996225,0.9145783120868058,0.9063604069266582,0.8893728644578022,0.9179467820464423,0.9135716429034663,0.01634139247753763,44
0,0.5176044464111328,0.013611071790041385,0.015589523315429687,0.0015769812799983985,1.2481751282245537,0.09798219139516953,7,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 7), ('model__min_child_weight', 0)])",0.9412744044680624,0.9249353892615501,0.912468178606344,0.8988878241426372,0.9182952444560599,0.9191722081869308,0.013992073832049026,7
0,0.9310852527618408,0.036997068251992074,0.01806168556213379,0.0015231676332618854,1.2481751282245537,0.09798219139516953,10,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 10), ('model__min_child_weight', 0)])",0.932330535954545,0.9284490518918606,0.9035920666724743,0.9023337301932999,0.9194180677759387,0.9172246904976238,0.012382026414968042,35
0,1.468578004837036,0.0271010326848776,0.02212357521057129,0.0017912810827232265,1.2481751282245537,0.09798219139516953,17,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 17), ('model__min_child_weight', 0)])",0.9373058048029735,0.9294460415638218,0.9051504680043752,0.9000009679511378,0.9238125659416712,0.9191431696527961,0.014283230253165531,10
0,1.2578643798828124,0.025606425614502895,0.02289094924926758,0.001156893195862488,1.2481751282245537,0.09798219139516953,14,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 14), ('model__min_child_weight', 0)])",0.930655980486105,0.929484759609335,0.9082382321340419,0.9011915478506646,0.9222928826552836,0.9183726805470862,0.011727097751919586,23
0,1.3988587379455566,0.042393715379090195,0.020831298828125,0.00045002521793969575,1.2481751282245537,0.09798219139516953,19,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 19), ('model__min_child_weight', 0)])",0.9349633630494333,0.9301913639399483,0.9061958552332278,0.9006301361907251,0.9204634550047913,0.9184888346836251,0.013283891424668313,17
0,0.6354824066162109,0.02626818006362476,0.015870952606201173,0.0016112201034825706,1.2481751282245537,0.09798219139516953,8,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 8), ('model__min_child_weight', 0)])",0.9373735613826214,0.9222057670528792,0.9109775338540911,0.8962259585136142,0.9155172246904976,0.9164600090987406,0.013496322342980975,37
0,0.14210090637207032,0.015042078520982367,0.013687324523925782,0.0020965779245304436,1.2481751282245537,0.09798219139516953,1,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 1), ('model__min_child_weight', 0)])",0.9082237128669745,0.8874224429150817,0.892247679337147,0.861055453920686,0.893660887998374,0.8885220354076526,0.015388739555789385,49
0,1.3051432132720948,0.03154344702016226,0.023177099227905274,0.0011746000421645982,1.2481751282245537,0.09798219139516953,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9356893264028032,0.9316239316239316,0.9089157979305204,0.902304691659165,0.9234834625548103,0.9204034420342462,0.012873033101500194,1
0,1.264246654510498,0.025531601579065956,0.02273073196411133,0.003080039614332199,1.2481751282245537,0.09798219139516953,15,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 15), ('model__min_child_weight', 0)])",0.9369283038592211,0.9291459767110957,0.9047342490151098,0.9048988007085402,0.9219637792684225,0.9195342219124779,0.012915706853316956,4
0,1.092118787765503,0.031858750718439216,0.020961570739746093,0.003034817075390526,1.2481751282245537,0.09798219139516953,12,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 12), ('model__min_child_weight', 0)])",0.932766113966567,0.9264066749910465,0.9078316926561547,0.9018981521812779,0.9216249963701832,0.918105526033046,0.01152787234020661,24
0,1.0064634799957275,0.027687827821212475,0.01874833106994629,0.0025249500697169173,1.2481751282245537,0.09798219139516953,11,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 11), ('model__min_child_weight', 0)])",0.9344697079691417,0.9289717455062868,0.9070960497914066,0.901356099544095,0.9200762745496607,0.9183939754721182,0.012578401052784969,19
0,1.1496639251708984,0.022963554632693117,0.019280624389648438,0.0013040551058950748,1.2481751282245537,0.09798219139516953,13,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 13), ('model__min_child_weight', 0)])",0.9329693837055106,0.9301042483375439,0.9100579802731559,0.9019175112040344,0.9203085828227391,0.9190715412685968,0.011763553466122366,11
0,1.1440051078796387,0.052307642509849664,0.021126794815063476,0.002870587032764555,1.2481751282245537,0.09798219139516953,13,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 13), ('model__min_child_weight', 0)])",0.9329693837055106,0.9301042483375439,0.9100579802731559,0.9019175112040344,0.9203085828227391,0.9190715412685968,0.011763553466122366,11
0,0.30920000076293946,0.008831126804404224,0.014130306243896485,0.0018482530594013692,1.2481751282245537,0.09798219139516953,5,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 5), ('model__min_child_weight', 0)])",0.9408969035243101,0.9197665301855562,0.9044825817192746,0.8964776258094491,0.9180048591147119,0.9159257000706604,0.015177670640114235,42
0,0.7568437576293945,0.02172597695840704,0.017897272109985353,0.002730654525243671,1.2481751282245537,0.09798219139516953,9,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09798219139516953), ('model__max_depth', 9), ('model__min_child_weight', 0)])",0.9380124091335869,0.9262905208545074,0.9065443176428454,0.9006688542362381,0.9188663356273775,0.918076487498911,0.01342796941353154,27
