dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.5018202781677246,0.04514780101389261,0.022871112823486327,0.0017574094498180634,1.2481751282245537,0.07622304262913658,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.07622304262913658), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9326983573869192,0.9279263582774342,0.906312009369767,0.8987135929378285,0.9209087125281916,0.917311806100028,0.012878210086946468,31
0,1.4376405239105225,0.015669020573677712,0.02211031913757324,0.0006696832616725604,1.2481751282245537,0.09038169024165847,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09038169024165847), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9324079720455712,0.9283135387325648,0.9084705404071203,0.9033016813311265,0.9242384644423148,0.9193464393917395,0.011407575157745363,6
0,1.356831693649292,0.034653581110058715,0.02143545150756836,0.0021038208100204975,1.2481751282245537,0.09360374947191331,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09360374947191331), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9344600284577634,0.9298235425075742,0.9072025244165675,0.9003591098721335,0.9211603798240264,0.918601117015613,0.013013043226216455,21
0,1.7153916358947754,0.04703213456363624,0.02260456085205078,0.0023330263083027746,1.2481751282245537,0.025640312087087024,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.025640312087087024), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9264357135251813,0.9278150438965841,0.9029919369670218,0.9005720591224554,0.9128650385728528,0.914135958416819,0.011385826019041105,44
0,1.531905460357666,0.0425336117697307,0.019848203659057616,0.000520854416206472,1.2481751282245537,0.04986065596612403,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.04986065596612403), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9338889372864457,0.9289620659949085,0.9087609257484681,0.9007124120374403,0.9191664004801038,0.9182981483094734,0.012310665599923254,25
0,1.3247200489044189,0.02582783713451269,0.02213420867919922,0.0018488896577468442,1.2481751282245537,0.09548264612185224,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.09548264612185224), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9356312493345336,0.9320595096359536,0.9075993843830763,0.9009108420206948,0.922379998257688,0.9197161967263894,0.013514441303077341,4
0,1.4259413242340089,0.022427946574708164,0.021539926528930664,0.0016128541547505426,1.2481751282245537,0.08055815847333732,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.08055815847333732), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9338211807067979,0.9284490518918606,0.906050662562554,0.9036985412976353,0.9209861486192177,0.918601117015613,0.011949236007788105,21
0,1.3000645637512207,0.04845596971763037,0.020447540283203124,0.0016645971072882886,1.2481751282245537,0.0937208396057958,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.0937208396057958), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9316336111353098,0.9297364269051699,0.9063023298583888,0.9004462254745381,0.9217895480636137,0.9179816282874041,0.012513580965089548,26
0,1.3956058979034425,0.03363212654082116,0.02168116569519043,0.0024111119695811897,1.2481751282245537,0.07375655146054431,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.07375655146054431), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9357570829824511,0.929562195700361,0.9052472631181577,0.9018594341357649,0.9213830085857266,0.9187617969044922,0.013271711301312607,18
0,1.3796816349029541,0.03455752420271071,0.02204418182373047,0.002033228123829135,1.2481751282245537,0.0844225317894014,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.0844225317894014), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9348859269584071,0.9310431609412357,0.9106581099786083,0.9027983467394566,0.9218863431773964,0.9202543775590207,0.012082588794815876,1
0,1.664964199066162,0.04582144268315966,0.02098703384399414,0.0024086641612921745,1.2481751282245537,0.010015202696237503,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.010015202696237503), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9122939474015352,0.9228107365140208,0.900736610815886,0.8980263476299716,0.8962162790022361,0.9060167842727299,0.01009174733989772,50
0,1.2862051963806151,0.03889871461226541,0.022408103942871092,0.0021603538717064295,1.2481751282245537,0.101,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.101), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9352537483907812,0.9279844353457039,0.9075316278034284,0.9035146305814483,0.921654034904318,0.9191876954051359,0.012025742351704196,9
0,1.515665054321289,0.04265825055415214,0.022083854675292967,0.002148388430381483,1.2481751282245537,0.06058209198990053,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.06058209198990053), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9341115660481458,0.9275682163564384,0.9060409830511756,0.9001026028206096,0.9213926880971047,0.9178432112746948,0.012851892124888237,28
0,1.573786449432373,0.042118848695718976,0.022054052352905272,0.0029201919020489264,1.2481751282245537,0.03969530435722124,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.03969530435722124), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9299977737123829,0.9268422530030684,0.90423091442344,0.9018691136471431,0.9169691513972374,0.9159818412366544,0.011424736751791814,37
0,1.3090947151184082,0.023305476276583453,0.022525835037231445,0.0027842298821369052,1.2481751282245537,0.10099208148340404,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.10099208148340404), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.93425675871882,0.9279844353457039,0.9075316278034284,0.9035146305814483,0.9216733939270746,0.918992169275295,0.011763976542322798,14
0,1.504097318649292,0.03702059098658472,0.02149062156677246,0.002736506506263143,1.2481751282245537,0.05891774606165665,16,0,"OrderedDict([('model__alpha', 1.2481751282245537), ('model__eta', 0.05891774606165665), ('model__max_depth', 16), ('model__min_child_weight', 0)])",0.9365604824268471,0.9301623254058135,0.9058280338008536,0.9009834383560319,0.9217701890408572,0.9190608938060807,0.013701975372881247,13
