trial,booster,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,value,time
24,gbtree,0.8756901074037133,0.852919912921232,0.04260334954784037,13,35.6403048404537,1794,0.6249206092215426,28.092772224115674,0.5767725433924377,0.8008720080329887,9.092053
25,gbtree,0.6257702828638704,0.5647230866988562,0.000552549696898868,10,12.820529869483558,1999,5.967008320688573,0.21283874235966802,0.40481407711894457,0.8129930948455591,10.817191
26,gbtree,0.7071056852479944,0.7095968827306368,0.010910509946893415,8,49.99283635580676,1132,0.039843160317133065,4.844092914419231,0.8430248070237234,0.804333429296376,5.994214
27,gbtree,0.7607807331406025,0.4199492470323387,0.004132750829563648,13,1.0409806046791699,1466,0.4355694957446821,0.006472872112808364,0.700873557091076,0.8433797804711767,24.664756
28,gbtree,0.7752411616928969,0.4117737598437433,0.0022392416341697214,14,30.64727979761406,1491,0.33507190867740383,0.003915929672902537,0.7061722560684977,0.8172155851279708,8.814927
29,gbtree,0.9120180933607185,0.2025326040462589,0.003961703457616231,9,15.028842776374734,1303,0.003462530749346629,0.0041914699728145014,0.8111200681595555,0.8293669534979211,8.462201
30,gbtree,0.5781161348103661,0.31292989234094193,0.022215339415794243,10,18.37762920688151,1679,0.05169168461033211,0.03683546421436837,0.9220279452895052,0.8320459868090596,9.94061
31,gbtree,0.6637032566949469,0.5388571397970874,0.005918606005245403,12,8.493531059912995,1794,1.2829709252820818,0.0010495381477547804,0.726941023657766,0.84069680323155,15.702199
32,gbtree,0.745594059804123,0.4429100583720882,0.005308380198801594,13,1.7096065415969937,1492,21.88913970516396,2.2045210293666746,0.5801799522862346,0.8176919114056426,7.26852
33,gbtree,0.4641316409849001,0.36432300420356745,0.008685291442198966,14,27.919216369138507,1871,3.8941426250986417,0.004839506918305058,0.9422518063336234,0.8288247040074743,9.094984
34,gbtree,0.5475802334895105,0.5060032629026381,0.0022685708259078045,11,21.414288894080293,957,33.36247298097717,0.016188226459935662,0.8271715457901233,0.7978312644406019,4.301388
35,gbtree,0.8136628392483644,0.3107178627196674,0.0006756339083788427,9,1.3388310822147247,1366,0.13882069576047568,55.83243638327961,0.7011617822896263,0.8165998664675864,9.439506
36,gbtree,0.614549716734417,0.9094484010010124,0.05865516027471429,13,11.167521528296867,1695,0.930100509850555,4.237233286328126,0.9848839535495212,0.8228072817533872,14.605779
37,gbtree,0.2852510602824332,0.5104546018365249,0.0181839945700911,6,21.984774695342438,1577,11.459491047646328,0.008695613725934798,0.7524024883684508,0.8229831323778152,6.295864
38,gbtree,0.6897108948620877,0.39866470235118856,0.0015292124933073796,11,34.33432335458264,1858,2.0927075252948035,376.6440768194049,0.6181909736212424,0.792453824823463,7.620935
39,gbtree,0.5093790237082785,0.6711120297923773,0.000928014915644376,12,9.905267814299242,1108,0.37128984789662045,0.04584668989338185,0.6724210612255824,0.8294861223433695,9.973973
40,gbtree,0.7386058103129545,0.466454441218579,0.0003558229539722831,10,25.92029386113465,1414,0.013562710374348044,0.3753793647289392,0.36960156705484193,0.7880254484849282,7.203939
41,gbtree,0.6459760973311838,0.5516710705385655,0.0052812166616517265,12,8.726728851043239,1744,1.1490803766881919,0.0011047756209943585,0.720214329645003,0.8408215062477009,15.435335
42,gbtree,0.5825652975247009,0.588766386748341,0.004884007093860285,13,18.096146573430936,1740,0.7276304619160148,0.002259784216815386,0.6194527383571593,0.8316165930169175,11.616392
43,gbtree,0.6563878429956425,0.528348334834693,0.0021333285454949624,14,8.708458338952648,1866,0.2032068065133833,0.0010589666643259815,0.7958756291711575,0.8401232643373397,18.651025
44,gbtree,0.8129222602622718,0.43225632861605406,0.011513995823645984,7,1.7450245069730448,1588,8.703703002256,0.011011812649776093,0.539112707576757,0.8381293790075741,9.723465
45,gbtree,0.5331152210261062,0.4711970958189059,0.015488342351186745,11,16.212178518552353,341,51.878245438905715,12.88126430645145,0.7523352355785122,0.7489163250915163,1.525127
46,gbtree,0.6848614948493057,0.6527226318109732,0.00811997625507384,15,8.937274561333044,810,2.881829115798785,0.002825194864129751,0.661920324201029,0.8385818137906431,6.938552
47,gbtree,0.6124130758413296,0.5852544191432789,0.15890801507680435,12,82.93626725710476,1906,0.06777682545164099,0.007089754198303945,0.8970401750165657,0.668814286129995,7.383596
48,gbtree,0.7375116815302301,0.327971997087567,0.004146308677634661,4,7.8631101097882885,1508,0.019672293557848754,95.02531969828746,0.9706594206040566,0.8218426682199972,7.128204
49,gbtree,0.4575641426779484,0.7721912039876988,0.0016853889403695916,9,21.947739681721718,1636,0.3830718785452835,0.01900573005912062,0.7843576517543009,0.8255621365990292,11.067639
50,gbtree,0.7182973628808624,0.6095844327323294,0.0010913235746113175,2,6.570003923110258,1213,349.46468827408233,1.1595042403353366,0.7326602305665113,0.5733737657804769,3.511312
51,gbtree,0.6498655400804743,0.5529303619390562,0.004915444501824825,12,12.644858471262953,1738,1.440618932578783,0.001498467745814522,0.7064576325991145,0.8376645484037771,13.02348
52,gbtree,0.6647899172977694,0.5364726176198129,0.006548188349129394,12,5.400863295755837,1821,1.0873684560260466,0.0013641800428556869,0.680526284290741,0.8414606444723414,17.573762
53,gbtree,0.7702335736442976,0.7001575461035969,0.009052495357459372,13,6.137292926613046,1842,3.783920035466498,0.002467746665948106,0.637974637805946,0.8398248183612117,15.91948
54,gbtree,0.6700207080025671,0.6319177248360758,0.006889123269116358,10,1.3520773726217952,1934,0.00012375379320373354,0.005869025522279633,0.6731391197601129,0.8368430379628866,24.936923
55,gbtree,0.5930494506846244,0.49015059472835715,0.002934539911447382,14,14.60311706603659,1689,0.7406040924885365,39.22329651094535,0.8478131046625688,0.8225289376930832,9.797054
56,gbtree,0.7074038156902198,0.9358193295288937,0.0028822434153515284,11,49.33439475579383,1604,0.18603943073499637,0.0733726099512595,0.5436646007327472,0.6881403032502238,7.651604
57,gbtree,0.6247701474012685,0.3872045491259209,0.017025664116196843,13,30.52948342263779,1989,1.6730311153709454,0.003023360519476307,0.4671302912303707,0.7969011651189031,8.360873
58,gbtree,0.5680652598405878,0.3483160152764257,0.0357550313375588,6,6.190453060138839,1409,0.4045648823077317,14.899258074452984,0.6098648503241799,0.8362565267414318,7.969493
59,gbtree,0.7897414636735606,0.2890467032780041,0.009499545079428809,8,67.9936153314964,1747,0.09073522194101143,0.0010422296484020556,0.9034709687208182,0.7023850800864777,7.265799
60,gbtree,0.8479827530029,0.44616369063847217,0.0037677781948328047,7,17.25521582105068,1519,0.027097446593785466,7.2292365633313596,0.6892240370505268,0.8305514582826911,9.473185
61,gbtree,0.6655970782395367,0.5273699700761983,0.005194717747293962,12,10.75618324160262,1817,0.9772148831203412,0.0015578273461540615,0.7389946050445947,0.8397409531104134,15.178242
62,gbtree,0.6443974376458466,0.5329243757640902,0.006570008662336928,12,5.594571484959666,1803,5.946269074615015,0.001279166781904057,0.6517953842265342,0.839101244131705,12.974338
63,gbtree,0.6799318357786943,0.5675884028351552,0.005775576493467796,12,4.666056186357266,1924,1.3573633004371262,0.0032095841392638202,0.7322801988946287,0.8418250485254949,20.229175
64,gbtree,0.7190353512572328,0.5745708233863074,0.012525478210874384,13,4.698775212049876,1941,0.2615905354907258,0.003665656018619852,0.7777152670454004,0.8316311097976589,21.091243
65,gbtree,0.6351459004774737,0.6290533558778763,0.0024089420092744587,14,13.431521943058526,1886,2.072690426784933,2.5234096206093777,0.5915852340393988,0.8304605086545613,12.862479
66,gbtree,0.6027686080007403,0.4860615575710898,0.003746308034116282,11,19.303706813157326,1710,0.5593464592862543,0.025168598678865558,0.5505296347003198,0.8265359080650381,10.458756
67,gbtree,0.6864343424712163,0.8322289583618452,0.006623277464350988,12,1.0256988265494547,1619,4.631531302067667,0.00906084974060184,0.9528615468707947,0.8424680446314134,22.472749
68,gbtree,0.762670753314191,0.8259917474193942,0.0018105970636489777,10,1.4550890549474809,1660,14.402260535046349,0.011610025416140805,0.9982058468379621,0.8270863633201411,16.82879
69,gbtree,0.6858567834087415,0.7477236867104871,0.02158411109942179,15,23.86684524185586,1332,4.568320947414029,0.005605207370220777,0.9534563897051983,0.8336646715112579,9.223968
70,gbtree,0.7253322822544213,0.8107534454457479,0.00010009948711620542,11,4.446891408842799,1626,176.37768584112115,199.40518301883347,0.8700105168088865,0.6509468381263176,6.114485
71,gbtree,0.6936404462389459,0.8953107887856823,0.006441710986797595,12,8.727461860068376,1782,2.3933886689985022,0.002032177557568912,0.9191197645793618,0.8401876329683802,18.054792
72,gbtree,0.6347582347367164,0.6941893355564228,0.004559325590507904,13,11.865290759794966,1919,1.2593822731760735,0.008475882290051978,0.9758823008939633,0.840010717113914,17.961873
73,gbtree,0.6766077919974773,0.855562128637151,0.010846911674200368,12,4.224696994829147,1455,8.659322352040997,0.0020706820313118822,0.2597615104098074,0.8282611392575445,8.660818
74,gbtree,0.7539293123040356,0.5559381458109721,0.00781525881382991,8,14.338278052163293,1544,0.6395264368892373,0.004536582310715838,0.9376215135887377,0.8388687043220051,11.602935
75,gbtree,0.552597038028086,0.6028895294887592,0.0032637903557563982,11,99.56438096540849,1734,1.0522492756247084,0.0027799104829793995,0.7223652571335291,0.662036045678948,6.60178
76,gbtree,0.7945032608783159,0.950510716432287,0.00610393677366619,13,1.2295653556947306,1833,22.009743081807862,0.5362039721063385,0.7696651497251419,0.8258529464075979,13.291052
77,gbtree,0.5891537016132141,0.4237677584030145,0.002621698164674736,14,85.04200326426522,2000,0.15296981900603857,0.0016740768165206725,0.6799404161072629,0.6626111979930537,7.608924
78,gbtree,0.6978654060243953,0.5071720964939324,0.0013218498140977846,5,10.011705951575514,592,2.9564278931260164,0.01265262998989415,0.8182928611706148,0.8250799686597557,3.780449
79,gbtree,0.6250590916868608,0.7290847233885759,0.010334353916543193,12,124.05270136336006,153,0.49001854447935994,0.007236302166831975,0.6342687879833889,0.6524610683552329,0.910869
80,gbtree,0.6533284914178946,0.4577350481112243,0.004402982009441949,11,4.713818831933754,1765,0.29906097225510375,0.025663374316243853,0.837446084398583,0.8426161615489639,19.269422
81,gbtree,0.6703950325368409,0.4527164728426348,0.00529692549898488,11,5.037511895328439,1751,0.25767323801819825,0.02377230688966336,0.8597221594915049,0.8410434266544091,18.822579
82,gbtree,0.666266625495717,0.46011670743707134,0.0033381732343493718,10,3.2984018606475765,1680,0.30311018904211817,0.0549932133529109,0.845869115297617,0.8430489766858317,19.606717
83,gbtree,0.7272619747858742,0.39371600034602033,0.0019920159876293574,10,1.1975038007213734,1674,0.09420267577478214,0.02953074379935611,0.8331560572600144,0.8437074159242182,24.25235
84,gbtree,0.7190777297781137,0.40113331729126944,0.0009017155625508667,9,1.4399729676403803,1634,0.29881969199890657,0.07424987259912887,0.8807706140072921,0.842408218708131,20.026666
85,gbtree,0.7220510404847497,0.4013077909081747,0.0002881608494216461,10,1.3241715659106874,1648,0.07553026065934725,0.07849406765966761,0.8902246708176822,0.8415630933622542,24.64162
86,gbtree,0.20070865992551334,0.38527973985792346,0.0019023560118845326,9,11.04022209038843,1599,0.005189695461355439,0.055690395867283936,0.8349118831150536,0.8285872401310347,9.248085
87,gbtree,0.7408356159162657,0.3593042151056671,0.0013088287712956846,9,17.39134407792867,1548,0.04252099839059653,0.1455985350992555,0.881163057001809,0.8259218947957252,11.346034
88,gbtree,0.8290580170519903,0.32288445288861095,0.0006834472326267874,10,8.761967202942117,1450,0.10801803455582919,0.03459844976615266,0.9099877540895513,0.8303092831987189,13.396608
89,gbtree,0.8987162492696836,0.42306729296190054,0.003534602712813224,8,1.0386155254361513,1701,0.2802130605891218,0.03175415860480375,0.804331602144562,0.8436860276511323,21.555178
90,gbtree,0.9438625594398301,0.42381316583036355,0.003271520083251517,8,15.45724539961909,1671,0.18335788001791706,0.027652532887349656,0.8032166844909754,0.8360374810576672,12.738053
91,gbtree,0.9962910479963412,0.37971036579345313,0.004383716608903128,9,3.6047150692531993,1573,0.3014836614298623,0.06837389897621166,0.9575636086931607,0.8398546108224167,17.269724
92,gbtree,0.9590783200205811,0.4060260589730236,0.0023640016409780308,7,1.0428136148546405,1698,0.130751180532046,0.26322664809853,0.8589308468378754,0.8434259859721213,17.033882
93,gbtree,0.9042407390211944,0.4672705353745201,0.0022117506723989583,7,7.044388402298361,1711,0.13293042641975977,0.13647825688052945,0.8492969888697132,0.8418467803272038,15.024993
94,gbtree,0.9739338449211978,0.4352903331608017,0.003457170070826369,7,8.142631666614484,980,0.05527624742133654,0.2503276362916363,0.8234559140760831,0.8395118998063945,8.359267
95,gbtree,0.9303697529509486,0.2801745677169177,0.004248586314618878,6,10.915656318830024,1765,0.47057105844460806,0.01741867793214545,0.7935717712352248,0.8373601477603494,11.234748
96,gbtree,0.8730867922259873,0.3362345165649886,0.002663311062531027,8,3.9796010655118885,1693,0.8191636510266816,0.04042089700745121,0.8577836313028685,0.8406458521710842,15.135827
97,gbtree,0.8987360398745403,0.35539210573696206,0.0015241800841946436,8,6.954341061879124,1505,0.031132386177398705,0.10738075129154268,0.8364819003051194,0.8363365820521063,13.851535
98,gbtree,0.9506342612634815,0.41504204500828024,0.008415651591834843,6,13.084853099834127,1886,0.2123060527085581,0.05074835330177654,0.933487373026389,0.8381603806262794,12.290667
99,gbtree,0.609888555615109,0.48224350458121956,0.0020380355115000785,7,3.5687992186037505,1838,0.08749066354811466,0.1933481942511433,0.8071870929143431,0.8423487725484758,16.747113
100,gbtree,0.28398166694808724,0.40287116337610657,0.08209381699826916,12,72.29131992286271,599,0.0002467338947875141,10.958580055432442,0.5126893939175585,0.6623520157276068,2.180808
101,gbtree,0.46279538334003845,0.7928186217469015,0.04360427485152779,2,41.34543577073546,1399,0.1426701044727835,0.01220434023280506,0.8409055438732829,0.8117146412348857,4.863535
102,gbtree,0.38676696048452164,0.7425224575799598,0.0043511019992763895,5,36.17584378078297,654,3.4985582408385754,0.39264040173492853,0.6472228866113146,0.805547659297303,3.447684
103,gbtree,0.5129077865931759,0.7443489261121852,0.0016154642819598548,15,68.42612515308757,781,0.0006053506051653819,17.51275041083869,0.6349165932342561,0.6593933430584586,3.483656
104,gbtree,0.3548073692718028,0.8446343269639858,0.004391959630548355,2,59.13002039814596,833,0.13182618631843435,0.013979934268773331,0.49896440185142715,0.6617700270536158,3.037701
105,gbtree,0.6373007360855294,0.9417515528706331,0.00013038320682100005,4,9.81046849757238,161,308.9230001634188,242.0199321140389,0.364341662255568,0.5,0.752322
106,gbtree,0.330334203739821,0.6262416866952472,0.002313935730002596,13,57.26753067159558,788,0.5305284625573752,0.005763826308935518,0.7386808001073125,0.6912023359851386,3.739759
107,gbtree,0.4250225238312273,0.982540403203068,0.34628102919708215,12,40.617652629639835,1892,3.3172291125311624,0.39668215846707283,0.47608459728359653,0.6932353354897265,7.639089
108,gbtree,0.21736163371561654,0.7557672066710093,0.01238407177979431,1,54.44664843354366,815,4.54795255704217,0.036050386416517595,0.6936858494117235,0.6880445632802945,2.37612
109,gbtree,0.20080635487201404,0.3832870478291178,0.009379617279397845,7,9.452403761550194,1042,0.0020360804167681205,0.004826809633391547,0.522918134013834,0.8337419041930235,5.410364
110,gbtree,0.9080921671308064,0.22922281810565917,0.0005248606945126763,8,114.85452457229957,1345,0.0035837509003141324,0.0011129443146939962,0.2841715740220019,0.5785891160652614,3.872085
111,gbtree,0.726139003855149,0.4517467547558101,0.029771252308491106,8,2.495343469391706,1374,0.012353769025779992,0.0012709148498161198,0.9339157946926274,0.8266649115368234,12.356685
112,gbtree,0.7149967144768774,0.42791612684511643,0.025208522925119065,8,4.274449260623623,1290,0.0056314069992479815,0.0010551633637696013,0.9755610014013284,0.8281518102075938,11.24313
113,gbtree,0.8089933562248192,0.38985065255059353,0.014542709277531861,6,19.93549823802922,1731,0.007015976254773464,0.10218885726722339,0.9457532418536598,0.8336117625337789,9.892553
114,gbtree,0.9767519597477623,0.25283238005626063,0.14371554663333738,5,19.84034846260419,1957,0.00012019973308341907,0.0802944502325754,0.8287476778445836,0.8125004489689099,9.520363
115,gbtree,0.8224578671545042,0.5249793537496772,0.011195106529219732,10,89.57393400996963,1663,0.0013249735630953099,2.8443179553478055,0.5601170954982152,0.6612650760885497,6.229148
116,gbtree,0.5636585170869468,0.322721232653681,0.0007840322880411305,6,25.561077188833067,329,0.018215163222153156,0.247474263346726,0.3878779471050964,0.7854452350552225,1.852181
117,gbtree,0.8173896801697577,0.6030412945618674,0.010594177636338352,7,24.26979348145293,1020,0.01895428923937219,0.07585730338562297,0.824637756050325,0.832859122759805,6.678363
118,gbtree,0.6516691837602622,0.34758150103967145,0.06264257574384086,4,87.6051362659424,1609,0.05719427644955156,1.4655228546935366,0.7411061984880438,0.6662461410728338,5.633056
119,gbtree,0.8426410682115775,0.5236595021281653,0.19709449924054884,10,19.519181489436065,1131,0.0011739761408124444,0.0053898163558168686,0.5751300608994206,0.8141718981793482,6.75345
120,gbtree,0.20080549632059255,0.31253362166899407,0.019585410005446884,10,34.43268146051132,1619,401.2631782628887,0.043846867609603865,0.9083500942863177,0.5711449590910513,4.032261
121,gbtree,0.7873777234115774,0.566582306770525,0.008085943273887916,6,16.902567263815424,1038,0.027843638478698494,0.1393994619030676,0.8566333173577203,0.8365364159296866,6.815029
122,gbtree,0.7081726826035346,0.5049820945786108,0.005784852985097814,6,13.984068550910557,1118,0.0023960428518119345,0.18448297399373,0.8889735761561864,0.8387878826661084,7.619927
123,gbtree,0.7223833639743255,0.5127174539083964,0.006111587667679578,4,10.14252719383947,1124,0.5895200029768226,6.545337631173302,0.8678811606848853,0.837054615713597,6.087748
124,gbtree,0.7323829904659278,0.6666288863350797,0.0025026733863005453,3,47.32622633850365,1177,0.6842156349829389,4.63881733341857,0.8739665376107726,0.8068959529713784,5.186509
125,gbtree,0.5887362213510482,0.5149767059616287,0.0010651105014250451,4,12.459433612943563,465,30.181799909932025,60.997652390053744,0.999529705040648,0.8011684046150496,2.450223
126,gbtree,0.6726985533723671,0.4925514236009181,0.005100594807486446,6,29.93544038850574,947,0.05044897946060358,1.0643952343125755,0.7692534538821727,0.8224887352744069,5.685953
127,gbtree,0.8857081133892881,0.6604359556867437,0.0004349321321689472,3,1.635906731276263,1143,0.6992984059342163,42.87284537669372,0.7970389777458131,0.8094285533052715,5.553703
128,gbtree,0.7672828449030984,0.5783566247201999,0.006579446430572718,5,13.749007905347845,1520,15.48233056214074,0.2833583361339682,0.8907031190601316,0.8241300364487689,8.254904
129,gbtree,0.9017932543488808,0.4591018568928186,0.0031007519958207532,9,75.4985337046287,521,0.0005422152476313821,4.678509617017387,0.7096017437853528,0.6613798732478593,2.572356
130,gbtree,0.9750473481302859,0.5594430996678018,0.00021134528335309773,7,49.565615176684986,1239,0.04148526888428474,13.720974669654149,0.8673239352654797,0.7993378839646339,6.542397
131,gbtree,0.546153515821663,0.3809899432772006,0.007937522270160565,6,11.294382777736397,994,0.002250936420623281,0.66619883918017,0.4229650693660756,0.832681934300305,5.969358
132,gbtree,0.7685374083141066,0.4612388360003231,0.03987982215814577,7,124.16755858809563,1045,0.0002534780018816125,844.0050376900826,0.5607506670122911,0.6516204044342611,3.675489
133,gbtree,0.6930654046098105,0.6903460925490714,0.007299485618656556,5,31.71184926370109,1476,0.2311225078677993,0.018325961677372934,0.680902469231237,0.8183155883691831,7.817614
134,gbtree,0.4996241027507431,0.27315560622426643,0.00172140546050358,9,8.415229745857474,915,0.13735302833782403,0.005427585668157718,0.8026906687624625,0.8293234378835047,6.602151
135,gbtree,0.6309293652720528,0.4091125422963445,0.0037797277295745484,3,17.506950620980966,1075,0.0005499240837924118,0.20431134286264155,0.952199097654588,0.8267763612575985,4.791862
136,gbtree,0.7662831506374598,0.5820244574216692,0.015605897109516754,2,26.193050409560726,651,0.0024019602466730607,42.185130470334826,0.6105244524072175,0.8155788901510603,2.605669
137,gbtree,0.3012927982573961,0.5560976923501335,0.07617870217507884,5,42.746274226744866,713,0.009900805883979284,0.0029034035406081027,0.45880017242449395,0.6701093245265948,2.950129
138,gbtree,0.44483772120019216,0.6229352699005968,0.005360341180379284,7,7.153861102448754,898,0.2855129483527345,1.8822792274872657,0.6518795961700294,0.8382752244145841,6.889235
139,gbtree,0.4998624738823051,0.8143580179951551,0.00154575003503232,1,37.36502945564071,874,1.2506559573638205,2.883893184837228,0.852210846926773,0.7867689733409668,2.795146
140,gbtree,0.39388837750139505,0.6322414746075324,0.0048186109930704055,15,65.71927878229833,1237,0.38095486805846235,0.691639193181492,0.6555513764005735,0.666691375087064,5.233376
141,gbtree,0.2705056869522798,0.703443615151347,0.00862002408664141,7,13.235065366080658,730,1.4062745657880906,7.687072034928818,0.536892302941002,0.8274894390425104,4.412492
142,gbtree,0.42584516864317357,0.48912708482304845,0.0032872125756861384,9,5.698222308266018,900,0.09417132370826183,1.8685918855281256,0.913625596077268,0.8393975842414687,8.169421
143,gbtree,0.4487299191007482,0.5114918874329287,0.0030914521346772214,9,6.88721728418351,889,0.10134957626814604,1.82209312701901,0.9218947947921153,0.8375429364669722,7.843272
144,gbtree,0.46856714855573245,0.4959966903130638,0.0022461658038005912,9,4.774493496101641,844,0.08523374563645111,1.4629854139292517,0.9132917943293489,0.8379527400814091,8.063432
145,gbtree,0.43992530339219504,0.478046301209379,0.002024216983785417,12,1.0540995684163814,533,0.09235783852063496,1.9382681785121658,0.9166134973031009,0.8408430869573242,7.835183
146,gbtree,0.39500016751112044,0.4847102098769432,0.0018232456927905793,13,1.0474303095429784,50,0.08283566887094877,0.5157870298559315,0.9621969212631697,0.8385428595835874,1.153566
147,gbtree,0.35858478142900313,0.4380625456000858,0.0009397077823517917,13,1.6130836792660945,427,0.3013374614645631,0.4950019571123645,0.997860905618079,0.8380808210649641,5.53273
148,gbtree,0.4104643175534858,0.6213294151093973,0.001483607982080887,14,23.705235344690315,130,4.7562643853273645,20.118071776506103,0.9630933552316072,0.80526740596747,1.086474
149,gbtree,0.35691336280236474,0.8817720345373199,0.0005354610191682585,12,1.0533227483291672,291,0.1773636279499016,2.8482106921820094,0.26910799670661245,0.8290139298959522,3.423801
150,gbtree,0.43276030239780944,0.475697473981366,0.0011976757847836127,11,8.147447124249947,48,1.7472463746283442,0.7007238303085376,0.7602877186848357,0.8235582079932724,0.802238
151,gbtree,0.36557331456788084,0.44490242033123706,0.0009199162343366042,13,1.748037240433245,326,0.29302609193462903,0.4514037725967688,0.9970509238998708,0.8366308239357731,4.306783
152,gbtree,0.3282286088463752,0.41716489162408515,0.0007122450670057944,13,15.76945345078099,462,0.03688678505734251,0.16985440386379658,0.9551720431641497,0.8190754540946068,3.365751
153,gbtree,0.47379783392334757,0.36027077450987877,0.00036960677413119385,14,5.579976684708144,233,0.06711794202451032,0.345032572102387,0.8948222169334136,0.8267857058345717,2.553695
154,gbtree,0.277460448515103,0.5438738603786474,0.0020148128811791556,12,103.60619833142968,573,0.02192588913712158,0.038122815587121446,0.9839896213041169,0.6572935169286754,2.471994
155,gbtree,0.2448486008793386,0.4747145733592651,0.0035748121746672014,11,21.37764507449957,20,0.3319115236227449,2.0134288475613085,0.9361907452576127,0.8006178155527044,0.491122
156,gbtree,0.5386145013146839,0.42657789221333176,0.0025538602729888045,14,6.979754171233019,429,0.004965555789656973,0.8866571591332227,0.9680154139546726,0.8348803456528309,4.582312
157,gbtree,0.32185841672376575,0.6099583310556176,0.0002765848714482785,13,1.0352152351471127,755,0.11914257600042065,0.44995022180635813,0.8224976734116404,0.8415310146721395,12.29844
