trial,booster,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,value,time,dataset
45,gbtree,0.7394271289609591,0.6945377285746253,0.02639679038084886,10,7.294958693362334,1610,0.005718567329246937,0.23112924314862585,0.6227175559698498,0.8883433895617069,3.159705,43980
46,gbtree,0.2655963010431543,0.5135563227827004,0.23309749339855562,15,14.740757195581251,1359,0.000633592953486759,0.028702746835952354,0.5307744994603795,0.8606611880046137,1.633919,43980
47,gbtree,0.4951197192565889,0.45032190913109565,0.002358159093379135,12,6.2436057824632085,1930,0.009996601668061997,0.9513009550490494,0.8933967532180367,0.877333609669358,5.183448,43980
48,gbtree,0.6545975844097576,0.6180649853037801,0.010660279819726297,13,80.1917981486461,1692,2.021437761563811,0.009872397752152283,0.6800662429627291,0.8239241157247212,1.385718,43980
49,gbtree,0.8237513320312083,0.7754049988522193,0.12730988745186636,5,16.836186721956107,1858,0.00087387383011272,0.0024186403611984202,0.47630461382347644,0.8645461000576701,2.147862,43980
50,gbtree,0.7146417012220967,0.9657182989211782,0.05730783934447389,14,23.928827481368252,1269,0.00022530665276084558,0.17565575855479892,0.7732838842117163,0.8697582300076891,1.78208,43980
51,gbtree,0.5857220503845766,0.6166191712637201,0.07750401365333508,14,3.6125642606489867,1672,0.002912214176799832,0.0786281752934747,0.6350407122319829,0.893171820934256,2.986181,43980
52,gbtree,0.6251641970587987,0.5686479340814292,0.13903244898168657,15,1.2470744887386205,1796,0.002547213984131992,0.11209786130960346,0.6586390327949384,0.8945541258169933,2.841911,43980
53,gbtree,0.5992112133414457,0.7132086228338607,0.27138951845609616,14,8.64215241697778,1610,0.0016683275934934072,0.4622710332876771,0.5663373757088519,0.8771448241061132,2.01611,43980
54,gbtree,0.6700207080025671,0.639449238182429,0.017802960998132063,13,1.3513576883643323,1991,0.004958613774021129,0.00532361152899946,0.5176466462927574,0.8999484693387159,5.595819,43980
55,gbtree,0.6763256789430193,0.5868111602672421,0.03491223619700563,11,16.6154567280359,1999,0.026974612023454286,0.002002357903271984,0.5152507182793884,0.8687106161091889,2.562421,43980
56,gbtree,0.6358509073480552,0.6777776405580769,0.017997469153122107,12,95.50598452799034,1950,0.004789010450330257,0.005165628142058011,0.49460593098123945,0.7914063701460975,1.255437,43980
57,gbtree,0.7711665912695204,0.7603947955438265,0.007792638899945911,1,6.127100109290362,1516,0.0005730749253346359,0.009299410890807294,0.44782142897951044,0.8326134900038447,0.92877,43980
58,gbtree,0.7136144802363836,0.6523820089302484,0.02072572676469902,13,11.544721010786025,1755,0.012385964163405047,0.001127129527117362,0.5956087038103336,0.8789353974432912,2.943194,43980
59,gbtree,0.5441000825041242,0.5872147573444769,0.00011066688634060241,15,67.9936153314964,1903,42.50783664905872,0.029264447230709874,0.5437927826594784,0.7845704596789698,1.423417,43980
60,gbtree,0.7471625030585295,0.5172738926101703,0.0060220960867123,13,1.0540097299299724,638,0.0004509093244498702,0.011721748328120384,0.4037112073210836,0.8934330545943869,2.820697,43980
61,gbtree,0.6433655313735793,0.6243308371009048,0.04658837946265761,14,3.9224155744118625,1718,0.00187783544211936,0.045219905511886815,0.5809462280550245,0.8915710183583239,3.234383,43980
62,gbtree,0.5630383666832577,0.6420579766962023,0.11016376446933776,15,9.671772537290824,1603,0.00018265305974727702,0.004640070102500161,0.6622050961661214,0.8810226235101885,2.264934,43980
63,gbtree,0.6840909622873603,0.6808132904606319,0.0691902767432974,14,1.2167514042877228,1425,0.004691167392125171,0.15578421663310163,0.5203095781211261,0.8982396193771628,2.922819,43980
64,gbtree,0.6829751150695491,0.7015743154251963,0.06670388925388897,9,14.852104794704669,1459,0.012888019728732054,0.1634462791707722,0.5273574444878836,0.8714628748558247,1.953384,43980
65,gbtree,0.8089872276348515,0.285257166001723,0.03052323918730834,13,5.778277928552772,1366,0.004441067905722287,0.3111716602753299,0.49668745578861345,0.8835570453671664,2.583007,43980
66,gbtree,0.7267523030132848,0.7266258386704711,0.012173305291640077,14,12.12508584190262,1837,0.035751884923547125,0.02457871394800746,0.4607715680247975,0.8697323865820838,2.700041,43980
67,gbtree,0.6773881360449583,0.6780773171463539,0.04635004180979659,12,19.834645894831326,1419,0.07629281606631942,0.0016440386267854686,0.6069806722788236,0.8685677383698577,1.867501,43980
68,gbtree,0.6139088193155249,0.48073003248766316,0.016997980144012072,15,4.86718094401791,1002,0.006852503717643046,0.012387859361823596,0.42635079368697654,0.8831950091311034,2.157438,43980
69,gbtree,0.6465210027727929,0.815022007320217,0.39010418518013584,13,52.54047226955459,1534,0.000101399840090983,1.87525039638774,0.809033608881141,0.8438437980584391,1.348408,43980
70,gbtree,0.750496953424696,0.6698613257889018,0.08632140193702259,10,26.07489811261326,1827,0.0010058732790477758,0.05511132239582664,0.3660968671954026,0.8460875624759708,1.627129,43980
71,gbtree,0.5920489080925826,0.6206746686478065,0.14772657676314252,14,2.626712404228888,1650,0.00224305701781223,0.08143772733339008,0.6429541650545377,0.8922608371780084,2.340191,43980
72,gbtree,0.6962403594446867,0.5752102810403905,0.06215080686918151,15,9.434384789682756,1200,0.0036118343550032776,0.14200687109812726,0.5663934777786972,0.8822391387927719,1.844401,43980
73,gbtree,0.6616553195436606,0.6296809232417375,0.1826001060385175,14,1.1534780636668063,1716,0.017100084090348935,0.039483636309788024,0.5899730575156474,0.8945579825067282,2.346594,43980
74,gbtree,0.5221927730494429,0.5950220083092991,0.00018319498663223326,13,5.749258131015644,1418,0.001377739596886409,0.006459942169766102,0.6965794957208329,0.863230680507497,4.149252,43980
75,gbtree,0.621350511581875,0.41609927097610316,0.03858609963473092,15,11.849935863503687,1302,0.008356952337062568,0.014793400498763855,0.5449871454176844,0.8734313965782393,1.85082,43980
76,gbtree,0.557999794817113,0.6711227890006729,0.02813161390030184,12,18.430327072866977,1570,0.004726161962983415,0.8599746014208751,0.9192892857454061,0.8773590566128412,2.390782,43980
77,gbtree,0.49900782589449943,0.5328003848367264,0.10556218892379629,14,14.26803205009065,1940,0.00260847607821356,0.10953772114758056,0.5124840650912916,0.8710566969434833,2.220208,43980
78,gbtree,0.5830295656357004,0.7079982982173987,0.020967929423144654,2,8.028341487076784,334,0.0006882203640971172,0.0035105347069444336,0.7215369845660649,0.8481816128412148,0.317304,43980
79,gbtree,0.7942671493575233,0.7493260775853798,0.07726046627598553,7,124.05270136336006,1476,0.011304878087288826,0.2176496349524712,0.7471425476887933,0.7993204296424452,1.038826,43980
80,gbtree,0.4737293585452972,0.20117650936392115,0.22281984917361894,11,4.708180444520914,1627,0.0012473320496317606,11.117679575915396,0.6125349175321977,0.8778271337946943,2.316219,43980
81,gbtree,0.6695178054459503,0.6325769558943948,0.18223157095726492,14,1.3288725065658862,1723,451.96083879901965,0.03884784915549517,0.5840732628150731,0.5,0.914215,43980
82,gbtree,0.6575270239654395,0.6053502941100307,0.27772986550529616,14,1.7882425134105835,1799,0.01921916647386462,0.07757239832697477,0.6434626512645959,0.8850065179257978,2.185864,43980
83,gbtree,0.7117361935427414,0.6601908763861545,0.17293261766522888,13,11.245562001110843,1684,0.05836421582597815,0.023466261842181483,0.5601329963507241,0.8714595588235294,2.082585,43980
84,gbtree,0.6014418561280558,0.6897735490907058,0.1147481566251498,9,8.011023181089925,1903,0.02880114821744952,0.41445093919967574,0.594747709815079,0.881522947904652,2.599301,43980
85,gbtree,0.6952587434904295,0.3405334298071735,0.051947899616748575,15,4.182431126868787,1741,0.01534420740546708,0.0489097741938449,0.5233021124710654,0.8884664191657056,3.144963,43980
86,gbtree,0.6372617673998997,0.570846369482174,0.0899069459890926,14,14.359820563050846,1998,0.16450773955635345,0.017928332836457072,0.4900767033529588,0.8705928128604382,2.319567,43980
87,gbtree,0.6085479065376929,0.6336687404034166,0.0403720642792149,15,1.1300024039010805,1553,0.00597081911909383,0.03496868747118258,0.5438246556180419,0.9003000889081123,3.584006,43980
88,gbtree,0.6052393609493315,0.3768521067617401,0.024895599800882712,15,8.017596266987809,1577,0.006127212032649457,450.0301076793195,0.46088948517172723,0.8397529555940023,1.795877,43980
89,gbtree,0.579373518423695,0.6072665317594871,0.040357212932757694,15,4.458664805920013,1520,0.003483296091568111,0.0024579228230311766,0.5377208923981296,0.8909677047289504,2.932541,43980
90,gbtree,0.629507717700953,0.6422105655990206,0.03302702956001412,15,10.122650255820018,1208,0.009166152976402813,0.6102386024524726,0.8443313083803152,0.8880238970588236,2.370803,43980
91,gbtree,0.7275311221122243,0.6389744849674615,0.14619851870528952,14,2.1124423943171395,1650,0.0019666774700428835,0.03707147608821869,0.5071375380799192,0.8900854599192618,2.416795,43980
92,gbtree,0.6680333214365685,0.5486202038790455,0.06597335446557591,14,1.042680822942633,1404,0.005523155467811346,0.09727053071179775,0.574240157685867,0.8989411644559786,2.891817,43980
93,gbtree,0.6954310382642537,0.5554312385761766,0.06864509067595988,13,6.39605680825114,1417,0.00558182122439141,0.10728243166077532,0.555655052032607,0.8823801302383696,2.24057,43980
94,gbtree,0.6480393074206076,0.4649507906070244,0.054294854119300566,15,4.362980681807095,1326,0.00038459772326699505,0.06202638254204121,0.5778959437334701,0.891231149077278,2.441293,43980
95,gbtree,0.5531694367274022,0.5069723726428101,0.015022079443320636,14,13.391634842503112,1471,0.0008467152400365046,0.08741523432845091,0.6294009107023466,0.8733538302575934,2.209982,43980
96,gbtree,0.6723162581631225,0.5806283916813992,0.044692443275851396,13,21.724558642838275,1368,0.0031482116038771446,0.25669148172581946,0.6130321721947055,0.8662429113802383,1.599655,43980
97,gbtree,0.5216878301933178,0.6875411146556567,0.09062748024466184,12,8.680903279146992,1555,0.007561769782262547,0.19189281384021206,0.48469936425120674,0.8786703911956939,2.119093,43980
98,gbtree,0.6137724803680848,0.7172142495589657,0.010177347970855784,15,41.25710327200146,1877,0.00017412641285360615,0.0076861297903413625,0.5481595673137455,0.8460446342752789,1.739174,43980
99,gbtree,0.7707449695751408,0.5370740168854873,0.02813900060499017,14,17.283643934584425,1089,0.9263101341309866,0.15292044649565087,0.659132593922092,0.8694441560938101,1.538392,43980
100,gbtree,0.28398166694808724,0.40287116337610657,0.08209381699826916,12,72.29131992286271,599,0.0002467338947875141,10.958580055432442,0.5126893939175585,0.8099250708861975,0.449532,43980
101,gbtree,0.46279538334003845,0.7928186217469015,0.04360427485152779,2,41.34543577073546,1399,0.1426701044727835,0.01220434023280506,0.8409055438732829,0.8545797409650134,1.012238,43980
102,gbtree,0.38676696048452164,0.7425224575799598,0.0043511019992763895,5,36.17584378078297,654,3.4985582408385754,0.39264040173492853,0.6472228866113146,0.8338361087081892,0.754648,43980
103,gbtree,0.5129077865931759,0.7443489261121852,0.0016154642819598548,15,68.42612515308757,781,0.0006053506051653819,17.51275041083869,0.6349165932342561,0.8004316488850443,0.692363,43980
104,gbtree,0.3548073692718028,0.8446343269639858,0.004391959630548355,2,59.13002039814596,833,0.13182618631843435,0.013979934268773331,0.49896440185142715,0.8107648861014993,0.630431,43980
105,gbtree,0.6373007360855294,0.9417515528706331,0.00013038320682100005,4,9.81046849757238,161,308.9230001634188,242.0199321140389,0.364341662255568,0.5,0.147959,43980
106,gbtree,0.330334203739821,0.6262416866952472,0.002313935730002596,13,57.26753067159558,788,0.5305284625573752,0.005763826308935518,0.7386808001073125,0.8117282054978853,0.784461,43980
107,gbtree,0.4250225238312273,0.982540403203068,0.34628102919708215,12,40.617652629639835,1892,3.3172291125311624,0.39668215846707283,0.47608459728359653,0.8366041666666668,1.470656,43980
108,gbtree,0.21736163371561654,0.7557672066710093,0.01238407177979431,1,54.44664843354366,815,4.54795255704217,0.036050386416517595,0.6936858494117235,0.8123822087658592,0.472401,43980
109,gbtree,0.20080635487201404,0.3832870478291178,0.009379617279397845,7,9.452403761550194,1042,0.0020360804167681205,0.004826809633391547,0.522918134013834,0.8670899053248752,1.662652,43980
110,gbtree,0.9080921671308064,0.22922281810565917,0.0005248606945126763,8,114.85452457229957,1345,0.0035837509003141324,0.0011129443146939962,0.2841715740220019,0.5,0.683929,43980
111,gbtree,0.726139003855149,0.4517467547558101,0.029771252308491106,8,2.495343469391706,1374,0.012353769025779992,0.0012709148498161198,0.9339157946926274,0.898234681372549,2.768632,43980
112,gbtree,0.7149967144768774,0.42791612684511643,0.025208522925119065,8,4.274449260623623,1290,0.0056314069992479815,0.0010551633637696013,0.9755610014013284,0.8949238153594772,2.471727,43980
113,gbtree,0.7442850659780916,0.4804734019372503,0.04178062971965779,9,1.5094224043666769,1726,0.01697297149403985,0.001406798111875806,0.9684799397606226,0.9010185505574778,3.540791,43980
114,gbtree,0.8032547358163453,0.49277867229148375,0.13230728115903254,10,93.1731831534263,1874,0.023861161351402944,0.0878857345843203,0.9844571489137155,0.8396621251441754,1.434568,43980
115,gbtree,0.9658249070145952,0.5743675597403148,0.2591253732915378,10,23.929863574966532,1611,0.023238959411995785,4.328222204862416,0.8531783572351668,0.8704405997693195,1.835331,43980
116,gbtree,0.7894250163113612,0.2718731861454143,0.021194993696025052,10,22.705465836625194,1680,0.019237771074015843,0.15953005967763922,0.8686939073379288,0.8640074490580545,2.278774,43980
117,gbtree,0.5889502314500956,0.5821409074924069,0.07104357573746325,6,23.16774549919504,1593,0.00011676596237811185,162.3702439976908,0.776672386992276,0.8631682766243752,1.871667,43980
118,gbtree,0.8148566718859857,0.31771749979613334,0.031006475032025294,9,87.6051362659424,1989,0.5343302253548577,0.002422431988206237,0.9154654242125302,0.8391471429257977,1.590836,43980
119,gbtree,0.6498464542875512,0.5034762072679126,0.11403991365620401,4,1.1147991766514809,1131,104.43145400912914,0.03421181009683547,0.7886823742865795,0.8057968029123416,0.624437,43980
120,gbtree,0.706768753474659,0.6583588805933958,0.015012423992344022,6,19.54234314248068,1460,0.0007846007705141672,3.1842691106999115,0.9450070880898331,0.8716642637447135,2.061619,43980
121,gbtree,0.7260796803966592,0.45529487074481945,0.03693855842706568,8,1.1360512927818334,1204,0.006103821030204234,0.0010718206576578052,0.9834536554556315,0.9008588043060362,2.618284,43980
122,gbtree,0.8642723470051195,0.49124980665069923,0.04835267333305965,9,14.24401505533187,1188,0.007496654625736558,0.0032649624729923377,0.9007349085935165,0.8837765763168013,1.93284,43980
123,gbtree,0.7232188908077785,0.3838359957896982,0.15710106318069528,7,31.49875523032147,1770,0.05019419316425657,0.0010169713273310394,0.9985101816326372,0.8658688365051903,1.997562,43980
124,gbtree,0.561791489009082,0.30797342656026405,0.006650333956128759,11,2.736842350603147,1517,0.0013699049417665154,0.014500933517272392,0.8134866075828456,0.8935383626489812,4.374403,43980
125,gbtree,0.7446475913352248,0.5331471939838498,0.049100977562710355,7,14.852044961643358,1203,0.0089223025646146,0.0031700940508039717,0.9284056487129233,0.8813387158785083,1.809452,43980
126,gbtree,0.6560592398274999,0.44405621213267815,0.019773137088324212,9,120.89306447969048,1728,0.0680420047074872,0.007642852305372543,0.9002057056379944,0.8129483912437525,1.181329,43980
127,gbtree,0.8881619072363812,0.6535636698338024,0.19185568375835538,14,45.60618107263708,285,0.6992984059342163,0.0409876638559958,0.7071962201606323,0.8508435217224145,0.348834,43980
128,gbtree,0.5500482995193116,0.35241064548539924,0.03827530988596169,11,28.956570250988232,1047,0.0003806600400836506,0.0017589406818365543,0.9534492187614956,0.8637135116301422,1.378509,43980
129,gbtree,0.772504086484604,0.5556528886229962,0.08260115914907526,12,81.58566983465829,461,0.0001607895466635911,608.8229358010077,0.8746636799092503,0.8262330353710112,0.452377,43980
130,gbtree,0.9582203062611857,0.4491143088712155,0.00884775786037196,5,104.4077812756644,931,0.013572034983038616,0.0848045838139335,0.9956218385914894,0.826595438052672,0.813108,43980
131,gbtree,0.6841819726355941,0.4288978109594592,0.025821472527379433,8,1.6018142850091246,1309,0.004908541601229255,0.0010664097981944894,0.9738214914691974,0.9003788687043445,2.774113,43980
132,gbtree,0.6630953371149184,0.45467771835706783,0.06746807603779915,8,11.178751289709616,1325,0.003078888787539044,0.009687879676031665,0.8263276999957113,0.8856682405805459,2.104608,43980
133,gbtree,0.8322737305837729,0.4009619612235905,0.03005820827678517,8,1.4649683025985094,1476,0.06926861229069642,0.0026600029485878457,0.9416132479459497,0.8994123654363706,3.200869,43980
134,gbtree,0.8391578335463528,0.3700676760821827,0.003820181103935557,6,15.860278932770425,1490,0.04631079694817287,0.0025296773686268805,0.5918310490654077,0.858747032391388,2.165394,43980
135,gbtree,0.5145276539769705,0.20658168669473506,0.0159363984093827,7,33.767862386477425,1586,0.29077214891407527,0.01840487370464335,0.8813534672321859,0.8537058823529412,1.911369,43980
136,gbtree,0.915255642117323,0.30513684959046683,0.053454966078681936,9,49.6714136975276,1228,0.12221283272747492,0.005158580613960029,0.9413460312324918,0.8580994569396385,1.274057,43980
137,gbtree,0.621344697241284,0.4096319944657063,0.10340768282783636,5,6.86019804659078,608,0.0009303686627172865,0.0025463827003070036,0.7619018174524761,0.8837766964628988,0.855981,43980
138,gbtree,0.6844780550418744,0.5358762407847867,0.0011892700642836538,11,9.978247711359426,1820,0.20903981496887206,23.44041606719304,0.8205347987723699,0.8455618271818531,3.093828,43980
139,gbtree,0.7544718427970061,0.616057437524821,0.004638265596320293,4,70.73003341196463,955,1.2506559573638205,1.0274122771386778,0.9592567542269756,0.8342007040561323,1.001298,43980
140,gbtree,0.8514156646005849,0.6882567322447298,0.0001006192797479155,10,27.006696342457133,1436,0.0003421076097014894,0.017246894714973995,0.4515002021503059,0.8177064109957708,1.759121,43980
141,gbtree,0.7686335412199597,0.478689183195135,0.032754557755506244,8,1.8825255260634401,1391,0.0033534852058808356,0.0016837288258812894,0.917058600234029,0.8999187091503268,2.901127,43980
142,gbtree,0.8222887361381238,0.49673634829664737,0.010473104170720155,9,16.805233382032917,1089,0.003341994664085252,0.006212028025481161,0.9996568186960324,0.8753545271049596,2.054291,43980
143,gbtree,0.7663221745951543,0.35459948306026895,0.03500942696187414,7,1.2640395867346477,1263,0.0014128629919339393,0.002041866431462051,0.9113993574094189,0.8979226018838908,2.398221,43980
144,gbtree,0.7919711640399302,0.4078739180856582,0.02322137075560274,8,37.259809659315536,1370,0.0397733215773932,0.0036808886671521684,0.9621196049702206,0.8629068507304882,1.688565,43980
145,gbtree,0.6879665909376378,0.89632059290023,0.014650792565305862,8,8.622897990869753,1682,0.005351194553967969,0.0087476110037419,0.8433023705753284,0.8897939374279122,3.335171,43980
146,gbtree,0.6006824759512968,0.48533715418461193,0.07890240404451747,6,7.629811929141404,1548,0.11292814271884544,0.001480490230355766,0.606130135085306,0.8859035947712417,2.172539,43980
147,gbtree,0.46417963069005547,0.5324217201333092,0.007007802384875006,9,65.00702084811361,1411,0.00262664233974899,0.0010690490236505102,0.25036864597318154,0.7603541786812764,0.759115,43980
148,gbtree,0.9185810498899443,0.417864012468734,0.3642018673634319,10,20.434961736042506,879,0.020231190184700674,0.02360363494018187,0.8858263189904433,0.872529616013072,1.096283,43980
149,gbtree,0.8772238028730548,0.3313399338321525,0.02909144894089089,5,12.906829510366856,1642,30.34202458917085,0.00442787464607771,0.9643132498374427,0.8365417387543254,1.055226,43980
150,gbtree,0.7399501220834518,0.26897402686829197,0.21861324347111674,7,7.125466068377797,1141,0.0051480191823038935,0.0019207980834964398,0.9220095126491252,0.8750934256055363,1.66481,43980
