trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time
54,0.006766830902084547,balanced,0.0002031980983842498,1500,elasticnet,saga,0.8066180075052898,0.466715
55,0.020797523481449698,balanced,0.00044145368764944825,1500,elasticnet,saga,0.8129306023877079,0.521456
56,2738.9318023929804,balanced,0.17079750342958216,1500,elasticnet,saga,0.8136993922168643,12.706011
57,11.674278567621291,balanced,0.3060852210672247,1500,elasticnet,saga,0.8138707568260553,2.777669
58,268.7674155561062,balanced,0.0005575453980775373,1500,elasticnet,saga,0.8137059611255046,8.105366
59,1381.885271152788,balanced,0.014367095138664226,1500,elasticnet,saga,0.8136900353733214,11.642899
60,288.08539486929266,balanced,0.38403004190988527,1500,elasticnet,saga,0.8137061924816682,9.270333
61,0.034996756820693704,balanced,0.00027555462077796626,1500,elasticnet,saga,0.8143976079387049,0.575474
62,0.006660108438734098,balanced,0.0051101206564971614,1500,elasticnet,saga,0.8063856944892178,0.477567
63,350.0403644805157,balanced,0.27728241828010597,1500,elasticnet,saga,0.8137061924816682,9.79143
64,0.00011366245816554806,balanced,0.01104051190316225,1500,elasticnet,saga,0.7143972617209466,0.400827
65,0.21841779839274014,balanced,0.0007734482156646796,1500,elasticnet,saga,0.8159538310993572,0.797515
66,0.0009097518316981085,balanced,0.002241097161910952,1500,elasticnet,saga,0.7861166958081505,0.474786
67,3493.635816569525,balanced,0.0019625093208439867,1500,elasticnet,saga,0.8136993922168643,12.636476
68,1.41359491400579,balanced,0.06487477066058678,1500,elasticnet,saga,0.815110781485299,1.284179
69,0.0811029813203095,balanced,0.7711312991331102,1500,elasticnet,saga,0.8100628694924277,0.56117
70,5007.0088559040905,balanced,0.0010165510266418735,1500,elasticnet,saga,0.8136993922168643,12.597524
71,0.9505786310154973,balanced,0.0015977662354833878,1500,elasticnet,saga,0.8152907623968573,1.114594
72,0.018998703060878204,balanced,0.0001404584234402471,1500,elasticnet,saga,0.8127979500420761,0.50463
73,7.525141520487923,balanced,0.010249816559563212,1500,elasticnet,saga,0.8140802932385984,2.116426
74,0.00025812496493273694,balanced,0.0013019246714361576,1500,elasticnet,saga,0.7760691700897153,0.449131
75,1845.5554056364172,balanced,0.0009083381663660585,1500,elasticnet,saga,0.8136806014110571,11.978127
76,0.0014426433452224832,balanced,0.00907425628898386,1500,elasticnet,saga,0.7893673079547532,0.456755
77,7677.213757517439,balanced,0.0009294394155644994,1500,elasticnet,saga,0.8136993922168643,13.030683
78,23.827823761203792,balanced,0.11129571947046,1500,elasticnet,saga,0.8138321452082209,3.381003
79,0.007963433393223609,balanced,0.08182111518618412,1500,elasticnet,saga,0.804269404711351,0.459474
80,0.08755179646617169,balanced,0.03382387201936217,1500,elasticnet,saga,0.8156418263644565,0.675758
81,11.701396243779081,balanced,0.013902686711035004,1500,elasticnet,saga,0.813880849241563,2.485712
82,0.0005276162470390146,balanced,0.21938654178115052,1500,elasticnet,saga,0.6328664565971549,0.37648
83,0.03683329062823529,balanced,0.0005572807500029967,1500,elasticnet,saga,0.8143817958080275,0.58193
84,0.00021193424275166,balanced,0.023097861492693564,1500,elasticnet,saga,0.7106241406426559,0.409267
85,26.33388257869838,balanced,0.0001165068111898614,1500,elasticnet,saga,0.8138152316815734,3.403545
86,1.2495236093458573,balanced,0.00080534710303161,1500,elasticnet,saga,0.8151293978348454,1.37316
87,14.50047815139613,balanced,0.0004982711200081134,1500,elasticnet,saga,0.8138880413674696,2.760859
88,33.69006933878962,balanced,0.003523233163198314,1500,elasticnet,saga,0.813768156705633,3.823957
89,3117.740107483627,balanced,0.0003548818403010948,1500,elasticnet,saga,0.8136993922168643,12.508769
90,0.05352181202453728,balanced,0.00028437674894443693,1500,elasticnet,saga,0.8151168787611246,0.609292
91,2497.7498768365767,balanced,0.3231152185441095,1500,elasticnet,saga,0.8136899582546002,12.511091
92,0.011575320420690604,balanced,0.04364516946807792,1500,elasticnet,saga,0.8093947142548377,0.486231
93,344.9670395050211,balanced,0.01662659225403187,1500,elasticnet,saga,0.8137059611255046,9.186719
94,1.7266512478892524,balanced,0.0009277034327414725,1500,elasticnet,saga,0.8149192530063298,1.328798
95,0.0005556766432156766,balanced,0.38802797007866835,1500,elasticnet,saga,0.558410758387119,0.358186
96,1597.1454085256732,balanced,0.03407264348530191,1500,elasticnet,saga,0.8136994693355855,12.070823
97,0.051551146491965065,balanced,0.002493666083446519,1500,elasticnet,saga,0.8150792517984156,0.606474
98,64.21632248858042,balanced,0.38765111709116273,1500,elasticnet,saga,0.8137200715199531,5.722354
99,1249.3709226103208,balanced,0.1316746532693613,1500,elasticnet,saga,0.8136935939326606,11.795893
100,13.685263669430226,balanced,0.0002170500348871116,1500,elasticnet,saga,0.8139053639351177,2.613616
101,0.001963494606984601,balanced,0.39284095134792246,1500,elasticnet,saga,0.6426108348952023,0.392692
102,7.102847286095387,balanced,0.00010883991813938144,1500,elasticnet,saga,0.8140976158062465,2.095069
103,0.0006482945086231295,balanced,0.04508240502480681,1500,elasticnet,saga,0.7539241941562352,0.443303
104,0.0001097722764754469,balanced,0.00043977668944839644,1500,elasticnet,saga,0.7732294981583145,0.448538
105,2.453976022270101,balanced,0.05855726588796254,1500,elasticnet,saga,0.8146773454892766,1.517899
106,16.43198674858493,balanced,0.0007890004262668581,1500,elasticnet,saga,0.8138777240509765,2.823391
107,49.823447021030056,balanced,0.0008891936446296249,1500,elasticnet,saga,0.8137484565028812,4.417693
108,0.04010491362023566,balanced,0.09682012086882462,1500,elasticnet,saga,0.8143940489074385,0.559962
109,15.742119048074258,balanced,0.2493983879489147,1500,elasticnet,saga,0.8138219765221266,3.282158
110,18.234889604457635,balanced,0.01876006822030065,1500,elasticnet,saga,0.8138668961362063,2.961985
111,0.0005615625566815195,balanced,0.0029570809414943486,1500,elasticnet,saga,0.781132952400129,0.456432
112,0.013231800414383214,balanced,0.0009461469059966107,1500,elasticnet,saga,0.8109531003117779,0.489957
113,6082.532498622319,balanced,0.003735862630812752,1500,elasticnet,saga,0.8136993922168643,13.060884
114,1368.9022629064273,balanced,0.033462201030483786,1500,elasticnet,saga,0.8136994693355855,11.976805
115,228.29186095635177,balanced,0.010245858939867321,1500,elasticnet,saga,0.8137120678845933,7.802645
116,4.123168440141702,balanced,0.009334064019986363,1500,elasticnet,saga,0.8143391565345313,1.727542
117,0.003647068348712155,balanced,0.07759048401667637,1500,elasticnet,saga,0.7919230284285423,0.468073
118,0.017627020091555586,balanced,0.00012510188850164443,1500,elasticnet,saga,0.8125523086480573,0.505185
119,14.580699760785398,balanced,0.0005110256715654396,1500,elasticnet,saga,0.8138813229144508,2.865309
120,3339.4017838524983,balanced,0.6542056762893124,1500,elasticnet,saga,0.8136934396952182,12.799107
121,2084.0835313368316,balanced,0.0030243691612726474,1500,elasticnet,saga,0.8136993922168643,12.169883
122,0.0001329391605975046,balanced,0.5167425813322408,1500,elasticnet,saga,0.5,0.158579
123,0.26636256387062246,balanced,0.7355619850853303,1500,elasticnet,saga,0.8149418718163546,0.887426
124,5116.344941459265,balanced,0.2582485084490613,1500,elasticnet,saga,0.8136899582546002,12.969365
125,0.022677289093956315,balanced,0.0034704909354375036,1500,elasticnet,saga,0.8133178537826115,0.532287
126,644.3077750479255,balanced,0.0018522006003174373,1500,elasticnet,saga,0.8136996234323342,10.366447
127,0.0022695615932766832,balanced,0.016873495104568943,1500,elasticnet,saga,0.793852637413468,0.481339
128,3084.8794202785384,balanced,0.06083019192425825,1500,elasticnet,saga,0.8136993922168643,12.523404
129,3.6348739977385867,balanced,0.00024474057445796825,1500,elasticnet,saga,0.8143576339630803,1.666482
130,8.318745034635091,balanced,0.91246328866899,1500,elasticnet,saga,0.8139078856528876,3.913807
131,0.0013202984757223258,balanced,0.011839097834757699,1500,elasticnet,saga,0.7874435439454062,0.471427
132,1044.683115178949,balanced,0.09184900818511534,1500,elasticnet,saga,0.8136902870543536,11.411432
133,37.681304379790284,balanced,0.06455595882939565,1500,elasticnet,saga,0.8137712326498578,4.042287
134,0.0751500389053142,balanced,0.0014940577239079742,1500,elasticnet,saga,0.8155926321837836,0.706041
135,298.4621367265399,balanced,0.17396167422846984,1500,elasticnet,saga,0.8137061924816682,9.04774
136,864.1289371707552,balanced,0.4497407193749839,1500,elasticnet,saga,0.8136877956484567,11.804046
137,1.232364532713143,balanced,0.0101406356458665,1500,elasticnet,saga,0.8151159561586405,1.216496
138,243.42289982147977,balanced,0.0397974937410311,1500,elasticnet,saga,0.8137061924816684,8.128333
139,41.27955606256579,balanced,0.15246518242848597,1500,elasticnet,saga,0.8137628262277059,4.418769
140,1318.3864612909756,balanced,0.0022489542843914497,1500,elasticnet,saga,0.8136994693355855,11.495047
141,0.10107962478540397,balanced,0.00023764449553865353,1500,elasticnet,saga,0.8156801241650393,0.659954
142,4.229033525072587,balanced,0.00013924162890248685,1500,elasticnet,saga,0.8143736295564639,1.754558
143,0.5306206472878912,balanced,0.014810800730363494,1500,elasticnet,saga,0.8156771935453032,1.043512
144,0.019603337501584446,balanced,0.02308516815110801,1500,elasticnet,saga,0.8125666929958588,0.543672
145,0.0001753888576809378,balanced,0.0001410563867753528,1500,elasticnet,saga,0.7753764686876976,0.550178
146,380.8943102523963,balanced,0.002759069025439785,1500,elasticnet,saga,0.8137058070287562,9.146057
147,0.0010386855772080352,balanced,0.012273630375458193,1500,elasticnet,saga,0.7842127279701874,0.475576
148,144.5268125841298,balanced,0.0007299348683062313,1500,elasticnet,saga,0.8137060385256136,6.728628
149,9.618864491981176,balanced,0.0002194774268919735,1500,elasticnet,saga,0.8139593090199482,2.306801
150,0.00025909186033680666,balanced,0.013348071559960688,1500,elasticnet,saga,0.7620523729948505,0.465428
151,2.1138831301559056,balanced,0.03545843846227978,1500,elasticnet,saga,0.8147880922394037,1.610565
152,64.37699040892701,balanced,0.8005866020696457,1500,elasticnet,saga,0.8137207935589426,7.546715
153,1.3502145585369614,balanced,0.0019580595319750394,1500,elasticnet,saga,0.8150556819917976,1.237709
154,229.8738439458888,balanced,0.0012115155843077673,1500,elasticnet,saga,0.8137026339223292,8.066351
155,0.3249162002000907,balanced,0.00020598022365449627,1500,elasticnet,saga,0.8158919826742062,0.848689
156,0.00015951662313334306,balanced,0.708914172379688,1500,elasticnet,saga,0.5,0.129846
157,487.34999292697677,balanced,0.06079905434073398,1500,elasticnet,saga,0.8136996234323342,9.719558
158,0.18690613432669007,balanced,0.000493375160044834,1500,elasticnet,saga,0.815974722940372,0.760723
159,0.0017844169559955874,balanced,0.0010022396791143345,1500,elasticnet,saga,0.7932680623155491,0.473716
160,2.4763573616576298,balanced,0.07217448452444782,1500,elasticnet,saga,0.814668319464283,1.510128
161,19.124012273254362,balanced,0.001317454386434277,1500,elasticnet,saga,0.8138492702088189,3.126265
162,4354.339080127637,balanced,0.08945150807271521,1500,elasticnet,saga,0.8136993922168643,12.62827
163,2.721650910162593,balanced,0.027982272717049284,1500,elasticnet,saga,0.8145522593597576,1.515313
164,0.2274052565969314,balanced,0.0009793184984206252,1500,elasticnet,saga,0.8159226287049415,0.778733
165,0.0704338501790086,balanced,0.107494053951734,1500,elasticnet,saga,0.8153029194722656,0.624118
166,0.00013036106776477476,balanced,0.000291266516688138,1500,elasticnet,saga,0.7741915527733292,0.447168
167,0.00023335716294063308,balanced,0.0001455174947607228,1500,elasticnet,saga,0.7766888455613066,0.458999
168,697.7256229311762,balanced,0.0652576510834236,1500,elasticnet,saga,0.8136994691948918,10.736672
169,0.6214277354421505,balanced,0.00024622754931226626,1500,elasticnet,saga,0.8155863282765496,0.978828
170,0.8568938007937769,balanced,0.007832259769732477,1500,elasticnet,saga,0.8153542672747781,1.085719
171,0.002430048599323123,balanced,0.005437591736923921,1500,elasticnet,saga,0.7961278069838046,0.480315
172,0.15418349117772073,balanced,0.02906701215322911,1500,elasticnet,saga,0.815941830297111,0.767462
173,12.043402663105569,balanced,0.00015178052094448884,1500,elasticnet,saga,0.8138722719642215,2.520221
174,0.09928894978066541,balanced,0.03187422711813412,1500,elasticnet,saga,0.8156303395585609,0.704046
175,1.0594734273401227,balanced,0.2666609148594749,1500,elasticnet,saga,0.8154188294418105,1.247398
176,18.6015465321229,balanced,0.0004484744524732798,1500,elasticnet,saga,0.8138701258957919,2.929411
177,0.00036690191558652233,balanced,0.03712591045287729,1500,elasticnet,saga,0.7167315485599364,0.424137
178,0.0001629635528373296,balanced,0.022034455606330692,1500,elasticnet,saga,0.70956505709771,0.393323
179,3325.384984243206,balanced,0.02003995359361214,1500,elasticnet,saga,0.8136899582546002,12.448519
180,0.12745574318414402,balanced,0.03742423001985196,1500,elasticnet,saga,0.8158819987585353,0.714855
181,0.46347159654171877,balanced,0.015221840161091635,1500,elasticnet,saga,0.8157760669892549,0.940247
182,3401.875928623178,balanced,0.0035027613678423144,1500,elasticnet,saga,0.8136993922168643,12.320768
183,4892.42876108782,balanced,0.418217852675745,1500,elasticnet,saga,0.8136993922168643,12.823059
184,0.0036840802202042734,balanced,0.00018942844905792816,1500,elasticnet,saga,0.8011115187772093,0.476288
185,0.0006400648986640625,balanced,0.00011827346017839094,1500,elasticnet,saga,0.7832123471143548,0.464956
186,0.000569565514320868,balanced,0.053954428118884734,1500,elasticnet,saga,0.7296343220643886,0.431459
187,0.0003711155805155671,balanced,0.0018875676307822291,1500,elasticnet,saga,0.7782055076608487,0.462394
188,574.1197509103063,balanced,0.00012390468928182043,1500,elasticnet,saga,0.8136959876135799,9.880236
189,327.90486540164824,balanced,0.001340970114587245,1500,elasticnet,saga,0.8136964501852133,8.63352
190,0.000881695493358738,balanced,0.06122780092275802,1500,elasticnet,saga,0.75530405105458,0.448689
191,10.75332506100858,balanced,0.3235102565788355,1500,elasticnet,saga,0.8138649133821383,2.709053
192,75.95709565769616,balanced,0.16365290600718052,1500,elasticnet,saga,0.8137162202320511,5.566551
193,0.018041663589561673,balanced,0.0005125758907937938,1500,elasticnet,saga,0.8126405497892553,0.508597
194,101.13885045428192,balanced,0.16878698558795605,1500,elasticnet,saga,0.813731838072125,6.159641
195,8395.395032239401,balanced,0.00447167990123131,1500,elasticnet,saga,0.8136993922168643,12.697797
196,0.09465524552679588,balanced,0.127541594740337,1500,elasticnet,saga,0.8155837518039862,0.645467
197,0.05326333087961567,balanced,0.5284809078673598,1500,elasticnet,saga,0.8102511391019309,0.558788
198,736.7192447507268,balanced,0.0051996739238783195,1500,elasticnet,saga,0.8136900352326275,10.453504
199,101.61750846220247,balanced,0.10427291060979033,1500,elasticnet,saga,0.8137184014474752,5.979719
200,0.000668329991557038,balanced,0.40757883791361743,1500,elasticnet,saga,0.5623054798097138,0.368259
201,1.1015874501794136,balanced,0.20222268128429643,1500,elasticnet,saga,0.8153189312266195,1.241365
202,0.03634099452501586,balanced,0.3820259936390114,1500,elasticnet,saga,0.8097920855333791,0.533797
203,0.12990127982030003,balanced,0.00011049703024154146,1500,elasticnet,saga,0.8158086430850175,0.698324
204,1750.071576558449,balanced,0.0002318177611290352,1500,elasticnet,saga,0.8136994693355855,11.672863
205,0.035851646097834415,balanced,0.6313175583634935,1500,elasticnet,saga,0.8032192685479953,0.440225
206,4025.846163360548,balanced,0.019667608399443093,1500,elasticnet,saga,0.8136993922168643,12.383291
207,11.342210350237382,balanced,0.006219881174029357,1500,elasticnet,saga,0.8139069407950621,2.432753
208,0.022165941033873426,balanced,0.0020637552043950235,1500,elasticnet,saga,0.8131688267006708,0.502474
209,23.996485972965175,balanced,0.10221111307208341,1500,elasticnet,saga,0.8138226548741856,3.406629
210,215.096007743858,balanced,0.14403650379563865,1500,elasticnet,saga,0.8136968354974317,8.04767
211,0.0005365977216852223,balanced,0.009499072859745383,1500,elasticnet,saga,0.7765909586906691,0.447448
212,0.0002887154867463159,balanced,0.015780309954142965,1500,elasticnet,saga,0.7613888328409165,0.448734
213,0.34059950384615073,balanced,0.3554812765190891,1500,elasticnet,saga,0.8156939657539344,0.884613
214,0.06416823597332648,balanced,0.0002939463458625968,1500,elasticnet,saga,0.8154041904185891,0.651026
215,0.001392943356679306,balanced,0.11118405953132109,1500,elasticnet,saga,0.753734643327785,0.453458
216,8.825605413098723,balanced,0.00025379946629058473,1500,elasticnet,saga,0.8139439399898776,2.260678
217,0.0004708195077384197,balanced,0.06366144994552209,1500,elasticnet,saga,0.7121854079268523,0.40304
218,0.00038203579033457185,balanced,0.19383858782150482,1500,elasticnet,saga,0.564796275769093,0.34598
219,44.66196400953596,balanced,0.00021154127741888573,1500,elasticnet,saga,0.8137588670057314,4.251587
220,0.0004772014039122307,balanced,0.8842158875126613,1500,elasticnet,saga,0.5,0.187624
221,0.09866573740454794,balanced,0.003037865825192219,1500,elasticnet,saga,0.8156585843597222,0.677892
222,317.9776080287242,balanced,0.6151688122361403,1500,elasticnet,saga,0.813699931766525,10.232778
223,7726.95726956662,balanced,0.10316033434719711,1500,elasticnet,saga,0.8136993922168643,12.955578
224,0.10234736931287461,balanced,0.00021577586525539945,1500,elasticnet,saga,0.815697047555339,0.687554
225,164.88278993963698,balanced,0.01712446447678494,1500,elasticnet,saga,0.8136965275853221,6.953867
226,0.24761450064619445,balanced,0.4221021267871042,1500,elasticnet,saga,0.8154829410916786,0.772955
227,0.000775496529229913,balanced,0.009343302657318477,1500,elasticnet,saga,0.7816254838574952,0.472945
228,0.00012326198524091438,balanced,0.007492772870670282,1500,elasticnet,saga,0.75549709676546,0.422664
229,0.0002821150177545697,balanced,0.00029872506553136534,1500,elasticnet,saga,0.7774163018247682,0.466941
230,0.0008713847882953452,balanced,0.03952220881906117,1500,elasticnet,saga,0.7700490207636222,0.476027
231,92.97346869776779,balanced,0.021551378799755758,1500,elasticnet,saga,0.8137139996973484,5.650602
232,4981.732315594517,balanced,0.0031585104499228024,1500,elasticnet,saga,0.8136899582546002,12.381997
233,0.019306195081672452,balanced,0.298123706972088,1500,elasticnet,saga,0.8046744748681127,0.488895
234,0.006148465042303087,balanced,0.7126727573532305,1500,elasticnet,saga,0.7241672427532677,0.400768
235,0.0001250938034984554,balanced,0.7577314388518503,1500,elasticnet,saga,0.5,0.136882
236,0.00022145184127528054,balanced,0.3669209039695907,1500,elasticnet,saga,0.5,0.176757
237,1.6657463591269297,balanced,0.937258061358118,1500,elasticnet,saga,0.8150391054883511,2.009425
238,0.00038937899323148015,balanced,0.01642166308203218,1500,elasticnet,saga,0.7671122195562875,0.448554
239,5680.941079300673,balanced,0.012370617442380749,1500,elasticnet,saga,0.8136710903300719,12.671701
240,10.843989916770647,balanced,0.06067290033535,1500,elasticnet,saga,0.8139034484237739,2.442687
241,0.4328411259939657,balanced,0.032376680556840384,1500,elasticnet,saga,0.8158489323205469,0.895747
242,4.726226112923826,balanced,0.40237597493241806,1500,elasticnet,saga,0.8142974842453866,2.043492
243,0.00023097822666695318,balanced,0.0013300034219784402,1500,elasticnet,saga,0.7753025234716944,0.454263
244,4011.36215274842,balanced,0.3639612396485067,1500,elasticnet,saga,0.8136993922168643,12.688459
245,0.4418288009580652,balanced,0.03023642152561415,1500,elasticnet,saga,0.8158721135418352,0.894136
246,0.01655958557668111,balanced,0.0005655677524618513,1500,elasticnet,saga,0.8122586075910948,0.492679
247,0.5123741838184325,balanced,0.0025906510073644543,1500,elasticnet,saga,0.8156439964600521,0.951776
248,4.66926900142877,balanced,0.00020461550877877874,1500,elasticnet,saga,0.8142681826596867,1.788098
249,6239.624595693292,balanced,0.880730381460976,1500,elasticnet,saga,0.8136933627171907,13.172514
250,38.485196837648395,balanced,0.01394393871621591,1500,elasticnet,saga,0.8137451196060133,3.986748
251,0.029937872211714393,balanced,0.1799616965904434,1500,elasticnet,saga,0.8122875591198726,0.505776
252,30.050339329213468,balanced,0.000447164952414492,1500,elasticnet,saga,0.8137977575422188,3.616521
253,1938.2842908012942,balanced,0.19505135501755078,1500,elasticnet,saga,0.8136993922168643,12.07418
254,3966.4255442022395,balanced,0.07996096625957168,1500,elasticnet,saga,0.8136993922168643,12.569842
255,8.078329578660277,balanced,0.0047094711975895496,1500,elasticnet,saga,0.8140196126482566,2.177964
256,2896.195449449195,balanced,0.29124304162619075,1500,elasticnet,saga,0.813690132957605,12.346341
257,0.00023001139971663462,balanced,0.00012748758606816147,1500,elasticnet,saga,0.7766002855453205,0.461086
258,0.10273228194954954,balanced,0.17466799020707324,1500,elasticnet,saga,0.8155308363338968,0.673283
259,7910.592888565807,balanced,0.00039963872470333566,1500,elasticnet,saga,0.8136993922168643,12.639108
260,5.662989062321744,balanced,0.003338592600709394,1500,elasticnet,saga,0.8141611942921074,1.911554
261,5745.332695956526,balanced,0.23360153518075003,1500,elasticnet,saga,0.8136993922168643,12.662684
262,508.89670356208103,balanced,0.007495017292334745,1500,elasticnet,saga,0.8137054986945653,9.592056
263,0.2082360987115757,balanced,0.0012405900331046147,1500,elasticnet,saga,0.8159556846903742,0.781964
264,0.00028249058188669404,balanced,0.2876666428374346,1500,elasticnet,saga,0.5580219924892761,0.333626
265,318.5723454999541,balanced,0.9974030527860258,1500,elasticnet,saga,0.8136845454233086,12.236596
266,9399.28236716092,balanced,0.01666198819398924,1500,elasticnet,saga,0.8136993922168643,12.680471
267,141.87285925654174,balanced,0.6012608403836938,1500,elasticnet,saga,0.8136894242421664,8.381459
268,626.872365819354,balanced,0.0009758709881516558,1500,elasticnet,saga,0.8136996234323342,9.968538
269,0.4021176005876978,balanced,0.00032857737869797015,1500,elasticnet,saga,0.8157993468213152,0.880866
270,4289.515268860691,balanced,0.026588787786923425,1500,elasticnet,saga,0.8136993922168643,12.342234
271,0.0067474930209079145,balanced,0.04861863231847275,1500,elasticnet,saga,0.8042794210471879,0.476826
272,8.811014656539253,balanced,0.0027080137934782566,1500,elasticnet,saga,0.8139637278018332,2.250273
273,0.0008099547143951212,balanced,0.048561577077656695,1500,elasticnet,saga,0.7626696626058456,0.44751
274,1.4536558729409073,balanced,0.12282126524008483,1500,elasticnet,saga,0.8150885716632746,1.312501
275,1.4497997111704668,balanced,0.25628666000163536,1500,elasticnet,saga,0.8151276674034108,1.322886
276,2.6016849829674364,balanced,0.01752878790340412,1500,elasticnet,saga,0.8145833941967582,1.522982
277,1030.9291537761192,balanced,0.004110848435021234,1500,elasticnet,saga,0.813699546313613,10.820051
278,0.0011806517837847697,balanced,0.00013035590385085085,1500,elasticnet,saga,0.7891509529727123,0.469217
