trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time,dataset
45,0.0009052196389541902,balanced,0.0712818805840136,1500,elasticnet,saga,0.8037454728575147,0.309599,45062
46,121.97768563438403,balanced,0.017583640270008517,1500,elasticnet,saga,0.8328566260669449,5.052365,45062
47,147.14226590398798,balanced,0.009444574254983563,1500,elasticnet,saga,0.8328560085544001,5.806807,45062
48,1.5200666650051613,balanced,0.005130551760589831,1500,elasticnet,saga,0.8328575801931333,0.643437,45062
49,0.00015971768764426244,balanced,0.00027012557725439106,1500,elasticnet,saga,0.7904125791481939,0.306161,45062
50,0.00017841587142327403,balanced,0.035127047262708454,1500,elasticnet,saga,0.7805968391006384,0.283597,45062
51,0.03272260339283022,balanced,0.010821382910613988,1500,elasticnet,saga,0.8303649129505418,0.310783,45062
52,1821.9304379346577,balanced,0.000993502390906369,1500,elasticnet,saga,0.8328538497929822,10.238159,45062
53,0.19189487864144905,balanced,0.10524574681335624,1500,elasticnet,saga,0.8325265567406293,0.309032,45062
54,0.006766830902084547,balanced,0.0002031980983842498,1500,elasticnet,saga,0.8252585610533594,0.322553,45062
55,0.020797523481449698,balanced,0.00044145368764944825,1500,elasticnet,saga,0.8293355151546281,0.325109,45062
56,2738.9318023929804,balanced,0.17079750342958216,1500,elasticnet,saga,0.8328535413180974,10.798215,45062
57,11.674278567621291,balanced,0.3060852210672247,1500,elasticnet,saga,0.8328637204265188,1.862498,45062
58,268.7674155561062,balanced,0.0005575453980775373,1500,elasticnet,saga,0.8328560074288497,6.860249,45062
59,1381.885271152788,balanced,0.014367095138664226,1500,elasticnet,saga,0.8328538497929822,9.939394,45062
60,288.08539486929266,balanced,0.38403004190988527,1500,elasticnet,saga,0.8328569328535039,7.866426,45062
61,0.034996756820693704,balanced,0.00027555462077796626,1500,elasticnet,saga,0.8304937558411589,0.31196,45062
62,0.006660108438734098,balanced,0.0051101206564971614,1500,elasticnet,saga,0.825184576042461,0.316296,45062
63,350.0403644805157,balanced,0.27728241828010597,1500,elasticnet,saga,0.8328569328535039,8.01925,45062
64,0.00011366245816554806,balanced,0.01104051190316225,1500,elasticnet,saga,0.7849475908311649,0.273472,45062
65,0.21841779839274014,balanced,0.0007734482156646796,1500,elasticnet,saga,0.8325366975803385,0.320568,45062
66,0.0009097518316981085,balanced,0.002241097161910952,1500,elasticnet,saga,0.8071652227199404,0.303338,45062
67,3493.635816569525,balanced,0.0019625093208439867,1500,elasticnet,saga,0.8328535413180974,10.839578,45062
68,1.41359491400579,balanced,0.06487477066058678,1500,elasticnet,saga,0.8328538858105936,0.641127,45062
69,0.0811029813203095,balanced,0.7711312991331102,1500,elasticnet,saga,0.8324796640559464,0.299133,45062
70,5007.0088559040905,balanced,0.0010165510266418735,1500,elasticnet,saga,0.8328535413180974,11.028063,45062
71,0.9505786310154973,balanced,0.0015977662354833878,1500,elasticnet,saga,0.8328242806632856,0.542372,45062
72,0.018998703060878204,balanced,0.0001404584234402471,1500,elasticnet,saga,0.8290735529331457,0.31245,45062
73,7.525141520487923,balanced,0.010249816559563212,1500,elasticnet,saga,0.8328661865372713,1.279116,45062
74,0.00025812496493273694,balanced,0.0013019246714361576,1500,elasticnet,saga,0.793739086793388,0.306581,45062
75,1845.5554056364172,balanced,0.0009083381663660585,1500,elasticnet,saga,0.8328538497929822,10.285434,45062
76,0.0014426433452224832,balanced,0.00907425628898386,1500,elasticnet,saga,0.8125291156169625,0.313328,45062
77,7677.213757517439,balanced,0.0009294394155644994,1500,elasticnet,saga,0.8328535413180974,11.278558,45062
78,23.827823761203792,balanced,0.11129571947046,1500,elasticnet,saga,0.8328600142257004,2.427315,45062
79,0.007963433393223609,balanced,0.08182111518618412,1500,elasticnet,saga,0.8262125908034132,0.310753,45062
80,0.08755179646617169,balanced,0.03382387201936217,1500,elasticnet,saga,0.831889710792716,0.315419,45062
81,11.701396243779081,balanced,0.013902686711035004,1500,elasticnet,saga,0.8328578633431348,1.613646,45062
82,0.0005276162470390146,balanced,0.21938654178115052,1500,elasticnet,saga,0.7687687280651636,0.279217,45062
83,0.03683329062823529,balanced,0.0005572807500029967,1500,elasticnet,saga,0.8305877483858772,0.324009,45062
84,0.00021193424275166,balanced,0.023097861492693564,1500,elasticnet,saga,0.7875930313674556,0.272888,45062
85,26.33388257869838,balanced,0.0001165068111898614,1500,elasticnet,saga,0.8328572430167143,2.466818,45062
86,1.2495236093458573,balanced,0.00080534710303161,1500,elasticnet,saga,0.832843403292264,0.59179,45062
87,14.50047815139613,balanced,0.0004982711200081134,1500,elasticnet,saga,0.832856011368276,1.782077,45062
88,33.69006933878962,balanced,0.003523233163198314,1500,elasticnet,saga,0.8328553949812818,2.756377,45062
89,3117.740107483627,balanced,0.0003548818403010948,1500,elasticnet,saga,0.8328535413180974,10.690695,45062
90,0.05352181202453728,balanced,0.00028437674894443693,1500,elasticnet,saga,0.8312689376169946,0.320369,45062
91,2497.7498768365767,balanced,0.3231152185441095,1500,elasticnet,saga,0.8328535413180974,10.84654,45062
92,0.011575320420690604,balanced,0.04364516946807792,1500,elasticnet,saga,0.8276831949887532,0.310082,45062
93,344.9670395050211,balanced,0.01662659225403187,1500,elasticnet,saga,0.8328556995167402,7.433964,45062
94,1.7266512478892524,balanced,0.0009277034327414725,1500,elasticnet,saga,0.8328646689249555,0.674888,45062
95,0.0005556766432156766,balanced,0.38802797007866835,1500,elasticnet,saga,0.7336430335484758,0.253562,45062
96,1597.1454085256732,balanced,0.03407264348530191,1500,elasticnet,saga,0.8328538497929822,10.112925,45062
97,0.051551146491965065,balanced,0.002493666083446519,1500,elasticnet,saga,0.8312162384986939,0.303712,45062
98,64.21632248858042,balanced,0.38765111709116273,1500,elasticnet,saga,0.8328535424436477,4.579241,45062
99,1249.3709226103208,balanced,0.1316746532693613,1500,elasticnet,saga,0.8328541577050916,10.006769,45062
100,13.685263669430226,balanced,0.0002170500348871116,1500,elasticnet,saga,0.8328563209687111,1.741536,45062
101,0.001963494606984601,balanced,0.39284095134792246,1500,elasticnet,saga,0.8024831096274585,0.282119,45062
102,7.102847286095387,balanced,0.00010883991813938144,1500,elasticnet,saga,0.8328671119619255,1.256151,45062
103,0.0006482945086231295,balanced,0.04508240502480681,1500,elasticnet,saga,0.8002645583005321,0.296639,45062
104,0.0001097722764754469,balanced,0.00043977668944839644,1500,elasticnet,saga,0.7883902213727906,0.314304,45062
105,2.453976022270101,balanced,0.05855726588796254,1500,elasticnet,saga,0.8328699079330196,0.790466,45062
106,16.43198674858493,balanced,0.0007890004262668581,1500,elasticnet,saga,0.8328563181548354,1.920333,45062
107,49.823447021030056,balanced,0.0008891936446296249,1500,elasticnet,saga,0.8328541622072931,3.331821,45062
108,0.04010491362023566,balanced,0.09682012086882462,1500,elasticnet,saga,0.8308574084100989,0.312288,45062
109,15.742119048074258,balanced,0.2493983879489147,1500,elasticnet,saga,0.8328587842655878,2.109291,45062
110,18.234889604457635,balanced,0.01876006822030065,1500,elasticnet,saga,0.8328581656274927,2.027195,45062
111,0.0005615625566815195,balanced,0.0029570809414943486,1500,elasticnet,saga,0.8013690163042828,0.320441,45062
112,0.013231800414383214,balanced,0.0009461469059966107,1500,elasticnet,saga,0.8280084170726159,0.31057,45062
113,6082.532498622319,balanced,0.003735862630812752,1500,elasticnet,saga,0.8328535413180974,11.233105,45062
114,1368.9022629064273,balanced,0.033462201030483786,1500,elasticnet,saga,0.8328538497929822,9.990885,45062
115,228.29186095635177,balanced,0.010245858939867321,1500,elasticnet,saga,0.8328566249413945,6.493006,45062
116,4.123168440141702,balanced,0.009334064019986363,1500,elasticnet,saga,0.832878837384197,0.95646,45062
117,0.003647068348712155,balanced,0.07759048401667637,1500,elasticnet,saga,0.8212977838749392,0.287115,45062
118,0.017627020091555586,balanced,0.00012510188850164443,1500,elasticnet,saga,0.8288806406871808,0.321782,45062
119,14.580699760785398,balanced,0.0005110256715654396,1500,elasticnet,saga,0.8328557028933913,1.798252,45062
120,3339.4017838524983,balanced,0.6542056762893124,1500,elasticnet,saga,0.8328535407553221,11.3611,45062
121,2084.0835313368316,balanced,0.0030243691612726474,1500,elasticnet,saga,0.8328535413180974,10.442147,45062
122,0.0001329391605975046,balanced,0.5167425813322408,1500,elasticnet,saga,0.5,0.055296,45062
123,0.26636256387062246,balanced,0.7355619850853303,1500,elasticnet,saga,0.8327294611795694,0.383189,45062
124,5116.344941459265,balanced,0.2582485084490613,1500,elasticnet,saga,0.8328535413180974,11.313543,45062
125,0.022677289093956315,balanced,0.0034704909354375036,1500,elasticnet,saga,0.8295672890455441,0.317378,45062
126,644.3077750479255,balanced,0.0018522006003174373,1500,elasticnet,saga,0.8328544661799764,8.845413,45062
127,0.0022695615932766832,balanced,0.016873495104568943,1500,elasticnet,saga,0.8175055932489663,0.324485,45062
128,3084.8794202785384,balanced,0.06083019192425825,1500,elasticnet,saga,0.8328535413180974,10.814205,45062
129,3.6348739977385867,balanced,0.00024474057445796825,1500,elasticnet,saga,0.8328683610563943,0.900239,45062
130,8.318745034635091,balanced,0.91246328866899,1500,elasticnet,saga,0.8328720481228565,2.925826,45062
131,0.0013202984757223258,balanced,0.011839097834757699,1500,elasticnet,saga,0.8114422525740081,0.317302,45062
132,1044.683115178949,balanced,0.09184900818511534,1500,elasticnet,saga,0.8328541577050916,9.651909,45062
133,37.681304379790284,balanced,0.06455595882939565,1500,elasticnet,saga,0.8328541627700684,3.014666,45062
134,0.0751500389053142,balanced,0.0014940577239079742,1500,elasticnet,saga,0.8317001484367946,0.318279,45062
135,298.4621367265399,balanced,0.17396167422846984,1500,elasticnet,saga,0.8328569328535039,7.46494,45062
136,864.1289371707552,balanced,0.4497407193749839,1500,elasticnet,saga,0.8328547740920861,10.007032,45062
137,1.232364532713143,balanced,0.0101406356458665,1500,elasticnet,saga,0.8328443298424686,0.611913,45062
138,243.42289982147977,balanced,0.0397974937410311,1500,elasticnet,saga,0.832856932853504,6.69748,45062
139,41.27955606256579,balanced,0.15246518242848597,1500,elasticnet,saga,0.8328538514813075,3.272743,45062
140,1318.3864612909756,balanced,0.0022489542843914497,1500,elasticnet,saga,0.8328538497929822,9.935057,45062
141,0.10107962478540397,balanced,0.00023764449553865353,1500,elasticnet,saga,0.8320339408471839,0.316011,45062
142,4.229033525072587,balanced,0.00013924162890248685,1500,elasticnet,saga,0.8328776040474333,0.984159,45062
143,0.5306206472878912,balanced,0.014810800730363494,1500,elasticnet,saga,0.8327789894444203,0.428993,45062
144,0.019603337501584446,balanced,0.02308516815110801,1500,elasticnet,saga,0.8292180762675685,0.318193,45062
145,0.0001753888576809378,balanced,0.0001410563867753528,1500,elasticnet,saga,0.7910272120905296,0.289825,45062
146,380.8943102523963,balanced,0.002759069025439785,1500,elasticnet,saga,0.8328553910418556,7.579986,45062
147,0.0010386855772080352,balanced,0.012273630375458193,1500,elasticnet,saga,0.8085546569280041,0.303752,45062
148,144.5268125841298,balanced,0.0007299348683062313,1500,elasticnet,saga,0.8328563170292849,5.417782,45062
149,9.618864491981176,balanced,0.0002194774268919735,1500,elasticnet,saga,0.8328590961171235,1.426787,45062
150,0.00025909186033680666,balanced,0.013348071559960688,1500,elasticnet,saga,0.7918914237256323,0.298333,45062
151,2.1138831301559056,balanced,0.03545843846227978,1500,elasticnet,saga,0.8328736101944116,0.731559,45062
152,64.37699040892701,balanced,0.8005866020696457,1500,elasticnet,saga,0.832852000069224,6.347836,45062
153,1.3502145585369614,balanced,0.0019580595319750394,1500,elasticnet,saga,0.8328507982478701,0.603625,45062
154,229.8738439458888,balanced,0.0012115155843077673,1500,elasticnet,saga,0.8328566249413945,6.476171,45062
155,0.3249162002000907,balanced,0.00020598022365449627,1500,elasticnet,saga,0.8326979393382571,0.354003,45062
156,0.00015951662313334306,balanced,0.708914172379688,1500,elasticnet,saga,0.5,0.074235,45062
157,487.34999292697677,balanced,0.06079905434073398,1500,elasticnet,saga,0.8328544661799764,8.452,45062
158,0.18690613432669007,balanced,0.000493375160044834,1500,elasticnet,saga,0.8324688916343131,0.313636,45062
159,0.0017844169559955874,balanced,0.0010022396791143345,1500,elasticnet,saga,0.8150126501724504,0.315386,45062
160,2.4763573616576298,balanced,0.07217448452444782,1500,elasticnet,saga,0.8328720610666858,0.79154,45062
161,19.124012273254362,balanced,0.001317454386434277,1500,elasticnet,saga,0.8328590904893718,2.051129,45062
162,4354.339080127637,balanced,0.08945150807271521,1500,elasticnet,saga,0.8328535413180974,11.165438,45062
163,2.721650910162593,balanced,0.027982272717049284,1500,elasticnet,saga,0.8328757667047288,0.814761,45062
164,0.2274052565969314,balanced,0.0009793184984206252,1500,elasticnet,saga,0.8325521162595994,0.332521,45062
165,0.0704338501790086,balanced,0.107494053951734,1500,elasticnet,saga,0.8316902924354126,0.31043,45062
166,0.00013036106776477476,balanced,0.000291266516688138,1500,elasticnet,saga,0.7892878164653292,0.301164,45062
167,0.00023335716294063308,balanced,0.0001455174947607228,1500,elasticnet,saga,0.7930563765733039,0.300835,45062
168,697.7256229311762,balanced,0.0652576510834236,1500,elasticnet,saga,0.8328538492302069,9.049795,45062
169,0.6214277354421505,balanced,0.00024622754931226626,1500,elasticnet,saga,0.8327907007973122,0.42082,45062
170,0.8568938007937769,balanced,0.007832259769732477,1500,elasticnet,saga,0.8328097952875316,0.527866,45062
171,0.002430048599323123,balanced,0.005437591736923921,1500,elasticnet,saga,0.8181754561395007,0.316536,45062
172,0.15418349117772073,balanced,0.02906701215322911,1500,elasticnet,saga,0.8323856838922822,0.313886,45062
173,12.043402663105569,balanced,0.00015178052094448884,1500,elasticnet,saga,0.8328572469561406,1.639676,45062
174,0.09928894978066541,balanced,0.03187422711813412,1500,elasticnet,saga,0.8320185407395041,0.305291,45062
175,1.0594734273401227,balanced,0.2666609148594749,1500,elasticnet,saga,0.8328289128515334,0.608469,45062
176,18.6015465321229,balanced,0.0004484744524732798,1500,elasticnet,saga,0.8328575492404984,2.075135,45062
177,0.00036690191558652233,balanced,0.03712591045287729,1500,elasticnet,saga,0.792385870697168,0.315996,45062
178,0.0001629635528373296,balanced,0.022034455606330692,1500,elasticnet,saga,0.7844998329158679,0.287857,45062
179,3325.384984243206,balanced,0.02003995359361214,1500,elasticnet,saga,0.8328535413180974,11.014783,45062
180,0.12745574318414402,balanced,0.03742423001985196,1500,elasticnet,saga,0.8322635863665415,0.303812,45062
181,0.46347159654171877,balanced,0.015221840161091635,1500,elasticnet,saga,0.8327651266461876,0.405814,45062
182,3401.875928623178,balanced,0.0035027613678423144,1500,elasticnet,saga,0.8328535413180974,11.059391,45062
183,4892.42876108782,balanced,0.418217852675745,1500,elasticnet,saga,0.8328535413180974,11.386663,45062
184,0.0036840802202042734,balanced,0.00018942844905792816,1500,elasticnet,saga,0.821547381139287,0.312083,45062
185,0.0006400648986640625,balanced,0.00011827346017839094,1500,elasticnet,saga,0.8030048606027641,0.304651,45062
186,0.000569565514320868,balanced,0.053954428118884734,1500,elasticnet,saga,0.7972381179296708,0.282432,45062
187,0.0003711155805155671,balanced,0.0018875676307822291,1500,elasticnet,saga,0.7969716339720492,0.293685,45062
188,574.1197509103063,balanced,0.00012390468928182043,1500,elasticnet,saga,0.8328538492302069,8.529806,45062
189,327.90486540164824,balanced,0.001340970114587245,1500,elasticnet,saga,0.8328556995167402,7.305666,45062
190,0.000881695493358738,balanced,0.06122780092275802,1500,elasticnet,saga,0.8039732180033482,0.288455,45062
191,10.75332506100858,balanced,0.3235102565788355,1500,elasticnet,saga,0.8328597136296683,1.807297,45062
192,75.95709565769616,balanced,0.16365290600718052,1500,elasticnet,saga,0.8328541599561925,4.435945,45062
193,0.018041663589561673,balanced,0.0005125758907937938,1500,elasticnet,saga,0.8289413483342063,0.316679,45062
194,101.13885045428192,balanced,0.16878698558795605,1500,elasticnet,saga,0.832855085943622,4.974872,45062
195,8395.395032239401,balanced,0.00447167990123131,1500,elasticnet,saga,0.8328535413180974,11.233377,45062
196,0.09465524552679588,balanced,0.127541594740337,1500,elasticnet,saga,0.8320170394476684,0.306435,45062
197,0.05326333087961567,balanced,0.5284809078673598,1500,elasticnet,saga,0.8317808703709417,0.28728,45062
198,736.7192447507268,balanced,0.0051996739238783195,1500,elasticnet,saga,0.8328538492302069,8.967429,45062
199,101.61750846220247,balanced,0.10427291060979033,1500,elasticnet,saga,0.832855085943622,4.842735,45062
200,0.000668329991557038,balanced,0.40757883791361743,1500,elasticnet,saga,0.749221919238855,0.255165,45062
201,1.1015874501794136,balanced,0.20222268128429643,1500,elasticnet,saga,0.8328359987694798,0.604975,45062
202,0.03634099452501586,balanced,0.3820259936390114,1500,elasticnet,saga,0.83099209206362,0.298615,45062
203,0.12990127982030003,balanced,0.00011049703024154146,1500,elasticnet,saga,0.8322472619597576,0.308559,45062
204,1750.071576558449,balanced,0.0002318177611290352,1500,elasticnet,saga,0.8328538497929822,10.24451,45062
205,0.035851646097834415,balanced,0.6313175583634935,1500,elasticnet,saga,0.8309905986506367,0.291595,45062
206,4025.846163360548,balanced,0.019667608399443093,1500,elasticnet,saga,0.8328535413180974,11.090017,45062
207,11.342210350237382,balanced,0.006219881174029357,1500,elasticnet,saga,0.8328584802929043,1.59328,45062
208,0.022165941033873426,balanced,0.0020637552043950235,1500,elasticnet,saga,0.8295071949716369,0.317489,45062
209,23.996485972965175,balanced,0.10221111307208341,1500,elasticnet,saga,0.8328593978387062,2.433829,45062
210,215.096007743858,balanced,0.14403650379563865,1500,elasticnet,saga,0.8328572407656136,6.646555,45062
211,0.0005365977216852223,balanced,0.009499072859745383,1500,elasticnet,saga,0.8004683060730372,0.300185,45062
212,0.0002887154867463159,balanced,0.015780309954142965,1500,elasticnet,saga,0.7926241265741767,0.285376,45062
213,0.34059950384615073,balanced,0.3554812765190891,1500,elasticnet,saga,0.8327078189761966,0.374438,45062
214,0.06416823597332648,balanced,0.0002939463458625968,1500,elasticnet,saga,0.8315065820978986,0.326001,45062
215,0.001392943356679306,balanced,0.11118405953132109,1500,elasticnet,saga,0.8089345454739381,0.308125,45062
216,8.825605413098723,balanced,0.00025379946629058473,1500,elasticnet,saga,0.8328615611023256,1.397184,45062
217,0.0004708195077384197,balanced,0.06366144994552209,1500,elasticnet,saga,0.7925070447309243,0.289227,45062
218,0.00038203579033457185,balanced,0.19383858782150482,1500,elasticnet,saga,0.7591740176776525,0.273238,45062
219,44.66196400953596,balanced,0.00021154127741888573,1500,elasticnet,saga,0.8328557034561666,3.158636,45062
220,0.0004772014039122307,balanced,0.8842158875126613,1500,elasticnet,saga,0.5,0.10881,45062
221,0.09866573740454794,balanced,0.003037865825192219,1500,elasticnet,saga,0.832000655949491,0.311032,45062
222,317.9776080287242,balanced,0.6151688122361403,1500,elasticnet,saga,0.8328556995167403,8.804481,45062
223,7726.95726956662,balanced,0.10316033434719711,1500,elasticnet,saga,0.8328535413180974,11.24364,45062
224,0.10234736931287461,balanced,0.00021577586525539945,1500,elasticnet,saga,0.8320388725059136,0.294924,45062
225,164.88278993963698,balanced,0.01712446447678494,1500,elasticnet,saga,0.8328560091171754,5.690174,45062
226,0.24761450064619445,balanced,0.4221021267871042,1500,elasticnet,saga,0.8326659468687219,0.339201,45062
227,0.000775496529229913,balanced,0.009343302657318477,1500,elasticnet,saga,0.8049880139290456,0.319771,45062
228,0.00012326198524091438,balanced,0.007492772870670282,1500,elasticnet,saga,0.7869971119165433,0.277868,45062
229,0.0002821150177545697,balanced,0.00029872506553136534,1500,elasticnet,saga,0.7945642634487846,0.296936,45062
230,0.0008713847882953452,balanced,0.03952220881906117,1500,elasticnet,saga,0.80487989682155,0.303167,45062
231,92.97346869776779,balanced,0.021551378799755758,1500,elasticnet,saga,0.8328544689938525,4.536415,45062
232,4981.732315594517,balanced,0.0031585104499228024,1500,elasticnet,saga,0.8328535413180974,10.970248,45062
233,0.019306195081672452,balanced,0.298123706972088,1500,elasticnet,saga,0.8293285818228421,0.284009,45062
234,0.006148465042303087,balanced,0.7126727573532305,1500,elasticnet,saga,0.8191661082000664,0.289683,45062
235,0.0001250938034984554,balanced,0.7577314388518503,1500,elasticnet,saga,0.5,0.059341,45062
236,0.00022145184127528054,balanced,0.3669209039695907,1500,elasticnet,saga,0.5,0.10959,45062
237,1.6657463591269297,balanced,0.937258061358118,1500,elasticnet,saga,0.8328767005710109,1.246754,45062
238,0.00038937899323148015,balanced,0.01642166308203218,1500,elasticnet,saga,0.7959262782100801,0.296279,45062
239,5680.941079300673,balanced,0.012370617442380749,1500,elasticnet,saga,0.8328535413180974,11.191976,45062
240,10.843989916770647,balanced,0.06067290033535,1500,elasticnet,saga,0.832862180865971,1.600399,45062
241,0.4328411259939657,balanced,0.032376680556840384,1500,elasticnet,saga,0.8327580441048925,0.378657,45062
242,4.726226112923826,balanced,0.40237597493241806,1500,elasticnet,saga,0.832873904599917,1.237577,45062
243,0.00023097822666695318,balanced,0.0013300034219784402,1500,elasticnet,saga,0.7928153219854123,0.306668,45062
244,4011.36215274842,balanced,0.3639612396485067,1500,elasticnet,saga,0.8328535413180974,11.154843,45062
245,0.4418288009580652,balanced,0.03023642152561415,1500,elasticnet,saga,0.8327586610546618,0.378779,45062
246,0.01655958557668111,balanced,0.0005655677524618513,1500,elasticnet,saga,0.828700660749818,0.317173,45062
247,0.5123741838184325,balanced,0.0025906510073644543,1500,elasticnet,saga,0.8327792984820803,0.403904,45062
248,4.66926900142877,balanced,0.00020461550877877874,1500,elasticnet,saga,0.8328745181730353,1.031089,45062
249,6239.624595693292,balanced,0.880730381460976,1500,elasticnet,saga,0.8328532328432127,11.582022,45062
250,38.485196837648395,balanced,0.01394393871621591,1500,elasticnet,saga,0.8328544723705035,2.958709,45062
251,0.029937872211714393,balanced,0.1799616965904434,1500,elasticnet,saga,0.8304570000567593,0.30246,45062
252,30.050339329213468,balanced,0.000447164952414492,1500,elasticnet,saga,0.8328547785942874,2.591731,45062
253,1938.2842908012942,balanced,0.19505135501755078,1500,elasticnet,saga,0.8328535413180974,10.489029,45062
254,3966.4255442022395,balanced,0.07996096625957168,1500,elasticnet,saga,0.8328535413180974,10.90814,45062
255,8.078329578660277,balanced,0.0047094711975895496,1500,elasticnet,saga,0.8328615594140001,1.293667,45062
256,2896.195449449195,balanced,0.29124304162619075,1500,elasticnet,saga,0.8328535413180974,10.856843,45062
257,0.00023001139971663462,balanced,0.00012748758606816147,1500,elasticnet,saga,0.7929426376965356,0.294162,45062
258,0.10273228194954954,balanced,0.17466799020707324,1500,elasticnet,saga,0.8321221421532142,0.302398,45062
259,7910.592888565807,balanced,0.00039963872470333566,1500,elasticnet,saga,0.8328535413180974,11.186348,45062
260,5.662989062321744,balanced,0.003338592600709394,1500,elasticnet,saga,0.8328717407735222,1.116051,45062
261,5745.332695956526,balanced,0.23360153518075003,1500,elasticnet,saga,0.8328535413180974,11.214067,45062
262,508.89670356208103,balanced,0.007495017292334745,1500,elasticnet,saga,0.8328541577050916,8.257398,45062
