trial,bootstrap,criterion,max_features,max_samples,min_samples_leaf,n_estimators,value,time
59,True,entropy,0.5372357607526482,0.7096756812992984,0.11467617677751829,997,0.774731702180456,18.548526
60,True,entropy,0.8970077220773378,0.8218920509330361,0.14829931057334547,573,0.7729507374876092,11.538896
61,True,entropy,0.5764626981878185,0.7640098572130112,0.05548399727026445,478,0.7907131650981972,10.725632
62,True,entropy,0.6505664375281405,0.7529859824540729,0.05163065914462853,622,0.7937357837653362,14.363913
63,True,entropy,0.6474813346970588,0.7313881907870786,0.06310796714204765,539,0.7888463422115976,11.632569
64,True,entropy,0.2522772841421218,0.7561458339812634,0.08106116525392344,634,0.7795390686711827,10.975813
65,True,entropy,0.47921538051718393,0.801872747705725,0.07612759434802771,690,0.7845184649524395,13.509453
66,True,entropy,0.7247924263925509,0.7797713675648393,0.050839268525766916,776,0.7941097392016008,17.961139
67,True,log_loss,0.8390883221458826,0.8951174073552459,0.07018637724674714,786,0.7896552690358281,19.445531
68,True,entropy,0.7344608535564947,0.7423559659488048,0.05042984996448678,838,0.7941875169242204,19.520243
69,True,gini,0.7412147583551039,0.9789744156502619,0.06529362372373257,908,0.7913827312223343,22.060068
70,True,entropy,0.7880647565808778,0.6850537166665907,0.05795846862135485,723,0.7901691844162463,16.030766
71,True,entropy,0.7131050956672241,0.7371741653916978,0.050587949203192435,845,0.7938717142439491,19.219593
72,True,entropy,0.7112667175730564,0.742853041766067,0.050233719693649426,830,0.7936013922361063,18.949886
73,True,entropy,0.7528885328384896,0.7341505905217612,0.05008616359139169,828,0.7945544970092102,19.28862
74,True,entropy,0.823842921162915,0.7139725789307734,0.06256750050138182,852,0.7892151506563094,19.253201
75,True,entropy,0.7621645358774787,0.6637213995560427,0.07211276761826942,765,0.784445869819684,15.875032
76,True,log_loss,0.6902635460423149,0.7027972002170506,0.057605099222283684,847,0.7903454277312665,18.424102
77,True,entropy,0.7230832902790283,0.73328867797554,0.06360554545494204,792,0.7877792222576298,17.214125
78,True,log_loss,0.7528016745816564,0.6514505117013405,0.05068115964833793,957,0.7923422338992325,21.210997
79,True,entropy,0.7962991552011682,0.7924950349994234,0.058207963287793936,909,0.791384080368271,21.368065
80,True,entropy,0.6697121705864613,0.7219417273380214,0.07508060047585592,820,0.7841751735922059,16.785562
81,True,entropy,0.7112272857874764,0.7443877222146756,0.05053072337478055,823,0.7931881562196847,18.798953
82,True,entropy,0.7270498454572917,0.6953397406813946,0.05591473866624902,849,0.7905254361691064,18.628638
83,True,entropy,0.6907224333672299,0.7531064644173363,0.050565330528990496,887,0.7942226473738452,20.352586
84,True,entropy,0.677461287722435,0.7604670000306298,0.06365668393706525,889,0.7883454508427944,19.719149
85,True,log_loss,0.7856763883916347,0.7694641146698794,0.19529107714806515,765,0.7630508745744283,14.01017
86,True,entropy,0.8760681553893294,0.736210154581637,0.06743711429211868,713,0.7889522328215774,16.536145
87,True,entropy,0.6061687966041339,0.7820998951220594,0.05600667399261581,932,0.7912554168612707,20.466307
88,True,log_loss,0.8161779415193582,0.7158621908349243,0.061091500784486136,14,0.7773965626315248,0.422222
89,True,gini,0.6966387598455859,0.9546972807924843,0.0821290314160589,674,0.7849980822071398,15.28026
90,True,entropy,0.7543244308462335,0.7927298989475371,0.05018853005533194,736,0.7947535979342097,17.865924
91,True,entropy,0.7505140458718706,0.7545838729984983,0.05007314085446859,737,0.7949093210946834,17.797957
92,True,entropy,0.7570368100886644,0.7932564711222855,0.054623390268180354,740,0.7938768679829556,17.687255
93,True,entropy,0.8516831823408196,0.8346354600131486,0.05571557059972093,741,0.7941531712504746,18.481565
94,True,entropy,0.8749405953935621,0.8360361748692072,0.059763787428407766,778,0.7929422566714345,19.513714
95,True,entropy,0.7699644635054739,0.8251431235331738,0.07243631864739748,802,0.7877203730032959,18.233197
96,True,entropy,0.8387889893100692,0.8129812478403241,0.06592830972018665,736,0.7890269175286466,17.650272
97,True,log_loss,0.8573288308695982,0.849783257205748,0.06009017094796207,706,0.7919007903674532,17.43756
98,True,entropy,0.8080079179961281,0.8695279650348237,0.09027156976368331,691,0.7813772327630988,15.190064
99,True,entropy,0.7386232016034023,0.7795986077816827,0.053959841790972705,865,0.7937043390846922,20.286955
100,True,gini,0.30287116337610653,0.7806744878852863,0.07099541673702181,303,0.7815297180106289,5.61296
101,True,log_loss,0.16110105631487423,0.8939370292488552,0.11353611932399287,67,0.7569359713963666,1.197983
102,True,entropy,0.4639249247735906,0.6617522009045503,0.15592610309635052,744,0.7623184560682592,12.545047
103,True,entropy,0.44586599805346105,0.8386276848658687,0.12753325705315677,300,0.774547246055177,5.573242
104,True,entropy,0.41290778659317595,0.8402180788201157,0.07331123909034237,342,0.7835352809114373,6.838718
105,True,entropy,0.46617335683871475,0.5468576216581333,0.21115858174099644,710,0.6281793207303056,10.996473
106,True,gini,0.22196443973927257,0.5159938561183082,0.1014184036728759,201,0.76228738829917,3.287502
107,True,log_loss,0.4128401743106659,0.9486542612320713,0.1257539461007059,78,0.7751921410033824,1.531932
108,True,gini,0.544126852570816,0.5814588773373881,0.07535702950045563,655,0.77892898750346,12.397792
109,True,gini,0.8825404032030679,0.6559750103529127,0.10625563095780682,947,0.7782920793768798,19.306174
110,True,entropy,0.7091410198547147,0.7529836641727027,0.17932029930336407,419,0.7641503193151896,7.542895
111,True,gini,0.2667291865007467,0.7982073514005891,0.050816762964601206,450,0.7859615637565724,8.372799
112,True,gini,0.29416506372038514,0.993207667645801,0.06109069732889127,498,0.7880017712988197,9.773363
113,True,gini,0.11248249161847318,0.995929897221365,0.05274843088606079,516,0.7863078232970869,8.835984
114,True,gini,0.1097881216306177,0.9892308756590378,0.2494777087097304,593,0.754819633822458,9.292299
115,True,gini,0.30984407467587544,0.9298501756367328,0.05198321061612347,861,0.7901461886211252,16.778177
116,True,log_loss,0.3192906669198804,0.9145967204094668,0.09098072605002966,985,0.7805620544264172,18.325216
117,True,gini,0.6047469695705677,0.8779490310755584,0.14947296722874437,809,0.772700295970006,15.195965
118,True,gini,0.343443011574646,0.944241645225766,0.08352851872354192,859,0.781390848667787,16.207307
119,True,gini,0.20478335840807896,0.698553440136423,0.05919814601234171,581,0.7794155026930951,10.172956
120,True,log_loss,0.6485720700213344,0.9515777492821108,0.19999350426182294,858,0.7660963969421853,16.020186
121,True,gini,0.10213694747110345,0.9899786373570694,0.0606902700119001,536,0.7843629516255991,9.255437
122,True,gini,0.19989016536461773,0.9951075202150197,0.05669837145975745,458,0.7839977101251986,8.644999
123,True,gini,0.35134749281589267,0.9251280069282569,0.0888686041082041,182,0.7817629863695048,3.552718
124,True,gini,0.24946373733409885,0.8630814910457718,0.05027224528731913,656,0.787193921002588,12.258445
125,True,gini,0.26124288037303367,0.8528697368302146,0.07290071751922245,655,0.7807433726630206,11.749824
126,True,gini,0.38230922753573987,0.8737612529098213,0.0975054209195426,773,0.7792180554807009,14.611261
127,True,gini,0.2727649111133179,0.796030270642754,0.06832729531171164,916,0.7833594133731979,16.883626
128,True,gini,0.5262202670067156,0.9021429963578167,0.1218244876750584,681,0.7762853080589278,13.22094
129,True,log_loss,0.2938288065315509,0.815504551388663,0.14211378830930788,610,0.7698237742233207,10.492922
130,True,gini,0.19344494975465537,0.760036615662851,0.08066897635207518,380,0.7774825631559485,6.617499
131,True,gini,0.16515999260039743,0.948194461565232,0.05016375917504969,514,0.784070220975381,9.206054
132,True,gini,0.13728555190386746,0.9765274227038347,0.06531007596259711,526,0.7846228438784417,9.196024
133,True,gini,0.23911522456947004,0.9705012326148685,0.05119957679474644,813,0.7875226050974667,15.72036
134,True,gini,0.2472686450055357,0.9160309355146539,0.06832805394027891,811,0.7815432978261704,14.841746
135,True,entropy,0.311035342685998,0.8808862375905262,0.11342669714332712,735,0.7765456361491407,13.334913
136,True,gini,0.3505713642704212,0.9573304909837305,0.08215068477023928,880,0.7818803052950679,16.886875
137,True,entropy,0.4266029889344297,0.7141604282975015,0.06185867375391114,784,0.7855430974543449,15.498796
138,True,log_loss,0.1677675725288929,0.8427692361068615,0.16510065566166024,702,0.765380208471863,11.477527
139,True,gini,0.38916932632712375,0.9677731995489011,0.09858963680233894,620,0.7790646140222951,12.121975
140,True,gini,0.4837456905577884,0.9252723079826094,0.07417034256333117,292,0.7854754004215931,6.196041
141,True,gini,0.22635425076778942,0.9980368267030517,0.05089619161725843,577,0.7875883149508818,10.899646
142,True,gini,0.22315326816962913,0.9347046068599651,0.05050367837375001,748,0.7885980774195405,14.205379
143,True,gini,0.2201411762458642,0.9710087370183184,0.06689345176873358,747,0.7831861933547611,13.748474
144,True,entropy,0.30330520652352094,0.9307681489816968,0.059413995746314854,923,0.7866065750071387,17.910301
145,True,gini,0.8906656853377335,0.5952201800549282,0.07629542556816399,983,0.7803555804391769,20.610589
146,True,gini,0.16506280254655573,0.900710649934345,0.09069710546316125,833,0.7768977611701735,13.944788
147,True,gini,0.8337597248083757,0.9989964276545121,0.24195812728845706,732,0.7644499570403931,13.788
148,True,log_loss,0.2304297290828398,0.9690157926810673,0.05031011488989763,470,0.7870673588943182,9.056292
149,True,gini,0.27550872117638353,0.9442140081564829,0.1072269368778241,11,0.7465967012202689,0.289666
150,True,entropy,0.37780175023068874,0.891000396733788,0.06160172150587173,908,0.7887606131001152,18.262217
151,True,entropy,0.3321504637872942,0.8956966100388799,0.06020310917049752,898,0.7866445986799164,17.696077
152,True,entropy,0.36790301195417635,0.9386033675434244,0.07372853171906998,963,0.7848708914065861,19.100805
153,True,entropy,0.2900947435756587,0.977459543971626,0.05654694208758132,568,0.7880911915017577,11.191378
154,True,entropy,0.46029649471005263,0.9806122407613048,0.0820712468092705,557,0.7851750153411845,11.583214
155,True,entropy,0.41735617924995366,0.821891076436124,0.05911157283782004,337,0.7886897919848929,6.962632
156,True,entropy,0.4068476246156223,0.8228864861397608,0.06518917159627122,256,0.7857227157709417,5.139513
157,True,entropy,0.43832744181526423,0.8848847115301222,0.08744258914170897,396,0.7811047282622547,7.774538
158,True,entropy,0.549811288674765,0.8619181280495853,0.056805059752152866,344,0.7928818034773716,7.74135
159,True,entropy,0.581327197355352,0.828134545304907,0.059921945733811675,164,0.7885714856782015,3.684464
160,True,entropy,0.569394520960854,0.7741029998010769,0.18475428344862904,124,0.7605439124147224,2.250287
161,True,entropy,0.6106587142662034,0.8241264630989396,0.05651481422788316,334,0.7905724704973341,7.531197
162,True,entropy,0.6143771827209286,0.8097117281047873,0.07032047520725014,246,0.7860270350707884,5.346991
163,True,entropy,0.717898881903691,0.828146049883758,0.057470658475764554,353,0.7913959342169526,8.286381
164,True,entropy,0.7341858684239166,0.8539222884824501,0.07775378938328362,337,0.7864890346883224,7.621083
165,True,entropy,0.6904657775010553,0.7282727055525315,0.06673987066313958,357,0.786194158045104,7.780433
166,True,entropy,0.796663314436329,0.8416017771366984,0.055963405862123616,321,0.793665300496811,7.935217
167,True,entropy,0.7934275604575601,0.786303201397246,0.05621606226451798,307,0.791930170564266,7.366017
168,True,entropy,0.7848720643244681,0.792622104096449,0.056412540788310414,292,0.7928065603774271,7.041585
169,True,entropy,0.7868130416844943,0.7813542989115457,0.1339724154544801,302,0.774526583409439,6.096786
170,True,entropy,0.779619319431334,0.799385335069271,0.09460935931647119,433,0.7774622065856882,9.33069
171,True,entropy,0.8537103873772647,0.8638882982977362,0.05580093538289284,236,0.794214881380077,5.973181
172,True,entropy,0.8401604263651862,0.863110317464118,0.055999254643751814,236,0.7937926781345819,6.009922
173,True,entropy,0.8477346614433835,0.868146134800556,0.05573916270592361,234,0.7939684018752851,5.965804
174,True,entropy,0.8430708041503499,0.8404905507705622,0.07098521779203265,225,0.7894667316528614,5.386987
175,True,entropy,0.8568757140188659,0.8671493236507766,0.056755653100769445,273,0.794818832795307,6.892127
176,True,entropy,0.8576488108929475,0.8699730922830532,0.06515842041221222,269,0.7905084031768904,6.548913
177,True,entropy,0.8016373964018166,0.856978247664792,0.07679998898503508,221,0.7852398768763772,5.141247
178,True,entropy,0.8126163630484657,0.7838151493540553,0.08566328614384935,151,0.7795259296573244,3.32151
179,True,entropy,0.7594797950122282,0.7461954761531344,0.21991355746891383,283,0.7476674667420933,5.068798
180,True,entropy,0.871267650888033,0.9091927797049265,0.05416347580154095,200,0.7953187009687168,5.283087
181,True,entropy,0.8766323321616214,0.907991252924953,0.054038503601948125,201,0.7961388775714183,5.404728
182,True,entropy,0.8708740486576128,0.8692298091066775,0.06391884878163862,190,0.789989999015028,4.802984
183,True,entropy,0.8958455667577949,0.9065014066293149,0.05605333247745567,105,0.7944236205306392,2.825938
184,True,entropy,0.8983676026880948,0.9085136963823949,0.07064252925862714,142,0.7881574011400316,3.59723
185,True,entropy,0.8366385207271148,0.9181510728916704,0.05450801774558511,221,0.7956791203801493,5.763403
186,True,entropy,0.8333924175447713,0.9151873669191557,0.05384340833359379,86,0.7955968135652192,2.305183
187,True,entropy,0.8250573775151101,0.9230685276820568,0.06317637288080866,94,0.7924091036458192,2.421098
188,True,log_loss,0.8702732833773676,0.8811121091239257,0.08013020865048626,53,0.7852245708917964,1.333498
189,True,entropy,0.8631036170456617,0.9109177196421984,0.052698953126655165,112,0.7961017134863118,2.992162
190,True,entropy,0.858744225813577,0.9124190776724193,0.06999987803583788,95,0.7899788835176045,2.430909
191,True,entropy,0.8479237426091387,0.9064556427893928,0.05394475475283939,210,0.7956582924991236,5.497357
192,True,entropy,0.8740610154824403,0.956812274601546,0.052516711343191934,209,0.7971440440799364,5.640023
193,True,entropy,0.8855131606684544,0.9594932949087441,0.05254603143113086,208,0.7977661077187965,5.632713
194,True,entropy,0.8729894679096657,0.960320183026206,0.0502577176698363,118,0.7972983769518465,3.290491
195,True,entropy,0.8747182754374528,0.9613331553413513,0.05006857059355659,65,0.7963782649670584,1.843151
196,True,entropy,0.878836892548779,0.9516197807173018,0.05221150350863664,51,0.7966418325928346,1.47684
197,True,entropy,0.8174492960099468,0.9573696537939569,0.0513622072695715,56,0.7948585950954685,1.553577
198,True,entropy,0.8784973682834353,0.9572600545415397,0.05034004261880681,15,0.7909096682753359,0.50756
199,True,log_loss,0.8293610868904779,0.9409686828759994,0.06284922921089066,39,0.7912137489379713,1.078786
200,True,gini,0.6037828142615859,0.9340832396426892,0.12050374158346303,322,0.7765809476380909,6.511284
201,True,gini,0.2897057597825099,0.5284257756896638,0.09708073407763254,76,0.770200262653852,1.332482
202,True,log_loss,0.790813310251306,0.8837899597538066,0.20552409526764331,777,0.7675292914259036,14.429132
203,True,gini,0.21297880797670965,0.810125657081475,0.06775103618853431,233,0.7800953652663986,4.190832
204,True,log_loss,0.6539250754276038,0.9825793244326855,0.17895834946270212,443,0.7696324548942568,8.674137
205,True,gini,0.6423790959596241,0.6731873316178267,0.11282304095620421,729,0.7747440428832655,14.494786
206,True,log_loss,0.5409407306638098,0.6711056335779381,0.21313695056126197,786,0.7232417461215757,13.201598
207,True,log_loss,0.5346913177085039,0.6603637277669872,0.16794208137965433,856,0.7603154488971564,14.655193
208,True,entropy,0.29659896771696614,0.909083562364518,0.06522552956299897,239,0.7833006627903655,4.752087
209,True,log_loss,0.3053891196748964,0.5252114803415457,0.10089037821570744,600,0.7714387824031159,10.10305
210,True,entropy,0.12618121708098212,0.8205951011706669,0.06895716189766977,12,0.720459842005581,0.295955
211,True,entropy,0.3101619121903761,0.8062556101001119,0.05309033764331269,281,0.788199476601514,5.491515
212,True,entropy,0.38416287833640816,0.8596120789173267,0.05039651760583027,247,0.7916404570900062,5.196033
213,True,entropy,0.4126221419423872,0.7610169889304533,0.24984152973698076,412,0.708872705196336,6.969251
214,True,entropy,0.4289549893076813,0.8383295924266121,0.13762767671252768,174,0.7739609069355031,3.248593
215,True,entropy,0.4140774975269866,0.7534299174335499,0.05194277906599945,512,0.7899298686206788,10.444064
216,True,entropy,0.4490432445201995,0.7480444375090984,0.08939793983144041,612,0.7786734673371238,11.630117
217,True,entropy,0.7714248956951409,0.7319221844009628,0.08330369664129364,581,0.7802552000556068,12.467499
218,True,entropy,0.376383886618165,0.58346675699304,0.050105290194909245,390,0.7872501344449492,7.395906
219,True,entropy,0.11042075685852004,0.9860991499010637,0.13417250965405325,980,0.7745524623176057,15.820346
220,True,entropy,0.5098688746199901,0.8782362783485618,0.1561122830061723,528,0.7689095807611903,9.975873
221,True,entropy,0.21684266872914174,0.7894499892587507,0.05603376404617673,301,0.7858332046429938,5.507899
222,True,entropy,0.3467464148476271,0.8420812889406537,0.07685382240823854,137,0.7797435914702456,2.720006
223,True,entropy,0.8875749405560539,0.7327217956890275,0.05096850355333147,352,0.7933762011512672,8.877915
224,True,entropy,0.888297250027811,0.710489219183371,0.08158430401706203,350,0.7787166535673441,7.726918
225,True,entropy,0.8971785566821684,0.619475567361437,0.10872859023626152,462,0.7784207982572413,9.413805
226,True,entropy,0.7610773346046595,0.7076765524842548,0.05021585284055072,509,0.7940267047727564,11.964236
227,True,entropy,0.7956329189255906,0.7054187011361159,0.06834734051275243,671,0.7868404417356101,15.149881
228,True,gini,0.7354477753481828,0.706242945265693,0.09184595393111857,191,0.779048188838507,4.101718
229,True,entropy,0.8469557166939808,0.5994456003984334,0.0756131893715578,329,0.7797838116944271,7.074073
230,True,gini,0.7061292431689269,0.953000397118489,0.12623983721393336,379,0.7762305239168437,8.01426
231,True,entropy,0.5880076614695112,0.777297530401834,0.05432267664849029,510,0.7905620525429713,11.202102
232,True,entropy,0.5711928996879951,0.7813913905466457,0.061352785610701094,497,0.7875152249631252,10.934252
233,True,entropy,0.8409147367522215,0.8703882928315109,0.05046999206043227,105,0.7960530087670503,2.820592
234,True,entropy,0.8462154041674761,0.871916553557398,0.0993922339942715,86,0.7797477508971326,2.007276
235,True,gini,0.8317635120457313,0.9384078922743047,0.07167487229763747,92,0.7882110795234777,2.388989
236,True,log_loss,0.699842238831976,0.9093365801527034,0.0858104802567013,258,0.7839195051082165,5.738485
237,True,entropy,0.647120184981405,0.8529949089630898,0.06280988190338244,24,0.7857672431039819,0.646187
238,True,gini,0.7768002567066539,0.7269767446913887,0.18985817934069354,197,0.7648318296114524,3.633568
239,True,log_loss,0.8175985957753955,0.6679312811366372,0.11183034742972436,143,0.7753863827438718,2.933485
240,True,entropy,0.7374166675842371,0.636959410916313,0.22921427392544075,442,0.6909587993731867,7.700006
241,True,entropy,0.6151500661901929,0.7765891027009305,0.05044049402471749,655,0.7930128049819172,14.714307
242,True,entropy,0.48107492014643327,0.8111996497866247,0.0645378033885679,722,0.7878958111827449,14.896371
243,True,entropy,0.6744655942705696,0.9055785054485365,0.06075206963932485,649,0.7915909432849215,15.34832
244,True,entropy,0.8791333317265622,0.5562015663521289,0.05098948452472403,822,0.7908266914292372,18.409236
245,True,log_loss,0.6200545161535532,0.6981382251899481,0.07664945043257546,234,0.780931238528703,4.823182
246,True,entropy,0.747299513472262,0.82258287898272,0.0695323411242171,563,0.788926625988019,12.961312
247,True,entropy,0.8609014349254481,0.6874057354941538,0.09548248249043373,715,0.7782228482071013,15.153297
248,True,entropy,0.8172796273071079,0.8588838393584574,0.060515791068298526,289,0.7926375077409209,7.355849
249,True,entropy,0.8135318102789578,0.64850593228606,0.06031181434352158,352,0.7886712268961616,7.935775
250,True,gini,0.6994237920540531,0.7364614025381961,0.08004386678122198,431,0.7820298570609707,9.222364
251,True,entropy,0.7896140208290365,0.9010359515918115,0.051433573189826665,295,0.795912292362217,7.667903
252,True,entropy,0.7771574635122305,0.8936638756776957,0.05861451457134894,286,0.7934452793650594,7.250687
253,True,entropy,0.7797693118151412,0.9550281903623148,0.07103047624733747,397,0.7892559197110534,9.732597
254,True,entropy,0.7492522463123359,0.894254516551417,0.05676259111920929,129,0.7936074096281269,3.248188
255,True,entropy,0.7448082889665748,0.8989775077765745,0.05854420501771644,128,0.7917211304688021,3.218834
256,True,entropy,0.8719803973955611,0.9264770925448276,0.06737285251696298,49,0.7880308762233721,1.339893
257,True,log_loss,0.7975701876483651,0.8834945073042614,0.058178776142563844,180,0.7931956990170504,4.512453
258,True,entropy,0.7642767229014313,0.9747238150675511,0.08744087463668705,224,0.7846648503062232,5.131844
259,True,entropy,0.6737479361407822,0.9245349176518463,0.10677332277141519,316,0.7780247370638524,6.773947
260,True,entropy,0.8986002644278763,0.8294151513866234,0.14718650444812723,277,0.7754978144791194,5.692888
261,True,log_loss,0.8033191834675062,0.8878974146146337,0.05786102912841476,109,0.791701345334947,2.789049
262,True,log_loss,0.8528065082425581,0.9984137411566549,0.07598238960446334,161,0.7896185471506392,4.098181
263,True,log_loss,0.7204556163954468,0.8782240253753819,0.06654489441421106,206,0.7888985472155432,4.882445
264,True,log_loss,0.7894700350688392,0.8957890229321879,0.0562684908701619,161,0.7942521657157129,4.134984
265,True,log_loss,0.7624545056880538,0.9454806618496188,0.054310751626290295,53,0.792193540933195,1.439542
266,True,entropy,0.8375438671904673,0.5045744688895504,0.07294399433880117,479,0.7794320190996024,9.564217
267,True,entropy,0.674002879146378,0.96912391800786,0.17768226200434667,359,0.7683927801570885,6.723944
268,True,entropy,0.7885139902723316,0.922472181924191,0.05096583903484118,259,0.7975149054475605,6.713904
269,True,log_loss,0.7107968918149795,0.9203416289746784,0.08317076546557561,114,0.7843776190974364,2.638064
270,True,entropy,0.7264879816587624,0.8958907490531228,0.05009824093822018,259,0.7957643407298333,6.486243
271,True,entropy,0.7858705255915648,0.8985695588699141,0.05013087391577703,264,0.7976254082402533,6.843603
272,True,entropy,0.7951280918678291,0.8680278244521064,0.06475249272564079,260,0.789360183566121,6.333362
273,True,entropy,0.7559303327883171,0.8459783659374568,0.05008765592507632,149,0.795196682467332,3.744803
274,True,entropy,0.8297271575160206,0.9211661220247468,0.051474273678206145,158,0.795206201218956,4.197903
