trial,booster,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,value,time,dataset
75,gbtree,0.40632226163595186,0.8536576567594241,0.0002532624751651271,15,110.91940498853549,1965,0.0014012994668745216,10.276833480570735,0.5483916992843062,0.7707739811610919,1.346694,43980
76,gbtree,0.45894338912339494,0.3496349988460187,0.010127292219612725,5,98.72560251537598,1860,0.07151018768926122,1.1108675282673162,0.6787095171024249,0.8066592776816609,1.2781,43980
77,gbtree,0.584912081483854,0.3234901722193619,0.0002592084361663979,5,74.81725412067176,492,0.3743572784714793,0.0020461676818738237,0.7079650318312245,0.7895361039023452,0.470718,43980
78,gbtree,0.4037125238110111,0.847899556683708,0.0003049086394285337,15,41.93893831178982,680,3.7358182773433857,36.42228256693425,0.2975312278545758,0.7809889645809305,0.561844,43980
79,gbtree,0.9720215285332101,0.8644955262301834,0.004996267950997349,6,119.05020131947389,1195,0.0006822501310513788,24.277549664050156,0.5588806856104513,0.7745932874375241,0.815888,43980
80,gbtree,0.3118179013010316,0.8734630214066177,0.00044958558363380986,12,73.95808537384882,1878,21.660231123215173,0.01620928731296524,0.2998722005250831,0.7608476126970396,1.073247,43980
81,gbtree,0.9017604326504867,0.487064387298802,0.00039056674173074254,10,67.42930894567816,335,0.04295563768055977,79.35908226154798,0.8609310401735366,0.7990816933391003,0.357665,43980
82,gbtree,0.38577015611745386,0.6021763120739834,0.002279168574640124,5,95.94639128238389,884,108.5147219961055,0.2010700232947344,0.5970098392522049,0.7616636389850058,0.538935,43980
83,gbtree,0.4679244917256689,0.7021664424571343,0.18414796512113124,2,120.35867969891135,1092,0.0008598326523354523,58.09665602369163,0.7181784969354941,0.7976999411284121,0.774088,43980
84,gbtree,0.3987913118515726,0.4493776542364386,0.008347546680059445,12,20.2627097260594,1244,9.802492379211841,0.0015892587397738857,0.9204194372882182,0.8496226211072665,1.414831,43980
85,gbtree,0.8771618333876146,0.2885053895641658,0.055772733057117864,6,105.29967769334563,1144,0.0007167304448246386,0.24194895091734436,0.9075742275713121,0.8239566753171857,0.862485,43980
86,gbtree,0.7551587555736801,0.7129181063082379,0.00034674608560998323,11,92.44464014135144,1597,0.4378091207325079,0.032418607283150554,0.42193854642448114,0.7682853830257593,1.109904,43980
87,gbtree,0.9578266716894523,0.5696046429153061,0.0004509473822683668,9,51.90812992898226,698,0.0010687495931266883,3.2913873230669815,0.9313379210002213,0.8198431432622069,0.92558,43980
88,gbtree,0.7573206591015138,0.6521065468713672,0.015940239340729273,14,119.37902187541877,1017,154.63129291303883,17.515873735242877,0.2635826378656304,0.5,0.526741,43980
89,gbtree,0.9404548103254211,0.947493611815212,0.01190762764372125,7,94.5284179243398,313,0.10587734730878878,0.004780004165163951,0.7050362847871419,0.8089726547481737,0.326684,43980
90,gbtree,0.6730203485959434,0.6150704457008578,0.10513836861666082,14,111.4768379818903,1970,0.04753536745590969,0.0021309331861011746,0.3434970109024501,0.5,0.969937,43980
91,gbtree,0.9358844931302084,0.6299164823503383,0.07796977592104902,6,51.5674240860498,677,0.021073116888228098,0.12070331879029861,0.25347401725345214,0.7896012951749327,0.41991,43980
92,gbtree,0.5986942181915837,0.3411095892049787,0.004255162522256027,7,18.88884158823458,1478,0.06466718172130374,308.3723329640507,0.41845361720498647,0.800622140522876,1.30145,43980
93,gbtree,0.9688562539755641,0.34242877349580114,0.012339968979743899,1,85.26924624612225,731,0.0009940732186808513,0.3074289362576616,0.7241982159396478,0.8087707131872357,0.445866,43980
94,gbtree,0.36792447447646864,0.7999683763193424,0.3897632239811231,9,9.51871262833029,179,105.99580254822493,0.01701523074169533,0.626646257748432,0.7811233600057669,0.152952,43980
95,gbtree,0.5626310677984221,0.8204220933560085,0.00013541104705573897,9,9.34499720740075,389,0.32981916042511167,0.4411400434514033,0.6040502088324995,0.8459782355344098,0.867597,43980
96,gbtree,0.49864745302380237,0.9568923697069063,0.010371893457320355,3,110.44677386871669,807,0.006553889316003498,7.3113446972799245,0.3664301844480344,0.5,0.430025,43980
97,gbtree,0.3775777295463596,0.2216767940027868,0.00012343637979999873,11,84.68334062258923,823,0.0035509388337977977,10.748712866171667,0.36711444802464277,0.7618891772395232,0.581482,43980
98,gbtree,0.27955311420747614,0.3905462248373812,0.00023714029616405942,3,83.8987556971881,49,0.004280631829215276,21.55765866149536,0.849937064029892,0.7921647803729336,0.102023,43980
99,gbtree,0.9170686548168958,0.4345181842088106,0.09783669155176754,11,27.033005517809265,1713,0.00012224565021056363,0.003258751057628605,0.5478876472138411,0.8563752282775855,1.669959,43980
100,gbtree,0.8539548493907527,0.9141373688615799,0.00012461507696704337,9,54.52091792524724,423,0.01964920075718649,0.03601974223479835,0.386076576317348,0.7855990904940408,0.378695,43980
101,gbtree,0.5489012233082533,0.6416377446815842,0.013374507404382192,10,52.995279828287536,765,0.009454754902633828,490.59129941629794,0.4510477306171572,0.7943587322183777,0.623212,43980
102,gbtree,0.5401708035753867,0.8398842047578523,0.0003196657187963277,8,114.60813281554961,1530,0.000141498766954131,0.04093211223750607,0.9013509819234347,0.7883714196462899,1.225736,43980
103,gbtree,0.6205521458421487,0.9875217445628417,0.01913491560124683,3,107.03614007351099,1088,0.0014185435567559764,0.04303719511803838,0.4434157640749017,0.7670381403787004,0.590665,43980
104,gbtree,0.7211363106814914,0.6433424020126348,0.1964984600739419,9,35.805013027275166,46,36.89451103401169,0.017319192149311356,0.33831331216760585,0.7967467800845828,0.099679,43980
105,gbtree,0.7320293396370043,0.6804134883469227,0.0003112219728933402,14,76.87146397562915,31,0.0015018039825900747,306.5290756308076,0.9250139813860788,0.785814698673587,0.088019,43980
106,gbtree,0.2662389343401012,0.7904268931410965,0.0023993188374549436,1,22.117987832022084,843,1.113551558134439,0.02965477669568773,0.6391882789621282,0.7948827614379085,0.500053,43980
107,gbtree,0.5808403217592797,0.6531237122375178,0.001096205959988524,11,38.734457884143225,785,2.836279419945485,417.809620603985,0.5167545373487119,0.7921840037485582,0.67709,43980
108,gbtree,0.5970929977609891,0.2411406507874003,0.0005946044268837342,4,76.57489719893236,1468,1.010135880351154,0.10126592752631527,0.2733873512959635,0.5702511353806228,0.723835,43980
109,gbtree,0.547861870882997,0.7507219171421888,0.00024208802241907192,11,63.927397158187205,1544,0.004499639907866893,82.15119893998211,0.30635333630185657,0.7684975009611688,1.044963,43980
110,gbtree,0.9338508603697944,0.27326565866130736,0.03179350173906939,9,46.843684911383406,1601,0.0008278528162278359,502.833406430314,0.45410885292247205,0.8169066104382929,1.278358,43980
111,gbtree,0.7270266933685738,0.8452489182891598,0.00046436546755693024,14,93.99256057401428,897,4.412354108772182,124.50130664570104,0.6564257105337686,0.7765032018935025,0.698119,43980
112,gbtree,0.7644601380125509,0.23154144909480473,0.005793460900451121,15,120.89553614019988,507,161.33951328991347,0.012118589392553813,0.41590708136470167,0.5,0.300839,43980
113,gbtree,0.9768465961322943,0.9395169563012244,0.19844664878421364,11,38.763323936313945,1140,216.4406305925576,0.7003018924277823,0.27545948393934916,0.5,0.613801,43980
114,gbtree,0.3840070698301625,0.6770159027856424,0.11018376270348763,13,5.699969608867563,1726,0.0006440443653939049,0.0028954709348093344,0.4893253549324417,0.8834571559015764,2.39238,43980
115,gbtree,0.8325785318711709,0.6315930339002698,0.001675907363112126,1,41.04187290448751,1396,0.013759308016798205,5.6930927417362165,0.7935750786465711,0.7956055243175701,0.786893,43980
116,gbtree,0.8997613381473595,0.2170155286803097,0.016533932119322893,1,111.5025569854181,1773,0.35381971193171724,430.92946588229006,0.4247196060652253,0.7556929306036141,0.870653,43980
117,gbtree,0.7020043705746961,0.5839004962431271,0.3932045489757936,12,52.045226028373754,1600,72.73368943057754,802.6030674034243,0.5130338615887826,0.7906363117550942,0.85284,43980
118,gbtree,0.48369772611262124,0.28837929050511574,0.003197577002535918,12,31.324697512574396,1539,0.00845597982893379,0.05995821881487626,0.5660177517078027,0.835085147539408,1.792601,43980
119,gbtree,0.7437178261544559,0.5074613177277454,0.0001417823578090153,15,55.32718798445452,475,0.0029128911343462723,500.9185372368968,0.26340545105006036,0.7644213763936947,0.376227,43980
120,gbtree,0.6907291113685662,0.5739212089998957,0.00020992482229176604,14,120.98096683100911,1575,0.0013203097700039519,885.1395711930838,0.5631855818386963,0.7653860474336793,1.089911,43980
121,gbtree,0.34122242560440663,0.384535849374207,0.24875762752461827,10,66.11144089909659,471,0.00301509846310769,0.013141035026080678,0.7372349867442763,0.8376966671472511,0.424323,43980
122,gbtree,0.9959262581171482,0.9422018265561705,0.001824618979330943,15,113.24080739035506,1562,0.001467946311198368,0.238480082583002,0.2933820074225473,0.5,0.793019,43980
123,gbtree,0.6295795383147309,0.37905409185809846,0.0321445996713936,13,29.503952623255906,1519,0.9510297298491055,3.0235506416287015,0.3654219297548913,0.8434779171472512,1.280934,43980
124,gbtree,0.8897020938123605,0.9645211985838027,0.14476603085813375,2,113.8710061433601,192,26.993666816747098,8.539882274838025,0.4492000319415296,0.7512358648116109,0.158556,43980
125,gbtree,0.5967005880630167,0.778736090950868,0.00020574606016549374,6,33.98873053756143,1106,0.00034975259210323194,0.02094590896622261,0.5563399098030241,0.8157842416378317,1.303502,43980
126,gbtree,0.8597447727401193,0.6739262277276141,0.00018803033641923177,8,62.0344953204843,1370,0.021554892970319046,11.697604007727207,0.8884051855365765,0.8120099420895809,1.47735,43980
127,gbtree,0.893835360767842,0.8804653832753935,0.0009159079918805139,12,84.62338300162004,1136,5.657159728906955,105.21555979709753,0.9089724897663685,0.8015356773836986,0.996792,43980
128,gbtree,0.8974748221961857,0.9046966073591427,0.028177850617887877,12,21.14284837222036,1398,0.00015711871461529593,90.13646118447784,0.7139585336613883,0.8605168925413302,1.830411,43980
129,gbtree,0.605974187008669,0.8657073423661936,0.0016110841211581588,3,104.8818120631209,266,0.00011036834678794158,0.05275076947303703,0.8076311922187058,0.7867971993944637,0.269141,43980
130,gbtree,0.8238763161209148,0.6319883037726843,0.3422090384047594,4,81.51872429365064,1238,0.0005221099701042614,36.827091004639854,0.7238601452625013,0.8217455185505574,0.866111,43980
131,gbtree,0.9497827897891609,0.2820077823925434,0.2942760846217354,10,119.36756939977222,1087,4.122977959962453,0.002552832702360797,0.5064041245290145,0.7498355079777009,0.603114,43980
132,gbtree,0.2365936270500103,0.6967324142139817,0.03555317147574058,9,44.927148233025505,609,70.36808194136938,693.3201384399592,0.3005129511015788,0.7565407715782392,0.354409,43980
133,gbtree,0.458888175319633,0.21769884122319783,0.05015230183086632,12,4.122538390267792,1939,0.18986244924528956,41.92224259816185,0.347564680097974,0.8640831170703576,2.321717,43980
134,gbtree,0.3308990569533353,0.5611096194637404,0.004038018447483212,15,55.12502538396856,1370,21.507594021904755,14.524237928628017,0.4552199997112494,0.792118746395617,0.961783,43980
135,gbtree,0.3208463134247202,0.9606908498003284,0.00019803477918707067,10,35.70395992877258,449,0.07955196173361151,458.87618708339824,0.7603744765560349,0.7952361952133795,0.455658,43980
136,gbtree,0.9152793629433076,0.5274672050520344,0.019953026047754154,5,125.96516129089818,845,0.0034900168976569014,0.018994515667311206,0.5481957984720958,0.7694727688869666,0.488909,43980
137,gbtree,0.3484204125624969,0.9745547423317775,0.022250665215279047,13,61.09765814982776,71,67.27091396192603,45.66475340511559,0.5263947577928209,0.778372543012303,0.110611,43980
138,gbtree,0.9366782782525496,0.22602094359300154,0.11039765979762632,10,17.66809946566322,1544,1.3717451445651905,60.14835383075804,0.8207679932072491,0.8640112697039599,1.832532,43980
139,gbtree,0.5932756373931496,0.3604197813602694,0.0002645764190393491,11,55.64884865223176,968,0.0002696466894984365,3.1033332277537267,0.34388934415191286,0.7746741517685506,0.736942,43980
140,gbtree,0.5139948451253479,0.2579575102356471,0.07462008288890544,7,2.4758085683287807,545,0.16597367369968113,3.9822020235865763,0.4827714691926803,0.878991541714725,0.967474,43980
141,gbtree,0.28394414273453994,0.5844055578062632,0.03186885400988739,12,6.031590819241357,590,0.0042067369304434315,831.7169640035094,0.8950917978919034,0.8236420967896964,0.76934,43980
142,gbtree,0.46116904659519353,0.20781667793534694,0.006266500197525725,11,72.07538280283809,293,0.29748644196217794,0.003366657951885204,0.7136168007385894,0.7985104887543253,0.319389,43980
143,gbtree,0.7515719753098127,0.6540326786092465,0.00013170418941204482,6,17.854900763468663,708,23.51539571914934,0.015881863734140803,0.30893387286626556,0.8031993283833142,0.723412,43980
144,gbtree,0.24157702692117794,0.948969796994952,0.00023804531256535653,11,5.011440392856539,343,0.42825578911416695,17.962348438857106,0.7273226871577275,0.8298777873894656,0.677018,43980
145,gbtree,0.9158533248484222,0.2640918771077401,0.037340830127720735,6,104.48278944580706,1744,0.4720033491064193,80.12842747582903,0.8512960623023439,0.8169799716455209,1.199964,43980
146,gbtree,0.39768258720811717,0.24828166719245104,0.020806808361669833,11,11.367007717884876,910,0.0011760568876172286,170.09885865500343,0.644801995702085,0.8343738706266819,1.017807,43980
147,gbtree,0.5985565731625112,0.726966220400701,0.32743507161864044,3,101.29171040709485,446,0.5322111754928979,20.663822832819758,0.5026718438283302,0.7853474745290273,0.283559,43980
148,gbtree,0.2577587271833407,0.744182593945033,0.3880203803417608,10,26.341891268001433,464,0.0001605668591730184,0.035163923864553415,0.9810948716100873,0.8669895352748943,0.612819,43980
149,gbtree,0.4968310103876822,0.47674799403757034,0.13414350610689432,12,55.03765347490557,931,423.0654404477615,0.001740424340649578,0.795376802324731,0.5,0.485536,43980
150,gbtree,0.9205614912090068,0.8987385904653284,0.012145727613655715,11,62.80695556093726,1736,0.06752110586628256,0.04581068475193412,0.5789615643921928,0.8304674764513649,1.411446,43980
151,gbtree,0.30525414810180784,0.7864904179322247,0.1933692909711056,10,81.2081479517501,1189,6.348380264421398,284.57393813758034,0.40799664175424993,0.7889255154267589,0.731719,43980
152,gbtree,0.39778485952254167,0.5938222851584278,0.0007172083000965075,3,109.50690685793656,367,69.51782183419216,0.46971186428962125,0.9785463205312297,0.7844156454248365,0.293466,43980
