dataset,model,tuning_method,iteration,metric_0,metric_1,metric_accuracy,metric_macro avg,metric_weighted avg,metric_0_precision,metric_0_recall,metric_0_f1-score,metric_0_support,metric_1_precision,metric_1_recall,metric_1_f1-score,metric_1_support,metric_macro avg_precision,metric_macro avg_recall,metric_macro avg_f1-score,metric_macro avg_support,metric_weighted avg_precision,metric_weighted avg_recall,metric_weighted avg_f1-score,metric_weighted avg_support
auto_insurance,elastic_net,grid_search,5.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7507560448749216,0.6773408239700375,0.6992257346964965,748.0,0.7963701871750911,0.8114973262032086,0.795528719096127,748.0
auto_insurance,elastic_net,grid_search,6.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.755931712962963,0.674354425389316,0.6973935155753338,748.0,0.7978598794315706,0.8128342245989305,0.7953432080802038,748.0
auto_insurance,elastic_net,grid_search,7.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7559682252107867,0.6810270057165385,0.7034920363320072,748.0,0.7996761484507778,0.8141711229946524,0.7984290209529195,748.0
auto_insurance,elastic_net,grid_search,8.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7687958131207246,0.6731224127735067,0.6981943376832979,748.0,0.8032926076497093,0.8168449197860963,0.7973649734707116,748.0
auto_insurance,elastic_net,grid_search,9.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7667534722222222,0.6817267888823182,0.7060394151303242,748.0,0.8046480429292929,0.8181818181818182,0.8011905449921978,748.0
auto_insurance,elastic_net,grid_search,10.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7485961365678346,0.6745318352059926,0.6963001086521416,748.0,0.7946518658921545,0.8101604278074866,0.7937526088899041,748.0
auto_insurance,elastic_net,grid_search,11.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7507560448749216,0.6773408239700375,0.6992257346964965,748.0,0.7963701871750911,0.8114973262032086,0.795528719096127,748.0
auto_insurance,elastic_net,grid_search,12.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7667534722222222,0.6817267888823182,0.7060394151303242,748.0,0.8046480429292929,0.8181818181818182,0.8011905449921978,748.0
auto_insurance,elastic_net,grid_search,13.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.757349227967619,0.6657500492805046,0.6893824935280657,748.0,0.7962247856752219,0.8114973262032086,0.7914486223311702,748.0
auto_insurance,elastic_net,grid_search,14.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7715100348070799,0.6806721860831855,0.705836943127893,748.0,0.8064903382532144,0.81951871657754,0.8016719005306063,748.0
auto_insurance,elastic_net,grid_search,15.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7638557095078834,0.6741770155726394,0.6984822461355111,748.0,0.8013514618373954,0.8155080213903744,0.7969245291825204,748.0
auto_insurance,elastic_net,random_search,1.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7548589341692791,0.6762862211709049,0.6989974245768947,748.0,0.7979011952458384,0.8128342245989305,0.7960061759000209,748.0
auto_insurance,elastic_net,random_search,2.0,1250.9006749245314,0.8333255201555301,,,,,,,,,,,,0.7666666666666666,0.6703134240094618,0.6951483148456604,748.0,0.8016042780748663,0.8155080213903744,0.7955334317935921,748.0
auto_insurance,elastic_net,random_search,3.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7582716196846632,0.6704908338261384,0.694112423615736,748.0,0.7978800291779831,0.8128342245989305,0.7939814064170497,748.0
auto_insurance,elastic_net,random_search,4.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7694397993311037,0.6778631973191406,0.7028520686552864,748.0,0.8048228944968077,0.8181818181818182,0.7998676519479913,748.0
auto_insurance,elastic_net,random_search,5.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7730558728751428,0.6578454563374729,0.6831503338483527,748.0,0.8013316238345249,0.8141711229946524,0.7899281911151915,748.0
auto_insurance,elastic_net,random_search,6.0,1250.9006749245314,0.8333255201555301,,,,,,,,,,,,0.754094030639197,0.6848905972797161,0.7065383366968204,748.0,0.7999115796729295,0.8141711229946524,0.7996775248397566,748.0
auto_insurance,elastic_net,random_search,7.0,1251.5025240138461,0.8332453276303222,,,,,,,,,,,,0.8110768703989043,0.6969938892174256,0.7275271498505906,748.0,0.8285277317725429,0.8355614973262032,0.8174410866031173,748.0
auto_insurance,elastic_net,random_search,8.0,1250.9006749245314,0.8333255201555301,,,,,,,,,,,,0.7680597190383824,0.6797949931007294,0.704457769720634,748.0,0.8047161796059698,0.8181818181818182,0.8005349830757723,748.0
auto_insurance,elastic_net,random_search,9.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7721643518518518,0.6854129706288192,0.7103623649078195,748.0,0.8080421246781541,0.820855614973262,0.804114213448195,748.0
auto_insurance,elastic_net,random_search,10.0,1250.9006749245314,0.8333255201555301,,,,,,,,,,,,0.7687958131207246,0.6731224127735067,0.6981943376832979,748.0,0.8032926076497093,0.8168449197860963,0.7973649734707116,748.0
auto_insurance,elastic_net,random_search,11.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.760895061728395,0.6666272422629608,0.6907301744811047,748.0,0.7980486234898,0.8128342245989305,0.7925701481963977,748.0
auto_insurance,elastic_net,random_search,12.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7667534722222222,0.6817267888823182,0.7060394151303242,748.0,0.8046480429292929,0.8181818181818182,0.8011905449921978,748.0
auto_insurance,elastic_net,random_search,13.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.7687958131207246,0.6731224127735067,0.6981943376832979,748.0,0.8032926076497093,0.8168449197860963,0.7973649734707116,748.0
auto_insurance,elastic_net,random_search,14.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.770124075991077,0.6826039818647743,0.70741883610761,748.0,0.8063838121519263,0.81951871657754,0.8023284541296674,748.0
auto_insurance,elastic_net,random_search,15.0,1250.7496727129073,0.8333456402302748,,,,,,,,,,,,0.8029443382704252,0.699980287798147,0.7290710037739376,748.0,0.8256514904532808,0.8342245989304813,0.8175263885408156,748.0
blood_transfusion,gradient_boosting,bayesian_optimization,1.0,"{'precision': 0.7620320855614974, 'recall': 1.0, 'f1-score': 0.8649468892261002, 'support': 570.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 178.0}",0.7620320855614974,"{'precision': 0.3810160427807487, 'recall': 0.5, 'f1-score': 0.4324734446130501, 'support': 748.0}","{'precision': 0.5806928994252052, 'recall': 0.7620320855614974, 'f1-score': 0.6591172818968946, 'support': 748.0}",0.7651006711409396,1.0,0.8669201520912547,570.0,1.0,0.016853932584269662,0.03314917127071823,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,2.0,"{'precision': 0.7651006711409396, 'recall': 1.0, 'f1-score': 0.8669201520912547, 'support': 570.0}","{'precision': 1.0, 'recall': 0.016853932584269662, 'f1-score': 0.03314917127071823, 'support': 178.0}",0.766042780748663,"{'precision': 0.8825503355704698, 'recall': 0.5084269662921348, 'f1-score': 0.4500346616809865, 'support': 748.0}","{'precision': 0.8209991745325342, 'recall': 0.766042780748663, 'f1-score': 0.6685094106660469, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,3.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8042857142857143,0.987719298245614,0.8866141732283465,570.0,0.8541666666666666,0.2303370786516854,0.36283185840707965,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,4.0,"{'precision': 0.8042857142857143, 'recall': 0.987719298245614, 'f1-score': 0.8866141732283465, 'support': 570.0}","{'precision': 0.8541666666666666, 'recall': 0.2303370786516854, 'f1-score': 0.36283185840707965, 'support': 178.0}",0.8074866310160428,"{'precision': 0.8292261904761904, 'recall': 0.6090281884486497, 'f1-score': 0.6247230158177131, 'support': 748.0}","{'precision': 0.8161557804940158, 'recall': 0.8074866310160428, 'f1-score': 0.7619707881505583, 'support': 748.0}",0.7651006711409396,1.0,0.8669201520912547,570.0,1.0,0.016853932584269662,0.03314917127071823,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,5.0,"{'precision': 0.7651006711409396, 'recall': 1.0, 'f1-score': 0.8669201520912547, 'support': 570.0}","{'precision': 1.0, 'recall': 0.016853932584269662, 'f1-score': 0.03314917127071823, 'support': 178.0}",0.766042780748663,"{'precision': 0.8825503355704698, 'recall': 0.5084269662921348, 'f1-score': 0.4500346616809865, 'support': 748.0}","{'precision': 0.8209991745325342, 'recall': 0.766042780748663, 'f1-score': 0.6685094106660469, 'support': 748.0}",0.7651006711409396,1.0,0.8669201520912547,570.0,1.0,0.016853932584269662,0.03314917127071823,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,6.0,"{'precision': 0.7651006711409396, 'recall': 1.0, 'f1-score': 0.8669201520912547, 'support': 570.0}","{'precision': 1.0, 'recall': 0.016853932584269662, 'f1-score': 0.03314917127071823, 'support': 178.0}",0.766042780748663,"{'precision': 0.8825503355704698, 'recall': 0.5084269662921348, 'f1-score': 0.4500346616809865, 'support': 748.0}","{'precision': 0.8209991745325342, 'recall': 0.766042780748663, 'f1-score': 0.6685094106660469, 'support': 748.0}",0.7620320855614974,1.0,0.8649468892261002,570.0,0.0,0.0,0.0,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,7.0,"{'precision': 0.7620320855614974, 'recall': 1.0, 'f1-score': 0.8649468892261002, 'support': 570.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 178.0}",0.7620320855614974,"{'precision': 0.3810160427807487, 'recall': 0.5, 'f1-score': 0.4324734446130501, 'support': 748.0}","{'precision': 0.5806928994252052, 'recall': 0.7620320855614974, 'f1-score': 0.6591172818968946, 'support': 748.0}",0.7651006711409396,1.0,0.8669201520912547,570.0,1.0,0.016853932584269662,0.03314917127071823,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,8.0,"{'precision': 0.7651006711409396, 'recall': 1.0, 'f1-score': 0.8669201520912547, 'support': 570.0}","{'precision': 1.0, 'recall': 0.016853932584269662, 'f1-score': 0.03314917127071823, 'support': 178.0}",0.766042780748663,"{'precision': 0.8825503355704698, 'recall': 0.5084269662921348, 'f1-score': 0.4500346616809865, 'support': 748.0}","{'precision': 0.8209991745325342, 'recall': 0.766042780748663, 'f1-score': 0.6685094106660469, 'support': 748.0}",0.8042857142857143,0.987719298245614,0.8866141732283465,570.0,0.8541666666666666,0.2303370786516854,0.36283185840707965,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,9.0,"{'precision': 0.8042857142857143, 'recall': 0.987719298245614, 'f1-score': 0.8866141732283465, 'support': 570.0}","{'precision': 0.8541666666666666, 'recall': 0.2303370786516854, 'f1-score': 0.36283185840707965, 'support': 178.0}",0.8074866310160428,"{'precision': 0.8292261904761904, 'recall': 0.6090281884486497, 'f1-score': 0.6247230158177131, 'support': 748.0}","{'precision': 0.8161557804940158, 'recall': 0.8074866310160428, 'f1-score': 0.7619707881505583, 'support': 748.0}",0.848297213622291,0.9614035087719298,0.9013157894736842,570.0,0.7843137254901961,0.449438202247191,0.5714285714285714,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,10.0,"{'precision': 0.848297213622291, 'recall': 0.9614035087719298, 'f1-score': 0.9013157894736842, 'support': 570.0}","{'precision': 0.7843137254901961, 'recall': 0.449438202247191, 'f1-score': 0.5714285714285714, 'support': 178.0}",0.839572192513369,"{'precision': 0.8163054695562435, 'recall': 0.7054208555095605, 'f1-score': 0.7363721804511278, 'support': 748.0}","{'precision': 0.8330711963929956, 'recall': 0.839572192513369, 'f1-score': 0.822813216195569, 'support': 748.0}",0.8042857142857143,0.987719298245614,0.8866141732283465,570.0,0.8541666666666666,0.2303370786516854,0.36283185840707965,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,11.0,"{'precision': 0.8042857142857143, 'recall': 0.987719298245614, 'f1-score': 0.8866141732283465, 'support': 570.0}","{'precision': 0.8541666666666666, 'recall': 0.2303370786516854, 'f1-score': 0.36283185840707965, 'support': 178.0}",0.8074866310160428,"{'precision': 0.8292261904761904, 'recall': 0.6090281884486497, 'f1-score': 0.6247230158177131, 'support': 748.0}","{'precision': 0.8161557804940158, 'recall': 0.8074866310160428, 'f1-score': 0.7619707881505583, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,12.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.7620320855614974,1.0,0.8649468892261002,570.0,0.0,0.0,0.0,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,13.0,"{'precision': 0.7620320855614974, 'recall': 1.0, 'f1-score': 0.8649468892261002, 'support': 570.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 178.0}",0.7620320855614974,"{'precision': 0.3810160427807487, 'recall': 0.5, 'f1-score': 0.4324734446130501, 'support': 748.0}","{'precision': 0.5806928994252052, 'recall': 0.7620320855614974, 'f1-score': 0.6591172818968946, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,14.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,bayesian_optimization,15.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",,,,,,,,,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,1.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,2.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,3.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,4.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,5.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,6.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,7.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,8.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,9.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,10.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
blood_transfusion,gradient_boosting,grid_search,11.0,"{'precision': 0.8208955223880597, 'recall': 0.9649122807017544, 'f1-score': 0.8870967741935484, 'support': 570.0}","{'precision': 0.7435897435897436, 'recall': 0.3258426966292135, 'f1-score': 0.453125, 'support': 178.0}",0.8128342245989305,"{'precision': 0.7822426329889016, 'recall': 0.645377488665484, 'f1-score': 0.6701108870967742, 'support': 748.0}","{'precision': 0.8024992274333802, 'recall': 0.8128342245989305, 'f1-score': 0.7838254161635329, 'support': 748.0}",0.8208955223880597,0.9649122807017544,0.8870967741935484,570.0,0.7435897435897436,0.3258426966292135,0.453125,178.0,,,,,,,,
