banana,credit,wind,elevators
0.978860642410913,0.5725151608592866,0.9174410910970762,0.8584721604003468
0.9569670224610972,0.6011508183241249,0.910658058289774,0.8537244296832567
0.9827808768778468,0.557055212656432,0.9162113231888953,0.8652458193884751
0.9560857982090565,0.6416487213316956,0.9004032977273155,0.8439258985497432
0.9698887786294854,0.5932603472127441,0.9078562696588165,0.8622325533350389
0.9695852821192975,0.5738989736616403,0.9194557720285222,0.8523051087555796
0.9859292808556632,0.5229727669010513,0.9190767333194155,0.8524476425826847
0.9738448501954728,0.5472853257710174,0.9169739784052048,0.8584052134671386
0.9850075405095525,0.6391995622349272,0.8934440188938799,0.8296060762006077
0.9781677868336863,0.5913217455334651,0.9138926519067345,0.8609751178746304
0.9727978666713376,0.664826216702136,0.9179381388507727,0.8624183007912256
0.983656429871957,0.6708033612539155,0.9207919849058227,0.8650326812149652
0.9588026599540669,0.6829244661473473,0.9192409387965131,0.8610507919764024
0.9529176795150579,0.6818397422611797,0.9178180569113978,0.8180280003131316
0.984150861842266,0.6748444316383838,0.783410055141467,0.8615217017392492
0.9821043802353424,0.6716370189512847,0.9172730488133363,0.8608280768893032
0.9857407736999665,0.6671999716918658,0.9194004721250434,0.8662629344061417
0.9813892775890775,0.681635435043785,0.9201725104860611,0.8550543380783181
0.9858510418873866,0.6712014443888391,0.914696813235046,0.8637184383320827
0.9131307701453504,0.5650118203309692,0.9187797811673671,0.863061953401778
0.9853474432128552,0.6690016664728908,0.914174215618039,0.8598580200917926
0.9777637582968901,0.6708429589414105,0.9126577180716081,0.864767770278496
0.9630460213790135,0.6702906975764531,0.919005991304226,0.8622500512761034
0.9753191096644654,0.6679940317017401,0.9183666131917766,0.8575378088465829
0.982524097439343,0.6683935892186449,0.9197596461244167,0.8626962524955384
0.9770737740096043,0.6763384018373326,0.9205237636213731,0.8614175968067181
0.9695284344859921,0.6947923985920074,0.9183314106139199,0.8659190567388643
0.9779892416219921,0.6602556325604202,0.9188394803318772,0.8632983718238689
0.9640029874145459,0.6249064820571926,0.9185148671105443,0.864579770306709
