mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__min_samples_split,param_model__min_weight_fraction_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.051225471496582034,0.007671059460629435,0.005167722702026367,0.002345144214677332,gini,30,0.1473684210526316,58,3,45,0.23684210526315788,44,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 58), ('model__min_samples_leaf', 3), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 44)])",0.26414514410632667,0.3735678726898179,0.40413488718247137,0.32910298084238193,0.3352998132650944,0.34125013961721845,0.0471742886115517,117
0.017255830764770507,0.002511508778498879,0.0025327205657958984,0.001018028046918884,entropy,30,0.1473684210526316,19,43,32,0.23684210526315788,4,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 43), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 4)])",0.4100792407804241,0.4174956528946455,0.4200909654459086,0.5089157272287157,0.4996602462134311,0.45124836651262507,0.043529669926357956,82
0.6228761672973633,0.04547829251292707,0.04901313781738281,0.00017507269614210581,entropy,1,0.1473684210526316,12,7,32,0.23684210526315788,1310,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 1), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 12), ('model__min_samples_leaf', 7), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 1310)])",0.24725575484225232,0.3002464079182071,0.3174932354378446,0.2845770800193651,0.23007296493533438,0.27592908863060067,0.03261485006282649,172
0.9825191497802734,0.03734595015259037,0.07623448371887206,0.003494283106590192,entropy,30,0.1473684210526316,49,7,55,0.23684210526315788,2000,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 49), ('model__min_samples_leaf', 7), ('model__min_samples_split', 55), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 2000)])",0.24646144760766747,0.296958666668969,0.29860426404844587,0.28003319731655024,0.23472577633307973,0.27135667039494243,0.026209808125747726,175
1.0354353427886962,0.08881890135662107,0.07652239799499512,0.0022228621320349185,gini,15,0.1473684210526316,20,44,32,0.23684210526315788,2000,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 20), ('model__min_samples_leaf', 44), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 2000)])",0.24646144760766747,0.296958666668969,0.29860426404844587,0.28003319731655024,0.23472577633307973,0.27135667039494243,0.026209808125747726,175
0.08800086975097657,0.016973529575425972,0.006807374954223633,0.00032186032750892296,entropy,30,log2,3,58,32,0.23684210526315788,119,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 30), ('model__max_features', 'log2'), ('model__max_leaf_nodes', 3), ('model__min_samples_leaf', 58), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 119)])",0.23332947691415096,0.2898332127482858,0.2710348959889211,0.2558907946607649,0.21511342416488,0.25304036089540055,0.02650514550208779,191
0.9589746475219727,0.04301621283063586,0.07383723258972168,0.0016048670252493008,gini,1,0.1473684210526316,19,29,48,0.3421052631578947,2000,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 1), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 29), ('model__min_samples_split', 48), ('model__min_weight_fraction_leaf', 0.3421052631578947), ('model__n_estimators', 2000)])",0.27184474401722614,0.27140442152848887,0.21671464167246568,0.2694913202849436,0.26651998755100625,0.2591950230108261,0.021322928951845618,186
0.02344479560852051,0.002754304944871844,0.00513458251953125,0.0015627043726491395,entropy,27,0.1473684210526316,38,41,14,0.23684210526315788,5,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 38), ('model__min_samples_leaf', 41), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 5)])",0.38478314549118403,0.4206374833584,0.4363820341517576,0.5200982087281278,0.5318573206999101,0.4587516384858759,0.057501771151015846,77
0.03608865737915039,0.006816598730150086,0.005023193359375,0.002335318656874119,entropy,30,0.1473684210526316,11,23,8,0.23684210526315788,25,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 11), ('model__min_samples_leaf', 23), ('model__min_samples_split', 8), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 25)])",0.20485701606400047,0.31757007602901643,0.30099581952648924,0.3011186804066671,0.3332950065703022,0.29156731971929506,0.04498031801849871,157
0.01824607849121094,0.003929049454423258,0.0023778438568115234,0.0007690553301099695,gini,23,0.1473684210526316,55,13,40,0.23684210526315788,4,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 13), ('model__min_samples_split', 40), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 4)])",0.4100792407804241,0.4174956528946455,0.4200909654459086,0.5089157272287157,0.4996602462134311,0.45124836651262507,0.043529669926357956,82
0.14027481079101561,0.01908428417477845,0.014604949951171875,0.006748054574876835,entropy,23,0.1473684210526316,45,33,28,0.23684210526315788,241,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 45), ('model__min_samples_leaf', 33), ('model__min_samples_split', 28), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 241)])",0.26399923332084313,0.3279487361017818,0.3542653435119777,0.3327218341517394,0.31477885745902207,0.3187428009090728,0.030181400517899762,136
0.5041111469268799,0.037436509568642994,0.03774757385253906,0.00031146667371202306,entropy,21,0.1473684210526316,46,33,18,0.23684210526315788,988,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 21), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 46), ('model__min_samples_leaf', 33), ('model__min_samples_split', 18), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 988)])",0.2467947112952215,0.30511412986232583,0.31543494364735525,0.2919098831177813,0.24895739677709386,0.28164221293995556,0.028569039752970017,168
0.10044341087341309,0.02339244258548941,0.008239173889160156,0.0011871328984400637,gini,30,0.1473684210526316,57,52,45,0.3421052631578947,158,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 57), ('model__min_samples_leaf', 52), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.3421052631578947), ('model__n_estimators', 158)])",0.2621041198644152,0.2879260120078533,0.37875590766005723,0.39655750743481566,0.3972871567881596,0.34452614075106025,0.05772283599352495,114
0.17852330207824707,0.036163799386522845,0.014015769958496094,0.00010184047303907814,gini,17,0.1473684210526316,16,41,37,0.21052631578947367,319,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 17), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 16), ('model__min_samples_leaf', 41), ('model__min_samples_split', 37), ('model__min_weight_fraction_leaf', 0.21052631578947367), ('model__n_estimators', 319)])",0.24202023411342363,0.2916402617069662,0.3283907853453769,0.29255999723355697,0.24132028494363372,0.2791863126685915,0.03337720739585723,170
0.02054443359375,0.005973651467403752,0.002487802505493164,0.0008571399411794758,gini,27,0.1473684210526316,19,49,58,0.42105263157894735,4,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 49), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.42105263157894735), ('model__n_estimators', 4)])",0.5295663600525624,0.5321944809461235,0.5289093298291722,0.5444091915070198,0.4996602462134311,0.5269479217096618,0.014749528141010297,6
0.10694441795349122,0.021842363779745244,0.009185123443603515,0.00335445435232737,entropy,11,0.1473684210526316,28,3,28,0.3421052631578947,158,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 11), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 28), ('model__min_samples_leaf', 3), ('model__min_samples_split', 28), ('model__min_weight_fraction_leaf', 0.3421052631578947), ('model__n_estimators', 158)])",0.2621041198644152,0.2879260120078533,0.37875590766005723,0.39655750743481566,0.3972871567881596,0.34452614075106025,0.05772283599352495,114
0.021770334243774413,0.005674249036045547,0.00272221565246582,0.0009133877613353116,entropy,27,0.1473684210526316,4,14,58,0.15789473684210525,4,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 4), ('model__min_samples_leaf', 14), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.15789473684210525), ('model__n_estimators', 4)])",0.4100792407804241,0.4174956528946455,0.3839845213694548,0.5015543951863891,0.45773220831316136,0.43416920370881495,0.04116507055405153,87
0.08018913269042968,0.021414701447811442,0.0059737682342529295,0.00032515404493041504,gini,11,0.1473684210526316,4,43,25,0.23684210526315788,103,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 11), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 4), ('model__min_samples_leaf', 43), ('model__min_samples_split', 25), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 103)])",0.264626045334222,0.30640833262824174,0.3341460592864013,0.3149586762570026,0.311284494086728,0.3062847215185191,0.022855852379159523,147
0.02977757453918457,0.00317273548264472,0.0037375926971435548,0.0014768502792908429,gini,27,0.1473684210526316,28,41,7,0.39473684210526316,21,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 28), ('model__min_samples_leaf', 41), ('model__min_samples_split', 7), ('model__min_weight_fraction_leaf', 0.39473684210526316), ('model__n_estimators', 21)])",0.2456075673304888,0.28416859343729545,0.5103156335204561,0.27354675288747493,0.26198561449616153,0.3151248323343753,0.09843058558282346,139
0.022314119338989257,0.008087851785043133,0.002798652648925781,0.0009883448604394295,entropy,23,0.1473684210526316,55,29,19,0.3157894736842105,5,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 29), ('model__min_samples_split', 19), ('model__min_weight_fraction_leaf', 0.3157894736842105), ('model__n_estimators', 5)])",0.4840111133942648,0.5324275928519255,0.5467285765841681,0.5514921502178574,0.5318573206999101,0.5293033507496252,0.02393178527858417,5
0.16397757530212403,0.027805373497972907,0.014680242538452149,0.004294468916451543,entropy,23,0.1473684210526316,18,28,14,0.15789473684210525,277,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 18), ('model__min_samples_leaf', 28), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.15789473684210525), ('model__n_estimators', 277)])",0.22268403321585645,0.25024994776566556,0.3237302739841933,0.2820060170136247,0.194048689397607,0.25454379227538937,0.04524175473832697,190
0.026845932006835938,0.004278448071028654,0.004239559173583984,0.0018217399908707277,entropy,30,0.1473684210526316,12,30,14,0.23684210526315788,14,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 12), ('model__min_samples_leaf', 30), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 14)])",0.2414702626912165,0.2888696835376372,0.2797843628533588,0.2147857735666367,0.2723519952970468,0.2594524155891792,0.02743585107905367,185
0.01853327751159668,0.0036626163097029465,0.0026418209075927735,0.001351360986994259,gini,30,0.1473684210526316,58,52,58,0.13157894736842105,5,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 30), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 58), ('model__min_samples_leaf', 52), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.13157894736842105), ('model__n_estimators', 5)])",0.40469435575639634,0.42788985376113114,0.3964447844232898,0.5268759941904696,0.12605470641123176,0.3763919389085037,0.13354352063304245,99
0.11105985641479492,0.0321723150411353,0.009492111206054688,0.0025164318294522473,gini,11,0.1473684210526316,58,54,32,0.18421052631578946,158,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 11), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 58), ('model__min_samples_leaf', 54), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.18421052631578946), ('model__n_estimators', 158)])",0.25621588579934074,0.3053938641492883,0.3639343073381901,0.32523341863199395,0.2620660142471817,0.3025686980331989,0.040190694755465925,150
0.09901208877563476,0.02040140908396758,0.008078765869140626,0.0005971486086721008,gini,11,0.1473684210526316,41,49,34,0.42105263157894735,158,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 11), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 41), ('model__min_samples_leaf', 49), ('model__min_samples_split', 34), ('model__min_weight_fraction_leaf', 0.42105263157894735), ('model__n_estimators', 158)])",0.3384923012634665,0.3410038662041266,0.2861595417883309,0.3047288885815063,0.3050893906909191,0.3150947977056699,0.021276899584751388,141
0.09771156311035156,0.01649966340740478,0.007936239242553711,0.0002869808694433569,entropy,23,0.1473684210526316,57,46,33,0.23684210526315788,158,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 57), ('model__min_samples_leaf', 46), ('model__min_samples_split', 33), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 158)])",0.28193935291588457,0.3093878481353638,0.3682175227629459,0.3791980773220831,0.3790173940106508,0.34355203902938564,0.04024955295971895,116
0.021122169494628907,0.0034969312434391365,0.002620840072631836,0.0007040989910787998,entropy,27,0.1473684210526316,4,29,42,0.23684210526315788,12,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 4), ('model__min_samples_leaf', 29), ('model__min_samples_split', 42), ('model__min_weight_fraction_leaf', 0.23684210526315788), ('model__n_estimators', 12)])",0.2414702626912165,0.2711920306809803,0.4165709756682973,0.2207941420568504,0.2723519952970468,0.28447588127887824,0.06881483909769325,165
0.05129857063293457,0.008927093332576519,0.0048085212707519535,0.001063887557024378,entropy,27,0.1473684210526316,58,42,34,0.42105263157894735,58,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 58), ('model__min_samples_leaf', 42), ('model__min_samples_split', 34), ('model__min_weight_fraction_leaf', 0.42105263157894735), ('model__n_estimators', 58)])",0.29385396143465703,0.30423348488485136,0.3427677462913623,0.40061726260460606,0.39578463240888023,0.3474514175248714,0.04455360932923277,112
0.14303998947143554,0.029463238993589273,0.012768840789794922,0.0027484631123502012,gini,23,0.1473684210526316,43,3,45,0.15789473684210525,241,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 43), ('model__min_samples_leaf', 3), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.15789473684210525), ('model__n_estimators', 241)])",0.2198158933970621,0.28905962657199447,0.3380519787747293,0.2912009820872813,0.19170412891624591,0.2659665219494626,0.05293612392320267,179
0.019578075408935545,0.0029094054312997952,0.003365182876586914,0.0012979889558553189,gini,23,0.1473684210526316,23,43,32,0.15789473684210525,6,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 23), ('model__min_samples_leaf', 43), ('model__min_samples_split', 32), ('model__min_weight_fraction_leaf', 0.15789473684210525), ('model__n_estimators', 6)])",0.36881238981145564,0.4206374833584,0.3894833722140969,0.48860052562417866,0.48249100906010095,0.43000495601364647,0.04829597291360466,89
0.04739775657653809,0.013832091810587544,0.005462121963500976,0.0033972764193887744,gini,11,0.1473684210526316,17,29,58,0.13157894736842105,38,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 11), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 17), ('model__min_samples_leaf', 29), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.13157894736842105), ('model__n_estimators', 38)])",0.23206980924539086,0.327463517986742,0.4056535680799004,0.39546562694515525,0.1456091361781589,0.3012523316870695,0.09947242348570128,151
0.02056875228881836,0.002445238654709317,0.003958654403686523,0.0015802230572349758,entropy,27,0.1473684210526316,23,39,36,0.42105263157894735,5,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 23), ('model__min_samples_leaf', 39), ('model__min_samples_split', 36), ('model__min_weight_fraction_leaf', 0.42105263157894735), ('model__n_estimators', 5)])",0.5295663600525624,0.5321944809461235,0.5289093298291722,0.5444091915070198,0.4996602462134311,0.5269479217096618,0.014749528141010297,6
0.017213201522827147,0.0031430073500437273,0.0020351409912109375,0.00023007148286774374,gini,25,0.1473684210526316,20,5,45,0.3157894736842105,4,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 25), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 20), ('model__min_samples_leaf', 5), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.3157894736842105), ('model__n_estimators', 4)])",0.5295663600525624,0.5321944809461235,0.5289093298291722,0.5444091915070198,0.4996602462134311,0.5269479217096618,0.014749528141010297,6
0.07098417282104492,0.01186224355672318,0.0070130348205566405,0.002136551683833205,entropy,21,0.1473684210526316,60,49,28,0.3157894736842105,103,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 21), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 49), ('model__min_samples_split', 28), ('model__min_weight_fraction_leaf', 0.3157894736842105), ('model__n_estimators', 103)])",0.2956756878096287,0.34462918802806325,0.3845759349082489,0.3836217926550937,0.36855937478387163,0.35541239563698124,0.03317793541505722,110
0.03723301887512207,0.032955023456501455,0.003983163833618164,0.0016581223994979757,gini,5,0.1473684210526316,16,5,57,0.47368421052631576,4,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 5), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 16), ('model__min_samples_leaf', 5), ('model__min_samples_split', 57), ('model__min_weight_fraction_leaf', 0.47368421052631576), ('model__n_estimators', 4)])",0.5295663600525624,0.5321944809461235,0.5289093298291722,0.5444091915070198,0.4996602462134311,0.5269479217096618,0.014749528141010297,6
0.018532562255859374,0.005065272768873419,0.0021010398864746093,0.0001118889628168134,entropy,23,0.1473684210526316,23,52,34,0.13157894736842105,6,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 23), ('model__min_samples_leaf', 52), ('model__min_samples_split', 34), ('model__min_weight_fraction_leaf', 0.13157894736842105), ('model__n_estimators', 6)])",0.3891138466745292,0.42788985376113114,0.3894833722140969,0.5237136039836779,0.12740248288263364,0.3715206319032137,0.13157966548844247,103
0.0201418399810791,0.004243121612261755,0.002759885787963867,0.0012197968109904076,gini,25,0.1473684210526316,57,44,40,0.07894736842105263,6,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 25), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 57), ('model__min_samples_leaf', 44), ('model__min_samples_split', 40), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 6)])",0.2548336185356773,0.40771531338010536,0.32837697130651455,0.4554948474998271,0.12823155128293795,0.31493046040101247,0.11577244714215487,142
0.01957879066467285,0.004909544994599128,0.0028733253479003907,0.0017105478466902723,gini,23,0.1473684210526316,26,29,35,0.18421052631578946,5,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 23), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 26), ('model__min_samples_leaf', 29), ('model__min_samples_split', 35), ('model__min_weight_fraction_leaf', 0.18421052631578946), ('model__n_estimators', 5)])",0.38478314549118403,0.4206374833584,0.4363820341517576,0.5200982087281278,0.5318573206999101,0.4587516384858759,0.057501771151015846,77
0.0304201602935791,0.004646392061982095,0.004920482635498047,0.0021924141320114688,entropy,25,0.1473684210526316,17,54,45,0.3157894736842105,16,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 25), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 17), ('model__min_samples_leaf', 54), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.3157894736842105), ('model__n_estimators', 16)])",0.24252185639961252,0.29258911350132355,0.5359778008395482,0.26752109412822467,0.2723519952970468,0.32219237203315115,0.10807494189487746,132
