mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,dataset
5.5717963695526125,1.3927862977283878,0.03127775192260742,0.02140457981256487,290,10,1,0.4,11,"{'model__n_estimators': 290, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.4, 'model__max_depth': 11}",0.7985185185185185,0.7779629629629631,0.7951851851851852,0.88,0.8058490566037736,0.8115031446540881,0.03545026941771372,63,diabetes
0.9679020881652832,0.2134848869929757,0.02452678680419922,0.02073068253420122,290,7,8,0.4,3,"{'model__n_estimators': 290, 'model__min_samples_split': 7, 'model__min_samples_leaf': 8, 'model__max_features': 0.4, 'model__max_depth': 3}",0.802962962962963,0.7892592592592592,0.8233333333333334,0.8624528301886792,0.8215094339622642,0.8199035639412997,0.024701577138920124,16,diabetes
6.650001764297485,1.989465617462233,0.02505021095275879,0.003940606132755458,340,10,4,0.4,13,"{'model__n_estimators': 340, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 0.4, 'model__max_depth': 13}",0.8018518518518518,0.7757407407407407,0.794074074074074,0.8743396226415094,0.8026415094339623,0.8097295597484276,0.03372563717781872,74,diabetes
1.1990402698516847,0.3920986459997009,0.02655782699584961,0.015050009753486505,290,6,6,sqrt,3,"{'model__n_estimators': 290, 'model__min_samples_split': 6, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8162962962962963,0.7931481481481482,0.8140740740740741,0.879056603773585,0.8313207547169811,0.826779175401817,0.028830233464429145,7,diabetes
0.39698123931884766,0.037051888361720166,0.01500401496887207,0.0031250197941799997,30,10,4,0.2,12,"{'model__n_estimators': 30, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 0.2, 'model__max_depth': 12}",0.7940740740740742,0.7735185185185185,0.8107407407407408,0.8828301886792453,0.8220754716981131,0.8166477987421384,0.03691658045846953,31,diabetes
9.001411247253419,4.539990422292636,0.021407508850097658,0.006316863182630034,390,4,1,sqrt,13,"{'model__n_estimators': 390, 'model__min_samples_split': 4, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.8037037037037037,0.7820370370370371,0.8157407407407407,0.8779245283018868,0.8237735849056604,0.8206359189378057,0.031913527153545965,13,diabetes
6.033221817016601,2.3095648093793297,0.0337888240814209,0.016560169222628422,370,8,4,0.4,11,"{'model__n_estimators': 370, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 0.4, 'model__max_depth': 11}",0.7916666666666667,0.7768518518518519,0.8051851851851852,0.8705660377358491,0.8088679245283018,0.8106275331935711,0.032017653914090546,67,diabetes
0.3024155616760254,0.17246298454779055,0.018979692459106447,0.012726052882124568,20,4,7,0.4,15,"{'model__n_estimators': 20, 'model__min_samples_split': 4, 'model__min_samples_leaf': 7, 'model__max_features': 0.4, 'model__max_depth': 15}",0.7827777777777778,0.7777777777777777,0.8022222222222222,0.8745283018867924,0.800377358490566,0.8075366876310273,0.034830940985541146,85,diabetes
0.8043547630310058,0.6519592323445128,0.0200197696685791,0.013158672731211473,160,6,4,sqrt,4,"{'model__n_estimators': 160, 'model__min_samples_split': 6, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8011111111111111,0.7812962962962963,0.8127777777777778,0.8833962264150943,0.8273584905660378,0.8211879804332634,0.03456327448955993,11,diabetes
1.9505916595458985,0.13437905596672425,0.019394636154174805,0.006613251703767676,210,8,2,log2,8,"{'model__n_estimators': 210, 'model__min_samples_split': 8, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 8}",0.8012962962962963,0.7683333333333333,0.8133333333333334,0.8747169811320754,0.8071698113207547,0.8129699510831587,0.03456926741489281,56,diabetes
0.3241600513458252,0.19044261067450735,0.012344026565551757,0.002694865179591093,30,7,1,0.2,7,"{'model__n_estimators': 30, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 0.2, 'model__max_depth': 7}",0.8068518518518519,0.7949999999999999,0.8188888888888889,0.88,0.800566037735849,0.8202613556953178,0.03090775217615787,15,diabetes
1.213279390335083,0.1176322264120151,0.014886093139648438,0.0010557405819038264,120,10,7,sqrt,15,"{'model__n_estimators': 120, 'model__min_samples_split': 10, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.7985185185185185,0.7646296296296295,0.8042592592592592,0.8635849056603774,0.8152830188679245,0.8092550663871417,0.03199915249302441,75,diabetes
1.0746522903442384,0.14736139134168716,0.022351837158203124,0.009912484533995335,300,5,3,0.2,4,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 3, 'model__max_features': 0.2, 'model__max_depth': 4}",0.8027777777777778,0.7759259259259259,0.8103703703703704,0.8781132075471698,0.8132075471698114,0.8160789657582109,0.033699461330433104,36,diabetes
4.044544982910156,2.0137980664421793,0.018862199783325196,0.0030354747792477226,360,2,3,sqrt,8,"{'model__n_estimators': 360, 'model__min_samples_split': 2, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 8}",0.7962962962962963,0.7896296296296297,0.8125925925925926,0.8773584905660378,0.8162264150943397,0.8184206848357792,0.03108330693900036,23,diabetes
1.9753052234649657,0.6960217672363759,0.023752689361572266,0.01601889913771812,330,7,7,sqrt,6,"{'model__n_estimators': 330, 'model__min_samples_split': 7, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.7968518518518519,0.7683333333333333,0.7961111111111111,0.8756603773584906,0.8079245283018868,0.8089762403913348,0.03581127884997139,76,diabetes
1.8507908821105956,0.9938025153196186,0.03594174385070801,0.01832758389588858,140,5,7,sqrt,12,"{'model__n_estimators': 140, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 12}",0.7975925925925926,0.7729629629629629,0.8031481481481482,0.8633962264150944,0.7992452830188679,0.8072690426275333,0.030007212588713052,86,diabetes
0.8164800643920899,0.13749105434450976,0.021501922607421876,0.01213981285983488,220,4,8,sqrt,5,"{'model__n_estimators': 220, 'model__min_samples_split': 4, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.8020370370370371,0.7892592592592592,0.8105555555555556,0.8649056603773585,0.8143396226415095,0.816219426974144,0.025822289806717143,35,diabetes
0.9689639568328857,0.5879579185604966,0.02111363410949707,0.014145479729106953,300,2,6,sqrt,3,"{'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8079629629629629,0.7818518518518518,0.8072222222222223,0.8784905660377359,0.8167924528301888,0.8184640111809923,0.032196526019752696,22,diabetes
1.177671766281128,0.9270393246396916,0.02521214485168457,0.019719910425846577,130,8,8,log2,7,"{'model__n_estimators': 130, 'model__min_samples_split': 8, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 7}",0.7933333333333333,0.7733333333333333,0.8049999999999999,0.8732075471698113,0.8081132075471698,0.8105974842767296,0.03359818831395975,68,diabetes
0.25712032318115235,0.013157164333411235,0.010647153854370118,0.0009646009412120346,30,8,6,0.2,15,"{'model__n_estimators': 30, 'model__min_samples_split': 8, 'model__min_samples_leaf': 6, 'model__max_features': 0.2, 'model__max_depth': 15}",0.7937037037037037,0.7587037037037038,0.8135185185185185,0.8737735849056605,0.7945283018867925,0.8068455625436759,0.03785749715751337,88,diabetes
2.664566230773926,1.4563536087979034,0.02386336326599121,0.01823955148624424,160,6,3,log2,11,"{'model__n_estimators': 160, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 11}",0.7968518518518519,0.7698148148148148,0.7992592592592592,0.8816981132075472,0.8011320754716981,0.8097512229210343,0.03774132083682261,73,diabetes
1.1936895370483398,0.5286423624557485,0.014326715469360351,0.0022396316540957873,160,7,7,0.2,11,"{'model__n_estimators': 160, 'model__min_samples_split': 7, 'model__min_samples_leaf': 7, 'model__max_features': 0.2, 'model__max_depth': 11}",0.7996296296296297,0.78,0.8140740740740741,0.869811320754717,0.790754716981132,0.8108539482879106,0.031522282695539486,65,diabetes
0.42325944900512696,0.3545094299093895,0.016965150833129883,0.011651573016115002,110,2,6,0.4,3,"{'model__n_estimators': 110, 'model__min_samples_split': 2, 'model__min_samples_leaf': 6, 'model__max_features': 0.4, 'model__max_depth': 3}",0.8109259259259259,0.7987037037037037,0.837037037037037,0.8907547169811321,0.8233962264150944,0.8321635220125787,0.03195039804895412,5,diabetes
1.2661445617675782,0.6754712756211629,0.01382303237915039,0.003110717465424407,330,6,3,sqrt,4,"{'model__n_estimators': 330, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8005555555555555,0.7922222222222222,0.8138888888888889,0.87,0.8162264150943397,0.8185786163522012,0.027170481492627702,19,diabetes
2.9997690200805662,1.0585098433157236,0.01907663345336914,0.005040387014014248,250,5,5,log2,11,"{'model__n_estimators': 250, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 11}",0.7994444444444444,0.7744444444444444,0.7988888888888889,0.8645283018867924,0.8116981132075471,0.8098008385744235,0.02991686829475875,72,diabetes
3.072102499008179,1.0466906730257852,0.0213442325592041,0.0024223359851365182,300,10,6,sqrt,11,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.79,0.764074074074074,0.7994444444444444,0.8716981132075472,0.800566037735849,0.805156533892383,0.03577421256417706,94,diabetes
5.3637542724609375,0.2029357311492745,0.017836904525756835,0.004670724484480028,370,3,2,sqrt,15,"{'model__n_estimators': 370, 'model__min_samples_split': 3, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.8022222222222224,0.7744444444444444,0.8061111111111111,0.8866037735849056,0.8156603773584905,0.8170083857442346,0.037401618843047005,28,diabetes
2.528798007965088,0.38071510540422,0.015843915939331054,0.002971680270529298,190,3,5,0.4,10,"{'model__n_estimators': 190, 'model__min_samples_split': 3, 'model__min_samples_leaf': 5, 'model__max_features': 0.4, 'model__max_depth': 10}",0.8061111111111111,0.7748148148148148,0.8012962962962962,0.8745283018867924,0.8143396226415094,0.8142180293501047,0.03293220424611677,46,diabetes
2.789741325378418,0.915868007350144,0.023388433456420898,0.01798729616318027,240,3,7,sqrt,6,"{'model__n_estimators': 240, 'model__min_samples_split': 3, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.999946426658095,1.0,0.9997303710094909,1.0,0.9999999999999999,0.9999353595335172,0.00010457336749882582,45,banknotes
1.4672744274139404,0.285695806417665,0.034106779098510745,0.022506151538528012,250,5,5,0.4,4,"{'model__n_estimators': 250, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 0.4, 'model__max_depth': 4}",1.0,1.0,0.9997842968075928,1.0,1.0,0.9999568593615186,8.628127696286292e-05,19,banknotes
5.046444892883301,1.585230625224941,0.02904086112976074,0.015652839081234042,180,2,10,log2,11,"{'model__n_estimators': 180, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 11}",1.0,1.0,0.9997303710094909,1.0,1.0,0.9999460742018982,0.00010785159620363417,35,banknotes
2.175507068634033,1.2086031061827236,0.026160573959350585,0.01776460570309826,80,8,5,0.4,11,"{'model__n_estimators': 80, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 0.4, 'model__max_depth': 11}",1.0,0.9999464266580949,0.9997842968075927,1.0,1.0,0.9999461446931376,8.354160615084166e-05,33,banknotes
2.2614790916442873,1.1232104623011065,0.020757770538330077,0.005044686678995507,140,2,10,sqrt,10,"{'model__n_estimators': 140, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 10}",1.0,1.0,0.9996225194132874,1.0,0.9999460742018982,0.9999137187230371,0.0001470899665334673,78,banknotes
3.5994404315948487,2.297262914361047,0.018501806259155273,0.0024312393007686665,370,3,1,sqrt,8,"{'model__n_estimators': 370, 'model__min_samples_split': 3, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 8}",1.0,0.9999464266580949,0.9996764452113891,1.0,0.9999460742018982,0.9999137892142764,0.00012108203667057333,74,banknotes
1.7123647689819337,0.04291376133028736,0.01673126220703125,0.0006153762638156084,160,5,3,log2,7,"{'model__n_estimators': 160, 'model__min_samples_split': 5, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 7}",1.0,1.0,0.9997303710094909,1.0,1.0,0.9999460742018982,0.00010785159620363417,35,banknotes
2.1889534473419188,0.9733700744440064,0.03525633811950683,0.020281272921481748,110,7,6,log2,8,"{'model__n_estimators': 110, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 8}",1.0,0.999946426658095,0.9995146678170836,1.0,0.9998921484037964,0.999870648575795,0.00018242282906565373,89,banknotes
0.4059694766998291,0.030327009709144363,0.015990257263183594,0.0038472934462795575,90,4,1,0.4,4,"{'model__n_estimators': 90, 'model__min_samples_split': 4, 'model__min_samples_leaf': 1, 'model__max_features': 0.4, 'model__max_depth': 4}",1.0,1.0,0.9994607420189819,1.0,1.0,0.9998921484037965,0.00021570319240722392,85,banknotes
5.10265588760376,3.5174455519386543,0.018391990661621095,0.002807365349010619,300,4,5,sqrt,12,"{'model__n_estimators': 300, 'model__min_samples_split': 4, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 12}",1.0,0.9999464266580949,0.9996764452113891,1.0,1.0,0.9999245743738967,0.0001257876614224349,63,banknotes
2.9712860107421877,1.7034715895395054,0.019223499298095702,0.003997677159976172,250,10,7,sqrt,5,"{'model__n_estimators': 250, 'model__min_samples_split': 10, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 5}",1.0,1.0,0.999730371009491,1.0,1.0,0.9999460742018982,0.00010785159620358975,35,banknotes
3.0625446319580076,1.8457434881576613,0.03131532669067383,0.020960371638041462,220,3,2,0.2,6,"{'model__n_estimators': 220, 'model__min_samples_split': 3, 'model__min_samples_leaf': 2, 'model__max_features': 0.2, 'model__max_depth': 6}",1.0,1.0,0.9997303710094909,1.0,1.0,0.9999460742018982,0.00010785159620363417,35,banknotes
2.4622940540313722,1.7363085222759422,0.01695542335510254,0.003036137972295875,130,6,8,0.2,12,"{'model__n_estimators': 130, 'model__min_samples_split': 6, 'model__min_samples_leaf': 8, 'model__max_features': 0.2, 'model__max_depth': 12}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
2.5786329746246337,0.06009352390539703,0.01762523651123047,0.003886396359156354,270,7,1,log2,9,"{'model__n_estimators': 270, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 9}",1.0,0.999946426658095,0.9997303710094909,1.0,1.0,0.9999353595335172,0.00010457336749883955,45,banknotes
0.9338391780853271,0.047689107233811596,0.015046930313110352,0.004122535100499614,100,5,7,0.2,8,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 0.2, 'model__max_depth': 8}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
3.604688787460327,1.3033535066826498,0.020126819610595703,0.004375935824488518,160,10,8,sqrt,10,"{'model__n_estimators': 160, 'model__min_samples_split': 10, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 10}",1.0,0.9999464266580949,0.9995685936151855,1.0,1.0,0.9999030040546562,0.000168487687832562,80,banknotes
3.7583056926727294,1.5464256691124196,0.02146172523498535,0.0037654031226536486,340,8,5,log2,10,"{'model__n_estimators': 340, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 10}",1.0,1.0,0.9996764452113891,1.0,1.0,0.9999352890422777,0.000129421915444361,53,banknotes
2.205097484588623,0.6075622422121736,0.01890425682067871,0.003798588076850921,360,5,6,0.2,6,"{'model__n_estimators': 360, 'model__min_samples_split': 5, 'model__min_samples_leaf': 6, 'model__max_features': 0.2, 'model__max_depth': 6}",1.0,1.0,0.9997303710094909,1.0,1.0,0.9999460742018982,0.00010785159620363417,35,banknotes
5.20720682144165,1.0075005934556518,0.03241229057312012,0.02380474461481709,250,2,2,log2,12,"{'model__n_estimators': 250, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 12}",1.0,0.9998392799742848,0.9997303710094909,1.0,1.0,0.9999139301967551,0.00011089694678917231,72,banknotes
3.5146430492401124,1.4858556824054987,0.020446586608886718,0.007711238642156245,120,6,10,sqrt,11,"{'model__n_estimators': 120, 'model__min_samples_split': 6, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 11}",1.0,1.0,0.9996764452113891,1.0,0.9999460742018982,0.9999245038826574,0.00012577549384913415,66,banknotes
1.7616649627685548,1.0440586632622952,0.03843069076538086,0.03431342017488412,30,8,3,sqrt,13,"{'model__n_estimators': 30, 'model__min_samples_split': 8, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 13}",1.0,0.9997321332904747,0.9997842968075927,1.0,0.9999460742018982,0.9998925008599931,0.00011261270574532729,82,banknotes
0.36376399993896485,0.027059788292440733,0.01272120475769043,0.0012447636017670453,30,8,4,log2,8,"{'model__n_estimators': 30, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 8}",1.0,0.9997321332904747,0.9996764452113892,1.0,0.9998382226056945,0.9998493602215117,0.000133529387250978,92,banknotes
0.7356576442718505,0.44314319037606537,0.013367033004760743,0.002958476740151256,90,5,2,sqrt,4,"{'model__n_estimators': 90, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 4}",1.0,0.9999999999999999,0.9996225194132873,1.0,0.9997842968075927,0.999881363244176,0.00015404289103845432,88,banknotes
3.0803395748138427,1.3298300722494458,0.032358741760253905,0.020364464713072957,300,6,1,0.4,5,"{'model__n_estimators': 300, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 0.4, 'model__max_depth': 5}",1.0,1.0,0.9998921484037964,1.0,1.0,0.9999784296807593,4.3140638481453665e-05,6,banknotes
3.3996859550476075,0.8531840080976215,0.024222135543823242,0.012225693064013483,160,2,1,log2,8,"{'model__n_estimators': 160, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 8}",1.0,0.999946426658095,0.9997303710094909,1.0,1.0,0.9999353595335172,0.00010457336749883955,45,banknotes
5.985305690765381,0.7208993334968907,0.03338546752929687,0.006958285921757064,400,8,2,0.4,11,"{'model__n_estimators': 400, 'model__min_samples_split': 8, 'model__min_samples_leaf': 2, 'model__max_features': 0.4, 'model__max_depth': 11}",1.0,1.0,0.9996764452113891,1.0,1.0,0.9999352890422777,0.000129421915444361,53,banknotes
4.978112363815308,0.43898340469017383,0.02796931266784668,0.004148530870471537,360,5,8,log2,10,"{'model__n_estimators': 360, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 10}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
0.7622410297393799,0.03627151579910612,0.03724560737609863,0.01454162089218534,70,2,2,sqrt,5,"{'model__n_estimators': 70, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9999999999999999,0.999946426658095,0.9995685936151855,1.0,0.9999460742018982,0.9998922188950358,0.0001635883434636544,83,banknotes
3.988088083267212,0.25412325413388864,0.025579071044921874,0.004332445559425502,340,5,2,0.2,7,"{'model__n_estimators': 340, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.2, 'model__max_depth': 7}",1.0,1.0,0.9998921484037964,1.0,1.0,0.9999784296807593,4.3140638481453665e-05,6,banknotes
1.3519389152526855,0.08960154297702809,0.02967095375061035,0.015019748238889968,40,3,6,sqrt,15,"{'model__n_estimators': 40, 'model__min_samples_split': 3, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 15}",1.0,0.9997857066323798,0.9997303710094909,1.0,1.0,0.9999032155283741,0.00011982092487498445,79,banknotes
4.947492074966431,0.2886104937833675,0.034304237365722655,0.010122080775941905,270,8,6,log2,13,"{'model__n_estimators': 270, 'model__min_samples_split': 8, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 13}",1.0,1.0,0.9996764452113891,1.0,1.0,0.9999352890422777,0.000129421915444361,53,banknotes
5.801295423507691,0.2241828167442763,0.03109769821166992,0.009801070110737654,280,2,5,sqrt,15,"{'model__n_estimators': 280, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 15}",1.0,1.0,0.9996225194132873,1.0,1.0,0.9999245038826574,0.00015099223468508782,66,banknotes
2.616893005371094,0.1573395003374155,0.02201704978942871,0.004191227157522773,140,3,5,0.4,9,"{'model__n_estimators': 140, 'model__min_samples_split': 3, 'model__min_samples_leaf': 5, 'model__max_features': 0.4, 'model__max_depth': 9}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
2.0839277267456056,0.22442965173099935,0.021573209762573244,0.0028499736514001495,160,3,4,0.4,7,"{'model__n_estimators': 160, 'model__min_samples_split': 3, 'model__min_samples_leaf': 4, 'model__max_features': 0.4, 'model__max_depth': 7}",1.0,1.0,0.9998382226056945,1.0,1.0,0.9999676445211388,6.47109577221805e-05,13,banknotes
1.5932758331298829,0.10028540882982165,0.02442798614501953,0.012243517256847393,160,2,4,0.2,6,"{'model__n_estimators': 160, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.2, 'model__max_depth': 6}",1.0,1.0,0.9998382226056945,1.0,1.0,0.9999676445211388,6.47109577221805e-05,13,banknotes
0.6858580112457275,0.09496814212708488,0.01804776191711426,0.003819435132008436,120,4,2,0.2,4,"{'model__n_estimators': 120, 'model__min_samples_split': 4, 'model__min_samples_leaf': 2, 'model__max_features': 0.2, 'model__max_depth': 4}",1.0,1.0,0.999730371009491,1.0,1.0,0.9999460742018982,0.00010785159620358975,35,banknotes
0.9620604515075684,0.06207616678896513,0.02213435173034668,0.00888281791533728,170,3,10,0.4,4,"{'model__n_estimators': 170, 'model__min_samples_split': 3, 'model__min_samples_leaf': 10, 'model__max_features': 0.4, 'model__max_depth': 4}",1.0,1.0,0.9998921484037964,1.0,1.0,0.9999784296807593,4.3140638481453665e-05,6,banknotes
1.693608283996582,0.14064039871949735,0.022159528732299805,0.006196600529349435,80,10,2,0.2,9,"{'model__n_estimators': 80, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.2, 'model__max_depth': 9}",1.0,0.9998928533161899,0.99940681622088,1.0,0.9999999999999999,0.999859933907414,0.00023032796452058052,90,banknotes
3.0733493328094483,0.20119996388882724,0.024048805236816406,0.0049560969326624725,140,5,7,0.2,13,"{'model__n_estimators': 140, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 0.2, 'model__max_depth': 13}",1.0,1.0,0.9998382226056945,1.0,1.0,0.9999676445211388,6.47109577221805e-05,13,banknotes
3.3392345905303955,0.09264993242917786,0.024068117141723633,0.004049613609176071,380,4,10,log2,8,"{'model__n_estimators': 380, 'model__min_samples_split': 4, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 8}",1.0,1.0,0.9996764452113891,1.0,1.0,0.9999352890422777,0.000129421915444361,53,banknotes
4.265338182449341,0.47773064943665283,0.023065948486328126,0.0035308306628677832,160,5,4,sqrt,10,"{'model__n_estimators': 160, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",1.0,1.0,0.9996764452113892,1.0,1.0,0.9999352890422777,0.00012942191544431658,53,banknotes
1.2373954772949218,0.12471796687570501,0.021120452880859376,0.004973232483680088,110,3,8,0.4,7,"{'model__n_estimators': 110, 'model__min_samples_split': 3, 'model__min_samples_leaf': 8, 'model__max_features': 0.4, 'model__max_depth': 7}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
0.23677473068237304,0.008149962422663855,0.013582181930541993,0.003090598466355423,40,6,5,log2,3,"{'model__n_estimators': 40, 'model__min_samples_split': 6, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 3}",0.9994106932390443,0.9989285331618987,0.9985440034512512,1.0,0.998867558239862,0.9991501576184112,0.0005072501485479477,98,banknotes
3.0290341854095457,0.3402865574317228,0.023041152954101564,0.0028035085614860743,200,3,4,0.4,8,"{'model__n_estimators': 200, 'model__min_samples_split': 3, 'model__min_samples_leaf': 4, 'model__max_features': 0.4, 'model__max_depth': 8}",1.0,1.0,0.9998921484037964,1.0,1.0,0.9999784296807593,4.3140638481453665e-05,6,banknotes
0.3419057846069336,0.06244565562873,0.01609792709350586,0.0046086058455600785,20,2,10,sqrt,9,"{'model__n_estimators': 20, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 9}",1.0,0.9997857066323796,0.999137187230371,1.0,0.999730371009491,0.9997306529744483,0.00031633153952653325,96,banknotes
0.10562610626220703,0.01288347970356158,0.012986373901367188,0.0028897203473203657,10,8,5,sqrt,5,"{'model__n_estimators': 10, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.998446373084753,0.9990892531876139,0.9976811906816222,0.9984361518550474,0.9996764452113891,0.9986658828040852,0.0006739522627861481,99,banknotes
0.6488295078277588,0.0536042709384935,0.017601680755615235,0.006127013277338275,120,5,8,log2,3,"{'model__n_estimators': 120, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 3}",0.9996785599485697,1.0,0.9994607420189818,1.0,1.0,0.9998278603935102,0.00022179389357832968,93,banknotes
2.562869834899902,0.31554767910458636,0.023339557647705077,0.005907666429453518,240,2,5,0.4,7,"{'model__n_estimators': 240, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 0.4, 'model__max_depth': 7}",1.0,1.0,0.9997842968075927,1.0,1.0,0.9999568593615186,8.628127696290733e-05,19,banknotes
1.624494981765747,0.1529599045107027,0.021820259094238282,0.006389494697962618,170,5,7,log2,5,"{'model__n_estimators': 170, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9999999999999999,1.0,0.9995146678170838,1.0,1.0,0.9999029335634168,0.000194132873166486,81,banknotes
