Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-04-19,Ballarat,6.9,23.5,0.4,,,N,41.0,NNE,N,11.0,26.0,70.0,38.0,1028.0,1025.1,1.0,7.0,16.7,22.9,No,No
2014-10-27,Sale,10.0,16.9,2.0,,,W,83.0,ENE,W,17.0,35.0,88.0,68.0,999.4,1005.0,6.0,4.0,15.9,16.1,Yes,Yes
2015-03-17,AliceSprings,20.1,41.8,0.0,10.2,11.7,WSW,37.0,N,WSW,24.0,17.0,10.0,8.0,1007.4,1003.2,0.0,1.0,31.1,40.5,No,No
2011-02-16,Richmond,18.2,26.8,1.0,0.4,,NNE,17.0,,NE,0.0,4.0,78.0,60.0,1019.9,1016.3,,,21.1,25.9,No,No
2017-02-08,Ballarat,12.1,33.0,0.0,,,N,59.0,NNE,NNE,28.0,39.0,77.0,40.0,1018.5,1014.4,,,21.4,30.8,No,No
2016-12-17,Brisbane,22.4,31.0,0.0,8.0,12.3,NE,31.0,NNW,NNE,11.0,11.0,50.0,54.0,1013.1,1009.4,1.0,4.0,28.1,29.1,No,Yes
2016-08-09,Albany,5.7,,15.0,,,,,W,,33.0,,67.0,,1015.3,1015.9,8.0,,11.8,,Yes,Yes
2017-04-13,Perth,12.9,26.8,0.0,4.2,10.4,SSW,31.0,ESE,SW,11.0,15.0,64.0,49.0,1024.3,1020.1,1.0,1.0,19.9,25.5,No,No
2012-04-27,Dartmoor,9.9,18.5,0.0,0.2,3.0,SW,22.0,,SW,0.0,9.0,100.0,75.0,1024.8,1022.9,,,12.6,17.3,No,No
2015-04-06,Darwin,25.9,33.6,0.4,5.8,9.6,WNW,33.0,W,WNW,11.0,28.0,74.0,62.0,1009.8,1006.3,7.0,6.0,30.5,33.1,No,No
2016-04-04,NorfolkIsland,20.3,24.0,23.6,7.4,0.9,SE,39.0,ESE,SE,13.0,22.0,92.0,82.0,1017.2,1014.8,7.0,7.0,22.1,21.8,Yes,Yes
2016-02-29,Hobart,11.8,20.1,0.0,1.6,0.2,NE,28.0,N,NE,11.0,11.0,68.0,57.0,1026.8,1024.6,8.0,7.0,14.2,18.5,No,No
2016-10-28,AliceSprings,18.0,33.1,0.0,12.0,,ESE,37.0,ESE,ENE,26.0,17.0,12.0,11.0,1015.9,1011.5,6.0,1.0,26.2,32.2,No,No
2016-03-13,Tuggeranong,16.3,29.8,0.6,,,WNW,24.0,NNW,NNE,4.0,9.0,87.0,51.0,1020.4,1016.4,,,19.1,28.8,No,No
2014-07-20,MelbourneAirport,6.8,12.8,0.0,0.6,2.2,WNW,15.0,W,,11.0,0.0,87.0,68.0,1028.7,1026.8,7.0,7.0,8.3,11.6,No,No
2015-09-19,Adelaide,5.8,21.1,0.0,,,W,24.0,N,W,7.0,9.0,60.0,33.0,1024.5,1020.3,,,14.9,20.9,No,No
2014-01-30,Witchcliffe,13.9,29.0,0.0,,,S,39.0,SE,SSE,17.0,22.0,55.0,48.0,1011.4,1009.7,,,21.9,26.8,No,No
2012-07-02,Richmond,0.9,17.4,0.0,2.8,,SW,35.0,,WSW,0.0,22.0,76.0,38.0,1016.7,1016.3,,,8.1,16.3,No,No
2013-03-14,BadgerysCreek,16.8,26.6,0.0,,,SSE,19.0,SW,S,6.0,7.0,85.0,68.0,1012.3,1011.2,,,21.4,24.8,No,No
2016-09-12,Newcastle,7.8,20.7,0.0,,,,,,,0.0,,76.0,,,,0.0,,16.2,,No,No
2010-12-24,Williamtown,18.5,24.5,1.0,7.4,8.8,S,52.0,S,SSE,28.0,30.0,68.0,60.0,1024.8,1023.4,7.0,6.0,20.0,23.4,No,No
2014-03-21,Nhil,13.9,21.4,0.0,,,S,65.0,SW,S,15.0,44.0,52.0,46.0,1015.5,1018.4,,,16.8,20.0,No,No
2017-05-27,MountGambier,9.3,17.0,0.0,,,N,48.0,N,NNW,22.0,26.0,77.0,76.0,1012.3,1006.9,7.0,3.0,13.0,16.0,No,Yes
2013-04-03,Brisbane,19.0,28.0,0.0,3.6,6.5,ESE,26.0,SSW,E,4.0,11.0,70.0,58.0,1017.7,1015.4,2.0,3.0,24.4,26.4,No,Yes
2009-05-21,Williamtown,15.3,20.5,5.8,4.6,1.0,,,ESE,ESE,41.0,33.0,62.0,80.0,1021.1,1019.2,8.0,6.0,19.4,17.1,Yes,Yes
2012-03-14,Moree,17.2,29.5,0.0,7.8,4.9,NNE,37.0,E,ENE,15.0,7.0,68.0,35.0,1018.8,1014.3,7.0,7.0,19.9,28.6,No,No
2015-07-11,PerthAirport,3.8,16.9,0.2,1.0,9.1,E,39.0,E,E,22.0,11.0,61.0,39.0,1034.7,1032.1,1.0,0.0,11.1,16.3,No,No
2016-06-15,CoffsHarbour,10.6,20.4,0.1,,,S,30.0,WNW,S,2.0,17.0,91.0,64.0,1032.0,1028.9,,1.0,13.6,19.4,No,No
2012-05-08,Townsville,15.9,28.0,0.0,6.6,10.4,NE,31.0,SE,ENE,7.0,20.0,59.0,44.0,1016.4,1013.3,1.0,3.0,23.6,26.9,No,No
2013-08-31,Witchcliffe,13.1,18.3,7.8,,,NNW,76.0,NW,WNW,35.0,33.0,70.0,70.0,1002.0,1003.3,,,16.7,15.7,Yes,Yes
2008-12-04,Launceston,2.2,19.4,0.0,6.8,,NW,39.0,N,NW,7.0,19.0,56.0,41.0,1017.8,1014.6,,,10.8,18.1,No,Yes
2011-05-26,NorahHead,10.4,15.9,23.6,,,SSW,44.0,WSW,WSW,13.0,11.0,87.0,64.0,1016.1,1015.2,,,11.2,15.4,Yes,No
2012-06-06,NorahHead,10.1,16.3,22.4,,,S,98.0,S,S,65.0,50.0,77.0,67.0,1014.3,1016.2,,,14.4,15.9,Yes,Yes
2016-05-17,Darwin,24.8,35.1,0.0,6.6,10.9,ENE,39.0,ESE,E,15.0,19.0,58.0,42.0,1012.0,1008.3,2.0,3.0,29.1,34.4,No,No
2016-01-29,Richmond,21.1,28.8,0.2,5.8,,NNW,57.0,SE,SSE,2.0,15.0,89.0,72.0,1003.2,1001.8,8.0,1.0,23.8,25.7,No,Yes
2014-01-05,SalmonGums,13.3,28.6,0.0,,,SE,43.0,SSE,ESE,11.0,17.0,48.0,23.0,,,,,19.3,27.4,No,No
2013-12-27,Brisbane,22.6,31.0,0.0,7.2,6.5,ESE,33.0,E,SE,9.0,15.0,76.0,60.0,1010.6,1008.2,7.0,7.0,26.1,27.3,No,No
2009-04-19,MelbourneAirport,12.3,17.1,1.4,3.0,4.8,S,35.0,SSE,S,17.0,19.0,82.0,63.0,1026.3,1023.5,8.0,5.0,13.6,16.1,Yes,No
2013-06-19,Uluru,9.7,11.5,2.4,,,SE,26.0,ESE,ESE,15.0,13.0,89.0,85.0,1020.2,1019.5,,,10.1,10.6,Yes,Yes
2008-07-30,Sydney,6.0,17.0,0.2,2.6,9.7,,,W,ESE,19.0,11.0,65.0,43.0,1016.7,1013.7,2.0,1.0,9.4,16.2,No,No
2014-06-15,WaggaWagga,8.3,15.1,13.6,0.6,6.9,SW,35.0,WSW,SW,15.0,28.0,93.0,59.0,1015.2,1015.3,6.0,1.0,8.8,14.7,Yes,No
2017-03-10,Newcastle,17.2,,0.2,,,,,,,0.0,,76.0,,,,5.0,,19.6,,No,No
2012-06-04,SalmonGums,2.7,19.7,0.2,,,NNE,28.0,NE,ENE,11.0,15.0,92.0,41.0,,,,,11.9,18.6,No,No
2017-01-26,PerthAirport,21.7,41.9,0.0,13.8,13.0,NE,43.0,NE,WSW,26.0,20.0,11.0,7.0,1013.0,1009.0,0.0,0.0,34.3,41.2,No,No
2014-09-19,Moree,3.5,22.4,0.0,,,SW,43.0,NE,SSW,6.0,20.0,24.0,16.0,1022.3,1017.6,,8.0,16.9,21.8,No,No
2010-07-28,Adelaide,7.0,18.7,0.0,2.4,7.7,ENE,35.0,NE,NNW,9.0,9.0,54.0,33.0,1021.7,1016.6,,,13.2,17.9,No,Yes
2014-08-02,Newcastle,4.8,15.8,0.0,,,,,SW,SE,4.0,19.0,62.0,45.0,,,1.0,5.0,9.6,14.8,No,No
2011-02-07,GoldCoast,22.9,28.4,5.8,,,S,61.0,S,SSE,39.0,44.0,75.0,70.0,1017.8,1015.6,,,24.9,26.9,Yes,No
2012-07-25,Woomera,7.8,16.5,0.0,7.2,9.8,W,54.0,W,WSW,22.0,33.0,68.0,30.0,1017.3,1016.5,6.0,1.0,11.2,15.5,No,No
2015-05-18,PerthAirport,13.4,20.4,40.0,0.6,5.7,SW,31.0,SSW,SW,13.0,20.0,90.0,56.0,1015.3,1016.1,6.0,3.0,16.1,19.9,Yes,No
2015-09-14,PerthAirport,6.3,19.1,0.0,3.0,6.0,WSW,37.0,E,SW,7.0,20.0,68.0,50.0,1027.7,1025.6,1.0,5.0,13.6,18.1,No,No
2015-03-04,Albury,12.7,30.4,0.0,,,WNW,37.0,SE,W,6.0,22.0,51.0,13.0,1014.2,1010.7,,,17.6,29.3,No,No
2014-08-13,Portland,5.1,13.6,0.2,0.4,3.5,SSE,26.0,,S,0.0,9.0,92.0,79.0,1038.0,1036.6,8.0,7.0,9.9,13.1,No,No
2009-04-18,AliceSprings,20.1,30.0,0.0,8.4,9.5,ESE,41.0,ESE,ESE,26.0,17.0,40.0,20.0,1018.6,1015.1,5.0,2.0,23.2,29.6,No,No
2009-04-02,NorfolkIsland,19.4,24.4,1.8,6.6,8.1,ESE,61.0,E,ESE,33.0,37.0,59.0,85.0,1021.8,1021.4,1.0,7.0,23.3,20.1,Yes,Yes
2014-05-09,PearceRAAF,12.6,23.1,4.4,,8.8,WNW,43.0,N,SW,20.0,22.0,85.0,65.0,1014.9,1014.4,4.0,3.0,16.6,21.0,Yes,
2014-12-24,Hobart,11.3,20.3,8.2,6.2,10.7,N,31.0,NNW,ESE,15.0,22.0,54.0,52.0,1015.2,1014.2,2.0,5.0,16.4,19.6,Yes,No
2011-07-07,Dartmoor,4.4,11.6,14.8,0.6,4.3,SSW,41.0,W,SW,2.0,11.0,97.0,76.0,1018.5,1022.5,,,6.0,10.9,Yes,No
2014-05-09,WaggaWagga,6.4,19.5,0.0,3.0,7.0,E,28.0,E,NE,17.0,15.0,59.0,49.0,1026.0,1021.8,7.0,7.0,12.9,18.4,No,No
2012-02-01,MountGambier,12.9,22.2,0.0,5.2,7.1,SSE,50.0,SE,SSE,17.0,30.0,71.0,48.0,1019.7,1016.7,7.0,7.0,15.2,19.8,No,No
2015-07-09,Wollongong,7.2,16.2,0.4,,,NE,20.0,WNW,NE,7.0,13.0,70.0,57.0,1030.5,1026.7,,,13.2,15.8,No,No
2014-12-17,CoffsHarbour,22.3,34.5,2.6,,,,,,,,,44.0,75.0,,,,,31.3,26.8,Yes,No
2011-05-23,Wollongong,15.3,23.1,0.0,,,NW,50.0,WNW,WNW,13.0,19.0,75.0,37.0,1004.8,1001.1,,1.0,16.3,22.5,No,No
2011-06-11,NorfolkIsland,17.5,20.3,0.2,1.0,0.0,SSW,31.0,WSW,SW,13.0,15.0,91.0,84.0,1015.2,1016.1,7.0,7.0,19.6,19.3,No,No
2010-12-30,MountGinini,9.5,22.6,0.0,,,WSW,43.0,WSW,WSW,13.0,19.0,45.0,38.0,,,,,15.8,22.4,No,No
2016-08-04,Watsonia,1.6,14.4,1.2,1.8,7.8,SE,22.0,NNE,S,4.0,7.0,100.0,59.0,1031.2,1029.5,1.0,5.0,3.2,12.9,Yes,No
2012-08-12,Mildura,4.0,16.4,0.0,2.4,8.1,SSE,28.0,S,S,13.0,13.0,85.0,45.0,1030.4,1026.6,1.0,,8.7,15.2,No,No
2009-01-18,SydneyAirport,14.4,25.0,0.0,5.6,12.7,ENE,43.0,WSW,ENE,9.0,30.0,65.0,43.0,1022.0,1019.8,1.0,1.0,19.3,23.5,No,No
2012-08-11,MelbourneAirport,7.6,13.3,3.4,1.4,2.6,SSE,44.0,SSW,S,13.0,28.0,97.0,73.0,1030.9,1029.7,7.0,7.0,9.4,12.0,Yes,No
2014-03-31,PerthAirport,14.3,23.4,0.2,3.0,3.9,SW,41.0,N,WSW,17.0,20.0,90.0,44.0,1015.3,1012.9,7.0,7.0,16.6,22.5,No,No
2009-02-01,Penrith,20.5,33.0,0.0,,,SE,37.0,SSE,SE,15.0,22.0,70.0,46.0,,,,,25.5,31.2,No,No
2012-05-14,NorfolkIsland,16.9,22.5,2.4,2.8,8.5,WNW,57.0,NW,WNW,19.0,26.0,80.0,66.0,1011.8,1009.4,1.0,3.0,20.5,20.8,Yes,Yes
2009-11-14,Brisbane,19.2,28.1,0.0,4.8,11.3,NE,30.0,NE,ENE,9.0,15.0,53.0,55.0,1016.0,1013.0,2.0,1.0,26.2,26.5,No,No
2017-06-13,WaggaWagga,-0.5,17.3,0.0,,,SE,24.0,E,ENE,11.0,9.0,85.0,44.0,1031.0,1029.2,,,5.8,16.7,No,No
2011-02-14,Hobart,10.7,22.5,0.0,4.6,11.6,SE,31.0,NNW,SE,13.0,22.0,68.0,54.0,1026.4,1025.2,,,15.6,21.4,No,No
2012-08-12,Launceston,0.8,15.7,0.2,,,E,9.0,ESE,N,2.0,4.0,99.0,48.0,1030.1,1026.5,,,2.8,15.1,No,No
2016-12-23,Tuggeranong,16.3,31.2,0.0,,,NE,35.0,NNE,NNW,6.0,13.0,62.0,36.0,1017.9,1012.0,,,18.5,29.6,No,No
2017-05-05,Dartmoor,3.1,16.1,0.0,,,NNW,26.0,,NNW,0.0,11.0,98.0,62.0,1027.2,1022.8,,,6.8,14.4,No,No
2014-10-04,Walpole,10.5,20.6,2.2,,,NNW,35.0,NNW,W,15.0,17.0,80.0,61.0,1015.9,1011.8,,,15.9,19.7,Yes,Yes
2014-11-27,Hobart,10.3,18.9,0.2,5.4,11.2,SW,56.0,NE,SSW,7.0,28.0,40.0,36.0,1023.3,1022.9,5.0,1.0,14.9,18.7,No,No
2012-07-01,Perth,4.7,21.6,0.0,2.0,8.8,N,20.0,,NE,0.0,4.0,85.0,36.0,1028.7,1026.6,1.0,1.0,10.2,21.5,No,No
2010-06-22,Tuggeranong,1.4,13.8,0.0,,,E,22.0,,E,0.0,13.0,85.0,68.0,1038.8,1037.0,,,7.2,11.8,No,No
2010-07-15,Sale,6.3,12.4,1.0,2.6,5.7,W,50.0,WNW,W,20.0,17.0,83.0,70.0,1018.1,1020.7,3.0,6.0,8.4,11.6,No,No
2014-11-23,Nhil,11.0,27.7,1.2,,,W,44.0,S,W,15.0,24.0,82.0,24.0,1012.7,1011.3,,,15.0,27.6,Yes,No
2012-06-14,Melbourne,8.9,15.4,0.0,1.6,0.3,N,65.0,N,NNE,37.0,35.0,61.0,65.0,1013.2,1009.4,7.0,7.0,13.6,14.8,No,No
2010-05-08,Darwin,22.0,31.2,0.0,7.6,7.8,E,52.0,ESE,E,19.0,22.0,66.0,43.0,1010.6,1007.3,7.0,5.0,23.6,30.4,No,No
2016-09-18,SydneyAirport,14.1,18.1,0.0,6.6,0.0,W,28.0,W,NNW,13.0,9.0,58.0,87.0,1012.4,1005.8,8.0,8.0,15.4,15.3,No,Yes
2016-01-16,Uluru,20.0,33.3,0.0,,,ENE,31.0,E,ESE,20.0,13.0,29.0,18.0,1016.5,1012.0,,,23.4,31.9,No,No
2013-04-09,Cairns,23.1,26.5,4.6,3.4,0.0,SSE,43.0,SSE,SSE,24.0,26.0,89.0,91.0,1013.3,1010.0,7.0,8.0,24.5,24.6,Yes,Yes
2009-10-15,Cairns,17.9,29.6,0.0,7.6,10.9,NNE,28.0,E,N,7.0,15.0,59.0,62.0,1015.1,1011.8,0.0,1.0,27.3,28.2,No,No
2012-08-14,Portland,6.6,13.9,2.2,2.6,7.4,NNW,46.0,WNW,WSW,22.0,26.0,93.0,99.0,1013.7,1015.2,8.0,5.0,9.9,12.6,Yes,No
2013-07-10,NorfolkIsland,12.5,16.7,1.6,4.2,7.6,SSE,48.0,ESE,SSE,15.0,19.0,81.0,55.0,1026.4,1025.5,6.0,3.0,12.7,16.0,Yes,No
2009-05-14,PerthAirport,9.4,24.6,0.0,4.4,9.5,E,33.0,ENE,WNW,20.0,11.0,52.0,27.0,1025.7,1021.7,0.0,1.0,15.3,23.7,No,No
2016-03-11,Walpole,15.3,20.3,0.4,,,SE,30.0,ESE,SE,7.0,20.0,100.0,84.0,1018.9,1018.3,,,17.7,18.8,No,No
2017-03-24,Katherine,24.5,36.0,6.0,5.0,,E,33.0,WSW,ESE,6.0,24.0,78.0,,1009.6,1005.9,3.0,,28.0,,Yes,No
2016-10-23,Sale,6.7,14.8,17.2,,,WSW,39.0,WSW,SSW,15.0,9.0,77.0,64.0,1023.7,1023.0,2.0,7.0,11.3,12.9,Yes,Yes
2014-02-05,Richmond,15.9,24.5,1.6,2.3,,WSW,57.0,S,SE,11.0,20.0,60.0,43.0,1024.2,1021.6,,,19.9,22.9,Yes,No
2017-05-15,Penrith,13.1,21.2,0.8,,,S,28.0,SSW,SW,9.0,11.0,,,,,,,16.4,20.8,No,No
2011-08-05,SydneyAirport,11.0,25.2,0.0,5.4,10.1,N,46.0,NW,N,11.0,31.0,58.0,24.0,1025.5,1021.5,1.0,1.0,15.7,24.5,No,No
2017-05-22,Sale,3.7,20.8,0.2,,,,,WNW,E,9.0,19.0,90.0,50.0,1023.3,1019.0,,,11.2,20.3,No,No
2017-03-03,PerthAirport,19.0,36.5,0.0,2.2,11.1,SW,37.0,SSW,SW,9.0,26.0,65.0,32.0,1016.0,1012.9,2.0,1.0,26.3,34.8,No,No
2016-03-08,Portland,16.8,31.3,0.2,4.0,7.8,W,63.0,E,ESE,22.0,11.0,90.0,56.0,1018.0,1014.5,8.0,8.0,18.3,27.9,No,No
2013-07-15,Ballarat,8.3,13.5,9.2,,,N,30.0,N,NW,20.0,17.0,,89.0,1020.5,1019.9,7.0,8.0,,12.3,Yes,No
2013-09-10,Townsville,19.1,28.7,0.0,7.0,10.3,NNE,33.0,ENE,N,13.0,24.0,62.0,41.0,1017.2,1012.3,3.0,1.0,25.1,27.7,No,No
2014-05-16,Townsville,19.8,29.3,0.0,5.8,9.7,ESE,44.0,SSE,E,19.0,28.0,60.0,59.0,1018.9,1016.8,3.0,6.0,24.9,26.4,No,No
2015-11-11,Tuggeranong,13.4,18.4,5.4,,,SE,20.0,SSW,SSE,11.0,7.0,77.0,84.0,1020.9,1020.0,,,15.1,16.6,Yes,Yes
2009-02-10,Canberra,12.5,23.8,0.0,4.6,4.4,ENE,35.0,SE,ENE,13.0,13.0,77.0,58.0,1011.3,1009.1,8.0,6.0,14.0,21.5,No,No
2015-03-05,Witchcliffe,12.6,29.6,0.0,,,SSE,37.0,ENE,SSE,15.0,22.0,59.0,40.0,1025.5,1022.4,,,20.6,28.1,No,No
2016-10-19,Newcastle,10.8,22.8,0.0,,,,,NW,,9.0,,50.0,,,,5.0,,19.0,,No,No
2016-04-13,NorahHead,17.1,23.8,2.4,,,S,37.0,SSW,SSE,11.0,20.0,84.0,70.0,1026.8,1026.0,,,20.0,21.8,Yes,No
2010-09-11,Sale,3.3,16.5,2.2,2.0,9.2,W,50.0,W,WSW,19.0,31.0,55.0,41.0,1016.3,1015.9,2.0,3.0,13.0,16.1,Yes,No
2011-08-01,Adelaide,14.2,21.6,0.0,4.0,9.3,NNW,44.0,NNW,W,17.0,13.0,35.0,44.0,1015.7,1014.0,,,17.4,21.5,No,No
2016-04-27,Perth,10.1,19.5,2.0,1.6,6.4,SSW,20.0,NNE,WNW,2.0,7.0,83.0,49.0,1018.6,1016.3,6.0,2.0,13.1,19.2,Yes,Yes
2012-10-16,Melbourne,12.0,20.6,0.0,4.4,2.8,SW,69.0,N,WNW,24.0,22.0,54.0,64.0,1011.5,1009.1,7.0,7.0,17.2,18.3,No,Yes
2017-01-16,Ballarat,6.6,31.8,0.0,,,WNW,41.0,N,NW,4.0,24.0,61.0,19.0,1014.8,1012.2,,,18.6,30.5,No,No
2015-06-04,CoffsHarbour,5.8,19.2,0.0,,,NE,26.0,W,NE,2.0,15.0,81.0,61.0,1021.8,1018.5,,,13.6,18.8,No,No
2009-08-12,Witchcliffe,10.7,17.1,16.6,,,WNW,56.0,W,NW,24.0,24.0,66.0,64.0,1007.8,1007.5,,,14.5,16.0,Yes,Yes
2017-03-14,Wollongong,21.5,24.5,0.0,,,E,44.0,ESE,E,15.0,24.0,80.0,81.0,1020.3,1020.4,8.0,8.0,24.1,23.8,No,Yes
2016-09-22,Melbourne,9.6,13.4,1.2,2.2,0.2,S,44.0,W,S,13.0,15.0,87.0,66.0,1017.3,1017.1,7.0,7.0,10.0,13.0,Yes,No
2008-08-10,Melbourne,5.6,12.2,4.8,1.6,2.4,SW,70.0,W,WSW,19.0,24.0,83.0,66.0,1013.9,1013.0,8.0,6.0,5.7,9.1,Yes,Yes
2009-02-21,Adelaide,16.8,26.4,0.0,,12.0,SSE,41.0,ESE,SSE,13.0,19.0,55.0,37.0,1020.6,1017.6,,,19.1,25.3,No,No
2015-02-20,Katherine,26.7,30.6,0.2,9.4,,SW,59.0,WSW,SSW,11.0,13.0,87.0,86.0,1004.0,1000.1,8.0,8.0,27.2,24.8,No,Yes
2015-11-12,SydneyAirport,18.3,26.4,,,4.2,NNE,54.0,NNE,NE,24.0,28.0,52.0,65.0,1020.3,1017.9,7.0,8.0,23.9,22.6,,Yes
2014-02-25,GoldCoast,20.1,28.1,5.8,,,SSE,43.0,SSE,SE,20.0,28.0,68.0,63.0,1017.2,1013.9,,,25.3,26.2,Yes,No
2014-12-20,Katherine,24.9,38.0,5.0,9.0,,SSE,33.0,WSW,NW,2.0,7.0,76.0,48.0,1010.5,1005.1,6.0,5.0,29.0,36.0,Yes,Yes
2009-03-12,MelbourneAirport,17.3,23.8,4.0,4.8,2.4,N,59.0,NNW,N,13.0,44.0,79.0,65.0,1019.1,1016.7,7.0,7.0,19.1,22.3,Yes,Yes
2009-09-05,Williamtown,11.6,20.7,8.2,4.8,,WNW,67.0,SW,SE,15.0,19.0,57.0,37.0,1015.5,1014.8,2.0,,16.8,18.8,Yes,No
2014-10-09,Nhil,2.9,26.6,0.0,,,NW,39.0,NE,NNW,15.0,22.0,76.0,19.0,1022.3,1017.6,,,13.0,24.8,No,No
2010-11-12,Sydney,19.1,26.8,0.0,9.0,12.6,NE,48.0,WNW,NE,6.0,24.0,67.0,57.0,1013.8,1011.9,1.0,3.0,24.3,25.6,No,
2010-07-01,Nuriootpa,-0.2,12.3,0.2,2.4,4.9,WNW,17.0,NNE,SW,9.0,6.0,100.0,63.0,1025.4,1023.9,8.0,6.0,4.4,10.4,No,No
2017-03-01,SalmonGums,13.8,33.6,0.2,,,SE,31.0,ENE,SE,11.0,13.0,65.0,32.0,,,,,21.5,32.7,No,No
2009-12-01,Sydney,14.3,21.2,4.4,6.4,9.6,,,S,S,22.0,24.0,58.0,59.0,1016.1,1017.4,2.0,5.0,17.9,19.4,Yes,Yes
2011-06-20,Portland,,14.4,6.6,0.2,0.1,,,NNW,NNW,37.0,37.0,,84.0,1001.3,996.2,7.0,8.0,,13.9,Yes,Yes
2015-03-25,GoldCoast,23.4,31.4,0.0,,,NNE,33.0,NW,NNE,20.0,30.0,70.0,70.0,1015.3,1012.8,,,27.0,29.3,No,Yes
2009-03-16,Townsville,23.9,31.9,0.0,8.0,11.4,NE,33.0,ESE,ENE,11.0,28.0,59.0,61.0,1010.0,1006.8,2.0,4.0,29.1,30.7,No,No
2011-10-07,NorahHead,14.0,20.5,2.2,,,SSE,20.0,WSW,E,7.0,15.0,91.0,78.0,1013.7,1010.5,,,15.5,18.8,Yes,Yes
2017-03-08,Hobart,8.9,21.8,0.0,4.0,11.1,SE,28.0,NNW,SE,17.0,17.0,70.0,43.0,1024.2,1021.1,1.0,4.0,12.8,21.3,No,No
2010-02-19,Darwin,24.5,34.1,3.4,6.2,10.9,WNW,41.0,SSW,WNW,7.0,31.0,75.0,63.0,1010.4,1006.5,2.0,3.0,30.1,33.0,Yes,No
2010-02-10,MelbourneAirport,18.2,34.5,0.0,8.8,3.8,WNW,59.0,E,N,7.0,22.0,,,1018.7,1016.0,5.0,7.0,22.1,24.1,No,Yes
2011-05-19,Darwin,21.9,32.2,0.0,6.4,11.3,E,44.0,E,E,26.0,20.0,67.0,41.0,1015.4,1012.0,3.0,6.0,25.8,31.1,No,No
2009-03-05,CoffsHarbour,16.8,24.1,10.2,6.4,11.3,SW,33.0,SW,ESE,17.0,17.0,38.0,39.0,1009.6,1008.1,1.0,0.0,20.0,23.4,Yes,No
2016-02-01,Dartmoor,15.0,28.4,2.8,1.4,10.7,SSW,33.0,E,SSW,4.0,7.0,98.0,39.0,1007.1,1005.1,,,15.4,27.5,Yes,No
2013-09-30,Brisbane,16.4,27.0,0.0,7.0,9.5,NNE,22.0,NE,NE,4.0,9.0,66.0,63.0,1021.1,1017.2,7.0,5.0,22.9,24.6,No,No
2013-12-22,Nhil,20.0,25.5,0.0,,,WSW,50.0,NNW,W,15.0,31.0,57.0,59.0,1007.8,1009.0,,,22.7,22.3,No,No
2011-12-24,Walpole,12.5,21.5,0.0,,,SE,35.0,SE,SSE,19.0,17.0,61.0,54.0,1019.0,1017.2,,,19.5,20.2,No,No
2013-09-18,Wollongong,15.7,23.7,0.0,,,WSW,52.0,W,WNW,19.0,24.0,49.0,31.0,1000.5,999.8,,,20.1,23.2,No,No
2012-10-12,Watsonia,7.4,14.2,0.6,1.0,2.7,SW,48.0,SW,SW,17.0,20.0,77.0,55.0,1019.9,1020.2,7.0,7.0,11.8,12.5,No,Yes
2015-12-12,Adelaide,10.0,23.7,,,,WSW,33.0,,SW,,15.0,,48.0,,1017.2,,,,21.4,,No
2016-05-17,Mildura,7.8,20.2,0.4,2.9,,W,22.0,W,W,7.0,7.0,89.0,43.0,1021.1,1019.3,0.0,0.0,12.0,19.8,No,No
2009-04-28,SalmonGums,5.5,23.1,0.0,,,SE,31.0,SE,SSE,19.0,15.0,64.0,39.0,,,,,18.1,22.3,No,No
2011-05-05,Canberra,-1.8,16.1,0.0,1.2,6.9,SSW,39.0,SE,SE,13.0,9.0,56.0,28.0,1023.9,1022.3,1.0,1.0,10.0,16.0,No,No
2015-07-02,Sale,6.6,10.8,0.0,,,WSW,65.0,WSW,W,22.0,24.0,83.0,72.0,1018.1,1022.4,7.0,1.0,9.8,10.0,No,Yes
2013-09-30,Mildura,17.3,32.1,0.0,11.2,0.7,N,65.0,NNW,NNW,28.0,24.0,6.0,7.0,1007.5,1003.5,8.0,8.0,25.6,30.2,No,Yes
2014-10-18,Sale,4.3,22.4,0.0,,,ENE,28.0,NW,NNW,6.0,9.0,80.0,45.0,1027.9,1023.4,1.0,4.0,12.1,21.9,No,No
2017-06-20,Woomera,5.6,19.7,0.0,2.2,0.0,N,20.0,E,ESE,9.0,7.0,61.0,28.0,1028.1,1025.9,0.0,,11.1,19.2,No,No
2016-05-18,Darwin,25.0,35.2,0.0,3.8,11.0,ESE,33.0,SSE,NNW,9.0,15.0,75.0,36.0,1012.3,1008.9,1.0,2.0,28.8,34.5,No,No
2013-09-09,Walpole,7.2,19.3,0.0,,,NW,28.0,N,WNW,9.0,17.0,94.0,51.0,1018.8,1014.4,,,13.7,18.2,No,Yes
2012-10-15,Hobart,10.0,25.0,0.0,3.6,4.4,NW,57.0,NW,NNW,28.0,24.0,66.0,30.0,1013.9,1005.6,,,12.7,23.2,No,No
2014-03-13,Nhil,9.3,24.3,0.2,,,W,26.0,S,SW,13.0,13.0,66.0,30.0,1020.8,1017.8,,,13.4,23.5,No,No
