f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.8384870102491878,0.8442166140904311,0.17955694673277323,0.9007742104118588,3,0.1325,13,1.0,0.775
0.8568586685263877,0.8613038906414301,0.10416184031893323,0.9172674586150785,11,0.3775,9,13.0,1.0
0.8740782513248342,0.8767613038906414,0.09187128162670623,0.9305197500337552,65,0.3775,5,7.0,0.55
0.5100599978159196,0.6483701366982124,0.2458285720168322,0.6290819002125407,8,0.01,1,11.0,0.1
0.5100599978159196,0.6483701366982124,0.22838183600758727,0.4907755448539374,3,0.5,16,5.0,0.1
0.8204644522439255,0.8298107255520505,0.19561492843187034,0.8822663681215246,34,0.01,5,3.0,1.0
0.8463507181188804,0.8518401682439537,0.1677580759517618,0.9036538578494973,4,0.1325,13,3.0,1.0
0.80021020787545,0.8076761303890642,0.14739101101790186,0.8491542297376259,9,0.5,1,3.0,0.775
0.8759047981750082,0.8780231335436383,0.09078324374520665,0.9325687236457996,65,0.5,11,9.0,0.325
0.8735650951146479,0.8761829652996845,0.09127509834705805,0.9318444196217255,65,0.255,7,9.0,0.775
0.627458746571573,0.705310199789695,0.19317710040170477,0.7977024304741854,6,0.255,16,11.0,0.1
0.7600495662968462,0.7845951629863301,0.1653197580725307,0.8394790396808708,2,0.3775,3,3.0,1.0
0.8573190481565148,0.8615141955835962,0.10324319837812684,0.9168185969671622,8,0.5,9,5.0,0.55
0.8270051816196966,0.8348054679284963,0.17617414438517454,0.8965895353648734,4,0.1325,11,9.0,0.325
0.8752940281844689,0.8774973711882229,0.09156962400677823,0.9314277793060264,25,0.5,9,1.0,1.0
0.646537351573177,0.7152471083070452,0.23986564835794463,0.849423373343478,13,0.01,5,9.0,0.1
0.8366800158366021,0.8430599369085173,0.11808478282310385,0.8971559154558801,5,0.5,5,9.0,0.55
0.8658896918039917,0.8694006309148264,0.09726897110091258,0.9265207038094381,47,0.1325,11,7.0,0.55
0.8455003081556819,0.8501577287066246,0.11163651409404987,0.9046788478296632,34,0.3775,9,1.0,0.1
0.8575877860737027,0.8611461619348054,0.10267958156496403,0.9153698676722324,56,0.3775,9,1.0,0.1
0.85073670946399,0.856098843322818,0.11400951787773823,0.9126844454540798,15,0.1325,9,5.0,0.775
0.7875721205822486,0.8035226077812828,0.1418931291147972,0.8680857325323157,40,0.3775,1,3.0,0.1
0.8441999921767112,0.8481598317560463,0.11694228318123148,0.894672156947266,200,0.1325,1,11.0,1.0
0.8347526381555601,0.8431650893796004,0.12677070901535742,0.8976014973783536,40,0.1325,13,5.0,0.1
0.7381019921067805,0.7684542586750789,0.1573270105101922,0.8437360141837397,13,0.255,1,11.0,0.325
0.8569354132043501,0.8614090431125131,0.10663389821702042,0.911547211265824,65,0.1325,3,11.0,1.0
0.8619358605614917,0.8652471083070452,0.10172983067628276,0.9170223643083618,21,0.5,5,7.0,0.325
0.8744470352512185,0.8769716088328076,0.09025911926002848,0.9342689915138893,105,0.1325,13,1.0,0.325
0.8753153106293079,0.8777602523659306,0.0916903086551511,0.932038705464602,77,0.255,13,7.0,0.55
0.8439947240387261,0.8498422712933754,0.2342947614244238,0.9050798230611767,7,0.01,13,1.0,0.775
0.8457066149166023,0.8517875920084123,0.1497702599368826,0.9070684703370234,9,0.1325,16,11.0,0.55
0.8763551154083535,0.8787592008412197,0.08943722198491445,0.9343461529657157,124,0.1325,7,1.0,0.325
0.8644722113394335,0.8680862250262881,0.09929944633978835,0.9229623714493121,18,0.255,9,3.0,0.55
0.8681405029313144,0.8708201892744479,0.0959918627303239,0.9243675549626211,145,0.5,13,11.0,0.1
0.6494699542392162,0.7118296529968454,0.21814769399300638,0.5985503783287576,5,0.255,5,9.0,0.1
0.8480297331447786,0.8532597266035752,0.11522502007205578,0.9096219154333767,5,0.5,13,11.0,0.55
0.8566938129467984,0.8605152471083071,0.10564766008706407,0.9094230767738501,21,0.5,3,13.0,1.0
0.6035838196587774,0.6923238696109358,0.20988468174289723,0.6301603418363863,8,0.255,1,13.0,0.1
0.8738456404909766,0.8761829652996845,0.09405412346239214,0.9279172242401997,34,0.5,7,11.0,0.775
0.8436330370245743,0.8493165089379601,0.13436220716691083,0.9059641607123181,4,0.255,11,3.0,0.55
0.8656514280537919,0.8691377497371188,0.09721112729143319,0.9263629920582389,34,0.255,13,11.0,0.775
0.8847997082240834,0.8866456361724501,0.0852240211544446,0.9382004062834156,200,0.255,5,7.0,0.775
0.8737477892661707,0.8763406940063091,0.09156271921418242,0.9305929952145351,65,0.3775,5,9.0,0.775
0.8310284314360052,0.8396950578338591,0.19277041980406856,0.9017453365092879,40,0.01,9,9.0,0.325
0.8655895869684789,0.8687697160883281,0.09729343156566242,0.9243404259952324,21,0.5,11,15.0,0.775
0.7934878463245103,0.8109358569926394,0.14628474869241137,0.8856570828683923,25,0.1325,16,5.0,0.1
0.8642532606790221,0.867297581493165,0.09919821681203857,0.9211157041547489,13,0.5,11,3.0,0.325
0.8714803729400213,0.8740799158780231,0.09311359730602023,0.9296921437517363,65,0.255,7,7.0,0.325
0.8253738844326233,0.8324395373291272,0.2458198993236722,0.8775822290823111,2,0.01,7,15.0,1.0
0.8487025421659536,0.8547844374342797,0.16307141332611666,0.9121626599293549,90,0.01,16,13.0,1.0
0.8458978196805331,0.8521556256572029,0.11908843302570993,0.9079223568589596,8,0.3775,16,13.0,0.325
0.7109002625043941,0.7519453207150368,0.24205690971030014,0.8386164779517092,6,0.01,3,13.0,0.325
0.8590748030499851,0.86267087276551,0.10241547536838183,0.9187981992330996,7,0.5,16,1.0,1.0
0.8434414241188737,0.8496845425867507,0.2341601751363612,0.9060068820158238,9,0.01,16,5.0,0.775
0.875105369341352,0.8772344900105152,0.09041222985824134,0.9331122244691137,65,0.5,11,15.0,1.0
0.8766938026163814,0.8787592008412197,0.08972014503486529,0.9343701477037993,124,0.5,13,15.0,0.325
0.8718573110167893,0.8743427970557308,0.0925497054209505,0.9311668562319683,77,0.3775,16,9.0,0.325
0.8738215597821047,0.8763406940063091,0.09153285298072363,0.9321124356325086,124,0.255,16,7.0,0.55
0.8344444732311245,0.8420609884332282,0.2056350326605807,0.9018014434574849,25,0.01,9,7.0,0.55
0.8356620916661862,0.842534174553102,0.12510037492518714,0.8914138194365768,15,0.255,3,5.0,0.325
0.7533984439235799,0.7803364879074658,0.16294117636612263,0.8522767405411991,9,0.3775,5,7.0,0.1
0.8634633574193524,0.8669821240799159,0.09924042956606471,0.9226599092278696,21,0.3775,11,15.0,0.775
0.8338053712763773,0.8401156677181914,0.19125903271153213,0.8943178132279657,3,0.1325,13,13.0,1.0
0.729847745651823,0.7663512092534175,0.16026238990082212,0.8872243672663952,200,0.01,13,15.0,0.1
0.8773611790774293,0.8795478443743427,0.09085734537075806,0.9330863140318805,145,0.255,13,13.0,1.0
0.8738814963022644,0.8760778128286014,0.09164879841856767,0.9315732511946203,77,0.5,7,15.0,0.325
0.8603762942736026,0.8639852786540484,0.10164304659818839,0.9207972919191832,11,0.3775,16,1.0,0.775
0.8480939244506097,0.8527339642481598,0.10992647947827348,0.9073777890639672,15,0.3775,5,15.0,0.325
0.840089871722029,0.8439011566771819,0.11886321772842577,0.88993762168327,47,0.5,1,13.0,1.0
0.8144303579765932,0.826130389064143,0.14835635202933112,0.8815789716177773,170,0.01,3,13.0,0.325
0.7928589244687546,0.8032071503680337,0.15445527974282597,0.8474409945262414,25,0.1325,1,9.0,0.775
0.8513882527093667,0.8569926393270242,0.1285238724785686,0.9127644562052745,15,0.1325,16,11.0,0.55
0.8784780922619955,0.8804942166140904,0.08891999630324185,0.935062042463145,90,0.3775,9,13.0,0.55
0.8557947783152469,0.8607255520504732,0.12678118031013486,0.9202821204063959,124,0.01,16,1.0,1.0
0.5100599978159196,0.6483701366982124,0.2318098564206472,0.4904526889238252,3,0.255,7,3.0,0.1
0.6832010049304922,0.7368559411146162,0.1967152752461641,0.8767395033266238,90,0.01,7,7.0,0.1
0.8649121784234152,0.8686119873817034,0.09878869052245277,0.9226894631308906,47,0.1325,7,5.0,0.775
0.8325966858552406,0.8404837013669821,0.16740693693589012,0.8982159396935967,65,0.01,7,15.0,0.55
0.8750342035087308,0.8775499474237645,0.09204608372618518,0.9303987214963366,90,0.255,5,3.0,0.325
0.7364210221399187,0.7330704521556256,0.23505603853763885,0.7551662344299732,13,0.01,1,9.0,1.0
0.8607933653014036,0.8640904311251314,0.10249548433199354,0.9158693316644604,65,0.3775,13,7.0,0.1
0.8690093126225745,0.8721345951629863,0.09654015534533586,0.9238125963184434,170,0.1325,3,9.0,1.0
0.7307110572324308,0.7460567823343849,0.18510451188102545,0.8179895268484995,105,0.01,1,11.0,1.0
0.8158434932569425,0.8240799158780231,0.13866275975538628,0.875479415836886,21,0.255,3,11.0,0.1
0.8518095153495774,0.8565194532071504,0.10891747827887314,0.9083943887668446,21,0.3775,3,13.0,0.55
0.8699834038738491,0.8727129337539432,0.0963056037039781,0.9247702094620599,56,0.3775,5,13.0,0.325
0.879069120326245,0.8811251314405889,0.09012853444725133,0.9334396756522494,77,0.5,9,15.0,0.775
0.8632690170621488,0.8662986330178759,0.09811177401565967,0.923343365211214,21,0.5,9,11.0,0.325
0.837199741090428,0.844900105152471,0.1418238559524416,0.9065619194704095,124,0.01,9,15.0,0.325
0.8605330020437395,0.8637223974763407,0.10092202837880146,0.9182021076182554,90,0.3775,13,11.0,0.1
0.856262412544587,0.8605152471083071,0.10521891322583085,0.9143466115210438,29,0.255,5,15.0,0.325
0.877191902441035,0.8793901156677182,0.08842071336650645,0.9356930228394018,145,0.255,11,9.0,1.0
0.8422905615820517,0.8466876971608833,0.11800504670797003,0.8931116017456433,200,0.255,1,7.0,0.1
0.8541936825443845,0.8589905362776026,0.11290102571909692,0.9130651421613665,9,0.3775,16,7.0,0.775
0.8616141472612978,0.8650893796004206,0.1008596791208803,0.9188585013199408,56,0.3775,16,1.0,0.1
0.8493601261715983,0.8547844374342797,0.12202879954707947,0.9137603348331722,13,0.1325,13,7.0,0.55
0.8754340740782095,0.8776550998948476,0.09042992702191656,0.9335139878047077,65,0.5,11,15.0,1.0
0.8662641100898105,0.8697686645636172,0.09697113278457115,0.9268780908229572,34,0.255,13,11.0,0.55
0.8766658938227299,0.8784437434279706,0.08948339906189114,0.9341012708408669,200,0.3775,9,9.0,0.55
0.5934652760639889,0.6874868559411146,0.24358008353400162,0.8516669541023704,9,0.01,7,11.0,0.1
0.8753621889900316,0.8775499474237645,0.09170574279791618,0.930940458178978,77,0.5,5,7.0,0.325
0.8578496001720636,0.861198738170347,0.10209930071533725,0.9168362383738886,77,0.3775,9,9.0,0.1
0.875427043340999,0.8779705573080967,0.09055012967006937,0.9331962121147457,124,0.1325,9,7.0,0.55
0.7044786706652902,0.7478969505783386,0.17212865465926885,0.8161475275550285,7,0.255,1,5.0,0.55
0.8318775399629944,0.8382754994742376,0.24346452774314659,0.8914981405108583,3,0.01,9,5.0,0.775
0.8292310350083731,0.8371188222923238,0.24039490776969288,0.8941615140017724,5,0.01,9,15.0,0.775
0.8616138650093972,0.8655625657202944,0.10161247568186946,0.9184815753875628,25,0.255,5,1.0,0.55
0.7837866907927491,0.8002628811777077,0.2072557889418931,0.8596511698568474,29,0.01,3,13.0,0.775
0.6724423602221501,0.7277602523659306,0.1746974213955089,0.7912314169907673,4,0.5,1,5.0,0.325
0.8785280902558904,0.8804416403785489,0.08926736418909334,0.9344952380084023,105,0.5,9,3.0,0.325
0.8500457335813187,0.8549421661409043,0.111634975195854,0.9116805827256121,5,0.5,13,7.0,1.0
0.8591957755302368,0.8633543638275499,0.10219135243118257,0.9218107755797731,18,0.3775,16,9.0,1.0
0.8043393682869903,0.8134069400630914,0.14585662317793024,0.8607777949517108,21,0.255,1,3.0,0.325
0.8685308750620503,0.8718191377497371,0.09604230027158786,0.9275879664800177,56,0.1325,9,3.0,0.325
0.6233781879498962,0.7009989484752892,0.2000831519767985,0.8322267240613365,9,0.1325,3,5.0,0.1
0.8214128772708295,0.8302839116719243,0.12943474551826065,0.8893501628392776,21,0.3775,16,9.0,0.1
0.7237300427068658,0.7606203995793901,0.1777953338631464,0.8558042640941138,9,0.255,9,15.0,0.1
0.8691645313896796,0.8723449001051524,0.09456620024599162,0.9289923679515852,65,0.1325,9,7.0,0.775
0.8449780248932212,0.8498422712933754,0.11259107649273516,0.9056095078137245,5,0.5,7,5.0,0.55
0.8641393086970264,0.8676130389064143,0.09981542765544417,0.9203726250665403,124,0.1325,3,1.0,0.325
0.8579792702737191,0.8616719242902208,0.10371262949444705,0.915362065441835,105,0.255,9,15.0,0.1
0.8653370807816215,0.8689800210304942,0.09895881186611619,0.924512111438014,25,0.255,13,9.0,1.0
0.8708102435580911,0.8736067297581493,0.09518207636539311,0.9276061171232272,40,0.3775,16,3.0,1.0
0.5100599978159196,0.6483701366982124,0.2293748704697241,0.48547148314495137,3,0.3775,11,9.0,0.1
0.7388240642346338,0.7352260778128286,0.20403233532923207,0.784581285636854,4,0.1325,1,9.0,1.0
0.8407085266666422,0.8472660357518401,0.1980643507541048,0.8944242982139282,3,0.1325,16,15.0,0.55
0.689308231327608,0.7316508937960042,0.17171811291824593,0.8101349057165628,7,0.5,13,15.0,0.1
0.8631396463454886,0.8668243953732913,0.09818365912181247,0.9252124207240042,29,0.255,13,11.0,0.55
0.8256868055056066,0.834279705573081,0.16898826437320152,0.8876118537934529,65,0.01,5,11.0,0.775
0.8795790821736804,0.8811777076761304,0.08942167676820205,0.9336010672432711,200,0.3775,9,13.0,1.0
0.7870857459422762,0.801472134595163,0.15511924472893188,0.845975139123407,3,0.3775,3,11.0,0.55
0.8464110970363389,0.8523133543638276,0.21823893800363586,0.9106085368694974,15,0.01,13,1.0,1.0
0.8231571182894906,0.8286014721345951,0.13205223347634243,0.8748553101531473,25,0.3775,1,7.0,1.0
0.8687972909554706,0.8714511041009464,0.09699616617361188,0.9230651402214181,145,0.5,16,15.0,0.1
0.8379312432486872,0.8441640378548896,0.12194722294354704,0.8965656254995368,8,0.255,5,9.0,0.775
0.8813705972612473,0.8833333333333333,0.08841923997056564,0.9337942861144696,200,0.3775,3,1.0,1.0
0.870106402054667,0.873186119873817,0.09527691984835077,0.9265146172210005,105,0.1325,5,9.0,1.0
0.8381337287338101,0.8441640378548896,0.13571375488935838,0.8943103323015393,2,0.5,13,3.0,0.325
0.8481493280559229,0.8543112513144059,0.13649579550888866,0.9161459198227042,124,0.01,16,3.0,0.325
0.8644503472482913,0.8680336487907466,0.0978236657861608,0.9245513711459041,29,0.255,9,13.0,0.775
0.859049394742824,0.8636172450052576,0.10623153478839957,0.9206278071054881,29,0.1325,16,5.0,0.775
0.8486006264983931,0.8534700315457413,0.10986489723588155,0.9062608030882429,8,0.5,5,3.0,0.55
0.8620143809070347,0.8652996845425868,0.10064091603717014,0.9191391088089957,90,0.3775,11,9.0,0.1
0.8551055804448355,0.8598843322818086,0.11045502885753852,0.9165412449541939,13,0.255,16,5.0,0.775
0.8724537729039202,0.8751314405888538,0.09282645781446415,0.9307603582095518,40,0.3775,11,11.0,1.0
0.8765075626361523,0.8786014721345952,0.09116739857258833,0.9325389090621979,90,0.5,13,15.0,0.55
0.8446614192524879,0.8506309148264984,0.14254387240637045,0.9090085400898118,8,0.1325,13,7.0,0.775
0.8400876528574915,0.8462145110410094,0.16934862592129724,0.8961113683698381,3,0.255,16,13.0,0.775
0.8717994955861748,0.8749737118822293,0.09361814400801496,0.930902707993519,65,0.1325,16,1.0,0.325
0.8718120923216607,0.8740799158780231,0.0918476130494977,0.9305493342484717,34,0.5,11,3.0,0.775
0.8511245466391439,0.8559411146161935,0.11002255868533815,0.9106801512810644,5,0.5,16,1.0,0.325
0.8280350428229938,0.8359095688748686,0.12888507164713736,0.8893079507722548,21,0.1325,3,15.0,0.55
0.8642171124593138,0.8671398527865405,0.0973181829828416,0.9244063478704022,15,0.5,13,3.0,0.55
0.8752115426193809,0.8774973711882229,0.0910776530741837,0.9326168949921394,65,0.5,13,11.0,0.775
0.7835144077533415,0.8010515247108307,0.19968322922400464,0.8676806955336178,40,0.01,3,7.0,0.55
0.5972572872109231,0.689484752891693,0.24345598047877118,0.8552992409369484,9,0.01,13,3.0,0.1
0.7963311368087531,0.813459516298633,0.14524473625015777,0.8869333143671033,25,0.1325,9,1.0,0.1
0.8345897343881161,0.8421135646687697,0.221981613810766,0.8988134923321595,15,0.01,9,11.0,0.55
0.8495283476763634,0.8550998948475289,0.11157415119609734,0.9105924292345583,21,0.1325,7,13.0,1.0
0.8367016927177174,0.8449526813880126,0.12142345108831942,0.9040822227289799,65,0.1325,5,5.0,0.1
0.8720367244902817,0.8747108307045216,0.09282370044458453,0.9294564521329345,47,0.3775,7,15.0,1.0
0.8469119877889599,0.852839116719243,0.1634952085190937,0.9034536976000509,6,0.1325,16,9.0,0.775
0.8457843350569306,0.8521556256572029,0.23194910772025404,0.9083551836200061,11,0.01,16,9.0,1.0
0.8440397973773673,0.8501051524710831,0.2385552911862063,0.9042219475201251,7,0.01,16,11.0,1.0
0.8569269156312558,0.8612513144058885,0.10302664169316654,0.9189753044070197,13,0.3775,9,15.0,0.55
0.852752577510719,0.8579390115667718,0.10971204556804628,0.9147179782884843,8,0.3775,16,3.0,0.325
0.8648239086203916,0.8679284963196635,0.09718142780491539,0.9253197241257428,18,0.5,11,9.0,0.55
0.8340197354032418,0.8396950578338591,0.14583129854293764,0.8877053047503906,2,0.3775,9,1.0,1.0
0.8414158854768188,0.8488433228180863,0.17550917131186136,0.9105433000386437,65,0.01,16,9.0,0.325
0.8692077917533433,0.8721345951629863,0.09356089654994294,0.9293079854488342,47,0.255,7,7.0,1.0
0.8123680098599663,0.8196109358569926,0.14594631880955375,0.8749228446105127,11,0.1325,3,1.0,0.55
0.8475040914789933,0.8509989484752891,0.11444883982464757,0.8962824293916942,105,0.3775,1,11.0,0.325
0.8321612314483176,0.8393796004206099,0.1466631065058854,0.898726546265056,4,0.255,11,13.0,0.325
0.8376168540507706,0.8444794952681388,0.14342906650635873,0.9043429699952045,8,0.1325,11,9.0,0.325
0.7520596497371129,0.7800736067297581,0.16079410513637524,0.859437660336744,11,0.3775,9,11.0,0.1
0.8226978686179739,0.8313880126182965,0.20809629214294215,0.8817963367855365,25,0.01,5,7.0,0.775
0.8780583346755764,0.8798107255520504,0.09066834137087582,0.9320951337167707,105,0.5,11,3.0,0.775
0.7750974127309052,0.7868559411146162,0.185004413857209,0.8360342670564153,2,0.255,3,15.0,0.55
0.8536984050870087,0.8577812828601472,0.10694808983612085,0.9125337720785539,65,0.255,13,11.0,0.1
0.8690865265174901,0.8721871713985279,0.09438656806756032,0.9293331441560216,65,0.1325,16,1.0,1.0
0.8701823249829713,0.873080967402734,0.09402123795831482,0.9282887850024908,40,0.255,7,3.0,0.775
0.8763411818553599,0.8785488958990536,0.09325333527917569,0.9318843946856274,200,0.255,13,3.0,0.325
0.5100599978159196,0.6483701366982124,0.24871739744230184,0.49160574581708305,3,0.01,9,15.0,0.1
0.821181264515643,0.8287066246056782,0.16594727820980842,0.8809302225256732,5,0.1325,5,13.0,0.775
0.8773135008648739,0.8792323869610936,0.09072569086044957,0.9323614643972891,145,0.5,13,5.0,0.775
0.845527682688028,0.8522082018927445,0.18580807477426278,0.9115332618235982,56,0.01,16,13.0,0.55
0.8253369917636525,0.8327549947423765,0.15507568524514528,0.8862747442856876,3,0.255,7,15.0,0.775
0.8214448655719317,0.8297581493165089,0.1316968932111746,0.8796396535950349,9,0.255,3,11.0,1.0
0.8315410241383738,0.8363301787592008,0.12599824021843323,0.8832753474641768,56,0.255,1,13.0,0.55
0.84172750708,0.849106203995794,0.23565792560904575,0.905303250568017,8,0.01,16,3.0,0.325
0.8442177887859222,0.8477917981072555,0.115688660260227,0.8953581651753635,56,0.5,1,1.0,0.55
0.8417612657238854,0.8478969505783386,0.13220685107931407,0.9011703054604119,9,0.1325,7,3.0,1.0
0.8546315893529489,0.8589905362776026,0.1058825393476753,0.9124878437976741,8,0.5,7,7.0,0.55
0.8263563787660227,0.8318611987381703,0.1314092160360549,0.8788805456822955,90,0.1325,1,9.0,0.325
0.6839726596488835,0.7264458464773922,0.17098060899979647,0.7945384168972619,6,0.5,9,5.0,0.1
0.825900512311563,0.8342271293375394,0.1679708289919974,0.8882384753479103,65,0.01,5,1.0,0.55
0.8775799017547081,0.8800736067297581,0.08942687074283723,0.9349440450952669,105,0.1325,11,1.0,0.325
0.8119364533167109,0.8232912723449001,0.22954683064400638,0.8774498397214544,11,0.01,5,13.0,1.0
0.8378669460628051,0.8446372239747634,0.24201221141102738,0.8960832936775527,5,0.01,16,15.0,0.55
0.8621291254171178,0.8654048370136698,0.10085224378917834,0.9175207552665723,34,0.5,3,15.0,1.0
0.7995483071400152,0.8075184016824395,0.14719293694025845,0.8494118185251889,9,0.5,1,9.0,0.775
0.7438987709312607,0.7422187171398528,0.2045335743363357,0.8033093060202809,56,0.01,1,15.0,0.775
0.6426005707156438,0.7135120925341746,0.2339335555347512,0.8638325348666945,21,0.01,16,15.0,0.1
0.8056927610844103,0.8140378548895899,0.15744440518182992,0.8659796153120912,4,0.255,5,3.0,0.325
0.8603607462085887,0.86403785488959,0.10181397113181255,0.9195741604484848,11,0.5,11,13.0,1.0
0.8377367259809823,0.843217665615142,0.1206045716942411,0.8968970414524317,34,0.255,16,13.0,0.1
0.836487863674081,0.8437960042060988,0.14315763989579572,0.9018236983042522,105,0.01,7,13.0,0.775
0.8542956841839253,0.8593059936908517,0.10849876318179885,0.91398298636061,9,0.3775,11,15.0,0.775
0.8386141109992146,0.8460042060988433,0.2150464208561851,0.9050127796532768,21,0.01,11,13.0,0.55
0.8744693819769854,0.876919032597266,0.09088163078609332,0.9329600961322083,65,0.255,11,5.0,0.775
0.7752474916683548,0.792534174553102,0.24257435030805302,0.8349390085039583,4,0.01,3,3.0,0.775
0.8300905001024428,0.8375920084121977,0.13419130613034277,0.8892052850599135,5,0.255,5,1.0,1.0
0.8740303967396045,0.8762881177707676,0.09165555665845498,0.9306498357057611,40,0.5,11,3.0,0.775
0.8499408569419654,0.8531019978969506,0.11095637110927971,0.9005013930285234,145,0.3775,1,9.0,1.0
0.8287758981028888,0.8353312302839117,0.1274842036154184,0.8882255625656673,13,0.255,3,7.0,0.325
0.879001513114429,0.8810199789695058,0.0888894521532243,0.9346805879634731,65,0.3775,7,3.0,0.55
0.8571062227068503,0.8611461619348054,0.10393660778817465,0.9139980694602443,40,0.255,3,9.0,1.0
