f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.5534963119494338,0.5534963196635121,0.25663734373704455,0.5806789175929704,8,0.5,16,5.0,0.775
0.5727932575766739,0.5728180862250263,0.24321349275218987,0.594809471959894,7,0.255,16,7.0,0.1
0.5987118752963265,0.5987118822292324,0.23432492486811715,0.6400818746330444,25,0.5,3,1.0,1.0
0.5874652806937329,0.5875394321766562,0.24250982032496968,0.6247389155916458,124,0.01,3,7.0,0.325
0.5737158919718205,0.5737381703470031,0.2493170072410887,0.6031956510441718,21,0.3775,16,7.0,0.775
0.5595042233200096,0.5595425867507886,0.2442426341046686,0.5856076632489349,3,0.1325,13,1.0,0.775
0.590035209732778,0.5900368033648791,0.23681082243587998,0.6305746151320045,11,0.3775,9,13.0,1.0
0.6178966563761541,0.6179022082018928,0.22801028493736603,0.6719615386316468,65,0.3775,5,7.0,0.55
0.5384879730845088,0.5385120925341745,0.24988609632217632,0.5761567255564733,8,0.01,1,11.0,0.1
0.5477392353328101,0.5478443743427971,0.24706296213381154,0.5612766073898635,3,0.5,16,5.0,0.1
0.5873960087375976,0.5874079915878023,0.24484296005756948,0.6260152783444511,34,0.01,5,3.0,1.0
0.5745178090304395,0.5745268138801262,0.2429381589084537,0.5977017868733007,4,0.1325,13,3.0,1.0
0.5742502828321491,0.5749211356466877,0.24126150303385024,0.6125822160192216,9,0.5,1,3.0,0.775
0.600924750539613,0.6009463722397477,0.25526329465297587,0.6496116628575156,65,0.5,11,9.0,0.325
0.6186906870415333,0.6186908517350158,0.2267414546265282,0.673626936502724,65,0.255,7,9.0,0.775
0.5616568463562615,0.5617770767613038,0.24261569043210304,0.6007745734469555,6,0.255,16,11.0,0.1
0.5783924644309563,0.5796529968454258,0.24298711285865096,0.6050434555578776,2,0.3775,3,3.0,1.0
0.5839732789963133,0.5839905362776026,0.24159479852890908,0.6188706668833847,8,0.5,9,5.0,0.55
0.5654752785871835,0.5655888538380652,0.2434641971690553,0.6065767908814784,4,0.1325,11,9.0,0.325
0.5951589576201471,0.5951629863301787,0.254028948080917,0.6378089614009714,25,0.5,9,1.0,1.0
0.5812136139722347,0.581230283911672,0.24910091140879764,0.6041673922850593,13,0.01,5,9.0,0.1
0.5831131519844626,0.5832018927444795,0.23885679314701,0.61914446689024,5,0.5,5,9.0,0.55
0.6029122115281602,0.6029179810725552,0.23156048500974122,0.6539843083985974,47,0.1325,11,7.0,0.55
0.5835720123085855,0.583596214511041,0.24231913486224646,0.6188759880849314,34,0.3775,9,1.0,0.1
0.5879331772940626,0.5879337539432177,0.2418748466270385,0.6389121777839697,56,0.3775,9,1.0,0.1
0.6013331933900103,0.6013406940063092,0.23420324804824302,0.6465427808018788,15,0.1325,9,5.0,0.775
0.5746777360327504,0.5749211356466877,0.2406007902682208,0.6133119116962498,40,0.3775,1,3.0,0.1
0.5877192327630897,0.5878023133543638,0.23792631703218414,0.6247944772285744,200,0.1325,1,11.0,1.0
0.5907973874909842,0.5908254468980021,0.2359586092995175,0.6324044865054328,40,0.1325,13,5.0,0.1
0.5769580489953563,0.5774185068349106,0.24328600408240283,0.6098320532042756,13,0.255,1,11.0,0.325
0.5998886262109464,0.599894847528917,0.23370715112436377,0.6477762975162566,65,0.1325,3,11.0,1.0
0.594236165376222,0.5942429022082019,0.23733937599521526,0.6286282301766584,21,0.5,5,7.0,0.325
0.6093309242019291,0.6093585699263933,0.24792726100033105,0.6466532130106004,105,0.1325,13,1.0,0.325
0.6085653548277372,0.6085699263932702,0.2446837465175379,0.6447433162944313,77,0.255,13,7.0,0.55
0.5758371197373777,0.5759726603575184,0.24777257354040005,0.6139653483355282,7,0.01,13,1.0,0.775
0.5686117190760426,0.5686119873817035,0.2452227551640161,0.5856107039355329,9,0.1325,16,11.0,0.55
0.6284044549759544,0.6284174553101998,0.2250644216606839,0.6794601482085932,124,0.1325,7,1.0,0.325
0.5959327534565237,0.5959516298633017,0.2354735453362951,0.6393023531597157,18,0.255,9,3.0,0.55
0.6042293715873972,0.6042323869610936,0.2532915058355247,0.6487160424413507,145,0.5,13,11.0,0.1
0.5700787221960509,0.5701892744479495,0.24522699859622893,0.5948868021486045,5,0.255,5,9.0,0.1
0.5743953732912723,0.5743953732912723,0.24654303384433868,0.5941036180300552,5,0.5,13,11.0,0.55
0.598931518824493,0.5989747634069401,0.23502012673877687,0.636697625002626,21,0.5,3,13.0,1.0
0.5532830286921213,0.5588853838065194,0.24681118302008467,0.5860677744164369,8,0.255,1,13.0,0.1
0.6079123915253575,0.607912723449001,0.23671075824995988,0.6488281332063985,34,0.5,7,11.0,0.775
0.5689937918606508,0.569006309148265,0.24136280206354138,0.6046866240749402,4,0.255,11,3.0,0.55
0.6031800327092178,0.6031808622502629,0.23648690504278697,0.6426840804023879,34,0.255,13,11.0,0.775
0.6339095679773589,0.633937960042061,0.22304777003117032,0.6915553775371766,200,0.255,5,7.0,0.775
0.6151323543690745,0.6151419558359621,0.22888133971095867,0.6666686707555608,65,0.3775,5,9.0,0.775
0.6042085840877208,0.6042323869610936,0.2433965747570081,0.6422775267829204,40,0.01,9,9.0,0.325
0.5754109542129895,0.575446898002103,0.24675865824137055,0.6235689423165167,21,0.5,11,15.0,0.775
0.5877693814334665,0.5878023133543638,0.23825203394499517,0.6287975411349611,25,0.1325,16,5.0,0.1
0.5787323231985553,0.578732912723449,0.25890382281107993,0.6056883920959839,13,0.5,11,3.0,0.325
0.6156351796033378,0.6156677181913774,0.22934430872971565,0.6647984411781942,65,0.255,7,7.0,0.325
0.5766314674825164,0.5768927444794952,0.2495740716548299,0.6122711676015395,2,0.01,7,15.0,1.0
0.595794204365556,0.5958201892744479,0.2458359639270693,0.6245423075604737,90,0.01,16,13.0,1.0
0.5657200243227437,0.5657202944269191,0.2442642637472669,0.5903062151081213,8,0.3775,16,13.0,0.325
0.5642259240655028,0.5662460567823344,0.2494046822510828,0.6035829930528605,6,0.01,3,13.0,0.325
0.5488731718937666,0.5488958990536278,0.28243765285835587,0.5671918485273678,7,0.5,16,1.0,1.0
0.5642499885319942,0.5642744479495269,0.2489875107667854,0.5951927021310237,9,0.01,16,5.0,0.775
0.6072545434190394,0.6072555205047319,0.24811537738508405,0.6560958579214309,65,0.5,11,15.0,1.0
0.5996781923029609,0.5997634069400631,0.2542143759816601,0.6537247443335423,124,0.5,13,15.0,0.325
0.5925205453626181,0.592534174553102,0.2503711833975251,0.6235016325722771,77,0.3775,16,9.0,0.325
0.5991039599290549,0.599106203995794,0.24579250587759194,0.6357940918906548,124,0.255,16,7.0,0.55
0.5975684085758733,0.5976603575184016,0.24502130775962208,0.6363818427887629,25,0.01,9,7.0,0.55
0.5897361503626655,0.5897739221871714,0.23880423294293043,0.6235392610689285,15,0.255,3,5.0,0.325
0.5697611292073832,0.5701892744479495,0.24010667101195163,0.6168134350802355,9,0.3775,5,7.0,0.1
0.5998938521310428,0.599894847528917,0.24248696900855676,0.6230161593142864,21,0.3775,11,15.0,0.775
0.5558616287325797,0.5558622502628812,0.24671443357231984,0.5783939107210186,3,0.1325,13,13.0,1.0
0.6006648357192321,0.60068349106204,0.24031285312395298,0.6447704751542733,200,0.01,13,15.0,0.1
0.6177703449800973,0.617770767613039,0.23954642558791106,0.6648116405222904,145,0.255,13,13.0,1.0
0.6161882818644084,0.6161934805467929,0.23903039547862512,0.659150434928754,77,0.5,7,15.0,0.325
0.5524246824797423,0.5524447949526814,0.2687013901234292,0.5880345112400363,11,0.3775,16,1.0,0.775
0.5887053364864026,0.5887223974763407,0.23698447581047377,0.6250936738791752,15,0.3775,5,15.0,0.325
0.586562769924869,0.5866193480546793,0.23739442997871826,0.6276228340636509,47,0.5,1,13.0,1.0
0.5835868908089873,0.583596214511041,0.24131286269157226,0.624031886851076,170,0.01,3,13.0,0.325
0.5785634777088495,0.5792586750788643,0.24282339703637776,0.6097385175381275,25,0.1325,1,9.0,0.775
0.581484806594994,0.5814931650893796,0.2432127883295281,0.5979331900340668,15,0.1325,16,11.0,0.55
0.6167179450251676,0.6167192429022083,0.23747562092530525,0.6693054297817008,90,0.3775,9,13.0,0.55
0.6047556842319185,0.604758149316509,0.2375467279545258,0.6330693602727109,124,0.01,16,1.0,1.0
0.5265126880684116,0.5336487907465826,0.24782904725015215,0.5690147055896665,3,0.255,7,3.0,0.1
0.5906598980560336,0.5908254468980021,0.24438976111410435,0.6335022434738573,90,0.01,7,7.0,0.1
0.6132863943208772,0.6133017875920084,0.23052107275782957,0.6557311828492007,47,0.1325,7,5.0,0.775
0.5934359891071491,0.5934542586750788,0.24133992956538658,0.6372748371574113,65,0.01,7,15.0,0.55
0.6253939075630253,0.6253943217665615,0.22691856284635495,0.6709494046335641,90,0.255,5,3.0,0.325
0.5330746520979173,0.5555993690851735,0.24920197360160154,0.5517170342580338,13,0.01,1,9.0,1.0
0.5997359604593789,0.5997634069400631,0.24486833454803206,0.6358543527705078,65,0.3775,13,7.0,0.1
0.619606493240924,0.6196109358569927,0.22859787116935026,0.664409164187125,170,0.1325,3,9.0,1.0
0.5672299181967186,0.5700578338590957,0.24606830051593762,0.6053462111939283,105,0.01,1,11.0,1.0
0.5945026939047228,0.5945057833859095,0.2393467067309631,0.6252367243623128,21,0.255,3,11.0,0.1
0.594587802650862,0.5946372239747634,0.23520728771486818,0.6353100698694495,21,0.3775,3,13.0,0.55
0.6077811744406447,0.6077812828601472,0.23118734603163688,0.65671401568552,56,0.3775,5,13.0,0.325
0.6157693598555908,0.6157991587802313,0.24295339959811177,0.6654252372564824,77,0.5,9,15.0,0.775
0.5930571246681828,0.5930599369085173,0.2390580119234276,0.6395713157106195,21,0.5,9,11.0,0.325
0.6053328481963335,0.6054153522607781,0.23797061741947406,0.6459481883589249,124,0.01,9,15.0,0.325
0.5990844825908497,0.599106203995794,0.24119386556054068,0.6450860846018525,90,0.3775,13,11.0,0.1
0.5970029039266138,0.5970031545741324,0.23386549980018967,0.6445588710096517,29,0.255,5,15.0,0.325
0.6231518561910009,0.6231598317560463,0.23899587250378931,0.6737467671972941,145,0.255,11,9.0,1.0
0.5899495178301921,0.5900368033648791,0.23789786742877547,0.6241081804420827,200,0.255,1,7.0,0.1
0.5641379169270573,0.564143007360673,0.2461312389320419,0.5951163739867604,9,0.3775,16,7.0,0.775
0.5671606894394501,0.5671661409043113,0.2725879926927676,0.6046466114035699,56,0.3775,16,1.0,0.1
0.5994974743363665,0.5995005257623555,0.23870608501088716,0.6210981771360271,13,0.1325,13,7.0,0.55
0.6061883199814234,0.6062039957939012,0.2498508521801255,0.6516625368614144,65,0.5,11,15.0,1.0
0.6015985574524668,0.6016035751840169,0.23681130114698135,0.6416109944593161,34,0.255,13,11.0,0.55
0.6269690309458342,0.6269716088328076,0.24597232578537656,0.6818624288341122,200,0.3775,9,9.0,0.55
0.5851154423460079,0.5851735015772871,0.2491935494090876,0.610663922861651,9,0.01,7,11.0,0.1
0.6104099869443939,0.610410094637224,0.23181063239507807,0.6683143041637504,77,0.5,5,7.0,0.325
0.6059408695277197,0.6059411146161935,0.2403204079733859,0.6383402522774742,77,0.3775,9,9.0,0.1
0.6267890950132601,0.6268401682439537,0.22500197626488586,0.6806883091681677,124,0.1325,9,7.0,0.55
0.5676408699577118,0.5679547844374343,0.24485460706749487,0.6030264782988961,7,0.255,1,5.0,0.55
0.5830701928425371,0.5830704521556257,0.24923519052635607,0.620989334377118,3,0.01,9,5.0,0.775
0.5899948052495576,0.5900368033648791,0.24886608561603998,0.6304695041248296,5,0.01,9,15.0,0.775
0.5929129602205135,0.5929284963196635,0.23216883714562409,0.6517533428202755,25,0.255,5,1.0,0.55
0.5795213746452481,0.579521556256572,0.24675404462733358,0.6105846922438166,29,0.01,3,13.0,0.775
0.5555088776743665,0.5557308096740273,0.2459051220655092,0.580138228230619,4,0.5,1,5.0,0.325
0.600417268618228,0.6004206098843323,0.2705809462494728,0.6447225152338398,105,0.5,9,3.0,0.325
0.5638668346006126,0.5638801261829653,0.2514379370866351,0.5867110178449604,5,0.5,13,7.0,1.0
0.5725537576206603,0.5725552050473186,0.24727166287060193,0.5948298583814038,18,0.3775,16,9.0,1.0
0.5791402557838273,0.579521556256572,0.24228383982592988,0.610498205442055,21,0.255,1,3.0,0.325
0.6046239764218002,0.6046267087276551,0.2293798176525788,0.6620475872981122,56,0.1325,9,3.0,0.325
0.5738968035306448,0.5740010515247108,0.24604519992436943,0.6035828548398332,9,0.1325,3,5.0,0.1
0.5745206318161716,0.5745268138801262,0.2403820000237847,0.6156976413117632,21,0.3775,16,9.0,0.1
0.5841215170278639,0.5841219768664564,0.23992892667488952,0.6126238872469181,9,0.255,9,15.0,0.1
0.6194694957819992,0.6194794952681388,0.22762954762657767,0.6689842227065206,65,0.1325,9,7.0,0.775
0.5829364103983629,0.5829390115667719,0.2374629811508895,0.626379849756911,5,0.5,7,5.0,0.55
0.6065971689224683,0.6065983175604627,0.2299837180230057,0.6607312464271933,124,0.1325,3,1.0,0.325
0.6149857640932402,0.6150105152471083,0.23071567332836257,0.6581672565598669,105,0.255,9,15.0,0.1
0.5887053364864026,0.5887223974763407,0.2373363427732897,0.6358142018861104,25,0.255,13,9.0,1.0
0.5841054220364565,0.5841219768664564,0.2589168380262647,0.6095518608449129,40,0.3775,16,3.0,1.0
0.5417804501477349,0.5423238696109358,0.2468612428690043,0.5659433356995403,3,0.3775,11,9.0,0.1
0.5448762415959938,0.5601997896950578,0.24748924131593544,0.5941080408469253,4,0.1325,1,9.0,1.0
0.528947176474732,0.5304942166140905,0.2485392022266541,0.5548429637406416,3,0.1325,16,15.0,0.55
0.5768090372569034,0.5768927444794952,0.24399847704031222,0.5923303103380028,7,0.5,13,15.0,0.1
0.5902952605947519,0.5902996845425867,0.23804253102245318,0.6354708116200667,29,0.255,13,11.0,0.55
0.5866184838921795,0.5866193480546793,0.24231373660256042,0.6282408881679697,65,0.01,5,11.0,0.775
0.6297313430422247,0.6297318611987381,0.2431265250482194,0.6813900858137044,200,0.3775,9,13.0,1.0
0.5745960479116413,0.57465825446898,0.24261273982875,0.6084746285110255,3,0.3775,3,11.0,0.55
0.6007801630029451,0.6008149316508938,0.24534757197130475,0.6367629652112282,15,0.01,13,1.0,1.0
0.5817227172265725,0.5818874868559412,0.23983199349686996,0.6152403980645753,25,0.3775,1,7.0,1.0
0.607901336114767,0.607912723449001,0.246910338107613,0.649110225994885,145,0.5,16,15.0,0.1
0.5952927122899032,0.5954258675078864,0.23846280932476213,0.6271006306936857,8,0.255,5,9.0,0.775
0.6195749450533957,0.6196109358569927,0.22789756750129572,0.6761173970395875,200,0.3775,3,1.0,1.0
0.6206339106165754,0.6206624605678234,0.2270307161863522,0.6706572914006066,105,0.1325,5,9.0,1.0
0.5630694706803264,0.5630914826498423,0.25304555112968263,0.5698242192898946,2,0.5,13,3.0,0.325
0.6133000772890665,0.6133017875920084,0.23803039251298255,0.6479320981511519,124,0.01,16,3.0,0.325
0.6047477629763286,0.604758149316509,0.2330776531524983,0.6485380240623351,29,0.255,9,13.0,0.775
0.592530767340956,0.592534174553102,0.23760361963844215,0.6290654670881611,29,0.1325,16,5.0,0.775
0.5904277003336835,0.5904311251314406,0.23757507354127078,0.6222959657828773,8,0.5,5,3.0,0.55
0.5984361733015214,0.5984490010515248,0.2465841653442932,0.6328800084254661,90,0.3775,11,9.0,0.1
0.5767577647864123,0.5767613038906414,0.24274078346714775,0.6092900853714227,13,0.255,16,5.0,0.775
0.6065917858668718,0.6065983175604627,0.23659574718543885,0.6609798916631008,40,0.3775,11,11.0,1.0
0.6145137908275713,0.6146161934805467,0.24847869979455162,0.6570396455775702,90,0.5,13,15.0,0.55
0.5889827151956133,0.5889852786540484,0.2417127707688655,0.6063218223995772,8,0.1325,13,7.0,0.775
0.5463730316857179,0.549553101997897,0.2468649924339326,0.5657138329678981,3,0.255,16,13.0,0.775
0.5897679616614988,0.5897739221871714,0.2470867044137797,0.6300984712533488,65,0.1325,16,1.0,0.325
0.5846325544905775,0.5846477392218717,0.27370240516474026,0.6133162308533494,34,0.5,11,3.0,0.775
0.5457393158093183,0.5457413249211357,0.2772541672571612,0.5657635551044282,5,0.5,16,1.0,0.325
0.5838349087654613,0.5838590956887487,0.23875182221922642,0.629137303309041,21,0.1325,3,15.0,0.55
0.5763534489527997,0.5763669821240799,0.2672322605078089,0.6031000767358727,15,0.5,13,3.0,0.55
0.6050208598965209,0.6050210304942166,0.2544048018351305,0.6445561758556215,65,0.5,13,11.0,0.775
0.5815005271884908,0.5816246056782335,0.24589713930803933,0.6200422987148401,40,0.01,3,7.0,0.55
0.574701768532598,0.5753154574132492,0.2487765581992257,0.6115188740945665,9,0.01,13,3.0,0.1
0.5926990755125394,0.5927970557308097,0.2362137887563921,0.6371287459876758,25,0.1325,9,1.0,0.1
0.5938467841003453,0.5938485804416404,0.24696345432251493,0.6313585594222032,15,0.01,9,11.0,0.55
0.5962044373708325,0.5962145110410094,0.23448965417867892,0.6445807086679471,21,0.1325,7,13.0,1.0
0.5992196349135782,0.5992376445846478,0.23507734342090883,0.6397732449433381,65,0.1325,5,5.0,0.1
0.608685134777891,0.6087013669821241,0.2294192312276138,0.6690068205364655,47,0.3775,7,15.0,1.0
0.5669044878017663,0.5671661409043113,0.2455531306797881,0.5810162264858176,6,0.1325,16,9.0,0.775
0.5593735807745053,0.5595425867507886,0.24926874185387468,0.5877889066907268,11,0.01,16,9.0,1.0
0.5533060943430974,0.5534963196635121,0.2495576953649011,0.5813457954491426,7,0.01,16,11.0,1.0
0.6017240063867241,0.6017350157728707,0.2378418098759379,0.6275915633662501,13,0.3775,9,15.0,0.55
0.5697847773581665,0.569794952681388,0.25382248562426457,0.5858208222901125,8,0.3775,16,3.0,0.325
0.5695239724207992,0.5695320715036803,0.2467756290499176,0.6288875869221728,18,0.5,11,9.0,0.55
0.5676816781946257,0.5676919032597266,0.2416576119597946,0.6061419381446946,2,0.3775,9,1.0,1.0
0.5948967177241375,0.594900105152471,0.245164119388294,0.6345876303763485,65,0.01,16,9.0,0.325
0.6085638399658996,0.6085699263932702,0.22917659358959566,0.6624045224408199,47,0.255,7,7.0,1.0
0.5890712826813197,0.5891167192429022,0.24120657274239307,0.622198387385684,11,0.1325,3,1.0,0.55
0.5912927364208171,0.5913512092534174,0.23765289859664288,0.6258779291486851,105,0.3775,1,11.0,0.325
0.5663535849269477,0.5665089379600421,0.2423155779059835,0.6001249031126679,4,0.255,11,13.0,0.325
0.5931893463139049,0.5931913774973712,0.23940750414774753,0.6247145900988611,8,0.1325,11,9.0,0.325
0.5838332118365259,0.5838590956887487,0.23948167795239397,0.6142862098781403,11,0.3775,9,11.0,0.1
0.5833291869012552,0.5833333333333334,0.24608110198203745,0.6204466063726157,25,0.01,5,7.0,0.775
0.6039675284147966,0.6039695057833859,0.2786613656246044,0.643347917571962,105,0.5,11,3.0,0.775
0.561845035751355,0.562434279705573,0.24655365591787368,0.587961707527966,2,0.255,3,15.0,0.55
0.6012085644403112,0.6012092534174553,0.23342774164238206,0.6504110179002456,65,0.255,13,11.0,0.1
0.5850375802687302,0.5850420609884333,0.2481541773541687,0.62884425713815,65,0.1325,16,1.0,1.0
0.598010231106678,0.5980546792849631,0.23355925056969104,0.6453985151498063,40,0.255,7,3.0,0.775
0.6089640792652744,0.6089642481598317,0.2610825941056961,0.6545500834253832,200,0.255,13,3.0,0.325
0.5415179969823494,0.5416666666666666,0.2498421304956861,0.5690017135651111,3,0.01,9,15.0,0.1
0.5800025277948477,0.580441640378549,0.24210150685863943,0.6178369025465473,5,0.1325,5,13.0,0.775
0.605676026159726,0.6056782334384858,0.26530930080759935,0.6592234805136217,145,0.5,13,5.0,0.775
0.5980313174367595,0.5980546792849631,0.2468259500618946,0.6296582627617617,56,0.01,16,13.0,0.55
0.5795568685989458,0.5797844374342797,0.24094527289398893,0.6194649829002843,3,0.255,7,15.0,0.775
0.5842525483468883,0.5842534174553102,0.2398222243413992,0.620813112767456,9,0.255,3,11.0,1.0
0.5833092104734432,0.5834647739221872,0.23858863670546956,0.6227694145075027,56,0.255,1,13.0,0.55
0.5618784749461774,0.5619085173501577,0.2488940012167538,0.5834231718010042,8,0.01,16,3.0,0.325
0.5845102617148343,0.5845162986330179,0.2372530384922334,0.6286888365890794,56,0.5,1,1.0,0.55
0.5914229038656926,0.5914826498422713,0.23747442630626142,0.6356182158135606,9,0.1325,7,3.0,1.0
0.5852904334804161,0.5853049421661409,0.23955631489266851,0.6172827374140453,8,0.5,7,7.0,0.55
0.581187887739422,0.5813617245005258,0.23905998344757315,0.6225775748257687,90,0.1325,1,9.0,0.325
0.5704478810073508,0.5704521556256572,0.24152668422082105,0.6053494592000672,6,0.5,9,5.0,0.1
0.5863917541735524,0.5864879074658255,0.24265789888778347,0.6262046647449527,65,0.01,5,1.0,0.55
0.6124989780500705,0.6125131440588854,0.23872036149616205,0.6579458392903148,105,0.1325,11,1.0,0.325
0.5821105857400957,0.5822818086225027,0.24800173858286115,0.6216259781335933,11,0.01,5,13.0,1.0
0.5539236752317458,0.5540220820189274,0.24976260478387485,0.564971214372828,5,0.01,16,15.0,0.55
0.5959740047180351,0.5960830704521556,0.23295626218714896,0.6459783187988515,34,0.5,3,15.0,1.0
0.5686138670275903,0.5695320715036803,0.2414298317649078,0.6114938575366458,9,0.5,1,9.0,0.775
0.546448738183828,0.5599369085173501,0.24751961511399082,0.6016351914139857,56,0.01,1,15.0,0.775
0.5826486440993316,0.5832018927444795,0.24866069810437827,0.6153283361031224,21,0.01,16,15.0,0.1
0.590015376830129,0.5900368033648791,0.24123335345423605,0.6186042612734838,4,0.255,5,3.0,0.325
0.5789941573498198,0.5789957939011566,0.24359509493820933,0.620458941885292,11,0.5,11,13.0,1.0
0.5790936094865944,0.5791272344900105,0.23691841020890278,0.6305777249251162,34,0.255,16,13.0,0.1
0.5971344211590137,0.5971345951629863,0.2387070765843161,0.6421272892223692,105,0.01,7,13.0,0.775
0.5795189337738302,0.579521556256572,0.2412769296097761,0.6100307689841122,9,0.3775,11,15.0,0.775
0.5973807752182332,0.597397476340694,0.24632771385805932,0.6392093357924196,21,0.01,11,13.0,0.55
0.5980124259661848,0.5980546792849631,0.24000595013069675,0.6553803981862028,65,0.255,11,5.0,0.775
0.5681734322682899,0.568217665615142,0.2494687623501677,0.5975040385846544,4,0.01,3,3.0,0.775
0.5845142241351385,0.5845162986330179,0.239875054160427,0.6208045090065136,5,0.255,5,1.0,1.0
0.5952938605704685,0.5952944269190326,0.27489729733926394,0.6165077078641001,40,0.5,11,3.0,0.775
0.5911991738314727,0.5912197686645636,0.23673503129677723,0.6303118376140672,145,0.3775,1,9.0,1.0
0.5887647159659591,0.5888538380651945,0.23966657508295378,0.6196092081941528,13,0.255,3,7.0,0.325
0.6164554075290353,0.6164563617245006,0.23319778085309315,0.6671506195813584,65,0.3775,7,3.0,0.55
0.6053204082274511,0.6054153522607781,0.23481760481476657,0.639117735108652,40,0.255,3,9.0,1.0
