mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__min_samples_split,param_model__min_weight_fraction_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.1399261474609377,0.025458416745471283,0.10668406486511231,0.0022670622838848564,entropy,27,,26,55,22,0.07894736842105263,988,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', None), ('model__max_leaf_nodes', 26), ('model__min_samples_leaf', 55), ('model__min_samples_split', 22), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 988)])",0.7870522929258481,0.7865858360692145,0.7954438194102423,0.7629217052980303,0.8070990335904188,0.7878205374587508,0.014504077847019872,80
6.966498327255249,0.06137447171883731,0.2565485954284668,0.010353020005081178,gini,17,,55,55,56,0.07894736842105263,2000,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 17), ('model__max_features', None), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 55), ('model__min_samples_split', 56), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 2000)])",0.7867461859897527,0.7862239080209219,0.7946294813015837,0.7625402413607673,0.8065119287166258,0.7873303490779303,0.014403646952135168,83
3.921720027923584,0.029234060032134464,0.13721399307250975,0.000888740390783994,gini,19,,52,2,58,0.07894736842105263,988,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', None), ('model__max_leaf_nodes', 52), ('model__min_samples_leaf', 2), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 988)])",0.7869865518389014,0.7864346899808651,0.7951682605552922,0.7630286385850259,0.8070332284907292,0.7877302738901628,0.014424494090578851,82
1.1409753799438476,0.021012364405589228,0.034658622741699216,0.0005268565625962913,gini,17,0.8105263157894737,19,29,38,0.0,209,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 17), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 29), ('model__min_samples_split', 38), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 209)])",0.7920568331696655,0.7935015407647169,0.8026062932295805,0.7709581530976207,0.818076660884729,0.7954398962292626,0.015351471879718744,56
0.37819833755493165,0.03332651438385174,0.020360231399536133,0.0007483138017788626,gini,15,0.19473684210526315,26,13,58,0.07894736842105263,209,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 26), ('model__min_samples_leaf', 13), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 209)])",0.7830965284597275,0.7820020995939619,0.7945760146580859,0.7623109517165363,0.80678131834348,0.7857533825543583,0.014769505624118464,86
13.115732622146606,0.07366675615047046,0.3661343574523926,0.017476043216095364,gini,19,0.8105263157894737,47,41,16,0.0,2000,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 41), ('model__min_samples_split', 16), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 2000)])",0.7926505573611528,0.7958664115348115,0.8073576270681052,0.7743964695564017,0.822545238435525,0.7985632607911992,0.01599214173458307,23
0.07782387733459473,0.004707037656470885,0.00508575439453125,0.0013201365893095274,entropy,15,0.8105263157894737,26,45,16,0.0,14,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 15), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 26), ('model__min_samples_leaf', 45), ('model__min_samples_split', 16), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 14)])",0.7892957075179041,0.7919371273400654,0.8039917990394512,0.7704054930806966,0.8150671057786132,0.7941394465513462,0.015010984880159648,67
2.675398588180542,0.032358553555211604,0.09904813766479492,0.0038100201544496396,entropy,27,0.8105263157894737,41,2,22,0.07894736842105263,745,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 41), ('model__min_samples_leaf', 2), ('model__min_samples_split', 22), ('model__min_weight_fraction_leaf', 0.07894736842105263), ('model__n_estimators', 745)])",0.7864996569137026,0.7854085417075807,0.794030037971599,0.7629833975789891,0.8065561415179796,0.7870955551379701,0.014222508397472137,85
2.076167440414429,0.036395487404763276,0.12039351463317871,0.004057821456544885,gini,15,0.19473684210526315,19,12,43,0.0,858,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 12), ('model__min_samples_split', 43), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 858)])",0.7917127196676789,0.7938336508772128,0.8040190464635414,0.7742329850118603,0.8205433239184058,0.7968683451877399,0.0152301445888506,46
9.549115705490113,0.11157719552587267,0.2750521183013916,0.01272947727702042,entropy,19,0.8105263157894737,13,59,18,0.0,2000,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 19), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 13), ('model__min_samples_leaf', 59), ('model__min_samples_split', 18), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 2000)])",0.7912309607648975,0.7926018616673984,0.8018814089283126,0.7691001872360728,0.8162032719529411,0.7942035381099245,0.015391671761454943,66
0.18044838905334473,0.013438029471407258,0.006790590286254883,0.0001120561640298928,gini,21,0.6210526315789474,19,12,43,0.0,33,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__max_features', 0.6210526315789474), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 12), ('model__min_samples_split', 43), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 33)])",0.7923624265035192,0.7923669168974129,0.8024654291880576,0.7711961824816542,0.8151673557351715,0.7947116621611631,0.014439881064506768,63
1.0644886493682861,0.03983683162640576,0.06778793334960938,0.005920242683647982,gini,21,0.19473684210526315,47,12,22,0.3684210526315789,858,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 12), ('model__min_samples_split', 22), ('model__min_weight_fraction_leaf', 0.3684210526315789), ('model__n_estimators', 858)])",0.7633002436529035,0.7608128574939157,0.7686169310352273,0.7435056021732134,0.7831218144933675,0.7638714897697254,0.012787064916456516,95
0.9415345668792725,0.024046316394359928,0.043670654296875,0.0017123626881077865,gini,,0.38421052631578945,47,23,14,0.0,209,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', None), ('model__max_features', 0.38421052631578945), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 23), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 209)])",0.7946988031013357,0.7952556579533174,0.8070573913007715,0.7750442385064711,0.822600761488388,0.7989313704700567,0.015673498959722445,14
6.198443746566772,0.050330742400675574,0.1630281925201416,0.008439547236579338,entropy,19,0.8105263157894737,55,13,8,0.0,858,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 19), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 13), ('model__min_samples_split', 8), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 858)])",0.7930439766783495,0.7973223493654436,0.8083179702417,0.7755017895902502,0.8230346638644662,0.799444149948042,0.015836400528793815,4
5.070698881149292,0.03620254857400173,0.3163317680358887,0.008739364437399871,gini,21,0.19473684210526315,47,2,57,0.0,1737,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 2), ('model__min_samples_split', 57), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 1737)])",0.7931364250818681,0.7953286604857855,0.8075858885076534,0.7762832251490638,0.8228238819045229,0.7990316162257788,0.015525475431143193,10
1.1809263706207276,0.015616628749808625,0.04275188446044922,0.0014938773225691214,entropy,19,0.6210526315789474,35,13,41,0.0,209,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 19), ('model__max_features', 0.6210526315789474), ('model__max_leaf_nodes', 35), ('model__min_samples_leaf', 13), ('model__min_samples_split', 41), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 209)])",0.7932894785499159,0.7965789573798877,0.8061422891332132,0.7737209390799008,0.8204158265377571,0.7980294981361349,0.01537818568376157,31
0.1987483024597168,0.025644961074772498,0.008655452728271484,0.004300393123532325,gini,17,0.8105263157894737,42,59,28,0.0,25,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 17), ('model__max_features', 0.8105263157894737), ('model__max_leaf_nodes', 42), ('model__min_samples_leaf', 59), ('model__min_samples_split', 28), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 25)])",0.7923834841954318,0.7892221528755287,0.8064013967132408,0.7706342686225861,0.8196189679087037,0.7956520540630982,0.016540121482637764,54
0.07325277328491211,0.008706519211202371,0.005411005020141602,0.0014492075249916282,entropy,19,0.38421052631578945,35,55,49,0.0,14,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 19), ('model__max_features', 0.38421052631578945), ('model__max_leaf_nodes', 35), ('model__min_samples_leaf', 55), ('model__min_samples_split', 49), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 14)])",0.7884472366144984,0.7874027446895798,0.8057011893243564,0.7704954609904284,0.8148784302193469,0.793385012367642,0.01547744128716055,71
0.12728400230407716,0.02526707363622141,0.007767677307128906,0.0021666801720720283,gini,19,0.6210526315789474,9,13,40,0.0,25,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 0.6210526315789474), ('model__max_leaf_nodes', 9), ('model__min_samples_leaf', 13), ('model__min_samples_split', 40), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 25)])",0.7905108904219345,0.7880335482623855,0.7961892678051634,0.7667209216004212,0.8071324502426049,0.7897174156665019,0.013247430319461984,76
3.074467897415161,0.024823495747539278,0.12423787117004395,0.0012517207425101454,gini,27,0.4789473684210527,13,23,38,0.0,858,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__max_features', 0.4789473684210527), ('model__max_leaf_nodes', 13), ('model__min_samples_leaf', 23), ('model__min_samples_split', 38), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 858)])",0.7923958106492343,0.7936742791514021,0.802925036681202,0.7704666712593142,0.8171975458810634,0.7953318687244432,0.015267024086773438,58
4.786388158798218,0.06283904915835985,0.3175829887390137,0.011289572025531179,gini,15,0.19473684210526315,22,29,8,0.0,2000,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 22), ('model__min_samples_leaf', 29), ('model__min_samples_split', 8), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 2000)])",0.7918729635671115,0.7939303021173817,0.8052405536265292,0.7743820746908445,0.8203407675959238,0.7971533323195581,0.01523063160215477,41
0.8661641597747802,0.03566141761437552,0.04149627685546875,0.001882236341980667,gini,9,0.38421052631578945,44,23,14,0.0,209,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 9), ('model__max_features', 0.38421052631578945), ('model__max_leaf_nodes', 44), ('model__min_samples_leaf', 23), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 209)])",0.793984895985274,0.7953543656028518,0.8070142067041002,0.7751933281854552,0.821440946606359,0.798597548616808,0.015311520495548245,22
0.09238691329956054,0.016864534136514897,0.007204484939575195,0.004273756054975833,entropy,9,,2,3,38,0.0,25,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 9), ('model__max_features', None), ('model__max_leaf_nodes', 2), ('model__min_samples_leaf', 3), ('model__min_samples_split', 38), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 25)])",0.7727289536073366,0.7689289911564116,0.7708764108253503,0.7466035828820371,0.7786876817994404,0.7675651240541151,0.010978045256926427,94
0.07264461517333984,0.014704764728501083,0.006722545623779297,0.00710279488811245,entropy,27,0.9052631578947369,42,2,8,0.0,7,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 27), ('model__max_features', 0.9052631578947369), ('model__max_leaf_nodes', 42), ('model__min_samples_leaf', 2), ('model__min_samples_split', 8), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 7)])",0.786987579043385,0.7868264359649546,0.804355269394768,0.7727729343624977,0.8165652000012338,0.7935014837533678,0.015273504164464801,70
4.245471096038818,0.0603669379882211,0.2573683738708496,0.006726054033528331,gini,15,0.19473684210526315,17,6,14,0.0,1737,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 17), ('model__min_samples_leaf', 6), ('model__min_samples_split', 14), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 1737)])",0.7917959232308458,0.7936125868704431,0.8042730130201561,0.7737990826357821,0.8194256654283656,0.7965812542371186,0.015045065619647574,48
0.41234583854675294,0.019146036957559075,0.01827077865600586,0.0017477007876499937,entropy,9,0.4789473684210527,41,13,58,0.0,78,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 9), ('model__max_features', 0.4789473684210527), ('model__max_leaf_nodes', 41), ('model__min_samples_leaf', 13), ('model__min_samples_split', 58), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 78)])",0.7939047740355578,0.7959445550906927,0.8045496000797887,0.7738885364431727,0.8204497572922846,0.7977474445882994,0.015158682969407401,35
0.06318378448486328,0.009375315603416073,0.01019597053527832,0.006620570356699315,entropy,17,0.19473684210526315,19,55,57,0.0,21,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 17), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 19), ('model__min_samples_leaf', 55), ('model__min_samples_split', 57), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 21)])",0.7856342371363182,0.7883173327547969,0.7974056339447382,0.7663194076718465,0.8126487683650209,0.790065075974544,0.015168722132175143,75
4.288398122787475,0.05673147636961508,0.16020312309265136,0.009299224601616621,gini,19,0.5263157894736842,47,19,57,0.0,858,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 0.5263157894736842), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 19), ('model__min_samples_split', 57), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 858)])",0.7938071896096213,0.796395936946376,0.8082120651593871,0.7750771410563158,0.8226192691726757,0.7992223203888752,0.015802116903457227,7
7.869869899749756,0.09363841362025326,0.34848508834838865,0.007698992277661791,gini,27,0.43157894736842106,55,41,43,0.0,1737,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__max_features', 0.43157894736842106), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 41), ('model__min_samples_split', 43), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 1737)])",0.7939253181252286,0.795606275750101,0.8079694088542817,0.7753763486189669,0.8226305794241848,0.7991015861545526,0.01571082203687041,8
0.5438984870910645,0.014426130290946623,0.026830673217773438,0.0018714120383255964,gini,21,0.43157894736842106,,2,54,0.0,78,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__max_features', 0.43157894736842106), ('model__max_leaf_nodes', None), ('model__min_samples_leaf', 2), ('model__min_samples_split', 54), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 78)])",0.7942838124899847,0.7956268398437539,0.8103044616885795,0.7782100807243496,0.8243158068990477,0.800548200329143,0.0156367368033104,1
0.13120741844177247,0.013852593169590002,0.00888652801513672,0.0028055448835325597,gini,19,0.1473684210526316,44,2,18,0.0,44,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 0.1473684210526316), ('model__max_leaf_nodes', 44), ('model__min_samples_leaf', 2), ('model__min_samples_split', 18), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 44)])",0.7846363079805572,0.7859411517331931,0.8051099716318328,0.7683691337067088,0.8175265713795112,0.7923166272863607,0.01715999640231434,74
6.340881109237671,0.03567392351490009,0.2810189723968506,0.004886579483072503,entropy,9,0.43157894736842106,22,55,39,0.0,1737,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 9), ('model__max_features', 0.43157894736842106), ('model__max_leaf_nodes', 22), ('model__min_samples_leaf', 55), ('model__min_samples_split', 39), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 1737)])",0.7935555245111534,0.7943333583529806,0.8049865870699149,0.7730320419425255,0.8195284858966305,0.797087199554641,0.015262494118066705,43
0.05610041618347168,0.011856187029395495,0.003805685043334961,0.000976576811994791,gini,,0.43157894736842106,55,13,54,0.0,10,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', None), ('model__max_features', 0.43157894736842106), ('model__max_leaf_nodes', 55), ('model__min_samples_leaf', 13), ('model__min_samples_split', 54), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 10)])",0.7915129283956299,0.7918173414945366,0.8027348188149118,0.7729091714829488,0.8176982815615138,0.7953345083499082,0.01472938299366708,57
0.38884658813476564,0.02713666064629584,0.013629579544067382,0.0015891070484091332,entropy,,1.0,25,2,45,0.0,58,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', None), ('model__max_features', 1.0), ('model__max_leaf_nodes', 25), ('model__min_samples_leaf', 2), ('model__min_samples_split', 45), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 58)])",0.7910070301874854,0.7962016062613553,0.8040344695337811,0.7714079926462801,0.8196708922451774,0.7964643981748158,0.015833652328928458,49
0.14716839790344238,0.011970947361820803,0.01132345199584961,0.005321896627758248,entropy,19,0.4789473684210527,48,2,13,0.0,25,"OrderedDict([('model__criterion', 'entropy'), ('model__max_depth', 19), ('model__max_features', 0.4789473684210527), ('model__max_leaf_nodes', 48), ('model__min_samples_leaf', 2), ('model__min_samples_split', 13), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 25)])",0.7919787656289161,0.7943765429496519,0.8060877942850326,0.7725405601042188,0.8223868949143969,0.7974741115764432,0.01647008227633865,37
3.990376901626587,0.04469092758833548,0.14081144332885742,0.0053570016584643726,gini,7,0.6684210526315789,22,55,43,0.0,858,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 7), ('model__max_features', 0.6684210526315789), ('model__max_leaf_nodes', 22), ('model__min_samples_leaf', 55), ('model__min_samples_split', 43), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 858)])",0.7923598584923103,0.7941318302351812,0.8044334129506492,0.7714527195499753,0.8184159684300033,0.7961587579316238,0.015445269438926396,51
0.0797398567199707,0.01687362048420751,0.006259632110595703,0.0030403667863225727,gini,21,0.6684210526315789,,40,37,0.0,9,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 21), ('model__max_features', 0.6684210526315789), ('model__max_leaf_nodes', None), ('model__min_samples_leaf', 40), ('model__min_samples_split', 37), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 9)])",0.7895422365939543,0.7908153560312944,0.8054369407209154,0.7733949981955007,0.8195315705106783,0.7957442204104687,0.01563350819713288,53
1.5101146697998047,0.011423058926910801,0.07450675964355469,0.0026966619113796106,gini,27,0.38421052631578945,47,41,11,0.0,368,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 27), ('model__max_features', 0.38421052631578945), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 41), ('model__min_samples_split', 11), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 368)])",0.7942088265626861,0.7944773070085515,0.8074357706239865,0.774862246277642,0.8217915644031427,0.7985551429752018,0.015592750845588999,24
1.9731363296508788,0.01626966014597041,0.05411081314086914,0.0031550124286785376,gini,19,1.0,,46,16,0.0,209,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 1.0), ('model__max_leaf_nodes', None), ('model__min_samples_leaf', 46), ('model__min_samples_split', 16), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 209)])",0.791288484215976,0.7958036910491698,0.8090767852974956,0.7751398615419575,0.8236454174459602,0.7989908479101118,0.0164190612280184,11
0.14250869750976564,0.018080535158988584,0.007350301742553711,0.0001377351869631057,gini,19,0.19473684210526315,47,32,15,0.0,44,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 19), ('model__max_features', 0.19473684210526315), ('model__max_leaf_nodes', 47), ('model__min_samples_leaf', 32), ('model__min_samples_split', 15), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 44)])",0.7900281043146697,0.7904868446351879,0.8047593538350493,0.7705149968793988,0.8181558326452931,0.7947890264619198,0.01597384562010194,62
0.5173097133636475,0.02059037665361421,0.01804666519165039,0.0011473938684253102,gini,15,0.8578947368421053,42,33,56,0.0,78,"OrderedDict([('model__criterion', 'gini'), ('model__max_depth', 15), ('model__max_features', 0.8578947368421053), ('model__max_leaf_nodes', 42), ('model__min_samples_leaf', 33), ('model__min_samples_split', 56), ('model__min_weight_fraction_leaf', 0.0), ('model__n_estimators', 78)])",0.7909515611453741,0.7964350087243167,0.8068209042237621,0.7739646235896888,0.8212538133541167,0.7978851822074517,0.015800704277791944,34
