f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.7052125974385649,0.7057035761321041,0.2442375947735884,0.7730307546046377,6,0.01,3,13.0,0.325
0.6807441583453238,0.6807820889474218,0.22170268328904838,0.73507469069401,7,0.5,16,1.0,1.0
0.7252619788057371,0.7255597203930706,0.23926271750964673,0.7908801609937267,9,0.01,16,5.0,0.775
0.710862097699694,0.7109715327727687,0.20165166962729114,0.7752843049209341,65,0.5,11,15.0,1.0
0.7157723231783126,0.7160368756964847,0.20806211585228024,0.7778707642103116,124,0.5,13,15.0,0.325
0.7186523063628825,0.7188734677337656,0.20035762500452203,0.7813578787908693,77,0.3775,16,9.0,0.325
0.7231300469467251,0.7234322763651099,0.20096217777389191,0.7838428123571074,124,0.255,16,7.0,0.55
0.7257985888986306,0.7261675615439165,0.2227862454881571,0.7975842305756495,25,0.01,9,7.0,0.55
0.730842014458401,0.7311315976091581,0.18300984876784313,0.7984285717810301,15,0.255,3,5.0,0.325
0.7254155958962851,0.7256610272515449,0.19012719799876548,0.7841023834900835,9,0.3775,5,7.0,0.1
0.7256537426147819,0.7258636409684935,0.1877322192134175,0.7891456295828441,21,0.3775,11,15.0,0.775
0.7162069461268785,0.7164421031303819,0.21453133398703736,0.7825500967146621,3,0.1325,13,13.0,1.0
0.7290022788035087,0.7294093810150947,0.18809724415958579,0.8005443078157948,200,0.01,13,15.0,0.1
0.7245962795050384,0.7248505723837504,0.1973060519282173,0.7861104257747864,145,0.255,13,13.0,1.0
0.721083395670296,0.721203525478675,0.19425656186643434,0.7801446278952718,77,0.5,7,15.0,0.325
0.6963144933359079,0.6963833451524668,0.20887049990831563,0.7555327612693964,11,0.3775,16,1.0,0.775
0.733400077319368,0.7336642690710161,0.18179065258457927,0.8000402977758917,15,0.3775,5,15.0,0.325
0.7351819139759073,0.7352851788066052,0.18083898441183965,0.8018083832532312,47,0.5,1,13.0,1.0
0.72664161251312,0.7270793232701854,0.1899619344779985,0.7963527223203622,170,0.01,3,13.0,0.325
0.7197210447713661,0.7201904568939317,0.19103968144770983,0.788406453236487,25,0.1325,1,9.0,0.775
0.7273320645831189,0.727585857562557,0.18992346613856545,0.7897553184840141,15,0.1325,16,11.0,0.55
0.717466719074569,0.7176577854320737,0.19415337678425262,0.7824187383013089,90,0.3775,9,13.0,0.55
0.7304572091233562,0.7307263701752609,0.18693087538140393,0.7962715922062457,124,0.01,16,1.0,1.0
0.6336941488538441,0.637625367237362,0.23705068295359136,0.6654299772687647,3,0.255,7,3.0,0.1
0.7234585313398614,0.7240401175159559,0.20540308716724012,0.7946123107238139,90,0.01,7,7.0,0.1
0.7375517595145745,0.7378178502684631,0.1800913016604395,0.8034179915588495,47,0.1325,7,5.0,0.775
0.7263311299847367,0.7266740958362882,0.20215107470461544,0.7974048232325724,65,0.01,7,15.0,0.55
0.7339997581602314,0.7341708033633877,0.1808873704635766,0.8024815617115206,90,0.255,5,3.0,0.325
0.705336738781831,0.7057035761321041,0.23938058021531589,0.7409568706885492,13,0.01,1,9.0,1.0
0.7194979762466687,0.7196839226015601,0.19508591571279266,0.7787099448331672,65,0.3775,13,7.0,0.1
0.7373147803722622,0.7375139296930402,0.17907626633572452,0.8059972136966383,170,0.1325,3,9.0,1.0
0.7072389906681598,0.7078310201600648,0.20698353832398603,0.7648922898018665,105,0.01,1,11.0,1.0
0.7296133655591647,0.729814608448992,0.18406658780624308,0.7962445762483263,21,0.255,3,11.0,0.1
0.7320353317899453,0.7322459730523756,0.18080718798233708,0.802396689661071,21,0.3775,3,13.0,0.55
0.730133194035944,0.7303211427413636,0.18210423606205184,0.8000440397122246,56,0.3775,5,13.0,0.325
0.714650736065606,0.7148211933947928,0.2018297583588041,0.773279284969423,77,0.5,9,15.0,0.775
0.7268683574519835,0.7269780164117111,0.1871592706903415,0.7908100510877111,21,0.5,9,11.0,0.325
0.7291072515620709,0.7294093810150947,0.1879930309063903,0.8015006809501722,124,0.01,9,15.0,0.325
0.7151087290228515,0.7152264208286901,0.1927082844751908,0.783240977410218,90,0.3775,13,11.0,0.1
0.7331449278391015,0.7333603484955932,0.18009396530223062,0.8034984431900047,29,0.255,5,15.0,0.325
0.7164716774742512,0.7166447168473306,0.1987223213109487,0.7826819074499897,145,0.255,11,9.0,1.0
0.7356022357442695,0.7356904062405025,0.17900783014095695,0.8061745650307415,200,0.255,1,7.0,0.1
0.7151469273683716,0.7152264208286901,0.1918257883061186,0.778027329293687,9,0.3775,16,7.0,0.775
0.7020332456634807,0.7022591429439773,0.2110742001252971,0.7641758940349423,56,0.3775,16,1.0,0.1
0.7261854233531431,0.7264714821193394,0.1852660069520131,0.7956941826459684,13,0.1325,13,7.0,0.55
0.7094465713646146,0.7095532367541283,0.20144302001718942,0.775342037652926,65,0.5,11,15.0,1.0
0.7272487187016757,0.7274845507040827,0.18713327660567006,0.7906331931957618,34,0.255,13,11.0,0.55
0.7073166836113545,0.7074257927261676,0.20761776502802504,0.7755942277136851,200,0.3775,9,9.0,0.55
0.7187314528095521,0.7196839226015601,0.24359126494142913,0.7794759932168152,9,0.01,7,11.0,0.1
0.7204889571978316,0.7206969911863033,0.190227541674753,0.7858000917802406,77,0.5,5,7.0,0.325
0.7261625711252335,0.7263701752608651,0.1891818839346158,0.7874578106958521,77,0.3775,9,9.0,0.1
0.7360237038212673,0.7361969405328741,0.18302267958274537,0.7986135509084269,124,0.1325,9,7.0,0.55
0.710926583844018,0.7115793739236146,0.20179433137682637,0.7678556360962803,7,0.255,1,5.0,0.55
0.7224580311316748,0.722824435214264,0.24593658278029626,0.7866510327744278,3,0.01,9,5.0,0.775
0.7244566801649439,0.7249518792422247,0.24327375579369528,0.7945211267258139,5,0.01,9,15.0,0.775
0.7365654392989608,0.73680478168372,0.18026571159230123,0.8033038830607888,25,0.255,5,1.0,0.55
0.7171878863352434,0.7175564785735994,0.22474851106920155,0.7863749724494797,29,0.01,3,13.0,0.775
0.6963970877110521,0.6978016411711073,0.2027751301980493,0.752702891077579,4,0.5,1,5.0,0.325
0.6993018243265435,0.6994225509066964,0.21889463941336426,0.7623106415734884,105,0.5,9,3.0,0.325
0.7164933570805099,0.7166447168473306,0.19314479940864748,0.7747466585742154,5,0.5,13,7.0,1.0
0.7112042440678193,0.711376760206666,0.19452209255348818,0.7749538631586219,18,0.3775,16,9.0,1.0
0.7252087530793626,0.7254584135345963,0.18647975646834566,0.7936005075874955,21,0.255,1,3.0,0.325
0.7372771699597803,0.7375139296930402,0.18115530490176085,0.8013726738314468,56,0.1325,9,3.0,0.325
0.7114291105503465,0.7121872150744606,0.21102347238679475,0.7729576223654302,9,0.1325,3,5.0,0.1
0.7273809431261126,0.7276871644210313,0.18511156558105074,0.7923977012174862,21,0.3775,16,9.0,0.1
0.7232458471941234,0.7236348900820585,0.18860681079718294,0.7897317771812611,9,0.255,9,15.0,0.1
0.7362050361331341,0.7363995542498227,0.18026575131781447,0.8036676732886603,65,0.1325,9,7.0,0.775
0.7271493027489845,0.7273832438456084,0.184588429196326,0.793489709263883,5,0.5,7,5.0,0.55
0.7376386652740236,0.7378178502684631,0.17854172831103243,0.8069534634704774,124,0.1325,3,1.0,0.325
0.7328538966734507,0.7330564279201702,0.1819481166026199,0.8003260419031077,105,0.255,9,15.0,0.1
0.7228662702735218,0.7231283557896869,0.1892132389213767,0.7850937293371097,25,0.255,13,9.0,1.0
0.7091441852279464,0.7092493161787053,0.20427183026728768,0.7757694407984552,40,0.3775,16,3.0,1.0
0.6486020848298366,0.6501874176881774,0.22315465608706855,0.7123126153421034,3,0.3775,11,9.0,0.1
0.7052594965910223,0.7062101104244758,0.21786620252365416,0.7371692292762521,4,0.1325,1,9.0,1.0
0.7146966281825011,0.7148211933947928,0.2169888914049788,0.7799137586475738,3,0.1325,16,15.0,0.55
0.7209293074584288,0.7213048323371493,0.18897682797203713,0.783805105152523,7,0.5,13,15.0,0.1
0.7246534782050854,0.7249518792422247,0.18834100404408113,0.7871617865237659,29,0.255,13,11.0,0.55
0.7241041497975363,0.7244453449498531,0.2033274317070474,0.7946466871938602,65,0.01,5,11.0,0.775
0.7109875305462472,0.711072839631243,0.2050624665007469,0.7752795761002936,200,0.3775,9,13.0,1.0
0.7174742475976792,0.7176577854320737,0.19488148682729858,0.7789735663038222,3,0.3775,3,11.0,0.55
0.7241086941426427,0.7244453449498531,0.23011199904204505,0.7904369676992766,15,0.01,13,1.0,1.0
0.7320893785000057,0.7322459730523756,0.18383261880625681,0.7957009057953136,25,0.3775,1,7.0,1.0
0.7185903073781884,0.7188734677337656,0.1975420473325819,0.7839644047278338,145,0.5,16,15.0,0.1
0.7290165269905228,0.7293080741566204,0.18386089782343465,0.798384100306921,8,0.255,5,9.0,0.775
0.7281378411158824,0.7282950055718772,0.18619221454076335,0.7930089526854767,200,0.3775,3,1.0,1.0
0.7346079904205357,0.7347786445142336,0.17910155713230433,0.8057195702447801,105,0.1325,5,9.0,1.0
0.7076123232834777,0.7077297133015905,0.19862067269106862,0.76171032807324,2,0.5,13,3.0,0.325
0.7324938508789082,0.7328538142032216,0.189936835393924,0.7965608726688971,124,0.01,16,3.0,0.325
0.7358653327866078,0.7360956336743998,0.1817956292562567,0.8000402566557123,29,0.255,9,13.0,0.775
0.723740781422938,0.7239388106574816,0.18602223625875877,0.7909445551947945,29,0.1325,16,5.0,0.775
0.7288315707705029,0.7290041535811974,0.1829881500930624,0.7981842973548212,8,0.5,5,3.0,0.55
0.7228561038597513,0.7230270489312126,0.1924187434434761,0.7833269185853342,90,0.3775,11,9.0,0.1
0.7144836826534003,0.7146185796778441,0.18889506329238429,0.7846268919394579,13,0.255,16,5.0,0.775
0.7159168646876074,0.716138182554959,0.19280131994276323,0.7827323207900339,40,0.3775,11,11.0,1.0
0.7126644093829839,0.7128963630837808,0.2073371545629118,0.7751879192202298,90,0.5,13,15.0,0.55
0.7250634573000624,0.725357106676122,0.1907928209806274,0.7921825398783501,8,0.1325,13,7.0,0.775
0.7119103082133427,0.7119846013575118,0.2041728446153532,0.777713356163257,3,0.255,16,13.0,0.775
0.7219346694702331,0.7222165940634181,0.19584110086049283,0.7838014454565492,65,0.1325,16,1.0,0.325
0.701842802996279,0.7020565292270287,0.21259821863882783,0.7588667443015655,34,0.5,11,3.0,0.775
0.6798257790574503,0.6797690203626785,0.21289476515003355,0.7426066945297003,5,0.5,16,1.0,0.325
0.7304405670989201,0.7307263701752609,0.18341358833177054,0.7999258191962156,21,0.1325,3,15.0,0.55
0.6995045194230541,0.699625164623645,0.2057528040172735,0.7623505281475852,15,0.5,13,3.0,0.55
0.7132045841639586,0.7135042042346267,0.2073818461626027,0.7734676565116271,65,0.5,13,11.0,0.775
0.718167916360958,0.7187721608752913,0.21864898410615685,0.7887449751140673,40,0.01,3,7.0,0.55
0.7222436352151191,0.7230270489312126,0.24336063786995243,0.77806513929872,9,0.01,13,3.0,0.1
0.7311812961928672,0.7314355181845811,0.18402882596061598,0.7977393975729226,25,0.1325,9,1.0,0.1
0.7262274214399329,0.7265727889778137,0.23248501128331883,0.79558305536092,15,0.01,9,11.0,0.55
0.731817421806304,0.7321446661939013,0.18068702650386662,0.8034858604150836,21,0.1325,7,13.0,1.0
0.7350503007121824,0.7352851788066052,0.1793588462077438,0.8056782444644015,65,0.1325,5,5.0,0.1
0.7298010151675122,0.7300172221659407,0.18408352581909815,0.7964354150012993,47,0.3775,7,15.0,1.0
0.7221695715973105,0.7223179009218924,0.2005659740514474,0.7863033205367334,6,0.1325,16,9.0,0.775
0.7242170591064652,0.7243440380913788,0.23820889136958356,0.7926494595163609,11,0.01,16,9.0,1.0
0.725328180991144,0.7255597203930706,0.24221994868568872,0.7892401648754717,7,0.01,16,11.0,1.0
0.7301070859740375,0.7303211427413636,0.1831456761730806,0.7970442403787004,13,0.3775,9,15.0,0.55
0.7106236087040746,0.7106676121973458,0.19735467672090237,0.7673261726652785,8,0.3775,16,3.0,0.325
0.7122906825137593,0.7123898287914092,0.1920865299152975,0.7821642043903193,18,0.5,11,9.0,0.55
0.7175597669413013,0.7179617060074968,0.19635329645679567,0.7794115167753883,2,0.3775,9,1.0,1.0
0.7280438960355351,0.7282950055718772,0.20659065472718008,0.7960826038613493,65,0.01,16,9.0,0.325
0.7338451366193257,0.7340694965049134,0.18117758177334556,0.8013912601525722,47,0.255,7,7.0,1.0
0.7241614362449819,0.7244453449498531,0.19109141795338386,0.7918806766407773,11,0.1325,3,1.0,0.55
0.7365186607779486,0.7366021679667714,0.18027841495809785,0.8034224325382334,105,0.3775,1,11.0,0.325
0.7245880515402908,0.7248505723837504,0.1926670039125856,0.7879973074506476,4,0.255,11,13.0,0.325
0.7300113877839417,0.7302198358828893,0.19036240791468007,0.7966571761292425,8,0.1325,11,9.0,0.325
0.7286760784983579,0.7289028467227231,0.18504469385736064,0.7931569647715199,11,0.3775,9,11.0,0.1
0.7217912165183451,0.7222165940634181,0.22484638325331,0.7923114516410241,25,0.01,5,7.0,0.775
0.7084231036695199,0.708540168169385,0.2232620596902603,0.766369326648837,105,0.5,11,3.0,0.775
0.7101910287185306,0.7105663053388714,0.21157883552134782,0.7704320209416851,2,0.255,3,15.0,0.55
0.7305482618864612,0.7308276770337352,0.1845721112440139,0.7953743498899624,65,0.255,13,11.0,0.1
0.7184253470819233,0.718670854016817,0.19694626549872307,0.7830030560517391,65,0.1325,16,1.0,1.0
0.7304972466401073,0.7307263701752609,0.1813830134274989,0.8005750245898673,40,0.255,7,3.0,0.775
0.7193600353028308,0.7195826157430858,0.21225430273401819,0.7842131406935164,200,0.255,13,3.0,0.325
0.6685452949875158,0.671968392260156,0.24913972326137396,0.6905489790681838,3,0.01,9,15.0,0.1
0.7244341561636879,0.7248505723837504,0.20132045697320045,0.7926654347060894,5,0.1325,5,13.0,0.775
0.7120840981899822,0.7122885219329349,0.21679947177986603,0.7796627405119299,145,0.5,13,5.0,0.775
0.729550705190815,0.729814608448992,0.21091607273598706,0.796059946642455,56,0.01,16,13.0,0.55
0.7241571672298329,0.7244453449498531,0.19589744984245916,0.7908884055897127,3,0.255,7,15.0,0.775
0.7275300700364322,0.72788977813798,0.18543593785578888,0.7955837749640609,9,0.255,3,11.0,1.0
0.7362890714749641,0.7363995542498227,0.1804537429446014,0.8034576108517798,56,0.255,1,13.0,0.55
0.7254547907077002,0.7256610272515449,0.23992706171181793,0.7885001661255251,8,0.01,16,3.0,0.325
0.7342921065137605,0.7343734170803363,0.18086539936615498,0.802200464164586,56,0.5,1,1.0,0.55
0.7290585361243245,0.7294093810150947,0.1882388968192933,0.7974009579357011,9,0.1325,7,3.0,1.0
0.7323223217192938,0.7325498936277987,0.18349184542323824,0.7965879297469959,8,0.5,7,7.0,0.55
0.7313676197122,0.7315368250430554,0.18152922244962122,0.8010032090188067,90,0.1325,1,9.0,0.325
0.7138349686831241,0.7141120453854726,0.19508147854472824,0.7707860656870196,6,0.5,9,5.0,0.1
0.721801143350427,0.7222165940634181,0.2035882345240272,0.7959795361314792,65,0.01,5,1.0,0.55
0.7247158517144158,0.7249518792422247,0.19125449319712773,0.7892771319168254,105,0.1325,11,1.0,0.325
0.717164268837318,0.717759092290548,0.2374705874412394,0.7878979199768411,11,0.01,5,13.0,1.0
0.718018211925423,0.718366933441394,0.24473887228184696,0.7847261560527259,5,0.01,16,15.0,0.55
0.7337681980791804,0.7339681896464391,0.18065094122549202,0.8026230151289364,34,0.5,3,15.0,1.0
0.7222442558533692,0.7224192077803667,0.18960160980893687,0.7839389718968246,9,0.5,1,9.0,0.775
0.7096935806671442,0.7101610779049742,0.21980028112880348,0.7618385819130423,56,0.01,1,15.0,0.775
0.7247802789198201,0.7255597203930706,0.2345787191824565,0.7895819146871412,21,0.01,16,15.0,0.1
0.7243750257319688,0.7249518792422247,0.194648529573196,0.7894451900903657,4,0.255,5,3.0,0.325
0.7215614057562246,0.7217100597710465,0.1866105753706787,0.7906659454187186,11,0.5,11,13.0,1.0
0.7315623820901251,0.7318407456184783,0.1828582055404354,0.797238204265314,34,0.255,16,13.0,0.1
0.726171121800035,0.7265727889778137,0.1911945885352384,0.7998175497636413,105,0.01,7,13.0,0.775
0.7303977974364904,0.7306250633167866,0.18392210915508986,0.7951459067328538,9,0.3775,11,15.0,0.775
0.7254295450397297,0.7257623341100192,0.22670144908016573,0.7957260507850665,21,0.01,11,13.0,0.55
0.7210737080368141,0.7213048323371493,0.1924914080623172,0.7849880093556632,65,0.255,11,5.0,0.775
0.709929381561753,0.7099584641880256,0.24570358724639413,0.7718563828387399,4,0.01,3,3.0,0.775
0.7253448448742825,0.7257623341100192,0.1890399041981127,0.7919325908673726,5,0.255,5,1.0,1.0
0.6988451458379917,0.6990173234727991,0.21308162110119408,0.7608505051202847,40,0.5,11,3.0,0.775
0.7352878038756433,0.7353864856650796,0.1795825855897665,0.8046348404701517,145,0.3775,1,9.0,1.0
0.726668817442961,0.7269780164117111,0.18337560599597377,0.7976957896225825,13,0.255,3,7.0,0.325
0.721385801376091,0.7215074460540979,0.19136690806991538,0.7846191613457154,65,0.3775,7,3.0,0.55
0.7337183566641456,0.7339681896464391,0.178856675252375,0.80669002704063,40,0.255,3,9.0,1.0
