dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.5337502479553224,0.15544011575233999,0.061769723892211914,0.004748954499600264,0.49816568848070625,0.738105348394507,3,202,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 202}",0.9297848244620611,0.9404613255122882,0.909520767391662,0.9132909370734965,0.9274036646630078,0.9240923038205031,0.011316483292351498,151
0,7.900612306594849,0.3414042705195104,0.10937519073486328,0.0075815039393553,0.49816568848070625,0.738105348394507,3,448,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 448}",0.9319143169652796,0.9404419664895316,0.9107645846037692,0.9133683731645228,0.9261066101383202,0.9245191702722847,0.011173831056232843,99
0,6.495006513595581,0.11179037236184115,0.09519519805908203,0.006375101769320503,0.49816568848070625,0.738105348394507,3,370,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 370}",0.9332113714899672,0.9398805548295922,0.9101547753869385,0.9123665437368721,0.9283812953122127,0.9247989081511164,0.011662533284645456,66
0,3.633862590789795,0.10018327315821528,0.05391778945922852,0.0046617285254929005,0.49816568848070625,0.738105348394507,3,206,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 206}",0.9320982276814668,0.9399095933637269,0.9086350921005507,0.9115679840481652,0.9290685406200695,0.9242558875627959,0.012121836327541956,131
0,3.0028851509094237,0.08215061242844496,0.05545186996459961,0.005394526624678527,0.49816568848070625,0.738105348394507,3,171,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 171}",0.9322047023066276,0.9401419016368053,0.9111904831044129,0.9127730832147593,0.9278876402319212,0.9248395620989053,0.011221362982962384,59
0,5.098583698272705,0.09137411513920575,0.07935242652893067,0.00610675308561715,0.49816568848070625,0.738105348394507,3,288,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 288}",0.9328532295689713,0.9408097879219057,0.910609712421717,0.9124584990949657,0.9260678920928072,0.9245598242200733,0.01162896255279013,93
0,2.0829403400421143,0.07132496500321317,0.04427947998046875,0.006130819444037478,0.49816568848070625,0.738105348394507,3,120,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 120}",0.9320691891473318,0.9369573423933559,0.908789964282603,0.91388622702326,0.9260098150245377,0.9235425075742176,0.01067362155576283,183
0,3.5406682968139647,0.14025031769661034,0.06115708351135254,0.006965966279243947,0.49816568848070625,0.738105348394507,3,202,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 202}",0.9335695134109631,0.9401128631026706,0.9105129173079344,0.9103435258588146,0.9260678920928072,0.924121342354638,0.01203165148823582,144
0,3.9234691143035887,0.11235306036759819,0.06079068183898926,0.00500435824278321,0.49816568848070625,0.738105348394507,3,221,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 221}",0.9318852784311449,0.9381866403383957,0.9085044186969442,0.9106677894899865,0.9259420584448896,0.9230372370802723,0.011665644309989526,193
0,5.613784408569336,0.07314263560633838,0.08578848838806152,0.003553966819991328,0.49816568848070625,0.738105348394507,3,314,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 314}",0.9321756637724928,0.938922283203144,0.9115099069798958,0.9119164464577828,0.9264260340138031,0.9241900668854237,0.010929187690817898,138
