dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6692594528198242,0.03859244937007909,0.032177972793579104,0.00562097194073725,3.963066389815045,0.10695846277645586,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10695846277645586, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9358151600507206,0.9283135387325647,0.9119454849919176,0.899168529972607,0.9221186514504747,0.9194722730396571,0.012815270379126574,77
0,0.7268610000610352,0.017514699966705162,0.028406524658203126,0.0019733181628243048,3.963066389815045,0.08751328233611146,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.08751328233611146, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9381188837587479,0.9297461064165481,0.9116841381847044,0.9008140469069121,0.9227574992014402,0.9206241348936706,0.013161998121755024,25
0,0.6818641662597656,0.028331345937777263,0.023735475540161134,0.0039274812197521766,3.963066389815045,0.1039498941564189,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.1039498941564189, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9376445877012127,0.9321756637724928,0.9111033675020085,0.8980263476299717,0.9240835922602627,0.9206067117731898,0.0143972564164093,26
0,0.6947913646697998,0.01386256819196142,0.0357020378112793,0.007723167240695555,3.963066389815045,0.09948273504276488,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.09948273504276488, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9367443931430341,0.9301913639399484,0.9096030432383774,0.9017529595106039,0.9243739776016107,0.9205331474867149,0.012984608165486718,30
0,0.7330468177795411,0.009083833728344414,0.03034353256225586,0.002063724222156464,3.963066389815045,0.06978999788110851,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.06978999788110851, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.939067475873818,0.9304914287926745,0.9072412424620805,0.8986845544036938,0.9221186514504748,0.9195206705965484,0.014792651755344157,74
0,0.6991854667663574,0.04711049560984976,0.028220462799072265,0.002377429579976284,3.963066389815045,0.10218742350231168,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10218742350231168, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.935679646891425,0.9310238019184791,0.9111420855475216,0.898365130528211,0.9221960875415008,0.9196813504854277,0.013551537726846058,69
0,0.7846018314361572,0.044546291788192034,0.02755732536315918,0.0008998544521527504,3.963066389815045,0.01884925020519195,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.01884925020519195, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9202263069760238,0.9179516218021314,0.9046180948785705,0.8922428395814581,0.9117325357415957,0.909354279795956,0.010129207271097358,180
0,0.8322001457214355,0.04110104145073163,0.0374504566192627,0.014326744806703422,3.963066389815045,0.029598286241914525,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.029598286241914525, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9293686054727958,0.9229172111391817,0.9078607311902895,0.8933463038785803,0.9198488060322715,0.9146683315426237,0.012743246606903845,155
0,0.7624151229858398,0.03811993818065853,0.028526115417480468,0.0008781360062287941,3.963066389815045,0.014522728891053806,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.014522728891053806, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9146460686664537,0.9169933501756831,0.9025660384663782,0.8928962065994908,0.9067863054273021,0.9067775938670616,0.008679916588106055,191
0,0.7885072231292725,0.020221077331249306,0.02859330177307129,0.0016635622212775743,3.963066389815045,0.042533033076326436,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.042533033076326436, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9329693837055105,0.9250031458411979,0.9099805441821297,0.8951079749494246,0.9196697350717735,0.9165461567500073,0.013066772340245308,128
0,0.7931379318237305,0.06878377630765779,0.030392169952392578,0.006307796903358902,3.963066389815045,0.048867728968948206,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.048867728968948206, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9362410585513642,0.9267260988665292,0.9080059238609635,0.8962453175363708,0.9203860189137653,0.9175208835457986,0.014046879431691204,117
0,0.7913003921508789,0.03876912169844138,0.03072361946105957,0.004951096166584524,3.963066389815045,0.03713490317738959,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.03713490317738959, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9315368160215272,0.924054553726128,0.9100773392959123,0.8945417235337959,0.9197423314071107,0.9159905527968949,0.01277347740156981,139
0,0.7381691455841064,0.038180158266539976,0.02869858741760254,0.007647300904665055,3.963066389815045,0.09287375091519294,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.09287375091519294, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9392997841468963,0.9315368160215272,0.9100579802731559,0.9033500788880179,0.9246740424543369,0.9217837403567868,0.013323523902319048,2
0,0.7817322254180908,0.020346248000008713,0.027194786071777343,0.004209905135840025,3.963066389815045,0.04567533266935893,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.04567533266935893, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9362120200172295,0.9266389832641249,0.9094578505677033,0.8965357028777188,0.9209087125281916,0.9179506538509937,0.013772744869361392,109
0,0.7822229862213135,0.031157196532500674,0.02927875518798828,0.002723474549666626,3.963066389815045,0.03809345096873808,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.03809345096873808, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9336566290133674,0.9226994221331707,0.9092739398515163,0.893196271452217,0.9217798685522355,0.9161212262005014,0.013821882124796027,136
0,0.7881675243377686,0.039919753931448775,0.029349517822265626,0.002439022881777152,3.963066389815045,0.06426960831582484,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.06426960831582484, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9391836300103571,0.9289911045290432,0.9097675949318079,0.8991927287510526,0.9220218563366922,0.9198313829117906,0.014074388198194137,62
0,0.7798742771148681,0.025266637715552147,0.029950857162475586,0.0015508564602320103,3.963066389815045,0.024092422497476264,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.024092422497476264, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.925254813137033,0.9215185217450224,0.9052375836067795,0.8930559185372322,0.9157011354066846,0.9121535944865503,0.01170026728257543,170
0,0.7728103160858154,0.04654800696462653,0.02934422492980957,0.0032077249649345176,3.963066389815045,0.09021969807540396,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.09021969807540396, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9383899100773392,0.9305785443950789,0.9111227265247651,0.901065714202747,0.9227574992014402,0.920782878880274,0.013356248442713934,18
0,0.7827530384063721,0.046127517384514226,0.02744135856628418,0.0009094819332968352,3.963066389815045,0.017455064367977082,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.017455064367977082, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9174047294092594,0.9168771960391441,0.9029048213646176,0.8919621337514883,0.9099611851593731,0.9078220131447765,0.009530114317641503,185
0,0.7014787673950196,0.05143681896124051,0.02942662239074707,0.0036437862538445426,3.963066389815045,0.10868869366005172,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10868869366005172, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.940383889421262,0.9297364269051698,0.9079575263040721,0.9007075722817512,0.9245191702722846,0.9206609170369079,0.014462079657507393,23
0,0.7472080230712891,0.030679018428544137,0.028619050979614258,0.0018807472765970557,3.963066389815045,0.08722447692966574,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.08722447692966574, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9405387616033143,0.9302494410082178,0.9114808684457609,0.9019852677836824,0.9233189108613797,0.921514649940471,0.01359074902672931,6
0,0.7868197441101075,0.032367745546337943,0.028646087646484374,0.0007590566807084433,3.963066389815045,0.029871568153417245,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.029871568153417245, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9287007191876955,0.9216685541713855,0.9058667518463668,0.8925090261443601,0.9188663356273775,0.9135222773954371,0.012848888500652956,160
