dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.982501554489136,0.30144700903619354,0.12630691528320312,0.013475079509068098,0.49816568848070625,0.6872700594236812,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.6872700594236812, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9351569532769985,0.9390093988055482,0.9111904831044129,0.9131941419597139,0.9283328977553212,0.9253767749803989,0.011312881208950033,19
0,9.402696561813354,0.3685880761774284,0.12418146133422851,0.009922278622475031,0.49816568848070625,0.9753571532049581,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.9753571532049581, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9323982925341929,0.9406161976943404,0.9097482359090513,0.9141572533418513,0.9258646223538637,0.9245569203666599,0.011389010491138905,119
0,9.29361367225647,0.19388298404553417,0.1182786464691162,0.0048348757072857445,0.49816568848070625,0.8659969709057025,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.8659969709057025, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9347697728218679,0.939764400693053,0.9104548402396647,0.9133054563405639,0.9273552671061164,0.9251299474402531,0.011551821190851925,43
0,8.833682537078857,0.22639129902208416,0.11927680969238282,0.008293153666912379,0.49816568848070625,0.7993292420985183,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.7993292420985183, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9318175218514969,0.9418454956393802,0.9096998383521601,0.9139055860460165,0.9277424475612471,0.9250021778900601,0.011789412961420585,62
0,7.037260055541992,0.18062794880675506,0.1210489273071289,0.010984235385624276,0.49816568848070625,0.5780093202212182,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.5780093202212182, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9324854081365973,0.9389706807600352,0.9106193919330952,0.9120761583955244,0.9263776364569116,0.9241058551364327,0.011161892609086977,161
0,7.04375958442688,0.07392682897591986,0.11578931808471679,0.006767236774075336,0.49816568848070625,0.5779972601681014,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.5779972601681014, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.930801173156779,0.9383221534976914,0.9105903533989603,0.9113405155307761,0.9266389832641249,0.9235386357696663,0.010930335347228799,193
0,6.554589653015137,0.15024023016878596,0.12541913986206055,0.013283304012291424,0.49816568848070625,0.5290418060840998,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.5290418060840998, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.93207886865871,0.9390384373396832,0.9097385563976731,0.9112824384625063,0.9265615471730987,0.9237399696063342,0.011513221151340867,183
0,9.698763561248779,0.17295275128401402,0.12002577781677246,0.010424431887893262,0.49816568848070625,0.9330880728874675,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.9330880728874675, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9323305359545451,0.9417777390597323,0.9111227265247651,0.9134022514543467,0.9258355838197287,0.9248937673626235,0.011514838680811618,78
0,8.762157726287843,0.23124093443473903,0.12105722427368164,0.00843877910749932,0.49816568848070625,0.8005575058716043,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.8005575058716043, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9313916233508532,0.9408775445015536,0.9120809981512134,0.912869878328542,0.9265034701048291,0.9247447028873982,0.011035617502151067,96
0,9.356826019287109,0.3876065026661189,0.1216972827911377,0.009502040980454264,0.49816568848070625,0.8540362888980227,3,478,"{'model__max_features': 0.49816568848070625, 'model__max_samples': 0.8540362888980227, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9348084908673809,0.9425908180155065,0.9122649088674004,0.9123133064242918,0.9272681515037121,0.9258491351356584,0.012085673092057719,1
