dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.2759193897247314,0.02617457875726919,0.07022681236267089,0.006964571744094021,0.013265947894905367,0.9711008778424264,14,341,"{'model__max_features': 0.013265947894905367, 'model__max_samples': 0.9711008778424264, 'model__min_samples_leaf': 14, 'model__n_estimators': 341}",0.8768282177115699,0.8868174734539401,0.86918140372274,0.8547976498146372,0.8722304498068938,0.8719710389019563,0.010457374967840353,429
0,2.4285020351409914,0.04370778057135242,0.08132991790771485,0.007937196260072114,0.38541711712341353,0.5079831261101071,130,439,"{'model__max_features': 0.38541711712341353, 'model__max_samples': 0.5079831261101071, 'model__min_samples_leaf': 130, 'model__n_estimators': 439}",0.8815518192641635,0.8660839600816951,0.8726853868416722,0.8387103019039599,0.8608860624715664,0.8639835061126113,0.014402147549387812,596
0,1.961357831954956,0.0497781440056978,0.06852431297302246,0.004213818080873136,0.24102622500054569,0.8416317594127292,172,363,"{'model__max_features': 0.24102622500054569, 'model__max_samples': 0.8416317594127292, 'model__min_samples_leaf': 172, 'model__n_estimators': 363}",0.8879402967738189,0.8716690381469544,0.8770218079391352,0.8459796149490373,0.8648740211594119,0.8694969557936716,0.013970934207173514,468
0,0.5003476142883301,0.01019961572327772,0.0361478328704834,0.0059368116088261156,0.03438948672669728,0.954660201039391,164,149,"{'model__max_features': 0.03438948672669728, 'model__max_samples': 0.954660201039391, 'model__min_samples_leaf': 164, 'model__n_estimators': 149}",0.8097008063032978,0.8266689897493974,0.8302165306695318,0.797940199978705,0.8251396269516315,0.8179332307305126,0.012219813256479984,993
0,1.3751910209655762,0.020744018993400795,0.04411525726318359,0.0034676407630418993,0.6625226218316976,0.6558555380447055,134,153,"{'model__max_features': 0.6625226218316976, 'model__max_samples': 0.6558555380447055, 'model__min_samples_leaf': 134, 'model__n_estimators': 153}",0.8840200946656213,0.8687361461993399,0.8783866190434707,0.8370502657025873,0.8630736320430545,0.8662533515308146,0.016321571305665288,551
0,2.0246429443359375,0.04248702616972775,0.0577092170715332,0.0012291907209783588,0.5467107326330003,0.5924272277627636,191,317,"{'model__max_features': 0.5467107326330003, 'model__max_samples': 0.5924272277627636, 'model__min_samples_leaf': 191, 'model__n_estimators': 317}",0.8643029299880942,0.8561914994531076,0.8586210568090523,0.8220034652650735,0.8461732051766027,0.849458431338386,0.01492792634584709,838
0,2.2459566593170166,0.0526500731263316,0.06566219329833985,0.00801847118629517,0.44975468361563226,0.6975751180009072,228,369,"{'model__max_features': 0.44975468361563226, 'model__max_samples': 0.6975751180009072, 'model__min_samples_leaf': 228, 'model__n_estimators': 369}",0.8691717242113618,0.8555526517021421,0.8598793932882267,0.8246750104054749,0.8498707785231002,0.851829911626061,0.014970760002499585,802
0,2.476995611190796,0.05764419441238107,0.06057209968566894,0.005202450560635434,0.7272722685844251,0.6632703844029177,206,314,"{'model__max_features': 0.7272722685844251, 'model__max_samples': 0.6632703844029177, 'model__min_samples_leaf': 206, 'model__n_estimators': 314}",0.8570287771873276,0.8536651469833803,0.8570529759657732,0.8196271452217092,0.8417448287210462,0.8458237748158473,0.014255071781067276,912
0,2.4388425827026365,0.07124251873426107,0.05810565948486328,0.005034385865684325,0.5208347391915636,0.9805860121746746,213,307,"{'model__max_features': 0.5208347391915636, 'model__max_samples': 0.9805860121746746, 'model__min_samples_leaf': 213, 'model__n_estimators': 307}",0.8732177599674769,0.8610312551422404,0.8697912129395707,0.8309957313354822,0.8539361733019717,0.8577944265373484,0.015002235433732754,711
0,5.430189180374145,0.08728408262267086,0.07358903884887695,0.003448352513101201,0.7473203628172708,0.7698460661945399,24,316,"{'model__max_features': 0.7473203628172708, 'model__max_samples': 0.7698460661945399, 'model__min_samples_leaf': 24, 'model__n_estimators': 316}",0.9200665950382825,0.9044825817192748,0.8944062103745003,0.878396298554849,0.907405794155511,0.9009514959684835,0.013936220707132657,94
0,1.947714138031006,0.04455798064789131,0.06226797103881836,0.005304301720278192,0.280935228752871,0.7713480415791243,41,256,"{'model__max_features': 0.280935228752871, 'model__max_samples': 0.7713480415791243, 'model__min_samples_leaf': 41, 'model__n_estimators': 256}",0.9176660762164726,0.8985684002671546,0.892644539303656,0.8745825710718123,0.9060119445170407,0.8978947062752273,0.014340644271401304,112
0,1.1131083965301514,0.036402079851419286,0.03162055015563965,0.005295136994775215,0.802197178557059,0.5372753218398854,71,108,"{'model__max_features': 0.802197178557059, 'model__max_samples': 0.5372753218398854, 'model__min_samples_leaf': 71, 'model__n_estimators': 108}",0.9013851380782298,0.8813630687922874,0.8778494061619769,0.8464345519838159,0.8748729564131602,0.8763810242858942,0.017613904117972687,345
0,1.2456235408782959,0.026904901854243927,0.03824257850646973,0.004608125959910809,0.7722449970518881,0.5993578407670862,216,162,"{'model__max_features': 0.7722449970518881, 'model__max_samples': 0.5993578407670862, 'model__min_samples_leaf': 216, 'model__n_estimators': 162}",0.8600342654702791,0.8469572455982421,0.8498465797446545,0.8148503063565352,0.8380617746416162,0.8419500343622653,0.015257659255243911,944
0,4.226703357696533,0.037632588526519545,0.07664203643798828,0.0035157853377534827,0.8154616129934057,0.8534286719238086,163,388,"{'model__max_features': 0.8154616129934057, 'model__max_samples': 0.8534286719238086, 'model__min_samples_leaf': 163, 'model__n_estimators': 388}",0.8770121284277569,0.8673761748506936,0.873992120877738,0.8339963798627446,0.8583306714677044,0.8621414950973275,0.015463795313310097,628
0,1.1341918468475343,0.023132756356055047,0.033938932418823245,0.003664278020333745,0.6059603688210367,0.9631504392566745,250,140,"{'model__max_features': 0.6059603688210367, 'model__max_samples': 0.9631504392566745, 'model__min_samples_leaf': 250, 'model__n_estimators': 140}",0.8609247805170795,0.8532198894599802,0.8604601639709227,0.8221825362255714,0.84345326247931,0.8480481265305727,0.014399691389627994,861
0,3.647767114639282,0.11964503311239924,0.041576290130615236,0.006963604210151282,0.9149597605841052,0.9250192888948996,12,132,"{'model__max_features': 0.9149597605841052, 'model__max_samples': 0.9250192888948996, 'model__min_samples_leaf': 12, 'model__n_estimators': 132}",0.9223606392349315,0.9274714212426557,0.9065249586200889,0.8999186921044225,0.9129908722207702,0.9138533166845738,0.01006429046972391,45
0,1.2637548923492432,0.03941320546347056,0.06133675575256348,0.004337960485406901,0.06355928672767334,0.6554911608578311,216,392,"{'model__max_features': 0.06355928672767334, 'model__max_samples': 0.6554911608578311, 'model__min_samples_leaf': 216, 'model__n_estimators': 392}",0.85132270522984,0.8534425182216802,0.8597051620834179,0.8312667576540735,0.8478380811336644,0.8487150448645352,0.009540894773260008,848
0,1.263889741897583,0.04058000681087769,0.03546209335327148,0.0035175708997827377,0.7296064487318857,0.8187787356776066,219,134,"{'model__max_features': 0.7296064487318857, 'model__max_samples': 0.8187787356776066, 'model__min_samples_leaf': 219, 'model__n_estimators': 134}",0.861268403171008,0.8549380027296222,0.8551799905140789,0.8219599074638712,0.8423304391594313,0.8471353486076023,0.014015925924676601,877
0,1.47059326171875,0.08769982392568172,0.04866342544555664,0.006432733330114443,0.4722154529470241,0.5597971229691509,206,230,"{'model__max_features': 0.4722154529470241, 'model__max_samples': 0.5597971229691509, 'model__min_samples_leaf': 206, 'model__n_estimators': 230}",0.8609828575853492,0.8507516140585223,0.8561237428734597,0.8215291692075385,0.8459699354376591,0.8470714638325058,0.013730523057635355,880
0,4.701649188995361,0.1978508298926334,0.08065638542175294,0.0024269943532330917,0.7607852878318488,0.7806385987847482,142,458,"{'model__max_features': 0.7607852878318488, 'model__max_samples': 0.7806385987847482, 'model__min_samples_leaf': 142, 'model__n_estimators': 458}",0.8829069508571208,0.8692298012796313,0.8767798201546786,0.8369195922989808,0.8626525732980999,0.8656977475777022,0.01593047219078195,563
0,0.5618441104888916,0.03908471705722232,0.0347686767578125,0.010281098656464958,0.04043454910484181,0.8553314448428937,90,141,"{'model__max_features': 0.04043454910484181, 'model__max_samples': 0.8553314448428937, 'model__min_samples_leaf': 90, 'model__n_estimators': 141}",0.8542846357115893,0.8654063942852165,0.8562592560327555,0.8382553648691814,0.8612926019494536,0.8550996505696393,0.009277073974254113,762
0,2.3237629413604735,0.09159386597510105,0.07338395118713378,0.018391813989408447,0.4393370625292682,0.6008596011676981,96,330,"{'model__max_features': 0.4393370625292682, 'model__max_samples': 0.6008596011676981, 'model__min_samples_leaf': 96, 'model__n_estimators': 330}",0.8972519867197104,0.8776122581332095,0.8791803389764884,0.8502192409327178,0.8771186030529179,0.8762764855630089,0.015032481241436533,347
0,2.714835357666016,0.08940106763339793,0.06619582176208497,0.005722401573332682,0.47537074781188854,0.7816377859881918,132,321,"{'model__max_features': 0.47537074781188854, 'model__max_samples': 0.7816377859881918, 'model__min_samples_leaf': 132, 'model__n_estimators': 321}",0.8900310712315241,0.8731790419219638,0.877922002497314,0.8462796798017636,0.8701687138833232,0.8715161018671775,0.014319898575858962,435
0,1.2702693939208984,0.011881604000395866,0.05795965194702148,0.005758698840074078,0.1393323150744213,0.8022086896389087,143,270,"{'model__max_features': 0.1393323150744213, 'model__max_samples': 0.8022086896389087, 'model__min_samples_leaf': 143, 'model__n_estimators': 270}",0.8919669735071774,0.8745148144921645,0.8753182139365605,0.8566948340447774,0.8718142308176284,0.8740618133596616,0.011216435353094445,383
0,1.9157728195190429,0.05010143983360235,0.06667966842651367,0.006727524538644908,0.20306202167354465,0.9714267852789905,71,286,"{'model__max_features': 0.20306202167354465, 'model__max_samples': 0.9714267852789905, 'model__min_samples_leaf': 71, 'model__n_estimators': 286}",0.9122842678901569,0.8936221699528608,0.8866916398060226,0.8674874892315436,0.9001945581787031,0.8920560250118574,0.014901408799524231,185
0,1.58119797706604,0.052506589667399337,0.042361879348754884,0.004993884616848108,0.6947852382547716,0.9402339195076288,170,144,"{'model__max_features': 0.6947852382547716, 'model__max_samples': 0.9402339195076288, 'model__min_samples_leaf': 170, 'model__n_estimators': 144}",0.8774767449739138,0.869466949308399,0.8746745264299058,0.8397653686441908,0.8616217053363147,0.8646010589385448,0.013539741412276188,585
0,0.9878868103027344,0.07220752793044523,0.05035786628723145,0.011541668342920502,0.2956343902040281,0.5527471299151353,28,127,"{'model__max_features': 0.2956343902040281, 'model__max_samples': 0.5527471299151353, 'model__min_samples_leaf': 28, 'model__n_estimators': 127}",0.9202601852658479,0.9041534783324138,0.8913281257562118,0.8722304498068938,0.9073089990417285,0.899056247640619,0.01626680014326502,102
0,2.1710970401763916,0.13821056574274715,0.0816617488861084,0.011893891063296209,0.21844121877639638,0.7082549739351831,190,430,"{'model__max_features': 0.21844121877639638, 'model__max_samples': 0.7082549739351831, 'model__min_samples_leaf': 190, 'model__n_estimators': 430}",0.8762571265402521,0.8673229375381131,0.8711366650211497,0.83798433855059,0.8586404158318088,0.8622682966963827,0.013436940529581177,626
0,1.6633783817291259,0.09553911784073779,0.05707273483276367,0.005696465447677277,0.3243456966602529,0.5610439773503366,217,330,"{'model__max_features': 0.3243456966602529, 'model__max_samples': 0.5610439773503366, 'model__min_samples_leaf': 217, 'model__n_estimators': 330}",0.8714270503624977,0.8596180464810136,0.8601117015613052,0.8298922670383598,0.8564044487034295,0.8554907028293212,0.013772948951221485,757
0,3.78212685585022,0.1087508363662943,0.05535664558410645,0.006498123904576774,0.9068285347173125,0.6360661246923176,27,220,"{'model__max_features': 0.9068285347173125, 'model__max_samples': 0.6360661246923176, 'model__min_samples_leaf': 27, 'model__n_estimators': 220}",0.9161657519528414,0.8963033946046404,0.8904956877776811,0.8751488224874409,0.9026337950460261,0.8961494903737259,0.013533027426737686,125
0,3.968469524383545,0.08463115103750479,0.06429119110107422,0.0039238420875560434,0.8180149479077272,0.9303652916281717,103,297,"{'model__max_features': 0.8180149479077272, 'model__max_samples': 0.9303652916281717, 'model__min_samples_leaf': 103, 'model__n_estimators': 297}",0.895306404932679,0.8766927045522741,0.8739243642980903,0.8447745157824432,0.8728209000009679,0.872703777913291,0.016176139933794735,416
0,2.3611152172088623,0.05669990847684242,0.06774077415466309,0.006294295593663638,0.5107477918302632,0.7087055015743895,165,324,"{'model__max_features': 0.5107477918302632, 'model__max_samples': 0.7087055015743895, 'model__min_samples_leaf': 165, 'model__n_estimators': 324}",0.8777477712925053,0.8631607476454588,0.8718577886188306,0.8342964447154708,0.8560075887369206,0.8606140682018373,0.015101705636345105,658
0,1.6601120471954345,0.05250026830269755,0.07156744003295898,0.00420987237426227,0.11986624746831546,0.668807585701814,207,414,"{'model__max_features': 0.11986624746831546, 'model__max_samples': 0.668807585701814, 'model__min_samples_leaf': 207, 'model__n_estimators': 414}",0.8592889430941526,0.8623960662465759,0.8646804309318465,0.8327767614290831,0.8605376000619488,0.8559359603527212,0.011721474394729732,747
0,1.5264053821563721,0.02830913267072033,0.053985071182250974,0.004351453890972814,0.3232036088178232,0.7593953108716831,233,279,"{'model__max_features': 0.3232036088178232, 'model__max_samples': 0.7593953108716831, 'model__min_samples_leaf': 233, 'model__n_estimators': 279}",0.865570945978647,0.8632285042251067,0.8633736968957807,0.8313151552109649,0.8558817550890031,0.8558740114799006,0.012708279700660957,750
0,3.6019832134246825,0.07711524382599727,0.08382339477539062,0.002656038917212525,0.3636302387496916,0.9858910413604803,52,367,"{'model__max_features': 0.3636302387496916, 'model__max_samples': 0.9858910413604803, 'model__min_samples_leaf': 52, 'model__n_estimators': 367}",0.9173853703865028,0.8966905750597709,0.8914829979382641,0.8727531434213202,0.9033307198652611,0.8963285613342237,0.014641245164860294,123
0,1.1207270622253418,0.012689310889738847,0.0455289363861084,0.005627469399999574,0.2517830440430683,0.7486242529461927,113,200,"{'model__max_features': 0.2517830440430683, 'model__max_samples': 0.7486242529461927, 'model__min_samples_leaf': 113, 'model__n_estimators': 200}",0.899604107984629,0.8820164358103204,0.8821616284809942,0.8549718810194461,0.882955348414012,0.8803418803418804,0.014336081152477661,296
0,0.5390008926391602,0.014682616091388727,0.030756616592407228,0.002551311213164832,0.2848412095369732,0.5184434736772664,113,101,"{'model__max_features': 0.2848412095369732, 'model__max_samples': 0.5184434736772664, 'model__min_samples_leaf': 113, 'model__n_estimators': 101}",0.891986332529934,0.8731596828992073,0.8778929639631791,0.847315387519238,0.8695685841778706,0.8719845902178858,0.014496662137290143,428
0,1.7899742126464844,0.04604455429063563,0.06049480438232422,0.005910610790225438,0.5026795205498382,0.5257393756249946,229,323,"{'model__max_features': 0.5026795205498382, 'model__max_samples': 0.5257393756249946, 'model__min_samples_leaf': 229, 'model__n_estimators': 323}",0.8629284393723805,0.8523245346574905,0.8519083156682251,0.8222309337824627,0.8456021140052851,0.8469988674971688,0.01357658376019179,881
0,1.5883665084838867,0.030093223966242026,0.04370894432067871,0.006357315644855909,0.9082659777007678,0.6197809453334862,130,152,"{'model__max_features': 0.9082659777007678, 'model__max_samples': 0.6197809453334862, 'model__min_samples_leaf': 130, 'model__n_estimators': 152}",0.8795094423633496,0.8662533515308146,0.8737598126046597,0.8334398079584943,0.8568448664711406,0.8619614561856916,0.01615683945972609,636
0,2.9608906269073487,0.05701460910773663,0.07099947929382325,0.003089202450769912,0.4894532708248027,0.9928252270553004,160,346,"{'model__max_features': 0.4894532708248027, 'model__max_samples': 0.9928252270553004, 'model__min_samples_leaf': 160, 'model__n_estimators': 346}",0.888637221593054,0.8714560888966325,0.8790641848399493,0.842359477693566,0.8673132580267349,0.8697660462099874,0.015508507693007318,463
0,5.295760726928711,0.11227567743230035,0.09419355392456055,0.006854831416442774,0.6721358752703311,0.8808098076643588,123,500,"{'model__max_features': 0.6721358752703311, 'model__max_samples': 0.8808098076643588, 'model__min_samples_leaf': 123, 'model__n_estimators': 500}",0.8913281257562118,0.8747084047197297,0.8751149441976168,0.8441985848554364,0.8679327467549439,0.8706565612567878,0.01530393330777436,447
0,1.9500535011291504,0.02879746530345383,0.0434910774230957,0.004423475678000694,0.7282166203955109,0.6838915663596266,116,197,"{'model__max_features': 0.7282166203955109, 'model__max_samples': 0.6838915663596266, 'model__min_samples_leaf': 116, 'model__n_estimators': 197}",0.8916620688987619,0.8704010221564016,0.8764168384779937,0.8416238348288178,0.8659774854565342,0.8692162499637017,0.016302747721012645,477
0,1.856920099258423,0.027335011759253253,0.0490684986114502,0.0038605177924161695,0.6335300772311839,0.7678873420373793,240,243,"{'model__max_features': 0.6335300772311839, 'model__max_samples': 0.7678873420373793, 'model__min_samples_leaf': 240, 'model__n_estimators': 243}",0.8654354328193513,0.8520777071173447,0.8537377433187173,0.8168055676549447,0.8431289988481382,0.8462370899516992,0.016339055748017462,901
0,5.36938705444336,0.0778409762806624,0.09230499267578125,0.0031161707537719473,0.8353026602867424,0.6603900324858679,70,448,"{'model__max_features': 0.8353026602867424, 'model__max_samples': 0.6603900324858679, 'model__min_samples_leaf': 70, 'model__n_estimators': 448}",0.9057699567325841,0.8810968822293851,0.8780768746793662,0.8500740482620437,0.8805741886149587,0.8791183901036674,0.017669172768212674,312
0,4.209246444702148,0.0792904657338318,0.07799406051635742,0.004672950115183387,0.8583589464549151,0.6629794526009424,164,445,"{'model__max_features': 0.8583589464549151, 'model__max_samples': 0.6629794526009424, 'model__min_samples_leaf': 164, 'model__n_estimators': 445}",0.8665098585823386,0.8554316578099138,0.8629332791280696,0.8277143769782501,0.8449584264986304,0.8515095197994406,0.014000151804106449,804
0,2.279631423950195,0.03188663945264295,0.0596066951751709,0.0045553690516213175,0.5120935462062227,0.613247887598969,96,298,"{'model__max_features': 0.5120935462062227, 'model__max_samples': 0.613247887598969, 'model__min_samples_leaf': 96, 'model__n_estimators': 298}",0.8954709566261095,0.8760054592444173,0.878764119987223,0.8484478903504951,0.8753666114934517,0.8748110075403395,0.015094435748552348,373
0,0.7003430366516114,0.013380477959117136,0.039023637771606445,0.0029092202553946483,0.17436725463856242,0.845468869051233,128,138,"{'model__max_features': 0.17436725463856242, 'model__max_samples': 0.845468869051233, 'model__min_samples_leaf': 128, 'model__n_estimators': 138}",0.8944546079313916,0.8764023192109263,0.876721743086409,0.8581951583084086,0.876208728983361,0.8763965115040993,0.011467564487007273,343
0,2.044891691207886,0.048202108276303834,0.05044212341308594,0.0022250834037488795,0.9367300520067458,0.5687604720729966,220,250,"{'model__max_features': 0.9367300520067458, 'model__max_samples': 0.5687604720729966, 'model__min_samples_leaf': 220, 'model__n_estimators': 250}",0.8542555971774545,0.8465894241658681,0.8461635256652245,0.8129676413934624,0.8358548460473715,0.8391662068898761,0.01434633241438691,963
0,6.363159084320069,0.12693383064299169,0.09994111061096192,0.017288494476383212,0.5414484323795921,0.847892199672541,7,351,"{'model__max_features': 0.5414484323795921, 'model__max_samples': 0.847892199672541, 'model__min_samples_leaf': 7, 'model__n_estimators': 351}",0.9297945039734394,0.9350214401177029,0.9088867593963857,0.9063555671709693,0.9231446796565709,0.9206405900630136,0.011305643433555635,23
0,0.7438477039337158,0.010674814299674346,0.039539766311645505,0.004004515410718572,0.17495575214100909,0.9910841716647179,244,159,"{'model__max_features': 0.17495575214100909, 'model__max_samples': 0.9910841716647179, 'model__min_samples_leaf': 244, 'model__n_estimators': 159}",0.8716399996128196,0.8681069779597526,0.8706817279863712,0.8422626825797833,0.8618540136093931,0.862909080349624,0.010872424280975018,614
0,0.8734274864196777,0.02193354904446806,0.04006667137145996,0.0008973691888537207,0.2608299140012342,0.9981268498789622,140,136,"{'model__max_features': 0.2608299140012342, 'model__max_samples': 0.9981268498789622, 'model__min_samples_leaf': 140, 'model__n_estimators': 136}",0.8951902507961398,0.878870594612384,0.8765281528588438,0.853181171414467,0.8781930288159053,0.876392639699548,0.0134277508781234,344
0,1.6218559265136718,0.06063802542932324,0.04291810989379883,0.007646567074843663,0.8826364605529965,0.5943535541706897,233,198,"{'model__max_features': 0.8826364605529965, 'model__max_samples': 0.5943535541706897, 'model__min_samples_leaf': 233, 'model__n_estimators': 198}",0.8546524571439634,0.8395766181723147,0.8515646930142966,0.8071744538335704,0.8329364733668244,0.837180939106194,0.016948688710632834,971
0,2.693341684341431,0.05354364139954818,0.05303034782409668,0.0019001506443408083,0.7003581296149414,0.923330571119153,148,251,"{'model__max_features': 0.7003581296149414, 'model__max_samples': 0.923330571119153, 'model__min_samples_leaf': 148, 'model__n_estimators': 251}",0.8890631200936977,0.8701977524174579,0.8769250128253526,0.8387974175063643,0.8642787312096486,0.8678524068105042,0.016701321772017916,514
0,1.398041343688965,0.019786117564432486,0.039850616455078126,0.004541409217408946,0.4045087226140629,0.9438850493804799,116,174,"{'model__max_features': 0.4045087226140629, 'model__max_samples': 0.9438850493804799, 'model__min_samples_leaf': 116, 'model__n_estimators': 174}",0.9003300713379989,0.8793545701812973,0.8781252722362575,0.8558527165548683,0.8808839329790632,0.8789093126578971,0.014107924194204,316
0,6.168946361541748,0.1516312319795216,0.07919678688049317,0.0052885939945680836,0.9356350585859533,0.8926703255569718,104,439,"{'model__max_features': 0.9356350585859533, 'model__max_samples': 0.8926703255569718, 'model__min_samples_leaf': 104, 'model__n_estimators': 439}",0.8937334843337108,0.8753327332036279,0.8729951312057769,0.8439904753608037,0.8692636795694554,0.871063100734675,0.015950384050877602,442
0,1.3843728065490724,0.02032981299355662,0.04041285514831543,0.003988530421829206,0.5806870407498332,0.6861413832808716,217,198,"{'model__max_features': 0.5806870407498332, 'model__max_samples': 0.6861413832808716, 'model__min_samples_leaf': 217, 'model__n_estimators': 198}",0.8657693759619016,0.850959723553155,0.8573191625286756,0.8200482039666638,0.8432451529846773,0.8474683237990146,0.01558111388532451,872
0,5.038675117492676,0.09765168188251892,0.08189358711242675,0.006176389759786123,0.9736638630914806,0.6419604873687328,110,437,"{'model__max_features': 0.9736638630914806, 'model__max_samples': 0.6419604873687328, 'model__min_samples_leaf': 110, 'model__n_estimators': 437}",0.88681747345394,0.8701493548605667,0.8736726970022554,0.8378633446583617,0.8645158792384161,0.866603749842708,0.01613385288726214,547
0,1.814395809173584,0.03190969228240152,0.05930871963500976,0.0039331508471257505,0.485614267972473,0.7242120714931237,189,268,"{'model__max_features': 0.485614267972473, 'model__max_samples': 0.7242120714931237, 'model__min_samples_leaf': 189, 'model__n_estimators': 268}",0.8659097288768862,0.8577111827394952,0.8661613961727213,0.8292050217305031,0.8501418048416917,0.8538258268722595,0.01366044663976273,778
0,1.5669004917144775,0.051221758594561795,0.07104344367980957,0.0014957055159813429,0.1759260767520927,0.5090376818077604,142,376,"{'model__max_features': 0.1759260767520927, 'model__max_samples': 0.5090376818077604, 'model__min_samples_leaf': 142, 'model__n_estimators': 376}",0.8725692327051331,0.8663937044457996,0.8726466687961592,0.8435500575930928,0.8631801066682153,0.8636679540416801,0.010698107760984465,603
0,1.1991486072540283,0.013736430195017359,0.05411496162414551,0.006560146396507859,0.1788235303986196,0.6832343922914299,136,234,"{'model__max_features': 0.1788235303986196, 'model__max_samples': 0.6832343922914299, 'model__min_samples_leaf': 136, 'model__n_estimators': 234}",0.8885210674565148,0.8761022543582,0.877408988394266,0.8485640444870343,0.8717271152152238,0.8724646939822478,0.013170194308340122,418
0,4.086072587966919,0.09508405226839883,0.08025827407836914,0.004511489342040879,0.720940203312205,0.6540303959261946,176,470,"{'model__max_features': 0.720940203312205, 'model__max_samples': 0.6540303959261946, 'model__min_samples_leaf': 176, 'model__n_estimators': 470}",0.8673132580267348,0.8563608909022272,0.8610844924548208,0.825778474702597,0.8448132338279564,0.8510700699828672,0.014635131647964993,809
