dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,params_str
0,0.09731745719909668,0.007617041978562168,0.019892454147338867,0.009945568281472106,gini,17,3,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}",0.8724046810117027,0.9194180677759387,0.8547734510361917,0.8710059916175432,0.8414157253341852,0.8718035833551123,0.02638781506503972,5,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}"
0,0.08553190231323242,0.008819445474754103,0.016520023345947266,0.0026952464693317155,gini,17,22,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}",0.8560366272710553,0.8580741644161803,0.8598697137768485,0.8491496549254194,0.8504176709159721,0.8547095662610952,0.0042199932172400385,99,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}"
0,0.08074078559875489,0.009325168798834311,0.01433095932006836,0.005675829698826088,gini,17,53,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}",0.8764797553019523,0.8728547782907918,0.845708588630446,0.8349401322221253,0.8364017384402435,0.8532769985771118,0.017888282643551443,122,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}"
0,0.09789772033691406,0.013789202525999406,0.019423294067382812,0.00343316726300521,gini,17,2,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}",0.8524019707485165,0.9121826330206853,0.8577644200520758,0.8652079643019619,0.8529198246072538,0.8680953625460986,0.02251813650007542,32,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}"
0,0.0841796875,0.004585225218957082,0.016635322570800783,0.0035912873033616005,gini,17,24,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}",0.8574353166652147,0.8622508735759018,0.8551509519799441,0.8268383811985172,0.8527891512036474,0.850892934924645,0.012427014360884876,177,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}"
0,0.07542405128479004,0.006560549524941854,0.01441035270690918,0.0035883655813875293,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8725159953925526,0.8732758370357464,0.8561963392087968,0.8259769046858515,0.8268577402212736,0.8509645633088443,0.020953045802829855,175,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.08212413787841796,0.00731573441176117,0.014163637161254882,0.0038174443623412986,gini,17,30,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 30, 'model__min_samples_split': 58}",0.8721626932272459,0.8686345113298681,0.8350659658700428,0.8391265208932253,0.8600052269361442,0.8549989836513052,0.015197653010789855,96,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 30, 'model__min_samples_split': 58}"
0,0.08322815895080567,0.01074677623990822,0.013753366470336915,0.004479939640092827,gini,17,38,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 38, 'model__min_samples_split': 58}",0.8689055376484596,0.8696653792916533,0.8318475283367694,0.8348433371083428,0.847460580189912,0.8505444725150273,0.016176214361409796,183,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 38, 'model__min_samples_split': 58}"
0,0.09346280097961426,0.004970505969743598,0.01640453338623047,0.0027880688930378176,gini,17,2,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}",0.8528278692491602,0.9167658816582939,0.8625218998944932,0.8650724511426664,0.8529198246072538,0.8700215853103735,0.023890845705205697,16,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}"
0,0.08055062294006347,0.01317042554048368,0.016773271560668945,0.006580041909821878,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.8813388700138416,0.8661710756840995,0.8481284664750124,0.844111469253032,0.8448422723620912,0.8569184307576153,0.014622480147127782,76,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
0,0.08613481521606445,0.007615398140061419,0.019326448440551758,0.0010733290807106801,gini,17,21,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}",0.8538393781881891,0.8725547134380656,0.8656822603594971,0.8499143363243024,0.8580160873479108,0.8600013551315928,0.008167235583986972,52,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}"
0,0.0824770450592041,0.006840340119460745,0.01693878173828125,0.003435595552060925,gini,17,33,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 33, 'model__min_samples_split': 58}",0.8811549592976546,0.8659532866780886,0.8361791096785434,0.832413779752398,0.8428337737511011,0.8517069818315572,0.01877347522613099,158,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 33, 'model__min_samples_split': 58}"
0,0.0893467903137207,0.004684947820904307,0.016390466690063478,0.004006619043695883,gini,17,12,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 12, 'model__min_samples_split': 58}",0.8748100395892016,0.8932398292534194,0.852421329771273,0.8693846734616837,0.8556784853500595,0.8691068714851274,0.014654226745106193,18,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 12, 'model__min_samples_split': 58}"
0,0.07326359748840332,0.009396974249655925,0.019012260437011718,0.0030290623071783317,gini,17,58,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}",0.8809807280928459,0.8652176438133403,0.846768495126366,0.8476202921276534,0.8414060458228068,0.8563986409966026,0.014673996354649005,88,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}"
0,0.08043107986450196,0.004440703127085702,0.016286754608154298,0.0038798308977869736,gini,17,22,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}",0.8560366272710553,0.8608860624715665,0.8593373406510438,0.8491496549254194,0.8484382108391169,0.8547695792316403,0.005129346883816159,98,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}"
0,0.07654929161071777,0.01171773297878059,0.017312335968017577,0.0058551541138621216,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8727337843985636,0.8732758370357464,0.8561963392087968,0.8320362788086457,0.8268577402212736,0.8522199959346054,0.019649945136533706,148,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.07965087890625,0.0011693636986823777,0.01941542625427246,0.006919209515743626,gini,17,25,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}",0.8601213810726833,0.8634317739640504,0.8519034759125359,0.8232472824771806,0.8611425695230904,0.851969296589908,0.014879195087953991,153,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}"
0,0.07952995300292968,0.007200765251823621,0.016957426071166994,0.00501807100377738,gini,17,49,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 49, 'model__min_samples_split': 58}",0.8704445799576037,0.8727628229326985,0.8511339547579638,0.8398137662010822,0.8315329442169759,0.8531376136132648,0.016327775251210198,123,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 49, 'model__min_samples_split': 58}"
0,0.07978544235229493,0.005984661053027152,0.013521718978881835,0.0029808287153337146,gini,17,27,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 27, 'model__min_samples_split': 58}",0.861960488234554,0.8662727105535712,0.85143401961069,0.8279854032968416,0.8654547918421077,0.8546214827075529,0.014329084734326876,100,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 27, 'model__min_samples_split': 58}"
0,0.0820350170135498,0.00473400735584961,0.01741175651550293,0.004166409212291814,gini,17,59,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 59, 'model__min_samples_split': 58}",0.8802886430293,0.8626767720765455,0.8470008033994444,0.8468798095072161,0.8450358625896566,0.8563763781204325,0.01355127216428191,89,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 59, 'model__min_samples_split': 58}"
0,0.07424836158752442,0.007885594176175367,0.018556547164916993,0.006821045103649004,gini,17,42,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 42, 'model__min_samples_split': 58}",0.8763394023869675,0.8735420235986489,0.8412705326635112,0.8332607369979963,0.8221873759812605,0.8493200143256769,0.0217973744807596,196,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 42, 'model__min_samples_split': 58}"
0,0.08654999732971191,0.004997967205412248,0.015883874893188477,0.0048431461929254235,gini,17,28,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}",0.8635963256574807,0.8662339925080582,0.8520486685832099,0.8300761777545471,0.8591292311564113,0.8542168791319416,0.012992234860934175,105,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}"
0,0.07268085479736328,0.005754942938230356,0.01693692207336426,0.00667682430571672,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.8804241561885956,0.8661710756840995,0.8481284664750124,0.8419335791929223,0.843816244155995,0.856094704339325,0.014887675992983422,90,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
0,0.09328465461730957,0.006863971730357677,0.012743997573852538,0.002846378973979567,gini,17,16,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 16, 'model__min_samples_split': 58}",0.8531956906815346,0.8909603043238378,0.8425143498756182,0.8579144524784389,0.8424127150061466,0.8573995024731152,0.017835000389017867,67,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 16, 'model__min_samples_split': 58}"
0,0.08915400505065918,0.004721050592898026,0.014831066131591797,0.0037248689443717662,gini,17,15,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}",0.8582532353766781,0.8909264260340137,0.8429354086205729,0.8581080427060042,0.8467007385467182,0.8593847702567974,0.016907114551299833,53,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}"
0,0.07877707481384277,0.01010013842011856,0.017719125747680663,0.005516164252224323,gini,17,47,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 47, 'model__min_samples_split': 58}",0.8751488224874409,0.8713931720726737,0.8492319307721347,0.8377278314990658,0.829930985083873,0.8526865483830376,0.017933236085668828,133,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 47, 'model__min_samples_split': 58}"
0,0.08223800659179688,0.006828439594713009,0.014823627471923829,0.0036405265876540745,gini,17,51,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}",0.8737452933375924,0.87180455130625,0.8474460609228447,0.8358209677575476,0.8356273775299823,0.8528888501708434,0.016802916256503073,125,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}"
0,0.07941131591796875,0.0044883379091096,0.015656185150146485,0.005253470311547759,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8745244940035428,0.8697912129395708,0.8561963392087968,0.8260543407768774,0.8295438046287424,0.8512220383115061,0.020079448059459933,168,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.07749285697937011,0.01024510265058135,0.019383001327514648,0.005833779565762284,gini,17,55,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 55, 'model__min_samples_split': 58}",0.8814840626845157,0.8674826494758545,0.8513807822981097,0.8372148173960178,0.8393539894106146,0.8553832602530225,0.016915654149340518,93,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 55, 'model__min_samples_split': 58}"
0,0.08849492073059081,0.01402878520291836,0.017084932327270506,0.0011906074958894048,gini,17,52,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}",0.8722546485853395,0.8730822468081811,0.84691368779704,0.8384150768069228,0.8368760344977786,0.8535083388990525,0.016015564499104334,116,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}"
0,0.08849072456359863,0.010680472228842717,0.01633486747741699,0.004492697626258714,gini,17,57,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 57, 'model__min_samples_split': 58}",0.880985567848535,0.8685038379262615,0.8470685599790923,0.8462506412676288,0.8411640580383501,0.8567945330119734,0.015312700222321077,77,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 57, 'model__min_samples_split': 58}"
0,0.09972982406616211,0.006065785348346824,0.01721482276916504,0.00752645647931823,gini,17,3,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}",0.8678795094423635,0.9206522054766675,0.8568545459825188,0.8703623041108886,0.8414157253341852,0.8714328580693247,0.026645344705545276,9,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}"
0,0.08202452659606933,0.009315347166863011,0.020827293395996094,0.00772160962033349,gini,17,37,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 37, 'model__min_samples_split': 58}",0.8706817279863712,0.8685038379262615,0.8335656416064117,0.8359032436042628,0.8496820280512241,0.8516672958349062,0.015653333806879596,160,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 37, 'model__min_samples_split': 58}"
0,0.08222527503967285,0.004974006849452305,0.01685757637023926,0.0017192153250919129,gini,17,51,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}",0.8737452933375924,0.87180455130625,0.8473976633659532,0.8358209677575476,0.8356273775299823,0.8528791706594652,0.016806062494699008,126,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}"
0,0.10687294006347656,0.012207546369107333,0.020860862731933594,0.000620761135802901,gini,17,7,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 7, 'model__min_samples_split': 58}",0.8517486037304836,0.9044874214749641,0.8553009844063071,0.8699073670761099,0.8547153739679221,0.8672319501311574,0.0196665942075359,36,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 7, 'model__min_samples_split': 58}"
0,0.08527522087097168,0.009465870226260985,0.020694828033447264,0.007099454662290007,gini,17,21,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}",0.8538393781881891,0.8756666763461781,0.8654935098876209,0.8499966121710176,0.8557752804638422,0.8601542914113696,0.00928841917386978,50,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}"
0,0.09397597312927246,0.004540561767827322,0.021239233016967774,0.004926363347778802,gini,17,9,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 9, 'model__min_samples_split': 58}",0.8651160089438684,0.9036646630078113,0.8500595289949763,0.8720707378691523,0.8618249750752582,0.8705471827782134,0.018024467985752538,13,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 9, 'model__min_samples_split': 58}"
0,0.07866024971008301,0.00522023216093202,0.01744227409362793,0.0035199139473400267,gini,17,39,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}",0.8765329926145329,0.8694766288197772,0.8376503954080396,0.8349352924664364,0.8528956258288081,0.8542981870275188,0.016606080237302312,103,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}"
0,0.10588798522949219,0.008794054022697277,0.018845748901367188,0.006818637585494761,gini,17,18,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 18, 'model__min_samples_split': 58}",0.8536457879606237,0.891700786944275,0.8374568051804744,0.8550831954002962,0.8542459176660762,0.8584264986303491,0.01787968922758186,61,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 18, 'model__min_samples_split': 58}"
0,0.09690027236938477,0.00974496802369396,0.023582267761230468,0.0021864365988477634,gini,17,4,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 58}",0.8609586588069035,0.916296425356448,0.8558914346003813,0.8750617068850365,0.8485059674187647,0.8713428386135067,0.02409462473031719,10,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 58}"
0,0.08243889808654785,0.01076592113066405,0.019620323181152345,0.0021787659775230985,gini,17,25,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}",0.8608037866248511,0.8634317739640504,0.8520293095604533,0.8264076429421843,0.8569271423178558,0.851919931081879,0.01332220995171801,155,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}"
0,0.08101611137390137,0.011778397202525876,0.0174285888671875,0.005177573921767801,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.8813388700138416,0.8661710756840995,0.8481284664750124,0.8419335791929223,0.8470395214449575,0.8569223025621667,0.014706266109120366,75,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
