dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.40710673332214353,0.01125725826691738,0.039948225021362305,0.012606498898537993,0.0074593432857265485,0.10507143064099161,11,7,"{'model__alpha': 0.0074593432857265485, 'model__eta': 0.10507143064099161, 'model__max_depth': 11, 'model__min_child_weight': 7}",0.9368992653250864,0.9201537106406869,0.9055763665050189,0.8907570345848942,0.9198633252993388,0.9146499404710051,0.015528709026253232,116
0,0.4227713108062744,0.015091573614288752,0.025144100189208984,0.007906170505454443,0.09846738873614563,0.025601864044243652,19,10,"{'model__alpha': 0.09846738873614563, 'model__eta': 0.025601864044243652, 'model__max_depth': 19, 'model__min_child_weight': 10}",0.9319143169652796,0.8986313170911133,0.8950353786140876,0.8661517166613429,0.9028467442963479,0.8989158947256343,0.020942675104217854,748
0,0.4330167293548584,0.013712656617459861,0.025449085235595702,0.005494381032603105,0.019780827689353773,0.04337086111390219,8,2,"{'model__alpha': 0.019780827689353773, 'model__eta': 0.04337086111390219, 'model__max_depth': 8, 'model__min_child_weight': 2}",0.9366475980292516,0.9175983196368247,0.9029338598987524,0.8874514814492163,0.9192922341280212,0.9127846986284132,0.01657569214019104,250
0,0.44213247299194336,0.025221871314584532,0.02801198959350586,0.009582854537428695,0.00012674255898937226,0.10699098521619943,12,5,"{'model__alpha': 0.00012674255898937226, 'model__eta': 0.10699098521619943, 'model__max_depth': 12, 'model__min_child_weight': 5}",0.936086186369312,0.9217217914839659,0.909225542294625,0.8912700486879422,0.9156817763839281,0.9147970690439546,0.014741259115775321,106
0,0.16171050071716309,0.010563024227656467,0.01833372116088867,0.003403843621491687,0.00010090061869151566,0.10922115592912175,1,11,"{'model__alpha': 0.00010090061869151566, 'model__eta': 0.10922115592912175, 'model__max_depth': 1, 'model__min_child_weight': 11}",0.9077300577866829,0.8842040053818083,0.8882694001606798,0.8569029435394101,0.8964485872753143,0.886710998828779,0.01693431580677788,910
0,0.42046756744384767,0.005619138194058506,0.016486167907714844,0.002726478461342058,0.114357802784334,0.01070663052197174,17,9,"{'model__alpha': 0.114357802784334, 'model__eta': 0.01070663052197174, 'model__max_depth': 17, 'model__min_child_weight': 9}",0.920961949840772,0.8958048997686596,0.8823213404187357,0.8665243778494062,0.8902149819477112,0.8911655099650568,0.017864265993505938,857
0,0.3632108211517334,0.016069423989368063,0.021286964416503906,0.004982567788612348,0.00017113085338473904,0.10737555188414592,15,14,"{'model__alpha': 0.00017113085338473904, 'model__eta': 0.10737555188414592, 'model__max_depth': 15, 'model__min_child_weight': 14}",0.9368702267909516,0.9154301090880932,0.9011818683392863,0.8876111933869578,0.9086350921005508,0.9099456979411679,0.016323979355865763,382
0,0.24693636894226073,0.031159270118262104,0.016741847991943358,0.004414538554231196,0.12357483710912165,0.04824619912671628,3,4,"{'model__alpha': 0.12357483710912165, 'model__eta': 0.04824619912671628, 'model__max_depth': 3, 'model__min_child_weight': 4}",0.9212087773809179,0.9000929233092314,0.8950595773925333,0.8745002952250971,0.9053488979876296,0.8992420942590819,0.015167084070471766,741
0,0.30968661308288575,0.018439234144192646,0.016450023651123045,0.002782273318590476,0.10907475835157694,0.027052412368729156,7,17,"{'model__alpha': 0.10907475835157694, 'model__eta': 0.027052412368729156, 'model__max_depth': 7, 'model__min_child_weight': 17}",0.920850635459922,0.8907763936076507,0.8955677517398922,0.8634317739640504,0.8960517273088056,0.8933356564160642,0.018276900033864462,832
0,0.3246488094329834,0.04565405724243308,0.020278120040893556,0.004036192162204301,5.5517216852447255,0.10656320330745593,18,8,"{'model__alpha': 5.5517216852447255, 'model__eta': 0.10656320330745593, 'model__max_depth': 18, 'model__min_child_weight': 8}",0.9385544617707698,0.9141233750520273,0.9019175112040345,0.8891115176505889,0.9196116580035041,0.9126637047361849,0.016678861974397753,261
