dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.069898843765259,0.30300142049369155,0.11974668502807617,0.020231179773634193,0.3745407443072436,0.738105348394507,3,478,"{'model__max_features': 0.3745407443072436, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9330468197965366,0.939870875318214,0.910687148512743,0.9091674652263553,0.9275004597767905,0.9240545537261278,0.012191833926314757,77
0,13.130258274078368,0.5724566116930565,0.10755815505981445,0.011192657151646872,0.9507143556956098,0.738105348394507,3,478,"{'model__max_features': 0.9507143556956098, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9310625199639921,0.9405581206260708,0.9088577208622509,0.9139878618927315,0.9233769879296493,0.9235686422549388,0.011428384578692736,116
0,10.946996259689332,0.6195272216463273,0.10562272071838379,0.006221453389524854,0.7319942098174633,0.738105348394507,3,478,"{'model__max_features': 0.7319942098174633, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9317981628287404,0.9398418367840792,0.9108710592289302,0.9132812575621182,0.9259517379562681,0.9243488108720271,0.010974849405295504,54
0,8.838960313796997,0.392098772287347,0.10869159698486328,0.006002441211677899,0.5986588855385524,0.738105348394507,3,478,"{'model__max_features': 0.5986588855385524, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.932988742728267,0.9409743396153363,0.9114324708888695,0.9133974116986575,0.9255355189670025,0.9248656967796265,0.011295078855726254,20
0,3.1999993324279785,0.09362092431863552,0.11457061767578125,0.0024343003624412965,0.15601948442379607,0.738105348394507,3,478,"{'model__max_features': 0.15601948442379607, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9313722643280967,0.9346826572194635,0.9075413073148066,0.9050246343564577,0.9232414747703536,0.9203724675978355,0.0121177796372429,168
0,3.3739210605621337,0.08001356126909738,0.12295746803283691,0.01276767725835488,0.15599536434168232,0.738105348394507,3,478,"{'model__max_features': 0.15599536434168232, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9319433554994143,0.9356022108003987,0.9066120742224932,0.9045600178103009,0.9237254503392669,0.9204886217343748,0.012778008869315675,167
0,2.264476442337036,0.07546154523205677,0.11321072578430176,0.005102623417793143,0.05808455408458729,0.738105348394507,3,478,"{'model__max_features': 0.05808455408458729, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9164270987600546,0.9242287849309366,0.8915023569610206,0.8939996708966131,0.9059151494032581,0.9064146121903767,0.012604366102008121,190
0,12.64458155632019,0.8299602184341729,0.1082385540008545,0.005664307286024884,0.8661762795987894,0.738105348394507,3,478,"{'model__max_features': 0.8661762795987894, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9276359729360861,0.9415938283435452,0.9110549699451171,0.9145202350185363,0.9232608337931101,0.923613168007279,0.01077033902835131,112
0,9.09775505065918,0.5786685792594485,0.11029748916625977,0.005863128974283043,0.6011154106281971,0.738105348394507,3,478,"{'model__max_features': 0.6011154106281971, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9322337408407624,0.9411776093542797,0.9115002274685174,0.9143992411263081,0.9262130847634811,0.9251047807106698,0.011046073308897321,10
0,10.611291122436523,0.38705348841735826,0.10899696350097657,0.005843049302458517,0.7080728697234677,0.738105348394507,3,478,"{'model__max_features': 0.7080728697234677, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9303171975878658,0.9400354270116444,0.9097191973749166,0.9135135658351966,0.9242384644423149,0.9235647704503875,0.011045888569103246,117
0,1.9594454288482666,0.0904279613726798,0.1067385196685791,0.0052688498488973725,0.02058547371130815,0.738105348394507,3,478,"{'model__max_features': 0.02058547371130815, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.904124439798279,0.9129715131980137,0.881309831479707,0.8810097666269807,0.8870691407497749,0.8932969383705511,0.012944299641793965,200
0,14.56301155090332,0.38679913600663285,0.10679993629455567,0.004031578100955734,0.9699098822521421,0.738105348394507,3,478,"{'model__max_features': 0.9699098822521421, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9293105284045261,0.9404613255122881,0.9092884591185837,0.9131360648914442,0.9236673732709972,0.9231727502395678,0.011227826151267693,136
0,12.672806978225708,0.4357012961281649,0.1298708438873291,0.021122620656835362,0.832442808357781,0.738105348394507,3,478,"{'model__max_features': 0.832442808357781, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9296299522800089,0.9409936986380927,0.908712528191577,0.9126036917656397,0.92303820503141,0.9229956151813455,0.011661439850938262,141
0,4.363103008270263,0.24503525676201648,0.11806588172912598,0.004920753791672825,0.21233989833916547,0.738105348394507,3,478,"{'model__max_features': 0.21233989833916547, 'model__max_samples': 0.738105348394507, 'model__min_samples_leaf': 3, 'model__n_estimators': 478}",0.9323208564431668,0.936415289756173,0.908644771611929,0.9074057941555111,0.9243739776016108,0.921832137913678,0.011926177151598596,159
