dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,params_str
0,0.08532857894897461,0.008559845624419356,0.015491342544555664,0.003370194140424576,gini,9,10,58,"{'model__criterion': 'gini', 'model__max_depth': 9, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.862110520660917,0.886304459350892,0.8681118177154417,0.8618491738537037,0.8631607476454588,0.8683073438452826,0.009279336470374997,62,"{'model__criterion': 'gini', 'model__max_depth': 9, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.08847508430480958,0.005077947150093951,0.016513347625732422,0.0040361320294651755,gini,15,10,58,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8638673519760722,0.9018255558459409,0.8447212784698629,0.8779800795655835,0.862328309666928,0.8701445151048774,0.019036392611251816,23,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09017539024353027,0.010389058775098315,0.016532754898071288,0.003768342914090303,gini,15,10,58,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8638673519760722,0.9018255558459409,0.8447212784698629,0.8779800795655835,0.8630929910658109,0.8702974513846542,0.01897595949903749,17,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09934482574462891,0.008441579079735423,0.014636611938476563,0.003986018013432337,gini,26,10,58,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9043615878270466,0.8478284016222861,0.8655661062229578,0.8630929910658109,0.8683867158385844,0.019005986030313265,48,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.08049068450927735,0.007061555706707916,0.01557302474975586,0.005778916129195187,gini,10,10,58,"{'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.851540494235851,0.8957710214788359,0.8680440611357939,0.863567287123346,0.8740356786789403,0.8705917085305532,0.014592056060660266,4,"{'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.0895237922668457,0.0111333599108027,0.01978144645690918,0.003935944421229542,gini,28,10,58,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9043615878270466,0.8473202272749272,0.8655661062229578,0.862328309666928,0.8681321446893362,0.019160620621105698,109,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09185967445373536,0.010379436152174562,0.013318681716918945,0.0034051767845900906,gini,13,10,58,"{'model__criterion': 'gini', 'model__max_depth': 13, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8563754101692946,0.9026095962675804,0.8325686519344503,0.8739098450310229,0.8714464093852543,0.8673819825575204,0.022948768796711594,127,"{'model__criterion': 'gini', 'model__max_depth': 13, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.08987994194030761,0.00040806787920951636,0.01568455696105957,0.0037029819042539236,gini,19,10,58,"{'model__criterion': 'gini', 'model__max_depth': 19, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9037711376329722,0.8473202272749272,0.8655661062229578,0.862328309666928,0.8680140546505213,0.018937489034248012,126,"{'model__criterion': 'gini', 'model__max_depth': 19, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.07379369735717774,0.004118093511917793,0.017282390594482423,0.004904966018948755,gini,7,10,58,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8138533166845737,0.8575659900688213,0.8571304120567993,0.8349691707562602,0.8410043461006089,0.8409046471334127,0.016173373763815457,159,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09659409523010254,0.007386638725434451,0.01602001190185547,0.006007702315906474,gini,17,10,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8615684680237342,0.9028951418532392,0.8478284016222861,0.8734210297064204,0.8630929910658109,0.8697612064542982,0.01846015150813231,32,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09002351760864258,0.008411112164376067,0.02251725196838379,0.004053979788311919,gini,20,10,58,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9057602772212059,0.8478284016222861,0.8655661062229578,0.862328309666928,0.8685135174376398,0.0195822857240922,46,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09276213645935058,0.0069828920634217966,0.014327287673950195,0.006723994440497962,gini,29,10,58,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9043615878270466,0.8475380162809382,0.8655661062229578,0.8630929910658109,0.8683286387703149,0.019069056872441106,56,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.0665524959564209,0.00956589941427896,0.014745426177978516,0.007867959936390318,gini,4,10,58,"{'model__criterion': 'gini', 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8032445722139945,0.789669057505977,0.8254300122929795,0.7740172876073215,0.8329267938554461,0.8050575446951436,0.021887541899676788,172,"{'model__criterion': 'gini', 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.09312200546264648,0.013275666132504032,0.014389228820800782,0.006362682688196268,gini,30,10,58,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9043615878270466,0.8475380162809382,0.8655661062229578,0.862328309666928,0.8681757024905383,0.019113448903622196,97,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.0650975227355957,0.006834899314806599,0.012261390686035156,0.0022805995203540467,gini,5,10,58,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.805591853723224,0.8216598426111449,0.8446922399357281,0.7763113318039705,0.8399492793603779,0.8176409094868891,0.02489539477560547,165,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
0,0.08512368202209472,0.008370770297279586,0.014453935623168945,0.004960309784493032,gini,23,10,58,"{'model__criterion': 'gini', 'model__max_depth': 23, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8610844924548209,0.9043615878270466,0.8478284016222861,0.8655661062229578,0.862328309666928,0.868233779558808,0.01905099126431402,77,"{'model__criterion': 'gini', 'model__max_depth': 23, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.05620918273925781,0.0016187877357019766,0.009627151489257812,0.003819017501263097,gini,7,10,58,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758668014731259,0.9705313891968053,0.9690473000133994,0.9740517867946517,0.969106176328473,0.971720690761291,0.002757585348566964,11,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.06574769020080566,0.006825815076356611,0.013612842559814453,0.007975670277620488,gini,20,10,58,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9757734114561127,0.9677560815173035,0.9650640127660093,0.9751643461277656,0.9682717568286375,0.9704059217391656,0.0042793656788774614,141,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.06263222694396972,0.002123794228788114,0.017623376846313477,0.009177073562993505,gini,29,10,58,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976707311626245,0.9678251089211829,0.9643128321943812,0.975064865457469,0.9682717568286375,0.9704363750055831,0.004685074790004556,135,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07942309379577636,0.004024915235360588,0.01196599006652832,0.005410902961857927,gini,15,10,58,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.975893194304021,0.9720093877269277,0.9643128321943811,0.9751643461277656,0.9682717568286375,0.9711303034363465,0.004344666198616064,87,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07687759399414062,0.01509094791763612,0.01470041275024414,0.003913262138599157,gini,11,10,58,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976254573065507,0.9671713788020904,0.9655918693839102,0.9751115604659755,0.9649523507891458,0.9698163465013258,0.004857788952946025,158,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.06903815269470215,0.00428856987549364,0.013359832763671874,0.003047034588630039,gini,8,10,58,"{'model__criterion': 'gini', 'model__max_depth': 8, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9764454135350558,0.9734691142971995,0.9674718510307416,0.9747603327932954,0.9674170351511903,0.9719127493614966,0.0037685294736610505,4,"{'model__criterion': 'gini', 'model__max_depth': 8, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07203388214111328,0.007164965787542263,0.016568470001220702,0.0038489504692369543,gini,29,10,58,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9757855927626797,0.9677560815173035,0.9651107077745158,0.9751115604659755,0.9682372431266978,0.9704002371294346,0.00426257775604263,142,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07339897155761718,0.004792601625652848,0.011153841018676757,0.006026106206819979,gini,21,10,58,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976707311626245,0.9720093877269277,0.9651797351783953,0.975091258288364,0.9682717568286375,0.971451889929714,0.004257427270483004,17,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.06882071495056152,0.007190188666402643,0.021827888488769532,0.0067276606196212795,gini,7,10,58,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758668014731259,0.9725717580467681,0.9689985747871317,0.9740517867946517,0.969106176328473,0.9721190194860301,0.0027129626059854547,1,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07781176567077637,0.003107627875960781,0.014704418182373048,0.00256432860943749,gini,26,10,58,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9677560815173035,0.9651107077745159,0.9751907389586607,0.9682717568286375,0.970587017163461,0.004489645902766279,115,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07887248992919922,0.007303600118922593,0.015986299514770506,0.006624719387632335,gini,19,10,58,"{'model__criterion': 'gini', 'model__max_depth': 19, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9720093877269277,0.9650640127660093,0.9751115604659755,0.9682372431266978,0.9714056009647596,0.004275394817672738,37,"{'model__criterion': 'gini', 'model__max_depth': 19, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.0787430763244629,0.007139845544132396,0.017002248764038087,0.004527785333696251,gini,23,10,58,"{'model__criterion': 'gini', 'model__max_depth': 23, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9677560815173035,0.9651107077745159,0.9751176511192591,0.9682717568286375,0.9705723995955806,0.00447472732059754,120,"{'model__criterion': 'gini', 'model__max_depth': 23, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07570300102233887,0.005731080652507547,0.012705850601196288,0.003838472286969338,gini,11,10,58,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976266754372074,0.9726103321842301,0.964426524389006,0.9751440439501541,0.9649523507891458,0.970680001136922,0.005035426850708075,109,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07513899803161621,0.00522016278932163,0.016005945205688477,0.004679262656906169,gini,11,10,58,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9765611359474418,0.9726103321842301,0.9654558447939126,0.9751115604659755,0.9649523507891458,0.9709382448361412,0.004852153782812018,101,"{'model__criterion': 'gini', 'model__max_depth': 11, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08015007972717285,0.0049099911098584555,0.01306910514831543,0.003713127369901607,gini,24,10,58,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976695130319678,0.9719525416296153,0.9643128321943811,0.9751379532968707,0.9682372431266978,0.9712671401134486,0.004526780798796573,58,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07841992378234863,0.007978577692996645,0.013708829879760742,0.005801131468957783,gini,21,10,58,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976695130319678,0.9720093877269277,0.9651797351783953,0.9751176511192591,0.9682372431266978,0.9714478294941916,0.0042641288802420674,18,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.05793595314025879,0.005888080482234531,0.01712002754211426,0.0058308392760327435,gini,4,10,58,"{'model__criterion': 'gini', 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9543099492851603,0.9483350184140751,0.9546753884821687,0.9465463965664958,0.9540257187985983,0.9515784943092995,0.0034316949479859787,175,"{'model__criterion': 'gini', 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08213691711425782,0.0029721028704808384,0.011893701553344727,0.0032593784552108138,gini,8,10,58,"{'model__criterion': 'gini', 'model__max_depth': 8, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9763317213404309,0.9734691142971995,0.9674718510307416,0.9746872449538937,0.9674170351511903,0.9718753933546912,0.00373024014895967,8,"{'model__criterion': 'gini', 'model__max_depth': 8, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07796711921691894,0.005607451543849701,0.017014503479003906,0.004479578740098406,gini,24,10,58,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9757855927626797,0.9719525416296153,0.9643128321943812,0.9751115604659755,0.9682372431266978,0.97107995403587,0.004313542365016447,98,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.05021052360534668,0.002248546252693462,0.015613651275634766,0.006745290868306368,gini,3,10,58,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9170026677061381,0.9179893535380604,0.9286378456953293,0.9176726395673199,0.9291717929665135,0.9220948598946723,0.00557198853630759,182,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08612265586853027,0.018567283741631156,0.015327882766723634,0.00297316747014218,gini,22,10,58,"{'model__criterion': 'gini', 'model__max_depth': 22, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.975893194304021,0.9719525416296153,0.964426524389006,0.9751643461277656,0.9682372431266978,0.9711347699154211,0.004311497587235516,85,"{'model__criterion': 'gini', 'model__max_depth': 22, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07685542106628418,0.005394153663054407,0.013951253890991212,0.0038333366940680002,gini,21,10,58,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758871036507376,0.9720093877269277,0.9650640127660093,0.9751440439501541,0.9682372431266978,0.9712683582441052,0.004113014349216806,54,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.04409646987915039,0.003925406364292598,0.010933303833007812,0.004026660154896526,gini,2,10,58,"{'model__criterion': 'gini', 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8691382537690993,0.8764348564026978,0.8714709739766687,0.8615168162937157,0.87368391133633,0.8704489623557023,0.005076249018205651,188,"{'model__criterion': 'gini', 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07789402008056641,0.012915850378307621,0.016545677185058595,0.0036781832618463127,gini,24,10,58,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9720093877269277,0.9650640127660093,0.9751907389586607,0.9682372431266978,0.9714214366632966,0.004289216343258877,29,"{'model__criterion': 'gini', 'model__max_depth': 24, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08439512252807617,0.011475625408296102,0.016637516021728516,0.006229416204588985,gini,12,10,58,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9764515041883393,0.9671003211804499,0.9654984793668968,0.9751907389586607,0.9648772327319829,0.9698236552852659,0.004966382177926155,157,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07655954360961914,0.004387266685512164,0.0171811580657959,0.00517105606725623,gini,30,10,58,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9757916834159632,0.9720093877269277,0.9651330401698887,0.9752171317895558,0.9682717568286375,0.9712845999861945,0.004079775404653738,43,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.06986060142517089,0.006459157849052304,0.013813924789428712,0.005524124212903741,gini,6,10,58,"{'model__criterion': 'gini', 'model__max_depth': 6, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9712582071552994,0.9663105664713597,0.9679266198092409,0.9715140145932053,0.964840688812282,0.9683700193682775,0.002650300294099961,165,"{'model__criterion': 'gini', 'model__max_depth': 6, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.046683740615844724,0.0029334318544153876,0.01606607437133789,0.0026929015000529697,gini,2,10,58,"{'model__criterion': 'gini', 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.8691382537690993,0.8764348564026978,0.8714709739766687,0.8615168162937157,0.87368391133633,0.8704489623557023,0.005076249018205651,188,"{'model__criterion': 'gini', 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08570432662963867,0.0051324693103568676,0.015407896041870118,0.004954098934812589,gini,28,10,58,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9757734114561127,0.9719525416296153,0.9651330401698887,0.975038472626574,0.9682717568286375,0.9712338445421655,0.004039632798703575,80,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08139748573303222,0.005093434996033953,0.016212272644042968,0.0034810304569057446,gini,21,10,58,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9765936194316202,0.9719525416296153,0.9650640127660093,0.9751115604659755,0.9682372431266978,0.9713917954839836,0.004270880350561248,39,"{'model__criterion': 'gini', 'model__max_depth': 21, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.040595626831054686,0.0033558471829050027,0.006777811050415039,0.0021496598084473966,gini,1,10,58,"{'model__criterion': 'gini', 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.7884634905940011,0.8001006988009534,0.7866322341734374,0.7807892674568273,0.8029227014889617,0.7917816785028362,0.00838676028514226,194,"{'model__criterion': 'gini', 'model__max_depth': 1, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08292598724365234,0.004439043963311527,0.01361088752746582,0.004091520808161816,gini,12,10,58,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976695130319678,0.9725392745625896,0.9655553254642093,0.9751115604659755,0.9649117464339226,0.970962607449275,0.004866479760028117,100,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08211545944213867,0.004800196381093333,0.00965867042541504,0.0007933920022102569,gini,26,10,58,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9720093877269277,0.9643798293804994,0.975064865457469,0.9682717568286375,0.9712663280263442,0.004469503628640646,60,"{'model__criterion': 'gini', 'model__max_depth': 26, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08918814659118653,0.014574920078964418,0.013092851638793946,0.0025142620943135376,gini,22,10,58,"{'model__criterion': 'gini', 'model__max_depth': 22, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9765936194316202,0.9677560815173035,0.9650640127660093,0.9751907389586606,0.9682372431266978,0.9705683391600584,0.004501355197431046,121,"{'model__criterion': 'gini', 'model__max_depth': 22, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07538681030273438,0.005201549123641228,0.01955246925354004,0.005422956472970377,gini,29,10,58,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758871036507375,0.9719525416296153,0.9651107077745159,0.9751115604659755,0.9682717568286375,0.9712667340698964,0.004085765179586079,59,"{'model__criterion': 'gini', 'model__max_depth': 29, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.0751225471496582,0.004645054698227748,0.014338254928588867,0.005946053270358652,gini,12,10,58,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9764393228817723,0.9725392745625896,0.9654193008742118,0.9751176511192591,0.9649117464339226,0.970885459174351,0.0048385139566785905,104,"{'model__criterion': 'gini', 'model__max_depth': 12, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07686853408813477,0.0035414977783275745,0.01711421012878418,0.0040499960684438445,gini,25,10,58,"{'model__criterion': 'gini', 'model__max_depth': 25, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976707311626245,0.9719525416296153,0.9651330401698887,0.9751643461277656,0.9682717568286375,0.9714457992764304,0.0042823676559341495,20,"{'model__criterion': 'gini', 'model__max_depth': 25, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08544049263000489,0.0073041849442011106,0.015582132339477538,0.0021277314934212356,gini,17,10,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758749223441706,0.9720093877269277,0.9643595272028879,0.9751115604659755,0.9682372431266978,0.971118528173332,0.0043208129045617435,92,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07951650619506836,0.00641883084293028,0.014274835586547852,0.0033997846914322993,gini,27,10,58,"{'model__criterion': 'gini', 'model__max_depth': 27, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758871036507375,0.9677560815173035,0.9651107077745158,0.9751907389586607,0.9682717568286375,0.9704432777459712,0.004302242615512222,134,"{'model__criterion': 'gini', 'model__max_depth': 27, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.076318359375,0.0052781912815303275,0.01901583671569824,0.0036092226133329405,gini,27,10,58,"{'model__criterion': 'gini', 'model__max_depth': 27, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9719525416296153,0.9651107077745158,0.9751440439501541,0.9682717568286375,0.971416970184222,0.004260591291823295,33,"{'model__criterion': 'gini', 'model__max_depth': 27, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07943129539489746,0.006111645084645603,0.014866971969604492,0.004796194203847399,gini,10,10,58,"{'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9762363011056565,0.9672830407789539,0.9654923887136134,0.9747095773492664,0.9649888947088466,0.9697420405312673,0.004765510633890234,160,"{'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07832856178283691,0.006928437559173468,0.013310623168945313,0.004865439340758652,gini,28,10,58,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.976695130319678,0.9719525416296153,0.9651797351783953,0.975091258288364,0.9682372431266978,0.97143118170855,0.004258144175624403,24,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.07186269760131836,0.007289782953300812,0.01601443290710449,0.004857301529708468,gini,28,10,58,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9765936194316202,0.9720093877269277,0.9643595272028879,0.9751176511192591,0.9682717568286375,0.9712703884618664,0.004481877571704206,53,"{'model__criterion': 'gini', 'model__max_depth': 28, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.08122658729553223,0.007217417611687772,0.013724040985107423,0.004165610576433745,gini,16,10,58,"{'model__criterion': 'gini', 'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9766058007381871,0.9719525416296153,0.9643798293804994,0.9751379532968707,0.9682372431266978,0.971262673634374,0.004484852112183729,64,"{'model__criterion': 'gini', 'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
1,0.0920034408569336,0.010654511983135216,0.01759305000305176,0.002914936743983847,gini,15,10,58,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9758871036507376,0.9719525416296153,0.9650640127660093,0.9751907389586607,0.9682372431266978,0.9712663280263442,0.0041198914442940665,60,"{'model__criterion': 'gini', 'model__max_depth': 15, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
