params,scores
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027030812324931
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027030812324931
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027030812324931
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8027170868347339
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8026610644257703
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
"OrderedDict([('classifier__n_neighbors', 25), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8094257703081233
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 2), ('classifier__weights', 'uniform')])",0.8044117647058824
