params,scores
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 2}",0.5512499999999999
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 30}",0.7137499999999999
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 29}",0.6975
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 27}",0.6950000000000001
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 8}",0.66875
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 7}",0.655
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 28}",0.6962499999999999
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 16}",0.69375
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 5}",0.6475
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 9}",0.6700000000000002
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 9}",0.6825
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 3}",0.6224999999999999
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 2}",0.625
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 1}",0.625
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 4}",0.6375000000000001
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 20}",0.7125000000000001
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 22}",0.71
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 13}",0.6962499999999999
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 24}",0.69375
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 19}",0.69625
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 8}",0.66875
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 22}",0.71375
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 17}",0.71125
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 15}",0.6887500000000001
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 14}",0.70375
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 8}",0.64625
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 10}",0.66125
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 5}",0.6387500000000002
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 27}",0.7112499999999999
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 16}",0.7000000000000001
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 6}",0.6425
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 3}",0.63875
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 30}",0.70875
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 24}",0.7100000000000001
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 25}",0.71
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 20}",0.7112499999999999
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 12}",0.70125
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 19}",0.69625
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 15}",0.7012499999999999
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 6}",0.65375
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 16}",0.6837500000000001
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 11}",0.6900000000000001
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 26}",0.695
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 18}",0.70875
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 30}",0.7
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 11}",0.6912499999999999
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 12}",0.6775
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 28}",0.70875
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 29}",0.69875
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 18}",0.6925
