params,scores
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 2}",0.7759243697478991
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 30}",0.7859383753501401
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 29}",0.7993277310924369
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 27}",0.8010224089635856
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 8}",0.7809803921568628
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 7}",0.7742577030812325
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 28}",0.7992857142857143
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 16}",0.7943417366946779
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 5}",0.7708543417366946
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 9}",0.7809523809523811
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 9}",0.772591036414566
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 3}",0.7575490196078432
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 2}",0.7424929971988796
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 1}",0.7223949579831933
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 4}",0.7525210084033613
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 20}",0.7792997198879552
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 22}",0.789327731092437
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 13}",0.7859943977591037
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 24}",0.7993557422969187
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 19}",0.7893557422969188
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 8}",0.7708963585434174
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 22}",0.7809803921568628
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 17}",0.7742717086834735
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 15}",0.7910364145658264
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 14}",0.7792997198879552
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 8}",0.7859663865546219
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 10}",0.797703081232493
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 5}",0.7608543417366948
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 27}",0.7859663865546219
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 16}",0.7993977591036414
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 6}",0.7709103641456583
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 3}",0.7575350140056022
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 30}",0.7876190476190477
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 24}",0.7843137254901962
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 25}",0.7842857142857144
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 20}",0.7859663865546219
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 12}",0.7792577030812325
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 19}",0.7943417366946779
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 15}",0.7893137254901961
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 6}",0.7625350140056023
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 16}",0.7843557422969187
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 11}",0.7993697478991597
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 26}",0.8010224089635856
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 18}",0.7976890756302522
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 30}",0.8026610644257703
"{'classifier__weights': 'distance', 'classifier__p': 1, 'classifier__n_neighbors': 11}",0.7759383753501401
"{'classifier__weights': 'uniform', 'classifier__p': 1, 'classifier__n_neighbors': 12}",0.7842717086834734
"{'classifier__weights': 'distance', 'classifier__p': 2, 'classifier__n_neighbors': 28}",0.7909803921568628
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 29}",0.8009943977591035
"{'classifier__weights': 'uniform', 'classifier__p': 2, 'classifier__n_neighbors': 18}",0.7926610644257703
