params,scores
"{'classifier__eta': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9318681318681319
"{'classifier__eta': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9340659340659341
"{'classifier__eta': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}",0.9296703296703297
"{'classifier__eta': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}",0.9296703296703297
"{'classifier__eta': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 400}",0.9318681318681319
"{'classifier__eta': 0.001, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9318681318681319
"{'classifier__eta': 0.001, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9340659340659341
"{'classifier__eta': 0.001, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.9296703296703297
"{'classifier__eta': 0.001, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.9296703296703297
"{'classifier__eta': 0.001, 'classifier__max_depth': 10, 'classifier__n_estimators': 400}",0.9318681318681319
"{'classifier__eta': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9318681318681319
"{'classifier__eta': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9318681318681319
"{'classifier__eta': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}",0.9494505494505494
"{'classifier__eta': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}",0.9516483516483516
"{'classifier__eta': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 400}",0.9626373626373625
"{'classifier__eta': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9318681318681319
"{'classifier__eta': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9318681318681319
"{'classifier__eta': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.9494505494505494
"{'classifier__eta': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.9494505494505494
"{'classifier__eta': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 400}",0.9626373626373625
"{'classifier__eta': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9626373626373625
"{'classifier__eta': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.956043956043956
"{'classifier__eta': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}",0.9670329670329669
"{'classifier__eta': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}",0.9648351648351647
"{'classifier__eta': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 400}",0.9626373626373625
"{'classifier__eta': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9604395604395604
"{'classifier__eta': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.956043956043956
"{'classifier__eta': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.9670329670329669
"{'classifier__eta': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.9626373626373625
"{'classifier__eta': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 400}",0.9626373626373625
"{'classifier__eta': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9626373626373625
"{'classifier__eta': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9648351648351647
"{'classifier__eta': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}",0.9604395604395604
"{'classifier__eta': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}",0.9604395604395604
"{'classifier__eta': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 400}",0.9604395604395604
"{'classifier__eta': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9626373626373625
"{'classifier__eta': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9626373626373625
"{'classifier__eta': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.9604395604395604
"{'classifier__eta': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.9604395604395604
"{'classifier__eta': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 400}",0.9604395604395604
"{'classifier__eta': 0.5, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9626373626373628
"{'classifier__eta': 0.5, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 5, 'classifier__n_estimators': 400}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9626373626373628
"{'classifier__eta': 0.5, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.956043956043956
"{'classifier__eta': 0.5, 'classifier__max_depth': 10, 'classifier__n_estimators': 400}",0.956043956043956
