trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time,dataset
96,6.590546634716407,balanced,0.4939305948066146,1500,elasticnet,saga,0.8119250648788927,0.215034,43980
97,2.6715497811880935,balanced,0.4074981832789527,1500,elasticnet,saga,0.8119679450211457,0.190539,43980
98,3.184632805652916,balanced,0.4099559741010222,1500,elasticnet,saga,0.8119863994617453,0.181019,43980
99,2.657780619434337,balanced,0.24019124012378198,1500,elasticnet,saga,0.8119710568050751,0.182111,43980
100,0.023441926146948493,balanced,0.17229428125126015,1500,elasticnet,saga,0.8089955545943868,0.046123,43980
101,0.06338991972380846,balanced,0.1437596562771226,1500,elasticnet,saga,0.8109228181468666,0.085566,43980
102,3.095934801746059,balanced,0.0010336078924970626,1500,elasticnet,saga,0.8119281526336024,0.182456,43980
103,0.0006915389870930434,balanced,0.00017133374855986554,1500,elasticnet,saga,0.7814843449634756,0.037685,43980
104,24.341035298636815,balanced,0.06184699854258906,1500,elasticnet,saga,0.8119129301230295,0.180433,43980
105,72.82251063233787,balanced,0.14174124202175623,1500,elasticnet,saga,0.8119067666282198,0.181632,43980
106,0.0004083293178216833,balanced,0.0018651870285047358,1500,elasticnet,saga,0.7763532175124952,0.036548,43980
107,84.75907675339143,balanced,0.002060520391100171,1500,elasticnet,saga,0.8119037029027296,0.186717,43980
108,0.5769841450775586,balanced,0.000530081772737079,1500,elasticnet,saga,0.8118938869665513,0.161206,43980
109,0.03872890467175543,balanced,0.006601226339381351,1500,elasticnet,saga,0.8110977869088813,0.068795,43980
110,6892.168844923931,balanced,0.0001010145587482718,1500,elasticnet,saga,0.811894511726259,0.184403,43980
111,26.404047670637436,balanced,0.026883810958349418,1500,elasticnet,saga,0.8119190575740098,0.187883,43980
112,5.913373735475233,balanced,0.02269463356161335,1500,elasticnet,saga,0.8119220371972318,0.184763,43980
113,2.869967881178343,balanced,0.009032684770461066,1500,elasticnet,saga,0.8119312283737024,0.180978,43980
114,2139.5131208183398,balanced,0.004292636509150059,1500,elasticnet,saga,0.811894511726259,0.188665,43980
115,1.0308302173063937,balanced,0.0005759318676392856,1500,elasticnet,saga,0.8119402032871973,0.176687,43980
116,0.30913723961058254,balanced,0.701633886463203,1500,elasticnet,saga,0.8113897659554018,0.163508,43980
117,461.05874842775694,balanced,0.0003900694959949001,1500,elasticnet,saga,0.811894511726259,0.189602,43980
118,0.0035233342029833297,balanced,0.008594764705373058,1500,elasticnet,saga,0.7997150495001921,0.041259,43980
119,2.14172376502057,balanced,0.0003338619624366394,1500,elasticnet,saga,0.8119373558246827,0.180326,43980
120,0.18821706338053845,balanced,0.00028980587707469767,1500,elasticnet,saga,0.8116786932910418,0.13256,43980
121,2.965523440278887,balanced,0.0008747835582638266,1500,elasticnet,saga,0.8119312163590926,0.179279,43980
122,1.8641490414585533,balanced,0.0029531901283383266,1500,elasticnet,saga,0.8119434472318339,0.182314,43980
123,0.8357037836475169,balanced,0.0028475867477136645,1500,elasticnet,saga,0.8118788326605152,0.168745,43980
124,13.674772205776451,balanced,0.0010778936427660263,1500,elasticnet,saga,0.81190983035371,0.187634,43980
125,0.004048298257819271,balanced,0.0002591254916018982,1500,elasticnet,saga,0.801582888792772,0.038742,43980
126,0.13404705451760332,balanced,0.0006454662349059963,1500,elasticnet,saga,0.811424079680892,0.117955,43980
127,159.28000197941856,balanced,0.00013694120539163958,1500,elasticnet,saga,0.811894511726259,0.187922,43980
128,1.1357969842817017,balanced,0.0035550912717588006,1500,elasticnet,saga,0.8119095660322951,0.174316,43980
129,0.0122179163194721,balanced,0.001404396190007016,1500,elasticnet,saga,0.8087483059400231,0.04543,43980
130,9.202673472606012,balanced,0.00023109904438647674,1500,elasticnet,saga,0.811925148981161,0.18855,43980
131,1.5459355748660046,balanced,0.01663956618019495,1500,elasticnet,saga,0.8119280925605536,0.17933,43980
132,0.08046811399996819,balanced,0.013071828446866541,1500,elasticnet,saga,0.811089436755094,0.099587,43980
133,3.2159525001032554,balanced,0.005816004849998486,1500,elasticnet,saga,0.8119066945405613,0.184954,43980
134,0.44833930486672585,balanced,0.05056201491434244,1500,elasticnet,saga,0.8119061178392928,0.161419,43980
135,2.2860215141454407,balanced,0.0005735158673338647,1500,elasticnet,saga,0.8119373558246827,0.188922,43980
136,0.00010952795191028689,balanced,0.0005383691823741505,1500,elasticnet,saga,0.7685665008650518,0.046269,43980
137,32.663692526960645,balanced,0.0008190106477928609,1500,elasticnet,saga,0.8119067906574393,0.18671,43980
138,5.380618963020901,balanced,0.0017490457918231711,1500,elasticnet,saga,0.8119250648788926,0.184865,43980
139,0.01683907553452184,balanced,0.00041259090664199353,1500,elasticnet,saga,0.8100055267204922,0.052906,43980
140,1.2591088245183064,balanced,0.002469113566087311,1500,elasticnet,saga,0.811903438581315,0.174544,43980
141,2.6736472641634648,balanced,0.00021107470163511728,1500,elasticnet,saga,0.8119342920991925,0.179684,43980
142,0.31151562456225484,balanced,0.00015036881810449813,1500,elasticnet,saga,0.8118261726259132,0.147799,43980
143,10.772855532060962,balanced,0.00019178033674006382,1500,elasticnet,saga,0.8119343401576316,0.187019,43980
144,51.74568541264457,balanced,0.0003667695227888728,1500,elasticnet,saga,0.8119067786428296,0.187668,43980
145,13.505977708769155,balanced,0.00011565576579655607,1500,elasticnet,saga,0.81190983035371,0.187649,43980
146,16.401714471936344,balanced,0.0013465178842848543,1500,elasticnet,saga,0.8119006391772394,0.189096,43980
147,0.05006328852374024,balanced,0.0005411574808606971,1500,elasticnet,saga,0.8112360990965012,0.083647,43980
148,310.15101460009834,balanced,0.0008330351909428865,1500,elasticnet,saga,0.811894511726259,0.188978,43980
149,0.7565797250129324,balanced,0.00023713889001460395,1500,elasticnet,saga,0.8118787966166859,0.173022,43980
150,6.523849514204498,balanced,0.00016278059589975493,1500,elasticnet,saga,0.8119251249519415,0.185553,43980
151,1.9724488061399228,balanced,0.0001987058352041832,1500,elasticnet,saga,0.8119189254133026,0.178277,43980
152,4.825394507961208,balanced,0.00039869522162751356,1500,elasticnet,saga,0.8119281526336024,0.183804,43980
153,0.18269606736416025,balanced,0.0003152211989240458,1500,elasticnet,saga,0.8116603710111496,0.129507,43980
154,0.4777641458533341,balanced,0.00010417143199641591,1500,elasticnet,saga,0.8118785082660516,0.16209,43980
155,45.732025103508555,balanced,0.0006639453871269992,1500,elasticnet,saga,0.8119067666282198,0.189031,43980
156,2.0357921486097887,balanced,0.5662354840410874,1500,elasticnet,saga,0.8119556060169166,0.18222,43980
157,123.4550246937562,balanced,0.1216692122212729,1500,elasticnet,saga,0.8118914480007688,0.188439,43980
158,18.530145147217944,balanced,0.9229098080671901,1500,elasticnet,saga,0.8118852845059592,0.187347,43980
159,0.9430422954736593,balanced,0.2307603590023072,1500,elasticnet,saga,0.8119247284698193,0.175205,43980
160,7.187812493509296,balanced,0.18787903838619774,1500,elasticnet,saga,0.8119159217608611,0.186305,43980
161,2.509485984436632,balanced,0.3393943044362519,1500,elasticnet,saga,0.8119587538446751,0.185532,43980
162,2.3459151533383857,balanced,0.4335083768999644,1500,elasticnet,saga,0.8119525903498654,0.182188,43980
163,2.3584737486437386,balanced,0.30477029559671664,1500,elasticnet,saga,0.8119434352172241,0.193189,43980
164,0.2964590319192888,balanced,0.4462559172734767,1500,elasticnet,saga,0.8116325451749328,0.157555,43980
165,3.9830273980225237,balanced,0.39667872165043755,1500,elasticnet,saga,0.8119741445597846,0.191292,43980
166,4.335906033034773,balanced,0.31739713046476836,1500,elasticnet,saga,0.8119618536139945,0.187867,43980
167,4.248955478574341,balanced,0.38637229912049514,1500,elasticnet,saga,0.8119526744521337,0.186047,43980
168,3.82432506477998,balanced,0.501330350635571,1500,elasticnet,saga,0.8119587898885043,0.189684,43980
169,28.728165365524454,balanced,0.48533514819180673,1500,elasticnet,saga,0.8119037269319491,0.191058,43980
170,4.075328611328267,balanced,0.11605912437823218,1500,elasticnet,saga,0.811952662437524,0.18864,43980
171,4.196751684426217,balanced,0.09790781576097211,1500,elasticnet,saga,0.8119557141484044,0.18823,43980
172,4.236507043178346,balanced,0.10554581311119508,1500,elasticnet,saga,0.8119526504229142,0.188865,43980
173,8.520476972067701,balanced,0.08127409250029155,1500,elasticnet,saga,0.8119067305843906,0.187917,43980
174,4.246558203157742,balanced,0.30233488982156614,1500,elasticnet,saga,0.811952662437524,0.184424,43980
175,0.6284990163703272,balanced,0.6340060088493504,1500,elasticnet,saga,0.8118384395424837,0.172974,43980
176,1.258762333434738,balanced,0.041994428148105424,1500,elasticnet,saga,0.8118789528066129,0.178601,43980
177,20.21226999051185,balanced,0.31451536056516977,1500,elasticnet,saga,0.811897587466359,0.188786,43980
178,9.86206549303993,balanced,0.9861593402237578,1500,elasticnet,saga,0.8119159097462514,0.18751,43980
179,67.84432642999866,balanced,0.17292244636599186,1500,elasticnet,saga,0.8119067666282198,0.190273,43980
180,4.201707783574983,balanced,0.677302921862534,1500,elasticnet,saga,0.811974132545175,0.186752,43980
181,3.906856684991023,balanced,0.6375186925753907,1500,elasticnet,saga,0.8119710808342944,0.187032,43980
182,1.368863996401725,balanced,0.6535077852551705,1500,elasticnet,saga,0.8119124855824683,0.182107,43980
183,6.874772329025043,balanced,0.23469977411074786,1500,elasticnet,saga,0.8119220371972318,0.186607,43980
184,3.6770550777420175,balanced,0.5390029922832645,1500,elasticnet,saga,0.8119741205305653,0.185594,43980
185,13.878703349296057,balanced,0.5484296564699646,1500,elasticnet,saga,0.8119128820645904,0.181457,43980
186,0.7645587662965457,balanced,0.881958786425066,1500,elasticnet,saga,0.8118108299692427,0.178388,43980
187,1.644935558924078,balanced,0.7762962216283232,1500,elasticnet,saga,0.8119248245866976,0.185113,43980
188,3.039846405998746,balanced,0.36098570526689744,1500,elasticnet,saga,0.8119833117070359,0.179506,43980
189,3.4032196774149597,balanced,0.3782435567726808,1500,elasticnet,saga,0.8119649293540945,0.182547,43980
190,39.038576732642554,balanced,0.33810358630653214,1500,elasticnet,saga,0.8119098423683198,0.189517,43980
191,3.6962982460312084,balanced,0.2436055852660115,1500,elasticnet,saga,0.8119465349865436,0.184911,43980
192,9.658986578186804,balanced,0.3809540940290339,1500,elasticnet,saga,0.8119281766628219,0.192041,43980
193,0.42123910127171793,balanced,0.703139747169873,1500,elasticnet,saga,0.8116632905613225,0.171718,43980
194,6.287552428234286,balanced,0.2611959805780172,1500,elasticnet,saga,0.8119312163590926,0.184727,43980
195,2.8372843204858635,balanced,0.15219570782836492,1500,elasticnet,saga,0.8119618415993848,0.186551,43980
196,2.676092364334963,balanced,0.20556199572443862,1500,elasticnet,saga,0.8119710327758556,0.1862,43980
197,0.9748910872587465,balanced,0.1473977535891929,1500,elasticnet,saga,0.8119093858131489,0.176428,43980
198,7448.873291661508,balanced,0.2077878496223515,1500,elasticnet,saga,0.811894511726259,0.189847,43980
199,26.075047006637796,balanced,0.5173785464765871,1500,elasticnet,saga,0.8119006391772394,0.188952,43980
200,0.03350945131274967,balanced,0.00648817727333381,1500,elasticnet,saga,0.8109811731064974,0.066172,43980
201,0.013672820462296145,balanced,0.00027271732485308406,1500,elasticnet,saga,0.8092848784121491,0.042165,43980
202,881.7223191495259,balanced,0.03303041812049288,1500,elasticnet,saga,0.811894511726259,0.182443,43980
203,0.0660921170511946,balanced,0.00018627320945936994,1500,elasticnet,saga,0.8111046712802767,0.086924,43980
204,10.251908819044953,balanced,0.02481095263135358,1500,elasticnet,saga,0.8119312764321414,0.181998,43980
205,0.0005466860712103936,balanced,0.0001688131234786797,1500,elasticnet,saga,0.7790612024221453,0.035143,43980
206,0.00788964746256726,balanced,0.0008742078089543136,1500,elasticnet,saga,0.8066575115340253,0.036652,43980
207,156.66466578490395,balanced,0.00014804867477761493,1500,elasticnet,saga,0.811894511726259,0.182441,43980
208,0.06879584856239142,balanced,0.0075277712669997625,1500,elasticnet,saga,0.8110587274125336,0.08764,43980
209,138.2417923881171,balanced,0.284489702587154,1500,elasticnet,saga,0.811894511726259,0.184552,43980
210,6.484733184525812,balanced,0.8957080016012149,1500,elasticnet,saga,0.8119373798539022,0.186051,43980
211,6.464899324338236,balanced,0.9856730990009944,1500,elasticnet,saga,0.8119404435793924,0.186652,43980
212,3.0723682933586796,balanced,0.8838754139952187,1500,elasticnet,saga,0.811964857266436,0.191967,43980
213,0.7959960198902154,balanced,0.2277045104524041,1500,elasticnet,saga,0.81188165609381,0.172907,43980
214,8548.693640403337,balanced,0.16583150088999807,1500,elasticnet,saga,0.811894511726259,0.18911,43980
215,1.807725154833224,balanced,0.8913313595254618,1500,elasticnet,saga,0.811955473856209,0.185609,43980
216,0.7513873637290225,balanced,0.06258684156406688,1500,elasticnet,saga,0.8119063341022683,0.171686,43980
217,0.00014998964096589476,balanced,0.0016613403752223687,1500,elasticnet,saga,0.7695139729911572,0.040546,43980
218,63.29001056560749,balanced,0.45139219763941657,1500,elasticnet,saga,0.81190983035371,0.187297,43980
219,0.44517701959036327,balanced,0.07604472532013627,1500,elasticnet,saga,0.8119275278738947,0.163881,43980
220,0.002255679325026989,balanced,0.11263745934898713,1500,elasticnet,saga,0.78664856064975,0.041922,43980
221,8.22083280903879,balanced,0.8735615342809159,1500,elasticnet,saga,0.8119251129373317,0.187123,43980
222,4.234981730149008,balanced,0.49530373679172535,1500,elasticnet,saga,0.8119619016724338,0.187999,43980
223,0.219244099850813,balanced,0.4013346430846814,1500,elasticnet,saga,0.8112733083429451,0.144999,43980
224,30.652693204751348,balanced,0.4521949191903365,1500,elasticnet,saga,0.8119129181084197,0.188508,43980
225,2.796424371461265,balanced,0.037652531461379486,1500,elasticnet,saga,0.8119281526336024,0.184751,43980
226,442.1681046149118,balanced,0.20224368038405938,1500,elasticnet,saga,0.811894511726259,0.186268,43980
227,1.8372771659049292,balanced,0.6149348219501921,1500,elasticnet,saga,0.8119095780469051,0.18398,43980
228,0.20725057089814983,balanced,0.10067194874515313,1500,elasticnet,saga,0.8116235822760478,0.137029,43980
229,33.36038336819542,balanced,0.0023536419781301833,1500,elasticnet,saga,0.8119129181084197,0.18976,43980
230,2.227501390493048,balanced,0.31859845099472855,1500,elasticnet,saga,0.8119434111880046,0.181723,43980
231,2.243418425987828,balanced,0.017588306128108442,1500,elasticnet,saga,0.8119434832756631,0.184058,43980
232,0.19246476821560282,balanced,0.012575630798031142,1500,elasticnet,saga,0.8116848567858517,0.132539,43980
233,19.017211944687666,balanced,0.003367415328435006,1500,elasticnet,saga,0.811897587466359,0.188205,43980
234,0.023300637275902716,balanced,0.0003337615254534147,1500,elasticnet,saga,0.8104384491541715,0.063603,43980
235,2.777545163720882,balanced,0.14493719591800222,1500,elasticnet,saga,0.8119679810649749,0.186871,43980
236,0.05906171730711382,balanced,0.5882889083184233,1500,elasticnet,saga,0.8081257208765859,0.098365,43980
237,5.138988051087946,balanced,0.1466878706320501,1500,elasticnet,saga,0.8119281406189927,0.191721,43980
238,2021.5081547566444,balanced,0.051896225762809764,1500,elasticnet,saga,0.811894511726259,0.188197,43980
239,16.757891797362056,balanced,0.6524197299981163,1500,elasticnet,saga,0.8118975754517492,0.184217,43980
240,90.24387419056856,balanced,0.3049702903562018,1500,elasticnet,saga,0.8119037029027296,0.184453,43980
241,1.1658494084109097,balanced,0.014802726661005045,1500,elasticnet,saga,0.8119034626105345,0.173578,43980
242,2.309168688023589,balanced,0.02220324444731043,1500,elasticnet,saga,0.8119496227412533,0.177497,43980
243,0.3878159641632035,balanced,0.568382315329792,1500,elasticnet,saga,0.8116847726835832,0.166338,43980
244,3.5696816239418743,balanced,0.026966374188385257,1500,elasticnet,saga,0.8119281526336024,0.181992,43980
245,10.30561836749243,balanced,0.24691102658850167,1500,elasticnet,saga,0.8119220612264513,0.190252,43980
246,0.9994423278361211,balanced,0.12745265885855966,1500,elasticnet,saga,0.8119216647443291,0.177168,43980
247,0.08878546321680972,balanced,0.004801542756454538,1500,elasticnet,saga,0.8111937115532486,0.105278,43980
248,333.30797029131395,balanced,0.7912743322554313,1500,elasticnet,saga,0.811894511726259,0.188996,43980
249,0.4840464021684291,balanced,0.3659203564543275,1500,elasticnet,saga,0.8118261966551327,0.169539,43980
250,48.65212242896102,balanced,0.9574040139218897,1500,elasticnet,saga,0.81191290609381,0.186605,43980
251,1.5426770734724637,balanced,0.016184696649349878,1500,elasticnet,saga,0.811934220011534,0.182124,43980
252,4.003753135205796,balanced,0.022069361511943966,1500,elasticnet,saga,0.8119434712610534,0.183076,43980
253,17.28574032927784,balanced,0.03682161459202103,1500,elasticnet,saga,0.8118975754517492,0.18523,43980
254,6.548390284950041,balanced,0.008761464291260245,1500,elasticnet,saga,0.8119159337754709,0.188906,43980
255,0.9724699973822899,balanced,0.07844686553554207,1500,elasticnet,saga,0.8119339556901192,0.174294,43980
256,2.574271673657595,balanced,0.17795155281062142,1500,elasticnet,saga,0.8119219891387928,0.183926,43980
257,0.5385785676368405,balanced,0.049276439460027584,1500,elasticnet,saga,0.811884623702422,0.161633,43980
258,12.725747699409228,balanced,0.006924998376016743,1500,elasticnet,saga,0.8119128820645904,0.18237,43980
259,0.1414984820802971,balanced,0.0007353073999760391,1500,elasticnet,saga,0.8115591118800463,0.119577,43980
260,0.29067616820276676,balanced,0.4038040986478976,1500,elasticnet,saga,0.8116479959630911,0.156256,43980
261,3.980232414091561,balanced,0.02339837886163007,1500,elasticnet,saga,0.8119404075355632,0.18208,43980
262,4.606603168944676,balanced,0.011142207677124519,1500,elasticnet,saga,0.8119312163590926,0.184907,43980
263,1.3041630901683554,balanced,0.022706483328846134,1500,elasticnet,saga,0.8118912197231832,0.181466,43980
