trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time,dataset
0,0.09915644566638401,balanced,0.6351221010640696,1500,elasticnet,saga,0.8299965059399023,0.022191,37
1,71.77141927992021,balanced,0.024810409748678097,1500,elasticnet,saga,0.8297638015373865,0.021549,37
2,0.0017707168643537846,balanced,0.0004207053950287938,1500,elasticnet,saga,0.8164982529699512,0.021004,37
3,0.00029152036385288323,balanced,0.29154431891537513,1500,elasticnet,saga,0.5,0.01632,37
4,6.4405075539937195,balanced,0.06796578090758151,1500,elasticnet,saga,0.8296135569531795,0.021232,37
5,0.00014610865886287216,balanced,0.7579479953348001,1500,elasticnet,saga,0.5,0.016059,37
6,456.6054873446131,balanced,0.0007068974950624604,1500,elasticnet,saga,0.8297638015373865,0.020906,37
7,0.002848391870910803,balanced,0.0005415244119402539,1500,elasticnet,saga,0.8194912648497554,0.020693,37
8,0.027160511446548512,balanced,0.012561043700013555,1500,elasticnet,saga,0.8292208245981832,0.023021,37
9,0.2854697857797185,balanced,0.0014618962793704966,1500,elasticnet,saga,0.8299818308874913,0.02174,37
10,7.849159562555091,balanced,0.0003613894271216529,1500,elasticnet,saga,0.829575821104123,0.021578,37
11,0.02173487707341741,balanced,0.002920433847181412,1500,elasticnet,saga,0.8283955276030748,0.020785,37
12,0.4452048365748854,balanced,0.13826232179369857,1500,elasticnet,saga,0.8299056603773586,0.021311,37
13,0.0039572205641009274,balanced,0.011400863701127324,1500,elasticnet,saga,0.8226687631027254,0.020954,37
14,5.486767416600916,balanced,0.00015339162591163628,1500,elasticnet,saga,0.8296135569531795,0.020797,37
15,7.250347382396653,balanced,0.00048094619675015767,1500,elasticnet,saga,0.8296505939902167,0.020673,37
16,0.0003314459707751232,balanced,0.6245139574743068,1500,elasticnet,saga,0.5,0.015795,37
17,5309.5322690092235,balanced,0.17123375973163968,1500,elasticnet,saga,0.8297638015373865,0.021297,37
18,0.02734702913886812,balanced,0.00024586032763280086,1500,elasticnet,saga,0.8291453529000699,0.020436,37
19,29.775853025212687,balanced,0.005762487216478602,1500,elasticnet,saga,0.8297253668763103,0.02079,37
20,0.000946903842177445,balanced,0.009565499215943823,1500,elasticnet,saga,0.8187058001397626,0.020557,37
21,0.00018841183049085134,balanced,0.43379206974909373,1500,elasticnet,saga,0.5,0.016212,37
22,0.011755466083160767,balanced,0.04467752817973906,1500,elasticnet,saga,0.8265604472396925,0.020492,37
23,0.031166541263980527,balanced,0.012030178871154668,1500,elasticnet,saga,0.8292236198462615,0.021212,37
24,2.364189230878976,balanced,0.0005488047000766049,1500,elasticnet,saga,0.829575821104123,0.020987,37
25,5710.5379511268075,balanced,0.12604664585649453,1500,elasticnet,saga,0.8297638015373865,0.021316,37
26,3280.888962660632,balanced,0.3795853142670636,1500,elasticnet,saga,0.8297638015373865,0.021483,37
27,6.0701556941418096,balanced,0.48696409415208936,1500,elasticnet,saga,0.8295010482180294,0.020815,37
28,0.0005104344952682508,balanced,0.0006080390190296605,1500,elasticnet,saga,0.811859538784067,0.020656,37
29,0.0002300479202014584,balanced,0.0020013420622879987,1500,elasticnet,saga,0.8144709993011879,0.020433,37
30,0.12865252594826798,balanced,0.0012172958098369967,1500,elasticnet,saga,0.8292375960866527,0.02064,37
31,426.4813784432929,balanced,0.0026730883107816713,1500,elasticnet,saga,0.8297638015373865,0.021771,37
32,0.017679748286442643,balanced,0.014817820606039088,1500,elasticnet,saga,0.8272753319357093,0.020788,37
33,0.0013408920002835425,balanced,0.16172900811143134,1500,elasticnet,saga,0.7873651292802236,0.020685,37
34,0.00039482545946332466,balanced,0.8862326508576243,1500,elasticnet,saga,0.5,0.016254,37
35,150.64619068942054,balanced,0.0006235377135673159,1500,elasticnet,saga,0.8297638015373865,0.021216,37
36,0.00011070747281639221,balanced,0.18274508859816008,1500,elasticnet,saga,0.5,0.016138,37
37,45.170900739091465,balanced,0.08241925264876443,1500,elasticnet,saga,0.8296883298392732,0.020979,37
38,147.96628616069324,balanced,0.00019777828512462724,1500,elasticnet,saga,0.8297638015373865,0.02146,37
39,0.07374385355858322,balanced,0.00029072088906598463,1500,elasticnet,saga,0.8294989517819706,0.021096,37
40,803.2068562667243,balanced,0.031130959561221232,1500,elasticnet,saga,0.8297638015373865,0.020973,37
41,0.044379683310623495,balanced,0.00017956984225677631,1500,elasticnet,saga,0.8291537386443046,0.021036,37
42,0.030750952591044503,balanced,0.0019986340778528873,1500,elasticnet,saga,0.8291474493361285,0.020769,37
43,68.68302692995739,balanced,0.035500125258511595,1500,elasticnet,saga,0.82972606568833,0.021537,37
44,1252.281430305366,balanced,0.007742116473996248,1500,elasticnet,saga,0.8297638015373865,0.020731,37
45,0.0009052196389541902,balanced,0.0712818805840136,1500,elasticnet,saga,0.801074423480084,0.020292,37
