trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time,dataset
0,0.09915644566638401,balanced,0.6351221010640696,1500,elasticnet,saga,0.8324617893958866,0.285436,45062
1,71.77141927992021,balanced,0.024810409748678097,1500,elasticnet,saga,0.8328541605189675,4.042108,45062
2,0.0017707168643537846,balanced,0.0004207053950287938,1500,elasticnet,saga,0.8149494600941922,0.307676,45062
3,0.00029152036385288323,balanced,0.29154431891537513,1500,elasticnet,saga,0.7320879699571045,0.26081,45062
4,6.4405075539937195,balanced,0.06796578090758151,1500,elasticnet,saga,0.8328668079892422,1.212169,45062
5,0.00014610865886287216,balanced,0.7579479953348001,1500,elasticnet,saga,0.5,0.060604,45062
6,456.6054873446131,balanced,0.0007068974950624604,1500,elasticnet,saga,0.8328544661799764,7.937791,45062
7,0.002848391870910803,balanced,0.0005415244119402539,1500,elasticnet,saga,0.8195356702125653,0.305762,45062
8,0.027160511446548512,balanced,0.012561043700013555,1500,elasticnet,saga,0.8299821304365459,0.308021,45062
9,0.2854697857797185,balanced,0.0014618962793704966,1500,elasticnet,saga,0.832654785495353,0.336727,45062
10,11.640697233653293,balanced,0.07388629290069337,1500,elasticnet,saga,0.8328600226673281,1.654869,45062
11,5.508884458799135,balanced,0.07631550861559501,1500,elasticnet,saga,0.8328711243865279,1.142202,45062
12,4.52199103147807,balanced,0.08566301930727137,1500,elasticnet,saga,0.8328745209869112,1.048951,45062
13,2709.947085764851,balanced,0.003500329357015982,1500,elasticnet,saga,0.8328535413180974,10.685961,45062
14,2.401407864327359,balanced,0.00011290337641647077,1500,elasticnet,saga,0.8328689768806135,0.772299,45062
15,55.852556573292,balanced,0.12672826384589778,1500,elasticnet,saga,0.8328553927301809,3.789701,45062
16,0.9472202986697784,balanced,0.026691020773997754,1500,elasticnet,saga,0.8328221219018677,0.544197,45062
17,6812.024141758845,balanced,0.19320157983340544,1500,elasticnet,saga,0.8328535413180974,11.338134,45062
18,53.565154476233396,balanced,0.0074523666067713695,1500,elasticnet,saga,0.8328544689938525,3.467608,45062
19,591.4063177359211,balanced,0.03832002315345672,1500,elasticnet,saga,0.8328544661799764,8.635421,45062
20,0.036068758339187185,balanced,0.3292729760827983,1500,elasticnet,saga,0.8309554105655437,0.31705,45062
21,4.700535464125165,balanced,0.00015622933941302467,1500,elasticnet,saga,0.8328754430349143,1.013941,45062
22,0.7628477688083536,balanced,0.00013625220514033493,1500,elasticnet,saga,0.8328036443614177,0.489849,45062
23,8.643811514537964,balanced,0.0054298852986334935,1500,elasticnet,saga,0.8328615605395504,1.389898,45062
24,2.5487651355277356,balanced,0.0019621273033970103,1500,elasticnet,saga,0.832871755968452,0.79244,45062
25,0.3199199622865388,balanced,0.002596716974770843,1500,elasticnet,saga,0.8327019478234332,0.357699,45062
26,40.39655783677941,balanced,0.001324206603227782,1500,elasticnet,saga,0.8328544723705035,3.042898,45062
27,299.66177441971365,balanced,0.00025049548549698684,1500,elasticnet,saga,0.8328556989539649,7.122002,45062
28,2.335617159463241,balanced,0.014750252851369673,1500,elasticnet,saga,0.8328695983325843,0.774984,45062
29,0.07067748742166922,balanced,0.0012567265731210206,1500,elasticnet,saga,0.8316258617043134,0.328896,45062
30,0.20291436697747423,balanced,0.0002452641873728073,1500,elasticnet,saga,0.832504959559271,0.329427,45062
31,3.2355211339874628,balanced,0.05818328192834533,1500,elasticnet,saga,0.8328757622025276,0.891899,45062
32,23.860044142446892,balanced,0.04213670744319362,1500,elasticnet,saga,0.8328587831400374,2.381762,45062
33,2.9693655818131885,balanced,0.018965753443569204,1500,elasticnet,saga,0.8328720661316623,0.855423,45062
34,1.0198026843741241,balanced,0.015302762120823458,1500,elasticnet,saga,0.8328344485162035,0.564218,45062
35,210.95606888374218,balanced,0.44885515888823174,1500,elasticnet,saga,0.8328560079916251,7.544878,45062
36,15.33906458167056,balanced,0.12914928974166887,1500,elasticnet,saga,0.8328584752279277,1.968683,45062
37,135.19340279299067,balanced,0.029188227931397078,1500,elasticnet,saga,0.8328560085544001,5.362081,45062
38,0.007407874333921138,balanced,0.157092247588146,1500,elasticnet,saga,0.8256268852788967,0.30794,45062
39,4.829987360581647,balanced,0.060978242565755,1500,elasticnet,saga,0.832881298992748,1.054936,45062
40,0.45320107001303206,balanced,0.7806175906936119,1500,elasticnet,saga,0.8327913925961805,0.576909,45062
41,5.185201425139085,balanced,0.05837203406149129,1500,elasticnet,saga,0.8328754419093641,1.095313,45062
42,21.160723672156678,balanced,0.051126989971755216,1500,elasticnet,saga,0.8328590899265965,2.227482,45062
43,4.8497202612490815,balanced,0.08143457027758065,1500,elasticnet,saga,0.8328772933214477,1.09491,45062
44,0.11514596905516314,balanced,0.2756695995973579,1500,elasticnet,saga,0.8322876687930082,0.317085,45062
45,1.4661249422108722,balanced,0.008660481679013558,1500,elasticnet,saga,0.8328535722707322,0.645751,45062
46,7.794565230168833,balanced,0.0482270500380818,1500,elasticnet,saga,0.8328600198534524,1.333915,45062
47,4.905111340467647,balanced,0.08846858379772425,1500,elasticnet,saga,0.8328769848465629,1.087587,45062
48,23.061809998821587,balanced,0.09650576088880906,1500,elasticnet,saga,0.8328600153512508,2.400735,45062
49,90.70781248423206,balanced,0.20520549892167664,1500,elasticnet,saga,0.8328544695566276,4.804567,45062
50,955.7159716587926,balanced,0.48292073706721683,1500,elasticnet,saga,0.8328544661799764,10.139657,45062
51,6.253238933962781,balanced,0.06414230380203564,1500,elasticnet,saga,0.8328680418887812,1.20391,45062
52,3.2462208355624713,balanced,0.10159179428341215,1500,elasticnet,saga,0.8328763780267467,0.903728,45062
53,0.5553902937393329,balanced,0.09781966120082533,1500,elasticnet,saga,0.8327897933814636,0.429254,45062
54,1.866093942328071,balanced,0.02459906603281274,1500,elasticnet,saga,0.832863742937526,0.696952,45062
55,12.63793784819363,balanced,0.03542180188960769,1500,elasticnet,saga,0.8328587865166884,1.683864,45062
56,3.63282413607768,balanced,0.20439153606680188,1500,elasticnet,saga,0.8328816164720356,0.986966,45062
57,0.17113941136178895,balanced,0.30280687118746874,1500,elasticnet,saga,0.8325043893198412,0.32883,45062
58,37.10447284970429,balanced,0.20355248620084146,1500,elasticnet,saga,0.8328526203956447,3.163169,45062
59,0.9025664119714796,balanced,0.10099349357477955,1500,elasticnet,saga,0.8328150399233476,0.550708,45062
60,4.183436107294403,balanced,0.14219252432253146,1500,elasticnet,saga,0.8328782254994043,1.036294,45062
61,3.445077604159302,balanced,0.14595436297189582,1500,elasticnet,saga,0.8328776113635105,0.951417,45062
62,11.676067440795942,balanced,0.14687838010677817,1500,elasticnet,saga,0.8328624887780804,1.718492,45062
63,1.511746221840011,balanced,0.2508933275091613,1500,elasticnet,saga,0.832862818638422,0.707834,45062
64,0.00031049337821588034,balanced,0.3830416350830485,1500,elasticnet,saga,0.7320879699571045,0.299377,45062
65,3.896045173119575,balanced,0.595266218856518,1500,elasticnet,saga,0.8328754424721392,1.285637,45062
66,8.839896522599803,balanced,0.08192042518567022,1500,elasticnet,saga,0.8328634113888589,1.456952,45062
67,0.377829672365319,balanced,0.9769656942728041,1500,elasticnet,saga,0.8328006783581328,0.609367,45062
68,1.1796637538540544,balanced,0.17181474961961724,1500,elasticnet,saga,0.8328446270618498,0.626213,45062
69,80.6505404414288,balanced,0.1172841426087376,1500,elasticnet,saga,0.8328535441319735,4.397015,45062
70,31.478499418116655,balanced,0.06959072505765525,1500,elasticnet,saga,0.8328550865063971,2.756064,45062
71,3.325709358684538,balanced,0.1246551360952392,1500,elasticnet,saga,0.8328776096751849,0.919527,45062
72,3.3754784032796312,balanced,0.23190654370304967,1500,elasticnet,saga,0.8328800735348366,0.964283,45062
73,0.5772783990366878,balanced,0.25179497145459606,1500,elasticnet,saga,0.8328079860835864,0.480295,45062
74,2.0282759591748802,balanced,0.2038350290548189,1500,elasticnet,saga,0.832866520337039,0.779085,45062
75,6.071101896678443,balanced,0.13650223265781736,1500,elasticnet,saga,0.8328671142130262,1.224833,45062
76,15.915604169481727,balanced,0.3628897555488978,1500,elasticnet,saga,0.8328624831503287,2.278288,45062
77,3.96677628792166,balanced,0.1711370579718363,1500,elasticnet,saga,0.8328788418863983,1.022984,45062
78,0.7464444330868881,balanced,0.17267406221666382,1500,elasticnet,saga,0.8328045658466456,0.525283,45062
79,2.5401613105227083,balanced,0.5698076303099757,1500,elasticnet,saga,0.8328853108545753,1.028754,45062
80,0.24005886771421547,balanced,0.3975725173965669,1500,elasticnet,saga,0.832657309571949,0.337504,45062
81,2.2802653057106084,balanced,0.671746602965456,1500,elasticnet,saga,0.8328760656124358,1.048815,45062
82,3.6016674970529534,balanced,0.25939637888623546,1500,elasticnet,saga,0.8328803831352719,1.014257,45062
83,1.4612595312118675,balanced,0.5276181342449332,1500,elasticnet,saga,0.8328526592271318,0.776576,45062
