trial,bootstrap,criterion,max_features,max_samples,min_samples_leaf,n_estimators,value,time,dataset
213,True,entropy,0.10733523604060838,0.7387151002578073,0.24976903213959925,181,0.5378333333333334,0.65171,31
214,True,gini,0.1952631057305976,0.7574598313432866,0.13762767671252768,452,0.744797619047619,1.524029,31
215,True,entropy,0.41988371028486593,0.8501783863268134,0.09128836814889095,138,0.7388452380952382,0.557364,31
216,True,gini,0.43195056610324695,0.7514914584156375,0.07703984495793582,362,0.7421666666666665,1.417155,31
217,True,gini,0.19765791739228716,0.6126640760123302,0.05545402583018624,626,0.7528571428571429,2.155281,31
218,True,entropy,0.21863742356832555,0.7860110905495834,0.1356006022165782,530,0.7423452380952381,1.773671,31
219,True,entropy,0.8702853755390545,0.976750296859847,0.08271259489334282,980,0.7293571428571429,4.492975,31
220,True,gini,0.42267162401722225,0.8629141350901008,0.05244595793605567,379,0.7457380952380953,1.565937,31
221,True,gini,0.2032793521071224,0.5958813758647943,0.056055499920831496,607,0.7525000000000001,2.092445,31
222,True,gini,0.15496490368089563,0.60227691181018,0.07822117318608085,602,0.7519761904761905,2.016704,31
223,True,gini,0.24539591032064423,0.7363675357844887,0.05096853555396448,224,0.7518809523809524,0.82644,31
224,True,gini,0.3624713701719241,0.6965285058537374,0.11364885540684685,144,0.7351190476190477,0.524214,31
225,True,gini,0.15515731743434172,0.6062623562588046,0.07502664566566358,520,0.751547619047619,1.729332,31
226,True,entropy,0.10117400797500516,0.8173321537131697,0.09433613167141242,428,0.7532142857142856,1.39568,31
227,True,entropy,0.10698007200531745,0.808823039410303,0.09285439949990368,393,0.7515476190476189,1.286973,31
228,True,entropy,0.25510289856328355,0.8327357884558424,0.12919833367075034,292,0.7394880952380951,0.98504,31
229,True,entropy,0.35945723861327733,0.9300059833550465,0.1520789303304153,321,0.7360119047619047,1.127427,31
230,True,entropy,0.15810772979842172,0.874939499645833,0.10660859525443986,75,0.7458452380952381,0.279144,31
231,True,gini,0.1896418402533907,0.7795908816853728,0.06551310250538354,670,0.7525000000000001,2.356116,31
232,True,gini,0.10149127174303303,0.5682809412510134,0.08754324978793834,437,0.7567142857142858,1.395622,31
233,True,entropy,0.1063544765307952,0.720214200317337,0.08926770574911534,450,0.7511666666666666,1.485669,31
234,True,gini,0.24892034029059817,0.5602531799438442,0.12133353363677891,231,0.743654761904762,0.771671,31
235,True,log_loss,0.713492755889996,0.895541936580664,0.10028894865852879,350,0.7252261904761905,1.45294,31
236,True,gini,0.15503734353643547,0.8362039423312346,0.06765497642666118,419,0.7556666666666666,1.445589,31
237,True,gini,0.35109320370979535,0.8507553559377516,0.06677958572231328,484,0.7465238095238094,1.814079,31
238,True,gini,0.15362406028728853,0.7752827504742716,0.18985817934069354,289,0.714452380952381,0.927151,31
239,True,gini,0.2677111791533998,0.6481247842463665,0.08316449494440588,76,0.7431547619047618,0.287703,31
240,True,log_loss,0.5827987002931266,0.7050395821982374,0.061991657994843186,175,0.7409523809523808,0.729992,31
