trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time,dataset
111,0.0005615625566815195,balanced,0.0029570809414943486,1500,elasticnet,saga,0.7293333333333333,0.075649,31
112,0.013231800414383214,balanced,0.0009461469059966107,1500,elasticnet,saga,0.7802857142857142,0.08264,31
113,6082.532498622319,balanced,0.003735862630812752,1500,elasticnet,saga,0.7802857142857141,1.129032,31
114,1368.9022629064273,balanced,0.033462201030483786,1500,elasticnet,saga,0.7802857142857141,1.119799,31
115,228.29186095635177,balanced,0.010245858939867321,1500,elasticnet,saga,0.7803333333333333,1.00386,31
116,4.123168440141702,balanced,0.009334064019986363,1500,elasticnet,saga,0.7829761904761905,0.543502,31
117,0.003647068348712155,balanced,0.07759048401667637,1500,elasticnet,saga,0.7261428571428571,0.076535,31
118,0.017627020091555586,balanced,0.00012510188850164443,1500,elasticnet,saga,0.7835000000000001,0.089856,31
119,14.580699760785398,balanced,0.0005110256715654396,1500,elasticnet,saga,0.7810714285714286,0.685554,31
120,3339.4017838524983,balanced,0.6542056762893124,1500,elasticnet,saga,0.7802619047619047,1.13293,31
121,2084.0835313368316,balanced,0.0030243691612726474,1500,elasticnet,saga,0.7802857142857141,1.131978,31
122,0.0001329391605975046,balanced,0.5167425813322408,1500,elasticnet,saga,0.5,0.026622,31
123,0.26636256387062246,balanced,0.7355619850853303,1500,elasticnet,saga,0.7861666666666667,0.263025,31
124,5116.344941459265,balanced,0.2582485084490613,1500,elasticnet,saga,0.7802857142857141,1.114136,31
125,0.022677289093956315,balanced,0.0034704909354375036,1500,elasticnet,saga,0.7848333333333333,0.091125,31
126,644.3077750479255,balanced,0.0018522006003174373,1500,elasticnet,saga,0.7803333333333333,1.104338,31
127,0.0022695615932766832,balanced,0.016873495104568943,1500,elasticnet,saga,0.7428095238095238,0.081105,31
128,3084.8794202785384,balanced,0.06083019192425825,1500,elasticnet,saga,0.7802857142857141,1.112458,31
129,3.6348739977385867,balanced,0.00024474057445796825,1500,elasticnet,saga,0.7830952380952381,0.533203,31
130,8.318745034635091,balanced,0.91246328866899,1500,elasticnet,saga,0.7813333333333333,0.720288,31
131,0.0013202984757223258,balanced,0.011839097834757699,1500,elasticnet,saga,0.7317619047619048,0.075862,31
132,1044.683115178949,balanced,0.09184900818511534,1500,elasticnet,saga,0.7802857142857141,1.115669,31
133,37.681304379790284,balanced,0.06455595882939565,1500,elasticnet,saga,0.7805952380952381,0.771862,31
134,0.0751500389053142,balanced,0.0014940577239079742,1500,elasticnet,saga,0.7900238095238095,0.172284,31
135,298.4621367265399,balanced,0.17396167422846984,1500,elasticnet,saga,0.7803095238095238,1.048361,31
136,864.1289371707552,balanced,0.4497407193749839,1500,elasticnet,saga,0.7802619047619047,1.117264,31
137,1.232364532713143,balanced,0.0101406356458665,1500,elasticnet,saga,0.7862142857142855,0.400854,31
138,243.42289982147977,balanced,0.0397974937410311,1500,elasticnet,saga,0.7803095238095238,1.010791,31
139,41.27955606256579,balanced,0.15246518242848597,1500,elasticnet,saga,0.7805238095238096,0.791655,31
140,1318.3864612909756,balanced,0.0022489542843914497,1500,elasticnet,saga,0.7802857142857141,1.129295,31
141,0.10107962478540397,balanced,0.00023764449553865353,1500,elasticnet,saga,0.7903095238095238,0.207778,31
142,4.229033525072587,balanced,0.00013924162890248685,1500,elasticnet,saga,0.7830476190476191,0.548876,31
143,0.5306206472878912,balanced,0.014810800730363494,1500,elasticnet,saga,0.7881904761904763,0.327953,31
144,0.019603337501584446,balanced,0.02308516815110801,1500,elasticnet,saga,0.7834285714285714,0.089535,31
145,0.0001753888576809378,balanced,0.0001410563867753528,1500,elasticnet,saga,0.7293095238095239,0.080114,31
146,380.8943102523963,balanced,0.002759069025439785,1500,elasticnet,saga,0.7803333333333333,1.058958,31
147,0.0010386855772080352,balanced,0.012273630375458193,1500,elasticnet,saga,0.7240714285714285,0.074441,31
148,144.5268125841298,balanced,0.0007299348683062313,1500,elasticnet,saga,0.7803095238095238,0.932838,31
149,9.618864491981176,balanced,0.0002194774268919735,1500,elasticnet,saga,0.7814047619047619,0.62864,31
150,0.00025909186033680666,balanced,0.013348071559960688,1500,elasticnet,saga,0.6640714285714286,0.07101,31
151,2.1138831301559056,balanced,0.03545843846227978,1500,elasticnet,saga,0.7846666666666666,0.469779,31
152,64.37699040892701,balanced,0.8005866020696457,1500,elasticnet,saga,0.7804761904761904,0.959338,31
153,1.3502145585369614,balanced,0.0019580595319750394,1500,elasticnet,saga,0.7859999999999999,0.423015,31
154,229.8738439458888,balanced,0.0012115155843077673,1500,elasticnet,saga,0.7803333333333333,1.001898,31
155,0.3249162002000907,balanced,0.00020598022365449627,1500,elasticnet,saga,0.7890952380952381,0.303947,31
156,0.00015951662313334306,balanced,0.708914172379688,1500,elasticnet,saga,0.5,0.030612,31
157,487.34999292697677,balanced,0.06079905434073398,1500,elasticnet,saga,0.7803095238095238,1.096523,31
158,0.18690613432669007,balanced,0.000493375160044834,1500,elasticnet,saga,0.7900238095238096,0.267795,31
159,0.0017844169559955874,balanced,0.0010022396791143345,1500,elasticnet,saga,0.7487857142857143,0.080464,31
160,2.4763573616576298,balanced,0.07217448452444782,1500,elasticnet,saga,0.7842380952380952,0.511264,31
161,19.124012273254362,balanced,0.001317454386434277,1500,elasticnet,saga,0.7809523809523811,0.705947,31
162,4354.339080127637,balanced,0.08945150807271521,1500,elasticnet,saga,0.7802857142857141,1.117819,31
163,2.721650910162593,balanced,0.027982272717049284,1500,elasticnet,saga,0.7838571428571428,0.515216,31
164,0.2274052565969314,balanced,0.0009793184984206252,1500,elasticnet,saga,0.7895238095238095,0.279506,31
165,0.0704338501790086,balanced,0.107494053951734,1500,elasticnet,saga,0.7888809523809523,0.16665,31
166,0.00013036106776477476,balanced,0.000291266516688138,1500,elasticnet,saga,0.7274285714285714,0.072454,31
167,0.00023335716294063308,balanced,0.0001455174947607228,1500,elasticnet,saga,0.7304523809523811,0.076622,31
168,697.7256229311762,balanced,0.0652576510834236,1500,elasticnet,saga,0.7802857142857142,1.117505,31
169,0.6214277354421505,balanced,0.00024622754931226626,1500,elasticnet,saga,0.787952380952381,0.346515,31
170,0.8568938007937769,balanced,0.007832259769732477,1500,elasticnet,saga,0.7870714285714285,0.363623,31
171,0.002430048599323123,balanced,0.005437591736923921,1500,elasticnet,saga,0.7515238095238097,0.078282,31
172,0.15418349117772073,balanced,0.02906701215322911,1500,elasticnet,saga,0.790452380952381,0.244743,31
173,12.043402663105569,balanced,0.00015178052094448884,1500,elasticnet,saga,0.7810714285714286,0.656433,31
174,0.09928894978066541,balanced,0.03187422711813412,1500,elasticnet,saga,0.789904761904762,0.200679,31
175,1.0594734273401227,balanced,0.2666609148594749,1500,elasticnet,saga,0.7869523809523811,0.391761,31
176,18.6015465321229,balanced,0.0004484744524732798,1500,elasticnet,saga,0.7810238095238095,0.682052,31
177,0.00036690191558652233,balanced,0.03712591045287729,1500,elasticnet,saga,0.5183333333333333,0.050215,31
178,0.0001629635528373296,balanced,0.022034455606330692,1500,elasticnet,saga,0.5,0.032198,31
179,3325.384984243206,balanced,0.02003995359361214,1500,elasticnet,saga,0.7802857142857141,1.125611,31
180,0.12745574318414402,balanced,0.03742423001985196,1500,elasticnet,saga,0.790357142857143,0.220948,31
181,0.46347159654171877,balanced,0.015221840161091635,1500,elasticnet,saga,0.7885238095238095,0.31959,31
182,3401.875928623178,balanced,0.0035027613678423144,1500,elasticnet,saga,0.7802857142857141,1.103557,31
183,4892.42876108782,balanced,0.418217852675745,1500,elasticnet,saga,0.7802857142857141,1.129632,31
184,0.0036840802202042734,balanced,0.00018942844905792816,1500,elasticnet,saga,0.761047619047619,0.082999,31
185,0.0006400648986640625,balanced,0.00011827346017839094,1500,elasticnet,saga,0.737095238095238,0.077821,31
186,0.000569565514320868,balanced,0.053954428118884734,1500,elasticnet,saga,0.5623333333333334,0.065518,31
187,0.0003711155805155671,balanced,0.0018875676307822291,1500,elasticnet,saga,0.7266904761904762,0.071118,31
188,574.1197509103063,balanced,0.00012390468928182043,1500,elasticnet,saga,0.7802857142857142,1.099422,31
189,327.90486540164824,balanced,0.001340970114587245,1500,elasticnet,saga,0.7803095238095238,1.038417,31
190,0.000881695493358738,balanced,0.06122780092275802,1500,elasticnet,saga,0.6318095238095237,0.068465,31
191,10.75332506100858,balanced,0.3235102565788355,1500,elasticnet,saga,0.7811428571428571,0.667241,31
192,75.95709565769616,balanced,0.16365290600718052,1500,elasticnet,saga,0.7803809523809523,0.869839,31
193,0.018041663589561673,balanced,0.0005125758907937938,1500,elasticnet,saga,0.7835714285714286,0.084863,31
194,101.13885045428192,balanced,0.16878698558795605,1500,elasticnet,saga,0.7803571428571427,0.909895,31
195,8395.395032239401,balanced,0.00447167990123131,1500,elasticnet,saga,0.7802857142857141,1.108478,31
196,0.09465524552679588,balanced,0.127541594740337,1500,elasticnet,saga,0.788904761904762,0.192715,31
197,0.05326333087961567,balanced,0.5284809078673598,1500,elasticnet,saga,0.7720238095238094,0.086817,31
198,736.7192447507268,balanced,0.0051996739238783195,1500,elasticnet,saga,0.7802857142857142,1.110646,31
199,101.61750846220247,balanced,0.10427291060979033,1500,elasticnet,saga,0.7803809523809523,0.901062,31
200,0.000668329991557038,balanced,0.40757883791361743,1500,elasticnet,saga,0.5,0.031746,31
201,1.1015874501794136,balanced,0.20222268128429643,1500,elasticnet,saga,0.7866190476190476,0.400688,31
202,0.03634099452501586,balanced,0.3820259936390114,1500,elasticnet,saga,0.7709523809523808,0.080128,31
203,0.12990127982030003,balanced,0.00011049703024154146,1500,elasticnet,saga,0.7904047619047619,0.228807,31
204,1750.071576558449,balanced,0.0002318177611290352,1500,elasticnet,saga,0.7802857142857141,1.11015,31
205,0.035851646097834415,balanced,0.6313175583634935,1500,elasticnet,saga,0.748452380952381,0.078371,31
206,4025.846163360548,balanced,0.019667608399443093,1500,elasticnet,saga,0.7802857142857141,1.107185,31
207,11.342210350237382,balanced,0.006219881174029357,1500,elasticnet,saga,0.7811904761904762,0.648007,31
208,0.022165941033873426,balanced,0.0020637552043950235,1500,elasticnet,saga,0.7845,0.095429,31
209,23.996485972965175,balanced,0.10221111307208341,1500,elasticnet,saga,0.7808571428571429,0.723855,31
210,215.096007743858,balanced,0.14403650379563865,1500,elasticnet,saga,0.7803095238095238,0.989607,31
211,0.0005365977216852223,balanced,0.009499072859745383,1500,elasticnet,saga,0.7077142857142857,0.071851,31
212,0.0002887154867463159,balanced,0.015780309954142965,1500,elasticnet,saga,0.6600595238095239,0.065044,31
213,0.34059950384615073,balanced,0.3554812765190891,1500,elasticnet,saga,0.7884761904761903,0.276799,31
214,0.06416823597332648,balanced,0.0002939463458625968,1500,elasticnet,saga,0.7897380952380952,0.163018,31
215,0.001392943356679306,balanced,0.11118405953132109,1500,elasticnet,saga,0.6276309523809525,0.074436,31
216,8.825605413098723,balanced,0.00025379946629058473,1500,elasticnet,saga,0.7814285714285715,0.636781,31
217,0.0004708195077384197,balanced,0.06366144994552209,1500,elasticnet,saga,0.5,0.035006,31
218,0.00038203579033457185,balanced,0.19383858782150482,1500,elasticnet,saga,0.5,0.029099,31
219,44.66196400953596,balanced,0.00021154127741888573,1500,elasticnet,saga,0.7805238095238095,0.783906,31
220,0.0004772014039122307,balanced,0.8842158875126613,1500,elasticnet,saga,0.5,0.027335,31
221,0.09866573740454794,balanced,0.003037865825192219,1500,elasticnet,saga,0.7901666666666667,0.199687,31
222,317.9776080287242,balanced,0.6151688122361403,1500,elasticnet,saga,0.7803095238095238,1.096235,31
223,7726.95726956662,balanced,0.10316033434719711,1500,elasticnet,saga,0.7802857142857141,1.112063,31
224,0.10234736931287461,balanced,0.00021577586525539945,1500,elasticnet,saga,0.7904285714285714,0.208891,31
225,164.88278993963698,balanced,0.01712446447678494,1500,elasticnet,saga,0.7803095238095238,0.951253,31
226,0.24761450064619445,balanced,0.4221021267871042,1500,elasticnet,saga,0.7883095238095239,0.252278,31
227,0.000775496529229913,balanced,0.009343302657318477,1500,elasticnet,saga,0.7206904761904761,0.076762,31
228,0.00012326198524091438,balanced,0.007492772870670282,1500,elasticnet,saga,0.6497857142857143,0.070255,31
229,0.0002821150177545697,balanced,0.00029872506553136534,1500,elasticnet,saga,0.7305238095238096,0.071706,31
230,0.0008713847882953452,balanced,0.03952220881906117,1500,elasticnet,saga,0.6739285714285714,0.070976,31
231,92.97346869776779,balanced,0.021551378799755758,1500,elasticnet,saga,0.7803809523809523,0.867315,31
232,4981.732315594517,balanced,0.0031585104499228024,1500,elasticnet,saga,0.7802857142857141,1.112287,31
233,0.019306195081672452,balanced,0.298123706972088,1500,elasticnet,saga,0.755095238095238,0.078888,31
234,0.006148465042303087,balanced,0.7126727573532305,1500,elasticnet,saga,0.5,0.040917,31
235,0.0001250938034984554,balanced,0.7577314388518503,1500,elasticnet,saga,0.5,0.025901,31
236,0.00022145184127528054,balanced,0.3669209039695907,1500,elasticnet,saga,0.5,0.025496,31
237,1.6657463591269297,balanced,0.937258061358118,1500,elasticnet,saga,0.7855238095238096,0.515199,31
238,0.00038937899323148015,balanced,0.01642166308203218,1500,elasticnet,saga,0.6747619047619048,0.073012,31
239,5680.941079300673,balanced,0.012370617442380749,1500,elasticnet,saga,0.7802857142857141,1.117415,31
240,10.843989916770647,balanced,0.06067290033535,1500,elasticnet,saga,0.7811666666666668,0.645421,31
241,0.4328411259939657,balanced,0.032376680556840384,1500,elasticnet,saga,0.7888571428571428,0.319416,31
242,4.726226112923826,balanced,0.40237597493241806,1500,elasticnet,saga,0.7829047619047619,0.595634,31
243,0.00023097822666695318,balanced,0.0013300034219784402,1500,elasticnet,saga,0.723404761904762,0.071351,31
244,4011.36215274842,balanced,0.3639612396485067,1500,elasticnet,saga,0.7802857142857141,1.096622,31
245,0.4418288009580652,balanced,0.03023642152561415,1500,elasticnet,saga,0.7889047619047618,0.316751,31
246,0.01655958557668111,balanced,0.0005655677524618513,1500,elasticnet,saga,0.7828571428571429,0.083307,31
247,0.5123741838184325,balanced,0.0025906510073644543,1500,elasticnet,saga,0.7881904761904762,0.321571,31
248,4.66926900142877,balanced,0.00020461550877877874,1500,elasticnet,saga,0.7826904761904762,0.563673,31
249,6239.624595693292,balanced,0.880730381460976,1500,elasticnet,saga,0.7802619047619047,1.096059,31
250,38.485196837648395,balanced,0.01394393871621591,1500,elasticnet,saga,0.7805238095238095,0.768412,31
251,0.029937872211714393,balanced,0.1799616965904434,1500,elasticnet,saga,0.7796428571428572,0.095686,31
252,30.050339329213468,balanced,0.000447164952414492,1500,elasticnet,saga,0.7806666666666667,0.746599,31
253,1938.2842908012942,balanced,0.19505135501755078,1500,elasticnet,saga,0.7802857142857141,1.105712,31
254,3966.4255442022395,balanced,0.07996096625957168,1500,elasticnet,saga,0.7802857142857141,1.106086,31
255,8.078329578660277,balanced,0.0047094711975895496,1500,elasticnet,saga,0.7817142857142858,0.612872,31
256,2896.195449449195,balanced,0.29124304162619075,1500,elasticnet,saga,0.7802857142857141,1.100736,31
257,0.00023001139971663462,balanced,0.00012748758606816147,1500,elasticnet,saga,0.7304761904761905,0.073441,31
258,0.10273228194954954,balanced,0.17466799020707324,1500,elasticnet,saga,0.7885,0.202188,31
259,7910.592888565807,balanced,0.00039963872470333566,1500,elasticnet,saga,0.7802857142857141,1.094915,31
260,5.662989062321744,balanced,0.003338592600709394,1500,elasticnet,saga,0.7822619047619047,0.574608,31
261,5745.332695956526,balanced,0.23360153518075003,1500,elasticnet,saga,0.7802857142857141,1.112094,31
262,508.89670356208103,balanced,0.007495017292334745,1500,elasticnet,saga,0.7802857142857142,1.099962,31
263,0.2082360987115757,balanced,0.0012405900331046147,1500,elasticnet,saga,0.7897857142857142,0.264924,31
264,0.00028249058188669404,balanced,0.2876666428374346,1500,elasticnet,saga,0.5,0.026166,31
265,318.5723454999541,balanced,0.9974030527860258,1500,elasticnet,saga,0.7802619047619046,1.092944,31
266,9399.28236716092,balanced,0.01666198819398924,1500,elasticnet,saga,0.7802857142857141,1.108248,31
267,141.87285925654174,balanced,0.6012608403836938,1500,elasticnet,saga,0.7802857142857142,1.013097,31
268,626.872365819354,balanced,0.0009758709881516558,1500,elasticnet,saga,0.7802857142857142,1.10279,31
269,0.4021176005876978,balanced,0.00032857737869797015,1500,elasticnet,saga,0.7886666666666666,0.300851,31
