mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6608893871307373,0.04222687446883595,0.02192411422729492,0.0008711379608780947,0.25,4,256.0,poly,"OrderedDict([('model__C', 0.25), ('model__degree', 4), ('model__gamma', 256.0), ('model__kernel', 'poly')])",0.32750668685818685,0.4229047124866825,0.4212124927260451,0.5768431426793001,0.6407410609309081,0.4778416191362245,0.11416045141301116,144
1.8191656589508056,0.08781369592261805,0.055759525299072264,0.014684078418116347,64.0,5,0.0625,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.17019586580351947,0.5095273699278735,0.6212863978339587,0.5789819489591258,0.1344439449477834,0.40288710549445217,0.20798400624127944,189
1.3291862964630128,0.06448601038886255,0.04579305648803711,0.009438473882882697,0.25,5,0.00390625,poly,"OrderedDict([('model__C', 0.25), ('model__degree', 5), ('model__gamma', 0.00390625), ('model__kernel', 'poly')])",0.18492853825021022,0.33851992934119124,0.45731721004764114,0.5261567189985477,0.7946382875717546,0.4603121368418689,0.2033656420484702,168
2.3138720035552978,0.0468495443785304,0.0776442050933838,0.003651484828571783,64.0,2,2.0,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 2), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.813249735374818,0.5587416101298348,0.4982067650801819,0.470426723839823,0.7194498236392559,0.6120149316127828,0.13257093829462124,36
1.9881325244903565,0.019215413556113194,0.14185543060302735,0.005717641530925049,32.0,3,1.0,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 3), ('model__gamma', 1.0), ('model__kernel', 'rbf')])",0.6586602799760326,0.5757725932922481,0.5214039898397744,0.6502956636005256,0.4648869216405007,0.5742038896698163,0.07438189252192769,65
1.2132089138031006,0.05396465067286223,0.04347472190856934,0.003104432604165277,16.0,5,0.0078125,linear,"OrderedDict([('model__C', 16.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.3472400413730464,0.43354497592040353,0.4907851727013871,0.3074486479009613,0.15704578463240887,0.34721292450564145,0.11472659070175975,198
2.29621958732605,0.10179340393704435,0.08469104766845703,0.017208011734555835,4.0,5,0.125,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.125), ('model__kernel', 'sigmoid')])",0.4072913950625172,0.5867012247872205,0.6832803507384467,0.47027629849920466,0.6659710215090947,0.5627040581192968,0.1081430151830496,74
1.8374224185943604,0.04327775972206399,0.060910797119140624,0.004772650138120054,1.0,5,0.5,sigmoid,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.283588403805077,0.6360760531909566,0.6925961931962404,0.5044557023307282,0.7694532816930632,0.5772339268432131,0.1704367870347557,52
0.7802043914794922,0.04976883779628014,0.02385563850402832,0.0012503308091528305,512.0,4,128.0,poly,"OrderedDict([('model__C', 512.0), ('model__degree', 4), ('model__gamma', 128.0), ('model__kernel', 'poly')])",0.32750668685818685,0.4229047124866825,0.4212124927260451,0.5768431426793001,0.6407410609309081,0.4778416191362245,0.11416045141301116,144
0.7311561107635498,0.03504533161183707,0.02312016487121582,0.002131121334042912,0.0009765625,5,16.0,poly,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'poly')])",0.2836920090965446,0.4498092799259568,0.5131673691681014,0.6093350162528529,0.7538055882149527,0.5219618525316816,0.15712507277712393,105
1.9496976375579833,0.024195597180504038,0.06476821899414062,0.004590030959358026,256.0,5,0.5,sigmoid,"OrderedDict([('model__C', 256.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.2888705469150661,0.6413771906043815,0.7016823772579479,0.49723874403485724,0.7218047582820388,0.5701947234188584,0.1611256755649805,71
1.9511653423309325,0.03787276972487006,0.0648073673248291,0.0044278602245054885,4.0,5,0.5,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.28654633487647657,0.643492465305178,0.6943143142797445,0.5046389791825161,0.7426741130091984,0.5743332413306227,0.16443582268295698,64
2.0178817749023437,0.03352119048297092,0.06712856292724609,0.005782551371997523,0.001953125,5,0.5,sigmoid,"OrderedDict([('model__C', 0.001953125), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.19475204663619522,0.5518207766598,0.714608864123387,0.6377031606611799,0.41703437305484475,0.5031838442270814,0.18314663080543775,123
1.86234450340271,0.022830360658304266,0.06135616302490234,0.001617863587291568,64.0,2,0.001953125,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 2), ('model__gamma', 0.001953125), ('model__kernel', 'sigmoid')])",0.263599489571264,0.5017897814101026,0.496378131685779,0.5788591880489661,0.815123798326302,0.5311500778084828,0.17695856331498278,93
1.988356351852417,0.02898884316269068,0.06556401252746583,0.003594508776031992,8.0,5,0.5,sigmoid,"OrderedDict([('model__C', 8.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.28367646830282445,0.6408936992441995,0.694360936660905,0.4957223874403486,0.7614081195103395,0.5752123222317234,0.16999477309026748,61
2.5424347877502442,0.06014512506175108,0.0751255989074707,0.004210220635595491,1.0,5,2.0,sigmoid,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.813249735374818,0.5587416101298348,0.4982067650801819,0.470426723839823,0.7195293588768242,0.6120308386602964,0.13258383248464758,35
2.1902477741241455,0.019886194227328683,0.0668412208557129,0.0049967036090396546,64.0,2,0.125,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 2), ('model__gamma', 0.125), ('model__kernel', 'sigmoid')])",0.19587271053890293,0.5371140055359761,0.700161106228232,0.5827667888512347,0.38779652811397747,0.4807422278536647,0.17408100272471402,140
2.47501163482666,0.04445513939603017,0.0785895824432373,0.00433233822535142,0.0009765625,2,2.0,sigmoid,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 2), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.813249735374818,0.5587416101298348,0.4982067650801819,0.470426723839823,0.719869977176845,0.6120989623203006,0.1326391253926746,24
2.4803120136260985,0.05185390601150202,0.07403903007507324,0.007483691891590135,0.00390625,2,2.0,sigmoid,"OrderedDict([('model__C', 0.00390625), ('model__degree', 2), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.813249735374818,0.5587416101298348,0.4982067650801819,0.470426723839823,0.719869977176845,0.6120989623203006,0.1326391253926746,24
