mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.261553430557251,0.05801423688521984,0.07324686050415039,0.004123595456811867,1.0,5,0.001953125,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 0.001953125), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.2366426944732667,0.027748900285235575,0.07379264831542968,0.006043470463320799,1.0,4,512.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 512.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.256424903869629,0.04709725039392074,0.07259197235107422,0.01096557852894716,1.0,4,0.25,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 0.25), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.255968952178955,0.05439844328174486,0.06765046119689941,0.003400155910956124,1.0,4,256.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 256.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.268296241760254,0.059748289378949104,0.07338299751281738,0.009045807704109716,1.0,4,0.0009765625,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 0.0009765625), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.301806163787842,0.0419174860472262,0.0692324161529541,0.0012149626024569005,1.0,4,0.03125,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 0.03125), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.2994757652282716,0.04921290842545774,0.07408819198608399,0.010542543744168511,1.0,4,0.00390625,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 0.00390625), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.292187213897705,0.04535906483222507,0.07115802764892579,0.005059303977672416,1.0,4,0.0625,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.289210796356201,0.03557685746468499,0.07057228088378906,0.006108672393597537,1.0,3,0.015625,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 3), ('model__gamma', 0.015625), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.331778144836426,0.058591980288980716,0.06868505477905273,0.005262241659106244,1.0,3,8.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 3), ('model__gamma', 8.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.2752864837646483,0.030912306696458943,0.07221698760986328,0.005887738619040031,1.0,2,0.001953125,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 2), ('model__gamma', 0.001953125), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.2954710006713865,0.055235986379072954,0.069389009475708,0.0070983505331922,1.0,4,64.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 64.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.280359983444214,0.061867513563199986,0.07547845840454101,0.008832581168092163,1.0,4,1.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 1.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.1050023078918456,0.038827351450982366,0.06329212188720704,0.005735564163241006,64.0,4,16.0,linear,"OrderedDict([('model__C', 64.0), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'linear')])",0.48000790691427514,0.4492709903864899,0.7738205211201185,0.6504600079769469,0.497962120413104,0.5703043093621869,0.12319065010622547,78
2.2861301422119142,0.06080031403015636,0.06857886314392089,0.006288625688498052,1.0,4,4.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 4.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.332925319671631,0.04847211586842853,0.07317962646484374,0.00586304993802597,1.0,4,2.0,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 4), ('model__gamma', 2.0), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.3699585437774657,0.0659840380362902,0.07536354064941406,0.003994442101343419,1.0,5,0.125,linear,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 0.125), ('model__kernel', 'linear')])",0.586220079620929,0.3144344540151389,0.7266065122436436,0.7695271537453463,0.518333642470332,0.583024368419078,0.16231744556460412,58
2.301524305343628,0.059735240408728824,0.06939873695373536,0.00536401403092644,0.001953125,2,0.25,linear,"OrderedDict([('model__C', 0.001953125), ('model__degree', 2), ('model__gamma', 0.25), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8200010425796815,0.45260020584887206,0.829947980123097,0.730852471588072,0.14104781631301777,35
2.3205023765563966,0.037907765614988986,0.07429213523864746,0.006753265190204021,0.001953125,3,0.0078125,linear,"OrderedDict([('model__C', 0.001953125), ('model__degree', 3), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8200010425796815,0.45260020584887206,0.829947980123097,0.730852471588072,0.14104781631301777,35
2.346593904495239,0.051913375798829334,0.07505125999450683,0.009170059347218804,4.0,2,0.5,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.6147932059960363,0.668469875657103,0.6170916997322025,0.7853598172818493,0.6325530957948882,0.6636535388924159,0.0638093877996433,49
2.3237066745758055,0.02037963648735305,0.07185153961181641,0.0035074715529591566,32.0,2,0.5,linear,"OrderedDict([('model__C', 32.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7166192848062639,0.3973033420355878,0.6388964657761097,0.8154673363422666,0.5149358631650537,0.6166444584250563,0.1472927820452362,54
1.823305368423462,0.030053596518743203,0.05091438293457031,0.003979943570524158,128.0,2,0.5,linear,"OrderedDict([('model__C', 128.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.2970804749848335,0.5004934241941268,0.395252564927862,0.5197238497375972,0.5264163626819514,0.4477933353052742,0.08900312076223614,96
2.3429684162139894,0.04524985308608656,0.07023930549621582,0.007943071556036255,16.0,2,0.5,linear,"OrderedDict([('model__C', 16.0), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.585099226013748,0.4456546685508245,0.7697480957767037,0.47244771038591205,0.4772156939761928,0.5500330789406762,0.11976730506792142,86
2.3157317638397217,0.037498552692727324,0.07296342849731445,0.003782099443572797,0.03125,2,0.5,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 2), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.314556360244751,0.06427523235488755,0.08170819282531738,0.010700295908336347,0.03125,5,0.5,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3691872119903565,0.06997059232176757,0.07216582298278809,0.010295763960857974,0.03125,4,0.0078125,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 4), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3140169620513915,0.08793007738660741,0.0707087516784668,0.00610047744780296,0.03125,3,256.0,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 256.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.412802219390869,0.05227690348292845,0.07432537078857422,0.007730546687385252,0.03125,3,0.00390625,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.00390625), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3834879398345947,0.044545529359127235,0.07071022987365723,0.005826671435644515,0.03125,3,0.125,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.125), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3498462200164796,0.08820884357981629,0.07070198059082031,0.008891888784678049,0.03125,3,2.0,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 2.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3075435638427733,0.04414943417543679,0.07103023529052735,0.0025865796154292344,0.03125,4,128.0,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 4), ('model__gamma', 128.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3878902435302733,0.04347073564693266,0.07054848670959472,0.007819950567503592,0.03125,5,0.0625,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.332030773162842,0.022589090562012627,0.07626571655273437,0.006140000227928841,0.03125,2,16.0,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 2), ('model__gamma', 16.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
2.3238956928253174,0.032354307754777246,0.07321319580078126,0.006033480061764009,0.001953125,5,1.0,linear,"OrderedDict([('model__C', 0.001953125), ('model__degree', 5), ('model__gamma', 1.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8200010425796815,0.45260020584887206,0.829947980123097,0.730852471588072,0.14104781631301777,35
2.348011016845703,0.07676782635423282,0.07229094505310059,0.005905277368060064,2.0,5,0.25,linear,"OrderedDict([('model__C', 2.0), ('model__degree', 5), ('model__gamma', 0.25), ('model__kernel', 'linear')])",0.3037431417068809,0.7649139168058007,0.7945866474638037,0.7604257968157677,0.8076137412002032,0.6862566487984912,0.1920768304208137,42
2.38859167098999,0.04022579192945661,0.07402071952819825,0.00155872975176117,0.03125,4,0.0625,linear,"OrderedDict([('model__C', 0.03125), ('model__degree', 4), ('model__gamma', 0.0625), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8067414899433492,0.7995058657230109,0.7995082903269215,0.7914937550763981,0.014696586590180567,9
4.227493953704834,0.007117728287742991,0.3222176551818848,0.01184645952905311,0.03125,3,0.5,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.7491022105100718,0.37647492904848107,0.7134515206509576,0.5726650761265013,0.7526919164917921,0.6328771305655608,0.1440303196655952,53
1.4875998497009277,0.029552218010395166,0.040077924728393555,0.0028152529099698268,256.0,3,1.0,linear,"OrderedDict([('model__C', 256.0), ('model__degree', 3), ('model__gamma', 1.0), ('model__kernel', 'linear')])",0.5381631401364124,0.7167517741290494,0.48842948706291966,0.4531027050093529,0.47100264645516843,0.5334899505585806,0.095920751113356,90
4.213935089111328,0.06291308888450924,0.28744077682495117,0.019082343442916427,0.03125,2,16.0,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 2), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.8386098140935289,0.8403339943651109,0.8171951697040891,0.8172448740842573,0.8500364296737575,0.8326840563841487,0.013213742656808348,1
4.283252620697022,0.08978303155840756,0.2843414306640625,0.02024016404839031,0.001953125,4,1.0,rbf,"OrderedDict([('model__C', 0.001953125), ('model__degree', 4), ('model__gamma', 1.0), ('model__kernel', 'rbf')])",0.6830873589723923,0.6095630611279055,0.49672920932454173,0.45890781292241145,0.7134815251243518,0.5923537934943205,0.1001524408041324,57
3.9410608291625975,0.10631019154979324,0.2495962619781494,0.023218926738852348,128.0,5,1.0,rbf,"OrderedDict([('model__C', 128.0), ('model__degree', 5), ('model__gamma', 1.0), ('model__kernel', 'rbf')])",0.6812670708854258,0.5974759116523602,0.5793139462004638,0.6191726160385125,0.5083233621497508,0.5971105813853026,0.05615883205286945,56
1.4992974281311036,0.022830412080136975,0.0706709861755371,0.014876980825540584,128.0,5,8.0,poly,"OrderedDict([('model__C', 128.0), ('model__degree', 5), ('model__gamma', 8.0), ('model__kernel', 'poly')])",0.4846692875500359,0.5865314446884364,0.6710306506303364,0.515745074720231,0.5036469073570968,0.5523246729892273,0.0686236918464704,83
4.300246143341065,0.05133255708938612,0.2915529727935791,0.014390067489752653,0.0625,4,16.0,rbf,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.7950344699623664,0.8080584432534892,0.8041877758744638,0.7914625453249393,0.8609404796108995,0.8119367428052315,0.025224327569007717,5
4.253089427947998,0.09883790993528017,0.28719563484191896,0.020466341498408862,0.03125,3,16.0,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.8386098140935289,0.8403339943651109,0.8171951697040891,0.8172448740842573,0.8500364296737575,0.8326840563841487,0.013213742656808348,1
4.313511085510254,0.09133279665110611,0.29344792366027833,0.015320008342268605,0.03125,5,16.0,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.8386098140935289,0.8403339943651109,0.8171951697040891,0.8172448740842573,0.8500364296737575,0.8326840563841487,0.013213742656808348,1
3.3283244609832763,0.1760973420172118,0.10483012199401856,0.010303091655703724,0.03125,2,16.0,sigmoid,"OrderedDict([('model__C', 0.03125), ('model__degree', 2), ('model__gamma', 16.0), ('model__kernel', 'sigmoid')])",0.6633966260396394,0.6750717549438678,0.7084844164645153,0.6720942940583868,0.6680109579973741,0.6774116099007567,0.01602535556904435,44
3.4354170322418214,0.16345080030680484,0.10286498069763184,0.010427373618850395,0.0625,4,16.0,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'sigmoid')])",0.6633966260396394,0.6750717549438678,0.7084844164645153,0.6720942940583868,0.6680109579973741,0.6774116099007567,0.01602535556904435,44
1.47925124168396,0.03531241991028093,0.04393339157104492,0.007327856497524615,0.03125,5,16.0,poly,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'poly')])",0.4846692875500359,0.5865314446884364,0.6710306506303364,0.515745074720231,0.5036469073570968,0.5523246729892273,0.0686236918464704,83
2.5211374759674072,0.03916565749278349,0.07747979164123535,0.007619428757440514,0.0625,4,16.0,linear,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.7967033266777956,0.8218316185322174,0.7866630418838202,0.7913822232965085,0.01838383727483704,20
3.3270623207092287,0.03987373751015593,0.10849757194519043,0.004292071198696638,0.03125,3,0.03125,sigmoid,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.8065282976880461,0.7493820449378317,0.781452568079847,0.7119258386401851,0.8315970138578237,0.7761771526407467,0.04211078764085744,24
4.500133848190307,0.10699430582519023,0.28540616035461425,0.02461351570485531,0.03125,4,16.0,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.8386098140935289,0.8403339943651109,0.8171951697040891,0.8172448740842573,0.8500364296737575,0.8326840563841487,0.013213742656808348,1
4.347235536575317,0.04810068646672852,0.14882445335388184,0.011601525248432625,0.03125,5,2.0,sigmoid,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.42201335868315926,0.42779104523767586,0.4110330994802861,0.43118943794044445,0.6501793600742898,0.46844126028317107,0.09112642003341949,94
4.436309719085694,0.08388171479703192,0.29435243606567385,0.018333387532075356,0.03125,5,256.0,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 5), ('model__gamma', 256.0), ('model__kernel', 'rbf')])",0.7472256826762479,0.7566707767664056,0.7164825786147511,0.7394922212645038,0.7130003927858335,0.7345743304215484,0.01711865399986423,34
4.397298192977905,0.07255842504426051,0.2898740291595459,0.018777920645928453,0.0625,4,0.5,rbf,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 0.5), ('model__kernel', 'rbf')])",0.7184044041027425,0.2974661189632847,0.7134515206509576,0.35727841847936115,0.7296545424348115,0.5632510009262315,0.1935919530710504,81
4.504303741455078,0.05094599469800147,0.30635385513305663,0.006266377243480666,0.03125,3,0.03125,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.03125), ('model__kernel', 'rbf')])",0.8192287787425279,0.6904282376282409,0.8596721086901442,0.3354497094718364,0.3752210935691018,0.6159999856203703,0.22040895758413354,55
4.458905982971191,0.0346991305763384,0.30487961769104005,0.0067581205271543465,0.25,4,16.0,rbf,"OrderedDict([('model__C', 0.25), ('model__degree', 4), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.7367194612868928,0.6733750123924509,0.75237368722852,0.79624871344455,0.83820860564666,0.7593850959998146,0.05573633876781217,31
5.022823667526245,0.05305793237535869,0.3207411766052246,0.010789185088384312,0.03125,3,0.00390625,rbf,"OrderedDict([('model__C', 0.03125), ('model__degree', 3), ('model__gamma', 0.00390625), ('model__kernel', 'rbf')])",0.8083695051417682,0.5839962599810392,0.8352657426501163,0.5782186313838307,0.834404705186349,0.7280509688686208,0.1203816271061834,39
4.5496233940124515,0.03490770464102166,0.3163562297821045,0.011460770866686272,1.0,5,16.0,rbf,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.755038156621783,0.7719685942700945,0.7678326586872952,0.7035376183358246,0.8039938075616122,0.7604741670953219,0.032715590031089155,30
3.291809320449829,0.05905888827755986,0.10133352279663085,0.009363375621236243,128.0,3,0.03125,sigmoid,"OrderedDict([('model__C', 128.0), ('model__degree', 3), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.47037469011293126,0.44920520049393964,0.3983257503846028,0.6582990554955466,0.804764528529708,0.5561938450033457,0.15228045929602196,82
2.5827348709106444,0.01718160661288657,0.07634210586547852,0.007458048354070969,0.001953125,5,16.0,linear,"OrderedDict([('model__C', 0.001953125), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'linear')])",0.7651331153878921,0.7865800140008168,0.8200010425796815,0.45260020584887206,0.829947980123097,0.730852471588072,0.14104781631301777,35
2.4653530597686766,0.05149678829959027,0.07712039947509766,0.009239507570963435,4.0,5,16.0,linear,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'linear')])",0.6147932059960363,0.668469875657103,0.6170916997322025,0.7853598172818493,0.6325530957948882,0.6636535388924159,0.0638093877996433,49
4.87510666847229,0.08650001887379007,0.3156285762786865,0.012784888927526146,4.0,5,16.0,rbf,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.7863441405611665,0.7887671489540772,0.6725057190344742,0.7281179497064412,0.6979240541317069,0.7347318024775731,0.04659246926001953,33
3.463790702819824,0.07174638022478175,0.11994433403015137,0.004274243925788636,1.0,2,0.03125,sigmoid,"OrderedDict([('model__C', 1.0), ('model__degree', 2), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.7843840868499344,0.7731318929692435,0.8101877613268402,0.7438266553680125,0.8139777203146651,0.7851016233657392,0.025731519894622745,22
3.8149069786071776,0.04217854746073444,0.11342353820800781,0.004297880663070816,0.0625,4,0.03125,sigmoid,"OrderedDict([('model__C', 0.0625), ('model__degree', 4), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.8065282976880461,0.7493820449378317,0.781452568079847,0.7119258386401851,0.8315970138578237,0.7761771526407467,0.04211078764085744,24
4.402519845962525,0.0803908626464395,0.30644679069519043,0.01847502417308793,2.0,5,16.0,rbf,"OrderedDict([('model__C', 2.0), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'rbf')])",0.783113159524724,0.7349679948847601,0.5772851588782328,0.7376075463372115,0.6565193962251341,0.6978986511700125,0.07276304322331403,41
3.2709299087524415,0.023949696823407387,0.11277008056640625,0.007700548055241617,0.5,2,0.03125,sigmoid,"OrderedDict([('model__C', 0.5), ('model__degree', 2), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.8157873913216157,0.7731318929692435,0.8101877613268402,0.7969012349720019,0.7968572890261215,0.7985731139231645,0.01472566697024908,8
3.2772679805755613,0.03167270911764153,0.10767583847045899,0.0046399616642120445,0.00390625,2,0.03125,sigmoid,"OrderedDict([('model__C', 0.00390625), ('model__degree', 2), ('model__gamma', 0.03125), ('model__kernel', 'sigmoid')])",0.801873586995309,0.7493820449378317,0.781452568079847,0.7119258386401851,0.8315970138578237,0.7752462105021993,0.04147619472708764,26
