mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bylevel,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.7326319217681885,0.05138678268087093,0.008051776885986328,0.0030181655258242905,0.55,11,105,5.0,0.3775,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 11), ('model__iterations', 105), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.3775)])",0.7542351640856442,0.7530581377773711,0.787697325331159,0.750774495177206,0.7883605173514681,0.7668251279445697,0.01734982213809156,81
18.919029712677002,0.4549845492918425,0.017307281494140625,0.004066395247328588,1.0,16,11,15.0,0.5,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 16), ('model__iterations', 11), ('model__l2_leaf_reg', 15.0), ('model__learning_rate', 0.5)])",0.7580923169213449,0.7545788525030099,0.7894493861103942,0.7624158285941665,0.8025620804282267,0.7734196929114285,0.019064210270461273,77
4.9401716709136965,0.07595066376458176,0.005993080139160156,0.002122120373582877,0.55,16,4,7.0,0.01,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 16), ('model__iterations', 4), ('model__l2_leaf_reg', 7.0), ('model__learning_rate', 0.01)])",0.7684711910230546,0.7516304755755118,0.7906719214780648,0.7637041690615267,0.7999607225811228,0.7748876959438562,0.01780415428295338,74
0.14976143836975098,0.005495662477013623,0.005295991897583008,0.0006728212010396877,1.0,3,34,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 3), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.7890168215006226,0.7931689165498798,0.8173276137734188,0.7796228339583104,0.8266714238269984,0.8011615219218461,0.017817902172297315,14
0.1790320873260498,0.02682983141088556,0.004632806777954102,0.001250424697021579,0.775,7,25,11.0,0.5,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 7), ('model__iterations', 25), ('model__l2_leaf_reg', 11.0), ('model__learning_rate', 0.5)])",0.774273869150584,0.7832760451957651,0.8083745214992459,0.7674951597264564,0.8148162238360466,0.7896471638816196,0.01871809891316371,56
8.369308710098267,0.09990392264682905,0.014872503280639649,0.004308048173465857,0.775,16,6,3.0,0.5,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 16), ('model__iterations', 6), ('model__l2_leaf_reg', 3.0), ('model__learning_rate', 0.5)])",0.74134939744185,0.7380453212060019,0.7774821118090336,0.7384643146141816,0.7841114615004179,0.7558905213142969,0.02047528449333539,89
1.4046549320220947,0.4657869624910733,0.008828973770141602,0.004768019252158227,0.775,13,13,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 13), ('model__iterations', 13), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.7839306185003637,0.7882103994678012,0.8152706903057777,0.7760703867797555,0.8262005060823449,0.7979365202272086,0.01932985695178597,30
19.268313932418824,0.23454767558932588,0.023627662658691408,0.014258399717250184,0.55,16,21,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 16), ('model__iterations', 21), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7812280435041643,0.7850239931562696,0.8101049899801454,0.7715853579540373,0.8187943477532185,0.793347346469567,0.01798948775953909,46
3.0767757892608643,0.5051543759234819,0.011130952835083007,0.004500301699851699,1.0,11,77,7.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 11), ('model__iterations', 77), ('model__l2_leaf_reg', 7.0), ('model__learning_rate', 0.1325)])",0.7784093944013246,0.7908446598647499,0.8088125366940546,0.7753383050457089,0.8195613884464753,0.7945932568904627,0.017159942114141825,40
0.6066383361816406,0.016370033229986782,0.00586390495300293,0.0015120640269599842,0.1,13,56,5.0,0.255,"OrderedDict([('model__colsample_bylevel', 0.1), ('model__depth', 13), ('model__iterations', 56), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.255)])",0.7699154405269149,0.7813810639656416,0.8045228667580399,0.7776188630318259,0.8193948192878859,0.7905666107140616,0.0184625673271609,53
0.06479129791259766,0.018755350282078864,0.004012012481689453,0.0015211383120472934,1.0,3,5,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 3), ('model__iterations', 5), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.7814535148883017,0.7886252800572505,0.8005000159371725,0.7635288601631349,0.8154161812683728,0.7899047704628465,0.017503375494871073,54
0.21083006858825684,0.027933571804115695,0.005750799179077148,0.0010979876055825677,1.0,5,34,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 5), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7876013337223013,0.80175236924064,0.8213165338397584,0.7816663907650768,0.8279155514930046,0.8040504358121563,0.01813593907002508,1
0.8469166278839111,0.012989932778012456,0.0051285743713378905,0.0005677806666308458,1.0,5,170,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 5), ('model__iterations', 170), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7840343661532014,0.7771150427373277,0.8142836138104341,0.7741836311870931,0.8224516718094038,0.794413665139492,0.01998585067682925,42
1.2525621414184571,0.02787499544704246,0.008123254776000977,0.0030201810751219757,0.775,11,34,1.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 11), ('model__iterations', 34), ('model__l2_leaf_reg', 1.0), ('model__learning_rate', 0.1325)])",0.777185993861426,0.7917762133072306,0.80605180712114,0.7824431994028186,0.8186205811618508,0.7952155589708931,0.015265954430036822,36
0.6488441944122314,0.017226190121912406,0.006071329116821289,0.0011584120324790628,0.325,11,34,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.325), ('model__depth', 11), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7921092205983261,0.7969408854281803,0.817260266366705,0.7841037499652981,0.8283566513018613,0.8037541547320742,0.016467309592270062,3
0.5153915405273437,0.03798353014566201,0.005687046051025391,0.0010381707149938729,1.0,9,34,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 9), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7890214439207985,0.7975228492785603,0.8187059221505106,0.7786573497613023,0.8272163723088026,0.8022247874839948,0.018155262250377464,9
0.12311129570007324,0.01618294811443793,0.005047941207885742,0.0012716761008703503,1.0,1,34,7.0,0.255,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 1), ('model__iterations', 34), ('model__l2_leaf_reg', 7.0), ('model__learning_rate', 0.255)])",0.7856460499878789,0.7984605719491369,0.8165199589951972,0.7736756980738642,0.823410986778316,0.7995426531568788,0.01855431005473141,22
0.21779437065124513,0.03573426535203161,0.005424880981445312,0.002565954729835648,0.1,11,34,11.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.1), ('model__depth', 11), ('model__iterations', 34), ('model__l2_leaf_reg', 11.0), ('model__learning_rate', 0.1325)])",0.7927984748067829,0.791425595510447,0.8117244123553187,0.7770029684269188,0.8273202209817504,0.8000543344162436,0.0175390273222752,18
0.1254796028137207,0.013823241888516172,0.0308016300201416,0.006166960522554404,0.1,7,34,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 0.1), ('model__depth', 7), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.7871791526795657,0.7964288394962209,0.8144399009221966,0.7799199851115963,0.8253275603067752,0.8006590877032709,0.016900641277829243,17
5.4182885646820065,0.060133288666138346,0.016588926315307617,0.012913475580600468,1.0,13,34,9.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 13), ('model__iterations', 34), ('model__l2_leaf_reg', 9.0), ('model__learning_rate', 0.1325)])",0.7832916973116003,0.7953944655854752,0.8121994429187029,0.7763079020614476,0.8263578213987901,0.7987102658552033,0.01842247494934625,27
0.2319261074066162,0.012770458210802034,0.004861068725585937,0.0008495370930507154,1.0,3,34,3.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 3), ('model__iterations', 34), ('model__l2_leaf_reg', 3.0), ('model__learning_rate', 0.1325)])",0.7900373491550216,0.7939513803133763,0.8184272786815125,0.7762066239002066,0.8270626557087466,0.8011370575517727,0.018801342465019077,15
0.2764233112335205,0.011380561310096777,0.004800844192504883,0.0010973448600646932,0.775,5,34,13.0,0.3775,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 5), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.3775)])",0.7837272320126223,0.7948011914835864,0.8172890560978192,0.775881197118148,0.819676547370932,0.7982750448166216,0.017576961430723702,29
0.11855936050415039,0.017504445765026716,0.005315065383911133,0.001341577018573539,0.775,3,21,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 3), ('model__iterations', 21), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7865684796140998,0.7997242355041133,0.8138887832122965,0.774175405549632,0.823592979007145,0.7995899765774575,0.017866604747263013,20
0.16962924003601074,0.015381545469177626,0.016751575469970702,0.022252581853731055,0.325,5,29,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.325), ('model__depth', 5), ('model__iterations', 29), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7905375977385065,0.8021631370113586,0.820918618627573,0.7776733578800065,0.8255630191791019,0.8033711460873093,0.01803845110739593,5
0.6441984653472901,0.030500413038949625,0.004469108581542969,0.0003864413892018397,1.0,1,200,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 1), ('model__iterations', 200), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7855859585255919,0.7974195147079539,0.8213597184364296,0.7776970065877074,0.8266431481982255,0.8017410692911817,0.019301737317298003,10
0.349671459197998,0.013832751556322248,0.005294084548950195,0.0016742354601927206,1.0,11,8,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 11), ('model__iterations', 8), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7839727338841889,0.7914070878261593,0.8116514098228506,0.7732037521245279,0.8210101288443288,0.7962490225004111,0.017638492015369767,33
0.27967281341552735,0.0061647395425078536,0.0052416324615478516,0.0007671208833125949,0.325,5,65,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.325), ('model__depth', 5), ('model__iterations', 65), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7877251118625683,0.7994311971695582,0.8227303152784019,0.7809348231333715,0.826561405925955,0.8034765706739708,0.018309670579043945,4
0.6419909477233887,0.02148300344159634,0.0053273200988769535,0.000728891938670101,0.325,5,145,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.325), ('model__depth', 5), ('model__iterations', 145), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7856511860102966,0.7887255300138087,0.8209196468322556,0.7809852051628214,0.8215005824779529,0.799556430099427,0.017852100482994782,21
1.3201111793518066,0.029756492669546306,0.011315441131591797,0.006446740165574612,1.0,11,25,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 11), ('model__iterations', 25), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7848386672638149,0.7983238207263443,0.8157714259862281,0.781168225596333,0.8271269185014123,0.8014458116148265,0.017671825278554876,13
7.661860418319702,0.07621350596506911,0.016011476516723633,0.011196833705394134,1.0,13,47,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 13), ('model__iterations', 47), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7861832779327715,0.7919283876002627,0.8099877746463233,0.7787447471593275,0.81931873214137,0.797232583896011,0.01511631306376127,31
0.5527066230773926,0.01630612746386188,0.005547809600830078,0.0011435561119947685,0.55,5,105,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 5), ('model__iterations', 105), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.7864390518491734,0.7941421122820077,0.8194349192705093,0.7782378422507811,0.8253080244178049,0.8007123900140553,0.018479612347074254,16
