dataset,model,tuning_method,iteration,mean_test_score,std_test_score,parameters,wall_time,processor_time,memory_usage
auto_insurance,elastic_net,grid_search,1,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1427.3162445088076,730.8750590211943,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1427.3162445088076,730.8750590211943,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1427.3162445088076,730.8750590211943,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1390.2780916343684,742.4940440307942,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1390.2780916343684,742.4940440307942,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1390.2780916343684,742.4940440307942,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-3626.179151205979,2175.1342521241822,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-3626.179151205979,2175.1342521241822,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-3626.179151205979,2175.1342521241822,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-2719.236323790057,1448.8782868914143,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-2719.236323790057,1448.8782868914143,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-2719.236323790057,1448.8782868914143,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1554.93135010284,720.576266942077,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 1000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1554.93135010284,720.576266942077,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 2000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,1,-1554.93135010284,720.576266942077,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 5000}",1.5538390500005337,0.2641563199999996,223000
auto_insurance,elastic_net,grid_search,2,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1389.652740641682,742.9147324613036,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.9499922570103,743.6044130680502,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1388.8450046065152,744.1770970030087,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1499.8785279184467,720.6014744704386,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1427.3162445088076,730.8750590211943,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",0.2762362700013909,0.2469780640000003,186572
auto_insurance,elastic_net,grid_search,2,-1427.3162445088076,730.8750590211943,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",0.2762362700013909,0.2469780640000003,186572
