dataset,model,tuning_method,iteration,mean_test_score,std_test_score,parameters,wall_time,processor_time,memory_usage
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.96,0.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.96,0.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.96,0.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.96,0.0,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0188561808316412,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0249443825784929,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9666666666666668,0.0094280904158206,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9466666666666668,0.0249443825784929,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",5.339277270999446,2.721540772,774031
iris,xgboost,grid_search,1,0.9533333333333333,0.0188561808316412,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",5.339277270999446,2.721540772,774031
