mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1769771575927734,0.03878060992417986,0.03822560310363769,0.002185240198267631,0.25,4,256.0,poly,"OrderedDict([('model__C', 0.25), ('model__degree', 4), ('model__gamma', 256.0), ('model__kernel', 'poly')])",0.6538345184901856,0.6494566823721681,0.6421712772629086,0.6844279144310501,0.6196714236741314,0.6499123632460888,0.0208870919891358,76
1.1859989166259766,0.019993139157579973,0.04329428672790527,0.0038715053606543765,64.0,5,0.0625,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 5), ('model__gamma', 0.0625), ('model__kernel', 'sigmoid')])",0.7351669941060903,0.7307143974824836,0.7184481917636402,0.7469740784614312,0.7493530968692846,0.7361313517365861,0.011272504538415933,69
1.6026004314422608,0.038406835393757034,0.059989213943481445,0.011581047115722639,0.25,5,0.00390625,poly,"OrderedDict([('model__C', 0.25), ('model__degree', 5), ('model__gamma', 0.00390625), ('model__kernel', 'poly')])",0.7701670810369108,0.7554201366552498,0.7434760643857571,0.7668490000696815,0.7419591724512364,0.7555742909197671,0.011591642588829134,64
1.9075284004211426,0.039918822216339724,0.06103043556213379,0.006389378115082576,64.0,2,2.0,sigmoid,"OrderedDict([('model__C', 64.0), ('model__degree', 2), ('model__gamma', 2.0), ('model__kernel', 'sigmoid')])",0.5357007493436723,0.5516751569101309,0.5439917078949202,0.5352797714444986,0.5109220914591386,0.5355138954104721,0.013696030284622164,95
2.2201316356658936,0.02645473105765479,0.20977683067321778,0.014292159455409233,32.0,3,1.0,rbf,"OrderedDict([('model__C', 32.0), ('model__degree', 3), ('model__gamma', 1.0), ('model__kernel', 'rbf')])",0.784439383138898,0.7970373976389589,0.768521357396697,0.8033499407706781,0.7997097419174086,0.7906115641725281,0.0127468228706836,53
1.022505760192871,0.01990298221783444,0.035449790954589847,0.0031419053404508775,16.0,5,0.0078125,linear,"OrderedDict([('model__C', 16.0), ('model__degree', 5), ('model__gamma', 0.0078125), ('model__kernel', 'linear')])",0.596816593355008,0.6131335083540518,0.618458643996934,0.6133283394885374,0.678352976798495,0.6240180123986052,0.028127757345968077,82
1.8534173965454102,0.04459818848930375,0.057725048065185545,0.006657976026325106,4.0,5,0.125,sigmoid,"OrderedDict([('model__C', 4.0), ('model__degree', 5), ('model__gamma', 0.125), ('model__kernel', 'sigmoid')])",0.6844324286732619,0.6920127962167707,0.6994721622186607,0.7123928646087381,0.6897927647778429,0.695620603299055,0.009677793971572554,73
2.0686505317687987,0.044331897395267876,0.0713803768157959,0.0071865746607262535,1.0,5,0.5,sigmoid,"OrderedDict([('model__C', 1.0), ('model__degree', 5), ('model__gamma', 0.5), ('model__kernel', 'sigmoid')])",0.5389467461793904,0.5534920110576004,0.5467336770956728,0.5417427356978608,0.5157753875763276,0.5393381115213705,0.01277626397830647,94
1.35146803855896,0.02008238614701607,0.05020227432250977,0.007322773799570262,512.0,4,128.0,poly,"OrderedDict([('model__C', 512.0), ('model__degree', 4), ('model__gamma', 128.0), ('model__kernel', 'poly')])",0.6538345184901856,0.6494566823721681,0.6421712772629086,0.6844279144310501,0.6196714236741314,0.6499123632460888,0.0208870919891358,76
1.4584950447082519,0.032855040148855444,0.04100027084350586,0.003447193408699647,0.0009765625,5,16.0,poly,"OrderedDict([('model__C', 0.0009765625), ('model__degree', 5), ('model__gamma', 16.0), ('model__kernel', 'poly')])",0.668565815324165,0.6696889615244188,0.6732475088843983,0.6803201867465682,0.6900085441677788,0.676366203329466,0.007961222451475972,75
