,f1,accuracy,roc_auc,eval_metric,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.799396677332201,0.7988826815642458,0.8089591567852438,logloss,100,6,0.3,1.0,1.0,1,0.0,0.0,1.0
1,0.8272667869580391,0.8316498316498316,0.8763914187411456,logloss,50,10,0.05,0.7,0.7,1,0.0,1.0,1.0
2,0.7930538877181648,0.8035914702581369,0.8505895887259132,logloss,50,6,0.05,0.5,0.7,7,0.1,1.0,2.0
3,0.8319170541392763,0.8338945005611672,0.8802314681664696,logloss,100,15,0.1,0.9,0.7,3,0.2,0.0,1.0
4,0.8175085312873603,0.8215488215488216,0.8664664088880367,logloss,50,10,0.1,0.9,0.5,7,0.0,1.0,1.0
5,0.8024584787278921,0.8114478114478114,0.8593242365172191,logloss,200,6,0.01,0.5,0.7,5,0.0,0.01,1.0
6,0.8375330699088606,0.8395061728395061,0.880982434836332,logloss,200,15,0.1,0.7,0.9,5,0.1,0.1,1.0
7,0.8335263656580272,0.8361391694725028,0.8787215458196188,logloss,100,6,0.2,1.0,0.9,3,0.2,0.0,1.5
