,f1,accuracy,roc_auc,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,bootstrap
0,0.8716104744549962,0.8716337522441652,0.9192181119036644,100,gini,,2,1,0.0,sqrt,True
1,0.6609151653120111,0.6609195402298851,0.7165434770940678,50,gini,20,2,1,0.01,log2,True
2,0.8509165965999447,0.850933908045977,0.9170544402951182,50,log_loss,30,2,1,0.0,,True
3,0.5119706015842389,0.5122126436781609,0.5160097416270314,50,log_loss,10,10,4,0.1,,False
4,0.562329181655657,0.5625,0.580865026134562,200,gini,10,10,2,0.05,sqrt,True
5,0.8897167922867825,0.8899066091954023,0.9186103731090633,100,entropy,,2,2,0.0,sqrt,False
6,0.5119706015842389,0.5122126436781609,0.5160097416270314,200,gini,30,10,1,0.1,,False
7,0.7825066156669793,0.782507183908046,0.8610709854752939,200,log_loss,10,10,1,0.0,log2,True
