f1,accuracy,brier_score,roc_auc,model__n_estimators,model__max_depth,model__min_samples_split,model__min_samples_leaf,model__min_weight_fraction_leaf,model__max_leaf_nodes,model__max_features,model__criterion
0.5100599978159196,0.6483701366982124,0.2280021908364931,0.4947782527310595,7,13.0,12,27,0.39473684210526316,31.0,0.33684210526315794,entropy
0.6186671882767134,0.6743427970557307,0.1911182521572387,0.7336588510344583,5,9.0,26,1,0.3157894736842105,17.0,0.9052631578947369,entropy
0.5100599978159196,0.6483701366982124,0.21194625260860014,0.8126386238703679,182,30.0,11,13,0.23684210526315788,14.0,log2,gini
0.5100599978159196,0.6483701366982124,0.22424814605484783,0.7941799119884162,1310,1.0,5,38,0.39473684210526316,33.0,0.24210526315789474,gini
0.7620800172605603,0.7724921135646688,0.16018766921308303,0.8257028457686619,5,3.0,56,12,0.05263157894736842,39.0,,gini
0.5100599978159196,0.6483701366982124,0.19553422285673672,0.8184841603689472,562,5.0,58,37,0.18421052631578946,38.0,0.6210526315789474,gini
0.5100599978159196,0.6483701366982124,0.2279955801549761,0.49948663385179104,103,3.0,28,43,0.47368421052631576,37.0,0.24210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.21090781150109325,0.8129314142360403,277,11.0,44,46,0.2631578947368421,16.0,0.43157894736842106,entropy
0.7832506342504977,0.7903995793901156,0.15140927202667886,0.8450049429887934,10,17.0,31,21,0.05263157894736842,,0.9052631578947369,gini
0.7441940792162137,0.748391167192429,0.17267690660796467,0.802977052252125,6,11.0,34,17,0.10526315789473684,23.0,,gini
0.5100599978159196,0.6483701366982124,0.22514045759175424,0.7722851111765089,424,17.0,12,29,0.4473684210526315,46.0,0.4789473684210527,gini
0.5100599978159196,0.6483701366982124,0.21907821339149866,0.8241008084056416,368,17.0,44,7,0.10526315789473684,17.0,0.1473684210526316,gini
0.5100599978159196,0.6483701366982124,0.22801258881101175,0.4919471973660931,89,7.0,19,19,0.5,14.0,0.9526315789473684,entropy
0.5100599978159196,0.6483701366982124,0.21982567457159888,0.7385703205144123,16,15.0,34,32,0.21052631578947367,58.0,log2,gini
0.7953248111927982,0.8071083070452156,0.14629811525688424,0.8747870397278176,488,25.0,55,18,0.02631578947368421,,0.5263157894736842,gini
0.5100599978159196,0.6483701366982124,0.21040208112912548,0.8118653810078265,488,15.0,12,48,0.3684210526315789,36.0,0.9526315789473684,entropy
0.5100599978159196,0.6483701366982124,0.20375487039702667,0.8269670617113141,89,,9,5,0.10526315789473684,35.0,log2,entropy
0.8058151849540606,0.8142902208201892,0.13961646441996076,0.8751378745652575,988,7.0,29,9,0.02631578947368421,20.0,0.7157894736842105,gini
0.7486140359435629,0.7667087276550999,0.17131422646377256,0.8382901895252093,38,11.0,45,16,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5100599978159196,0.6483701366982124,0.22232332920862516,0.8224609747833853,103,7.0,17,56,0.13157894736842105,52.0,0.19473684210526315,entropy
0.7369536789987127,0.7565720294426919,0.18317827957361577,0.7879188567068676,3,9.0,49,60,0.2631578947368421,51.0,1.0,gini
0.5212191145328469,0.6532386961093585,0.20141934114742427,0.8044653480093025,25,9.0,52,45,0.07894736842105263,25.0,log2,entropy
0.5100599978159196,0.6483701366982124,0.2189552537836855,0.7789369860591421,19,11.0,54,59,0.3684210526315789,23.0,0.4789473684210527,gini
0.5100599978159196,0.6483701366982124,0.21890195955309447,0.7787460308653568,19,,44,13,0.3157894736842105,22.0,0.43157894736842106,gini
0.5100599978159196,0.6483701366982124,0.21199669597744686,0.7780637558256653,25,21.0,43,33,0.3157894736842105,44.0,0.5736842105263158,entropy
0.5100599978159196,0.6483701366982124,0.20184483302077388,0.748211932487464,3,5.0,58,17,0.13157894736842105,38.0,0.43157894736842106,gini
0.5100599978159196,0.6483701366982124,0.20814895803399316,0.7693220786897432,8,25.0,24,47,0.2631578947368421,28.0,0.6210526315789474,gini
0.5100599978159196,0.6483701366982124,0.22033418336215577,0.7654007819641435,44,11.0,18,3,0.3421052631578947,,0.24210526315789474,gini
0.5100599978159196,0.6483701366982124,0.2080413623295323,0.8130130533315123,424,25.0,6,43,0.2631578947368421,40.0,0.5263157894736842,gini
0.5100599978159196,0.6483701366982124,0.19481527244615987,0.8083386079724899,158,17.0,44,27,0.2631578947368421,26.0,0.9526315789473684,entropy
0.5100599978159196,0.6483701366982124,0.22674808315097766,0.7429379133060292,89,7.0,14,27,0.3157894736842105,44.0,0.19473684210526315,entropy
0.5985214844738455,0.6898633017875919,0.1907145792537693,0.8225098020748138,562,,21,19,0.15789473684210525,28.0,0.6684210526315789,entropy
0.5100599978159196,0.6483701366982124,0.22159012287996466,0.8138621760673983,319,27.0,30,44,0.15789473684210525,33.0,0.1,gini
0.5100599978159196,0.6483701366982124,0.22800632876462767,0.4934608518876475,368,3.0,20,33,0.5,22.0,,gini
0.5100599978159196,0.6483701366982124,0.2072239591833113,0.8269734429294309,241,17.0,16,52,0.15789473684210525,10.0,sqrt,gini
0.7935948787945114,0.8016193480546793,0.1465220383864013,0.8587269662639075,21,30.0,41,55,0.05263157894736842,30.0,1.0,gini
0.706316484436857,0.7425026288117771,0.1849946976378482,0.8134537417338794,119,23.0,33,26,0.18421052631578946,10.0,0.8105263157894737,gini
0.5100599978159196,0.6483701366982124,0.22798727048388673,0.4964006680406675,8,25.0,16,12,0.42105263157894735,30.0,log2,gini
0.5100599978159196,0.6483701366982124,0.22777777532085647,0.5323189358761662,9,27.0,10,52,0.3684210526315789,43.0,0.24210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.2279690785407317,0.5142994889593651,58,25.0,55,59,0.4473684210526315,29.0,0.19473684210526315,entropy
0.5100599978159196,0.6483701366982124,0.21565498381259793,0.8069647073413083,58,15.0,50,16,0.21052631578947367,50.0,0.24210526315789474,entropy
0.7252571016966696,0.7609148264984227,0.17160085180308707,0.8609787602797871,488,13.0,19,29,0.05263157894736842,46.0,0.4789473684210527,gini
0.5100599978159196,0.6483701366982124,0.22461422034799483,0.732135033607668,25,19.0,22,58,0.4473684210526315,6.0,0.2894736842105263,gini
0.7531766005212946,0.7693059936908517,0.1758736997645887,0.8215849752734163,19,23.0,46,10,0.15789473684210525,5.0,1.0,entropy
0.7443764208290978,0.7532176656151421,0.17564046593508828,0.8165103985604807,33,27.0,28,4,0.15789473684210525,54.0,1.0,entropy
0.5100599978159196,0.6483701366982124,0.22774197627646214,0.6246537422285663,988,,56,57,0.47368421052631576,25.0,0.1,gini
0.5100599978159196,0.6483701366982124,0.2094657059789488,0.8032377667817185,38,17.0,50,25,0.3421052631578947,35.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.218413769368443,0.8077145059261548,1737,13.0,19,28,0.39473684210526316,2.0,0.7631578947368421,entropy
0.5100599978159196,0.6483701366982124,0.2220605444346962,0.8012921415013959,368,23.0,48,11,0.3684210526315789,60.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.20843895747914515,0.810401170923819,562,,7,42,0.3421052631578947,9.0,0.9052631578947369,gini
0.7020331110707472,0.7427024185068347,0.18521423492331818,0.7937148457081354,5,15.0,26,21,0.15789473684210525,30.0,0.5263157894736842,entropy
0.5100599978159196,0.6483701366982124,0.20460203737740912,0.8066707930179703,44,15.0,50,54,0.3421052631578947,17.0,,entropy
0.7099345418996983,0.7265509989484753,0.18964433904547304,0.7363461283283697,3,1.0,24,15,0.05263157894736842,50.0,0.8105263157894737,gini
0.7741673279249827,0.780788643533123,0.14766631645431927,0.852381837251512,3,13.0,14,54,0.0,40.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.2280040976303964,0.49511647669074266,10,30.0,44,8,0.47368421052631576,14.0,0.9052631578947369,entropy
0.5100599978159196,0.6483701366982124,0.21784645100087027,0.8294846614091476,424,9.0,40,39,0.07894736842105263,50.0,0.19473684210526315,entropy
0.5100599978159196,0.6483701366982124,0.20145449446852742,0.7316648701126878,8,,21,37,0.3157894736842105,26.0,0.9526315789473684,gini
0.6919221826872628,0.7267718191377497,0.18637206261916073,0.799147827907556,6,13.0,8,45,0.23684210526315788,55.0,0.8578947368421053,gini
0.5100599978159196,0.6483701366982124,0.21283291101667592,0.8118282406936789,858,1.0,24,35,0.3421052631578947,43.0,0.7157894736842105,gini
0.5100599978159196,0.6483701366982124,0.2267730030898175,0.7235361063700925,78,19.0,2,55,0.3421052631578947,53.0,0.1,gini
0.5100599978159196,0.6483701366982124,0.22121953412318293,0.7912905405588914,182,21.0,42,58,0.3684210526315789,46.0,0.2894736842105263,entropy
0.5100599978159196,0.6483701366982124,0.2273612538344015,0.713852221706627,647,15.0,41,52,0.4473684210526315,50.0,0.1,entropy
0.7350590678840785,0.7468349106203996,0.1784764874409211,0.8161361715814615,182,15.0,22,55,0.18421052631578946,54.0,,entropy
0.5100599978159196,0.6483701366982124,0.22651311137011457,0.7336456824215059,58,13.0,50,30,0.47368421052631576,40.0,0.8578947368421053,entropy
0.5100599978159196,0.6483701366982124,0.22532351122700717,0.730739604397941,33,,33,55,0.2631578947368421,12.0,0.1,gini
0.5100599978159196,0.6483701366982124,0.22801163802063468,0.4919931729332176,38,15.0,23,18,0.5,45.0,0.43157894736842106,gini
0.5100599978159196,0.6483701366982124,0.21695302898894459,0.8095905331288886,2000,11.0,7,16,0.3421052631578947,32.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.22312351811734774,0.7919946412317431,1137,30.0,43,46,0.39473684210526316,29.0,sqrt,gini
0.7084585002833165,0.7448264984227129,0.18476258459251993,0.8153006915334439,29,13.0,27,45,0.18421052631578946,20.0,0.8578947368421053,entropy
0.5100599978159196,0.6483701366982124,0.22435553515211532,0.774572746953505,67,21.0,29,48,0.4473684210526315,22.0,0.7157894736842105,entropy
0.5162367752310102,0.6510515247108307,0.20089014517043427,0.8061102436846916,25,17.0,18,15,0.07894736842105263,47.0,0.33684210526315794,entropy
0.5100599978159196,0.6483701366982124,0.21053624633840395,0.7574761371784147,9,9.0,14,14,0.39473684210526316,18.0,0.6684210526315789,entropy
0.5100599978159196,0.6483701366982124,0.21774748241081077,0.7269967950595719,8,11.0,20,15,0.2894736842105263,12.0,0.4789473684210527,gini
0.7752367788200016,0.7934174553101998,0.1559439764621898,0.8715520931462397,119,7.0,19,3,0.02631578947368421,36.0,0.4789473684210527,gini
0.8224607168082597,0.8309674027339643,0.1288349270821954,0.8959294884976574,488,30.0,8,56,0.0,37.0,0.4789473684210527,entropy
0.5100599978159196,0.6483701366982124,0.21650230739136106,0.8069573015878866,67,27.0,23,12,0.02631578947368421,17.0,0.1,gini
0.5100599978159196,0.6483701366982124,0.22800937720104247,0.4926942315243184,6,23.0,33,5,0.47368421052631576,41.0,0.8578947368421053,gini
0.5100599978159196,0.6483701366982124,0.212996142984349,0.8062705064681763,137,7.0,53,37,0.23684210526315788,6.0,0.38421052631578945,gini
0.5100599978159196,0.6483701366982124,0.22801034434670023,0.49268500706917234,89,25.0,40,39,0.5,15.0,0.24210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.22791268466194198,0.5168149729008593,58,27.0,21,56,0.47368421052631576,28.0,0.4789473684210527,gini
0.7192169638157546,0.7498317560462672,0.18224255194599373,0.817941491298555,103,5.0,50,14,0.15789473684210525,17.0,0.8578947368421053,gini
0.5510739922193914,0.6667297581493166,0.1977627167431916,0.8219504773340296,12,13.0,13,36,0.05263157894736842,11.0,sqrt,entropy
0.7294162810583588,0.7556466876971608,0.1830907643609472,0.814351308621364,58,30.0,20,3,0.18421052631578946,19.0,0.9526315789473684,entropy
0.6549190129433281,0.7195268138801263,0.18774680402337113,0.817567549249473,1137,27.0,6,44,0.18421052631578946,17.0,0.8105263157894737,gini
0.5886762091065334,0.6850998948475289,0.19126694261695007,0.8404038931565602,182,5.0,36,15,0.10526315789473684,60.0,0.43157894736842106,gini
0.5100599978159196,0.6483701366982124,0.20245492766146184,0.7746442098065949,6,1.0,12,51,0.23684210526315788,39.0,0.6684210526315789,entropy
0.5100599978159196,0.6483701366982124,0.1961266195771779,0.8093770939319187,58,5.0,31,45,0.23684210526315788,45.0,0.7631578947368421,entropy
0.5100599978159196,0.6483701366982124,0.22802167512560167,0.4907359444425907,78,30.0,30,6,0.5,3.0,1.0,entropy
0.5100599978159196,0.6483701366982124,0.19624215344633683,0.8201693136132395,1508,15.0,3,6,0.18421052631578946,44.0,0.6684210526315789,gini
0.5100599978159196,0.6483701366982124,0.21170810102329618,0.8317541150187708,241,15.0,38,3,0.13157894736842105,31.0,0.24210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.2279200158982025,0.5263898215460768,25,9.0,39,28,0.39473684210526316,6.0,0.1,entropy
0.5100599978159196,0.6483701366982124,0.21925952508914595,0.7972949018541252,51,19.0,22,43,0.07894736842105263,55.0,0.19473684210526315,entropy
0.5100599978159196,0.6483701366982124,0.2134877448109953,0.802264474004302,51,30.0,20,43,0.3157894736842105,53.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.2011462530157345,0.8111228354054572,319,3.0,22,17,0.2631578947368421,8.0,0.7631578947368421,gini
0.6627334575391715,0.7225446898002102,0.18648260563633784,0.8204937324143667,368,27.0,28,4,0.15789473684210525,34.0,0.7157894736842105,entropy
0.5298049860056327,0.6570977917981073,0.1937933501644377,0.8295144784176849,488,27.0,50,4,0.15789473684210525,18.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.22489790038503724,0.768023163130658,29,27.0,58,45,0.39473684210526316,8.0,sqrt,gini
0.8367069381197,0.8424605678233439,0.11737783789163785,0.8987226554558336,119,9.0,21,36,0.0,36.0,1.0,gini
0.7783635511394824,0.7896950578338591,0.16442817576747343,0.8364617201601,19,5.0,31,8,0.10526315789473684,32.0,0.9526315789473684,entropy
0.5100599978159196,0.6483701366982124,0.22452646569267962,0.7745849189179123,78,15.0,28,54,0.39473684210526316,31.0,0.38421052631578945,entropy
0.5100599978159196,0.6483701366982124,0.22800375780488963,0.49411479761681204,89,7.0,26,13,0.5,33.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.22442243495066488,0.7686863369523719,25,25.0,23,60,0.42105263157894735,18.0,sqrt,entropy
0.5100599978159196,0.6483701366982124,0.22573676011325455,0.771335906497198,158,30.0,57,10,0.3684210526315789,35.0,0.1,entropy
0.5100599978159196,0.6483701366982124,0.21398827247891314,0.7860633250600996,33,23.0,31,60,0.2631578947368421,56.0,0.33684210526315794,gini
0.5100599978159196,0.6483701366982124,0.2165934243468775,0.8085793228454543,858,23.0,16,55,0.3421052631578947,3.0,0.5263157894736842,entropy
0.5100599978159196,0.6483701366982124,0.2021771496185505,0.8299466019473979,119,23.0,26,43,0.10526315789473684,32.0,log2,gini
0.5100599978159196,0.6483701366982124,0.22352548347936702,0.771313319434249,78,19.0,57,7,0.3684210526315789,7.0,0.24210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.2280052940426868,0.493367616749981,2,7.0,28,56,0.10526315789473684,5.0,0.1,entropy
0.517450528897675,0.6515878023133544,0.1933661983918739,0.8069274542676539,33,23.0,43,6,0.2631578947368421,55.0,0.8578947368421053,entropy
0.8110434791727389,0.8181282860147213,0.13429790031380393,0.8769158252463345,1310,30.0,57,35,0.02631578947368421,40.0,,gini
0.5100599978159196,0.6483701366982124,0.21581476040548037,0.8378179866593621,488,17.0,16,48,0.05263157894736842,28.0,0.1473684210526316,gini
0.7016485123028382,0.7428811777076761,0.17743032722829075,0.8282846783739972,58,9.0,46,20,0.0,3.0,0.5263157894736842,gini
0.5100599978159196,0.6483701366982124,0.21141943733822943,0.8229408113466036,29,21.0,25,28,0.10526315789473684,16.0,0.24210526315789474,entropy
0.785648869244996,0.7967402733964247,0.1529711071107573,0.8598476563288104,858,9.0,12,12,0.05263157894736842,40.0,0.7631578947368421,gini
0.5100599978159196,0.6483701366982124,0.20867457584778953,0.8187955221041614,1737,7.0,16,30,0.21052631578947367,30.0,0.43157894736842106,gini
0.7444048569180508,0.7567507886435332,0.1726750488883527,0.8256048747317051,319,17.0,45,35,0.13157894736842105,5.0,0.9052631578947369,entropy
0.5100599978159196,0.6483701366982124,0.20880042056898115,0.8172914388035485,988,17.0,42,28,0.21052631578947367,30.0,0.4789473684210527,gini
0.5100599978159196,0.6483701366982124,0.2070423849839881,0.8071968355171981,44,30.0,8,16,0.3157894736842105,37.0,0.7157894736842105,entropy
0.5100599978159196,0.6483701366982124,0.21979861412010573,0.8116070938388011,1137,17.0,3,54,0.3157894736842105,18.0,sqrt,gini
0.5100599978159196,0.6483701366982124,0.21512055726540974,0.8144338825295222,1508,30.0,55,58,0.23684210526315788,50.0,0.38421052631578945,entropy
0.5100599978159196,0.6483701366982124,0.2223991704805927,0.719867186032914,19,11.0,41,17,0.10526315789473684,41.0,0.1473684210526316,gini
0.5100599978159196,0.6483701366982124,0.21988520510608955,0.7822312429288877,158,27.0,4,38,0.2894736842105263,47.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.21261296511965205,0.8089979649455185,29,19.0,49,27,0.13157894736842105,13.0,0.2894736842105263,entropy
0.5100599978159196,0.6483701366982124,0.22314062527866013,0.8124962607492545,2000,15.0,55,11,0.21052631578947367,60.0,0.1,entropy
0.5100599978159196,0.6483701366982124,0.20385747028211712,0.802620541852837,33,5.0,31,5,0.10526315789473684,49.0,0.38421052631578945,entropy
0.5100599978159196,0.6483701366982124,0.21909549745589607,0.8152255561153385,89,21.0,7,51,0.3157894736842105,,0.43157894736842106,gini
0.5100599978159196,0.6483701366982124,0.19481616433385002,0.8155476045418851,319,21.0,45,48,0.21052631578947367,38.0,0.7631578947368421,entropy
0.5100599978159196,0.6483701366982124,0.22799718370225158,0.4950556920417105,8,13.0,32,2,0.5,57.0,0.5736842105263158,entropy
0.5100599978159196,0.6483701366982124,0.2125137654235334,0.8086938125439399,103,13.0,43,5,0.3684210526315789,60.0,0.9526315789473684,entropy
0.6474320001527442,0.7158780231335437,0.1835506467141112,0.845159168895021,745,25.0,9,9,0.02631578947368421,3.0,0.4789473684210527,entropy
0.5100599978159196,0.6483701366982124,0.22795023545942042,0.5093979920271996,9,5.0,17,57,0.4473684210526315,9.0,0.7631578947368421,entropy
0.762729891153769,0.7692849631966352,0.1647521400056715,0.8311791276187364,424,25.0,39,48,0.10526315789473684,57.0,1.0,gini
0.5100599978159196,0.6483701366982124,0.2025317052712441,0.8122603957475553,1737,25.0,19,3,0.2894736842105263,14.0,0.9052631578947369,entropy
0.5100599978159196,0.6483701366982124,0.1995925336458468,0.7923029730098844,21,21.0,8,44,0.2894736842105263,35.0,0.8105263157894737,entropy
0.7706378201084229,0.7730599369085173,0.16285199572598408,0.8236618708068013,5,23.0,19,13,0.07894736842105263,55.0,0.9052631578947369,gini
0.5100599978159196,0.6483701366982124,0.2280145518967803,0.49170721482368973,368,11.0,43,41,0.5,2.0,log2,entropy
0.5561727738143477,0.6686330178759201,0.19470286104153187,0.8002477580985092,21,7.0,52,37,0.15789473684210525,5.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.21597118538448107,0.8139004524638898,988,11.0,54,56,0.18421052631578946,22.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.22498478484462053,0.7080214385164358,25,7.0,10,35,0.21052631578947367,52.0,0.19473684210526315,gini
0.5100599978159196,0.6483701366982124,0.21657696551251834,0.8115754993524451,368,,10,1,0.2894736842105263,51.0,0.38421052631578945,entropy
0.7203138620481406,0.7327970557308097,0.17569950654767527,0.7952835644555651,3,9.0,18,4,0.10526315789473684,48.0,1.0,gini
0.5100599978159196,0.6483701366982124,0.20375985743183755,0.7300529984232098,6,30.0,30,50,0.2894736842105263,33.0,0.6684210526315789,gini
0.5100599978159196,0.6483701366982124,0.22180818092158877,0.7910909113703485,58,13.0,41,3,0.42105263157894735,20.0,0.9052631578947369,gini
0.5100599978159196,0.6483701366982124,0.22800655972848327,0.49376426832126163,5,30.0,56,26,0.3421052631578947,44.0,0.1473684210526316,entropy
0.7774018323107238,0.7906203995793901,0.1569805264920085,0.8553276963441283,119,27.0,6,58,0.05263157894736842,21.0,0.6210526315789474,gini
0.5100599978159196,0.6483701366982124,0.228007331731013,0.49290040561413334,6,7.0,19,40,0.47368421052631576,36.0,0.9526315789473684,entropy
0.5100599978159196,0.6483701366982124,0.22803312669103643,0.48934575430629773,44,17.0,31,33,0.5,28.0,0.1473684210526316,gini
0.5100599978159196,0.6483701366982124,0.20060259936002592,0.8223407792113566,745,11.0,29,29,0.18421052631578946,27.0,0.5263157894736842,entropy
0.5100599978159196,0.6483701366982124,0.20921872918854004,0.814286794421329,562,25.0,48,7,0.2631578947368421,28.0,0.5263157894736842,entropy
0.5100599978159196,0.6483701366982124,0.21209685251116586,0.8087398741962792,424,7.0,45,60,0.39473684210526316,5.0,,gini
0.5100599978159196,0.6483701366982124,0.22796356114726785,0.502821252562672,7,25.0,8,48,0.2894736842105263,52.0,0.2894736842105263,gini
0.5100599978159196,0.6483701366982124,0.21097388881834314,0.8115560974424495,988,19.0,44,8,0.3421052631578947,23.0,0.8578947368421053,entropy
0.5100599978159196,0.6483701366982124,0.20014421967252655,0.7263118368286031,5,17.0,40,20,0.2894736842105263,7.0,0.6684210526315789,gini
0.7350070022886686,0.7643322818086224,0.1736673956035844,0.8462999289396862,137,30.0,16,55,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5100599978159196,0.6483701366982124,0.21054590627489111,0.7560906793040085,9,15.0,38,15,0.3421052631578947,55.0,0.5736842105263158,gini
0.5100599978159196,0.6483701366982124,0.2085681302996492,0.8173546205014535,1508,15.0,3,12,0.21052631578947367,45.0,0.4789473684210527,entropy
0.7666271659570486,0.7815141955835962,0.16754429591343004,0.8370101945263965,38,,13,56,0.10526315789473684,37.0,0.8578947368421053,entropy
0.7453057995200203,0.7662039957939013,0.1705864492071443,0.8313447713343898,6,7.0,49,41,0.0,6.0,0.24210526315789474,gini
0.5100599978159196,0.6483701366982124,0.1977638237467515,0.8146376777574817,44,25.0,31,22,0.13157894736842105,24.0,0.4789473684210527,entropy
0.7146237396014865,0.7498948475289169,0.18002783252850288,0.8338902335426408,858,3.0,58,4,0.10526315789473684,11.0,0.6210526315789474,gini
0.5100599978159196,0.6483701366982124,0.21245751893547124,0.8084363389408192,241,3.0,19,29,0.3421052631578947,32.0,0.6210526315789474,entropy
0.5100599978159196,0.6483701366982124,0.22262293255517246,0.7858929890939975,51,15.0,15,49,0.42105263157894735,8.0,0.7157894736842105,entropy
0.5100599978159196,0.6483701366982124,0.22800100908743293,0.49521655742169973,9,17.0,45,44,0.47368421052631576,32.0,0.24210526315789474,entropy
