f1,accuracy,brier_score,roc_auc,model__n_estimators,model__max_depth,model__min_samples_split,model__min_samples_leaf,model__min_weight_fraction_leaf,model__max_leaf_nodes,model__max_features,model__criterion
0.5628798899386335,0.6895751953125,0.21287258721539076,0.6749586280430482,424,13.0,10,33,0.39473684210526316,6.0,log2,gini
0.5628798899386335,0.6895751953125,0.20519445640259013,0.7802884317861652,137,9.0,52,44,0.3421052631578947,39.0,,entropy
0.5628798899386335,0.6895751953125,0.2140136844622317,0.5190120335609008,44,27.0,35,17,0.4473684210526315,56.0,sqrt,gini
0.5628798899386335,0.6895751953125,0.20681343459436344,0.7770120957937355,241,15.0,51,42,0.2631578947368421,8.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.20822091870884485,0.7008465405818297,12,27.0,2,47,0.21052631578947367,33.0,0.19473684210526315,gini
0.5628798899386335,0.6895751953125,0.21259946408059366,0.7144049173128195,488,17.0,55,41,0.42105263157894735,39.0,0.33684210526315794,gini
0.5628798899386335,0.6895751953125,0.213488669873164,0.6327989175663453,424,9.0,36,50,0.42105263157894735,60.0,sqrt,entropy
0.5628798899386335,0.6895751953125,0.20862161764963866,0.7610102240750993,1737,,9,60,0.2894736842105263,57.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.20758469792290674,0.6507882790929627,5,13.0,58,37,0.05263157894736842,6.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21295583654594327,0.6751132077218557,209,7.0,10,43,0.39473684210526316,36.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.21186638495341215,0.7096610489351258,2000,25.0,15,60,0.4473684210526315,49.0,0.9526315789473684,gini
0.5628798899386335,0.6895751953125,0.2108907997969481,0.7594185253505175,119,17.0,27,43,0.2894736842105263,29.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2049406824352873,0.7455546717193602,9,13.0,16,5,0.2631578947368421,2.0,0.6684210526315789,gini
0.7674885740103813,0.7892578125,0.14501318743894917,0.8753762702302831,988,13.0,2,5,0.02631578947368421,15.0,,gini
0.5628798899386335,0.6895751953125,0.21304673469898275,0.6280154123026239,33,3.0,34,16,0.21052631578947367,43.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21399161663741348,0.5414280221924794,209,7.0,48,60,0.47368421052631576,37.0,0.1,gini
0.6630407330216969,0.734228515625,0.1661406258009938,0.8620574272625898,67,25.0,14,7,0.07894736842105263,43.0,1.0,entropy
0.7522171555189995,0.7833251953125,0.14926827365774725,0.8803475599403484,182,25.0,31,56,0.02631578947368421,44.0,0.8105263157894737,gini
0.5658772979246699,0.6904052734375,0.19556933614827912,0.7088101576237972,5,23.0,48,22,0.07894736842105263,16.0,0.33684210526315794,gini
0.5628798899386335,0.6895751953125,0.18468883123973673,0.8533199511855111,209,27.0,10,28,0.13157894736842105,18.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.2140956250693898,0.4946841046689453,6,27.0,53,56,0.4473684210526315,7.0,log2,gini
0.5628798899386335,0.6895751953125,0.210659017347331,0.6481079234302237,7,13.0,12,27,0.39473684210526316,31.0,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.20854261972752997,0.6190079264722538,5,9.0,26,1,0.3157894736842105,17.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.21029466718248102,0.7873027335737859,182,30.0,11,13,0.23684210526315788,14.0,log2,gini
0.5628798899386335,0.6895751953125,0.21269943211012216,0.6599823729324202,1310,1.0,5,38,0.39473684210526316,33.0,0.24210526315789474,gini
0.6742177030813725,0.73828125,0.17381944911053687,0.8008590289157838,5,3.0,56,12,0.05263157894736842,39.0,,gini
0.5628798899386335,0.6895751953125,0.1991027763792196,0.8079078998597117,562,5.0,58,37,0.18421052631578946,38.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.21405842296958705,0.5159032180571006,103,3.0,28,43,0.47368421052631576,37.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2074642431498416,0.7833136784777487,277,11.0,44,46,0.2631578947368421,16.0,0.43157894736842106,entropy
0.6595879866802657,0.7322509765625,0.16755789678645616,0.8537712993443207,10,17.0,31,21,0.05263157894736842,,0.9052631578947369,gini
0.5942335233640064,0.7020263671875,0.18411046702312323,0.8015993003191625,6,11.0,34,17,0.10526315789473684,23.0,,gini
0.5628798899386335,0.6895751953125,0.21274824878392745,0.6932645347256783,424,17.0,12,29,0.4473684210526315,46.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.20624425375188166,0.808582993854612,368,17.0,44,7,0.10526315789473684,17.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.2140782119084456,0.4940411643053343,89,7.0,19,19,0.5,14.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.21127976601245996,0.6782777056020759,16,15.0,34,32,0.21052631578947367,58.0,log2,gini
0.6776833282476802,0.7430908203125,0.16113493977563875,0.8834187155296054,488,25.0,55,18,0.02631578947368421,,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.20775597496424095,0.7348023902142139,488,15.0,12,48,0.3684210526315789,36.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2045159859177458,0.8057570662634201,89,,9,5,0.10526315789473684,35.0,log2,entropy
0.7356379968749344,0.774462890625,0.15301556445794282,0.8807491218313551,988,7.0,29,9,0.02631578947368421,20.0,0.7157894736842105,gini
0.5663716790389091,0.6910400390625,0.1786468811181932,0.8555462577565676,38,11.0,45,16,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.20406319802663075,0.819751824643743,103,7.0,17,56,0.13157894736842105,52.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.20245533597727233,0.6646469327322226,3,9.0,49,60,0.2631578947368421,51.0,1.0,gini
0.5628798899386335,0.6895751953125,0.2012496109812621,0.792858608182838,25,9.0,52,45,0.07894736842105263,25.0,log2,entropy
0.5628798899386335,0.6895751953125,0.21176467478260602,0.6714772160649538,19,11.0,54,59,0.3684210526315789,23.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.21140368098975407,0.6685882551047806,19,,44,13,0.3157894736842105,22.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.2069698171443346,0.7695176753432743,25,21.0,43,33,0.3157894736842105,44.0,0.5736842105263158,entropy
0.5968201944422631,0.702587890625,0.18625642201769416,0.7864010048584074,3,5.0,58,17,0.13157894736842105,38.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.20629103924349948,0.6918622493605645,8,25.0,24,47,0.2631578947368421,28.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.2130231689521636,0.6585372346220334,44,11.0,18,3,0.3421052631578947,,0.24210526315789474,gini
0.5628798899386335,0.6895751953125,0.20627708427479616,0.7861184162759884,424,25.0,6,43,0.2631578947368421,40.0,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.2017711804683036,0.8031690435224007,158,17.0,44,27,0.2631578947368421,26.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.21216858168504288,0.7339937114207763,89,7.0,14,27,0.3157894736842105,44.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.19518881044319517,0.8238117304995256,562,,21,19,0.15789473684210525,28.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.21119553763033316,0.7369310176871424,319,27.0,30,44,0.15789473684210525,33.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21408702706020172,0.4942832388946585,368,3.0,20,33,0.5,22.0,,gini
0.5628798899386335,0.6895751953125,0.20764105973139252,0.8025864634395671,241,17.0,16,52,0.15789473684210525,10.0,sqrt,gini
0.7270106794695953,0.76552734375,0.15753871611601522,0.8582069202773022,21,30.0,41,55,0.05263157894736842,30.0,1.0,gini
0.5628798899386335,0.6895751953125,0.19536346198214277,0.8267391797531388,119,23.0,33,26,0.18421052631578946,10.0,0.8105263157894737,gini
0.5628798899386335,0.6895751953125,0.2141167661532064,0.4917244112888691,8,25.0,16,12,0.42105263157894735,30.0,log2,gini
0.5628798899386335,0.6895751953125,0.21411494709945322,0.4934356959047522,9,27.0,10,52,0.3684210526315789,43.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21399208809542025,0.5265075956427827,58,25.0,55,59,0.4473684210526315,29.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.21008905559623603,0.7652627593495959,58,15.0,50,16,0.21052631578947367,50.0,0.24210526315789474,entropy
0.5721710970611149,0.693505859375,0.178848509181595,0.8705889084799336,488,13.0,19,29,0.05263157894736842,46.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.2113484525165333,0.7261003534393422,25,19.0,22,58,0.4473684210526315,6.0,0.2894736842105263,gini
0.567282676859177,0.691357421875,0.17902499033337205,0.841341265165686,19,23.0,46,10,0.15789473684210525,5.0,1.0,entropy
0.5628798899386335,0.6895751953125,0.1832898079288386,0.8401463112044093,33,27.0,28,4,0.15789473684210525,54.0,1.0,entropy
0.5628798899386335,0.6895751953125,0.2139177654403394,0.5762568787643817,988,,56,57,0.47368421052631576,25.0,0.1,gini
0.5628798899386335,0.6895751953125,0.2089483505481054,0.74604686800729,38,17.0,50,25,0.3421052631578947,35.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.2097744119183218,0.702167519514066,1737,13.0,19,28,0.39473684210526316,2.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.21096301359001793,0.7570431801897433,368,23.0,48,11,0.3684210526315789,60.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20715292188125503,0.7552870169289323,562,,7,42,0.3421052631578947,9.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.19059281573277542,0.7961771427708244,5,15.0,26,21,0.15789473684210525,30.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.2056592995004256,0.7795186450338651,44,15.0,50,54,0.3421052631578947,17.0,,entropy
0.6014230609492189,0.7055419921875,0.18566201311437477,0.7712110279924544,3,1.0,24,15,0.05263157894736842,50.0,0.8105263157894737,gini
0.7026748770634433,0.748095703125,0.16938015452894112,0.7988358213589076,3,13.0,14,54,0.0,40.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.21371779407755032,0.5380155605754852,10,30.0,44,8,0.47368421052631576,14.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.20018110905311176,0.8371908710974914,424,9.0,40,39,0.07894736842105263,50.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.20779226343556365,0.67599380233362,8,,21,37,0.3157894736842105,26.0,0.9526315789473684,gini
0.5628798899386335,0.6895751953125,0.19489429348950207,0.8040851748927127,6,13.0,8,45,0.23684210526315788,55.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.20835217566458977,0.7428485945438231,858,1.0,24,35,0.3421052631578947,43.0,0.7157894736842105,gini
0.5628798899386335,0.6895751953125,0.21392262653657715,0.536694686060757,78,19.0,2,55,0.3421052631578947,53.0,0.1,gini
0.5628798899386335,0.6895751953125,0.2111241087335302,0.7657311345233727,182,21.0,42,58,0.3684210526315789,46.0,0.2894736842105263,entropy
0.5628798899386335,0.6895751953125,0.2137854205933178,0.5890193574049103,647,15.0,41,52,0.4473684210526315,50.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.1908065516215368,0.8356252767499035,182,15.0,22,55,0.18421052631578946,54.0,,entropy
0.5628798899386335,0.6895751953125,0.21354383774882207,0.5934530849004139,58,13.0,50,30,0.47368421052631576,40.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.21309270147400605,0.6255409331597775,33,,33,55,0.2631578947368421,12.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21416758971904887,0.48289083629861657,38,15.0,23,18,0.5,45.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.2094695101575323,0.7316927672150186,2000,11.0,7,16,0.3421052631578947,32.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.21301334944580094,0.6500459611064274,1137,30.0,43,46,0.39473684210526316,29.0,sqrt,gini
0.5628798899386335,0.6895751953125,0.1897381157082885,0.8381076359340185,29,13.0,27,45,0.18421052631578946,20.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.21257930797187022,0.6853111366771578,67,21.0,29,48,0.4473684210526315,22.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.18701945126866665,0.8454884153299659,25,17.0,18,15,0.07894736842105263,47.0,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.20826939090865193,0.7007479217261301,9,9.0,14,14,0.39473684210526316,18.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.21023783604587445,0.6418040296387009,8,11.0,20,15,0.2894736842105263,12.0,0.4789473684210527,gini
0.674925675175847,0.7416015625,0.1632796594068762,0.8783734286122209,119,7.0,19,3,0.02631578947368421,36.0,0.4789473684210527,gini
0.7513224711167114,0.783984375,0.14853419597443457,0.8848520337780892,488,30.0,8,56,0.0,37.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.20000310955322603,0.8362915996741338,67,27.0,23,12,0.02631578947368421,17.0,0.1,gini
0.5628798899386335,0.6895751953125,0.21340666826915317,0.5484484637295692,6,23.0,33,5,0.47368421052631576,41.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.20580987992862937,0.8089247593193845,137,7.0,53,37,0.23684210526315788,6.0,0.38421052631578945,gini
0.5628798899386335,0.6895751953125,0.21414235384253405,0.4849600850153427,89,25.0,40,39,0.5,15.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2136818537992089,0.5789416269236227,58,27.0,21,56,0.47368421052631576,28.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.19049954124163787,0.8439898848671673,103,5.0,50,14,0.15789473684210525,17.0,0.8578947368421053,gini
0.5628798899386335,0.6895751953125,0.1988285591183896,0.781425503642187,12,13.0,13,36,0.05263157894736842,11.0,sqrt,entropy
0.5628798899386335,0.6895751953125,0.19258338292289595,0.8322515470672011,58,30.0,20,3,0.18421052631578946,19.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.19638004464288994,0.8167748258020119,1137,27.0,6,44,0.18421052631578946,17.0,0.8105263157894737,gini
0.5628798899386335,0.6895751953125,0.1919450436266694,0.847306964571209,182,5.0,36,15,0.10526315789473684,60.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.1964416993582577,0.8008945587131642,6,1.0,12,51,0.23684210526315788,39.0,0.6684210526315789,entropy
0.5628798899386335,0.6895751953125,0.19779035380281487,0.8267227792432195,58,5.0,31,45,0.23684210526315788,45.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.2141234209054974,0.4873656764475939,78,30.0,30,6,0.5,3.0,1.0,entropy
0.5628798899386335,0.6895751953125,0.19799417186812823,0.8129736943756622,1508,15.0,3,6,0.18421052631578946,44.0,0.6684210526315789,gini
0.5628798899386335,0.6895751953125,0.2039937873839195,0.8081902865682817,241,15.0,38,3,0.13157894736842105,31.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2140930129514203,0.4946666530227789,25,9.0,39,28,0.39473684210526316,6.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.19630198795481948,0.8291057677655773,51,19.0,22,43,0.07894736842105263,55.0,0.19473684210526315,entropy
0.5628798899386335,0.6895751953125,0.20816717682828786,0.7491345702909775,51,30.0,20,43,0.3157894736842105,53.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.2038857785934039,0.7925165781937122,319,3.0,22,17,0.2631578947368421,8.0,0.7631578947368421,gini
0.5628798899386335,0.6895751953125,0.19452973698921872,0.822993292149676,368,27.0,28,4,0.15789473684210525,34.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.19597215757909056,0.8270363798255073,488,27.0,50,4,0.15789473684210525,18.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.2140796616291043,0.49927259283360365,29,27.0,58,45,0.39473684210526316,8.0,sqrt,gini
0.7966981271377189,0.8057373046875,0.13270066533311897,0.8773473247225088,119,9.0,21,36,0.0,36.0,1.0,gini
0.5938922666460782,0.70263671875,0.17711447735083047,0.8507670893000109,19,5.0,31,8,0.10526315789473684,32.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2116122175130168,0.739485362301256,78,15.0,28,54,0.39473684210526316,31.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.214099558607644,0.4902111649186132,89,7.0,26,13,0.5,33.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.21409178021849806,0.49677005322578055,25,25.0,23,60,0.42105263157894735,18.0,sqrt,entropy
0.5628798899386335,0.6895751953125,0.21338934777183732,0.6290390658614824,158,30.0,57,10,0.3684210526315789,35.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.20864982010869237,0.7714066089460605,33,23.0,31,60,0.2631578947368421,56.0,0.33684210526315794,gini
0.5628798899386335,0.6895751953125,0.20976106989815896,0.730038863500352,858,23.0,16,55,0.3421052631578947,3.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.203581324874421,0.8179724110844893,119,23.0,26,43,0.10526315789473684,32.0,log2,gini
0.5628798899386335,0.6895751953125,0.21333024194754388,0.6397157838966901,78,19.0,57,7,0.3684210526315789,7.0,0.24210526315789474,entropy
0.5628798899386335,0.6895751953125,0.2115008632341416,0.5619251720469876,2,7.0,28,56,0.10526315789473684,5.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.20154424248690161,0.8099532021612754,33,23.0,43,6,0.2631578947368421,55.0,0.8578947368421053,entropy
0.7702021393394293,0.7909423828125,0.14378031274235173,0.8769064183144966,1310,30.0,57,35,0.02631578947368421,40.0,,gini
0.5628798899386335,0.6895751953125,0.20032540670352997,0.8473789708847091,488,17.0,16,48,0.05263157894736842,28.0,0.1473684210526316,gini
0.5755657020798071,0.6950927734375,0.18519172324295155,0.8657087126038266,58,9.0,46,20,0.0,3.0,0.5263157894736842,gini
0.5628798899386335,0.6895751953125,0.20244613981532344,0.7647066317021161,29,21.0,25,28,0.10526315789473684,16.0,0.24210526315789474,entropy
0.6585885002465028,0.733154296875,0.1650656164011254,0.8757302595046559,858,9.0,12,12,0.05263157894736842,40.0,0.7631578947368421,gini
0.5628798899386335,0.6895751953125,0.20552924984722684,0.7950698368657428,1737,7.0,16,30,0.21052631578947367,30.0,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.18582837668434515,0.8441544190150687,319,17.0,45,35,0.13157894736842105,5.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.2040547418210664,0.8037124879232451,988,17.0,42,28,0.21052631578947367,30.0,0.4789473684210527,gini
0.5628798899386335,0.6895751953125,0.20749581999504169,0.7630139960531575,44,30.0,8,16,0.3157894736842105,37.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.2121639722479724,0.7303662889606957,1137,17.0,3,54,0.3157894736842105,18.0,sqrt,gini
0.5628798899386335,0.6895751953125,0.20681806992154556,0.795850322932027,1508,30.0,55,58,0.23684210526315788,50.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.20627655464574138,0.7502744892643836,19,11.0,41,17,0.10526315789473684,41.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.20885323605541378,0.7859931291887519,158,27.0,4,38,0.2894736842105263,47.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20005272580505684,0.8018698530434956,29,19.0,49,27,0.13157894736842105,13.0,0.2894736842105263,entropy
0.5628798899386335,0.6895751953125,0.21196633031443524,0.7591202671807349,2000,15.0,55,11,0.21052631578947367,60.0,0.1,entropy
0.5628798899386335,0.6895751953125,0.19257832064294594,0.832217827173292,33,5.0,31,5,0.10526315789473684,49.0,0.38421052631578945,entropy
0.5628798899386335,0.6895751953125,0.20921386590714866,0.7787084347836438,89,21.0,7,51,0.3157894736842105,,0.43157894736842106,gini
0.5628798899386335,0.6895751953125,0.1990514553173893,0.818196922648972,319,21.0,45,48,0.21052631578947367,38.0,0.7631578947368421,entropy
0.5628798899386335,0.6895751953125,0.21412658921080588,0.4876996732497728,8,13.0,32,2,0.5,57.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.207230620847221,0.7590057281356526,103,13.0,43,5,0.3684210526315789,60.0,0.9526315789473684,entropy
0.5640744306734558,0.690087890625,0.1903508739046133,0.8784932024550367,745,25.0,9,9,0.02631578947368421,3.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.21102394710984038,0.6264090255152535,9,5.0,17,57,0.4473684210526315,9.0,0.7631578947368421,entropy
0.5743425153624303,0.694384765625,0.17748554040914827,0.8544485095340493,424,25.0,39,48,0.10526315789473684,57.0,1.0,gini
0.5628798899386335,0.6895751953125,0.20514013060020703,0.7825751264826677,1737,25.0,19,3,0.2894736842105263,14.0,0.9052631578947369,entropy
0.5628798899386335,0.6895751953125,0.20594407233479534,0.7674866364733001,21,21.0,8,44,0.2894736842105263,35.0,0.8105263157894737,entropy
0.5953156165884307,0.702294921875,0.18188400114375433,0.7963963986540723,5,23.0,19,13,0.07894736842105263,55.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.21410385004402607,0.49004215474020335,368,11.0,43,41,0.5,2.0,log2,entropy
0.5628798899386335,0.6895751953125,0.18904091241032475,0.8293746428486155,21,7.0,52,37,0.15789473684210525,5.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.20536961755412603,0.7976904239469164,988,11.0,54,56,0.18421052631578946,22.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20721532044192664,0.7670231410777293,25,7.0,10,35,0.21052631578947367,52.0,0.19473684210526315,gini
0.5628798899386335,0.6895751953125,0.20826357631863446,0.7921066768244018,368,,10,1,0.2894736842105263,51.0,0.38421052631578945,entropy
0.5834724614162766,0.697119140625,0.1859631514900685,0.769794576652092,3,9.0,18,4,0.10526315789473684,48.0,1.0,gini
0.5628798899386335,0.6895751953125,0.20053988102850462,0.7522321504709195,6,30.0,30,50,0.2894736842105263,33.0,0.6684210526315789,gini
0.5628798899386335,0.6895751953125,0.2112076230839235,0.7293698535655828,58,13.0,41,3,0.42105263157894735,20.0,0.9052631578947369,gini
0.5628798899386335,0.6895751953125,0.21412862794521006,0.49125554883338846,5,30.0,56,26,0.3421052631578947,44.0,0.1473684210526316,entropy
0.6040608561069444,0.707373046875,0.1733355869118916,0.8687487378533725,119,27.0,6,58,0.05263157894736842,21.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.21314944900499536,0.5636066767895961,6,7.0,19,40,0.47368421052631576,36.0,0.9526315789473684,entropy
0.5628798899386335,0.6895751953125,0.2141051801591952,0.4897368797138849,44,17.0,31,33,0.5,28.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.2009852652407785,0.802723514899369,745,11.0,29,29,0.18421052631578946,27.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.20661617307028912,0.7852986413820368,562,25.0,48,7,0.2631578947368421,28.0,0.5263157894736842,entropy
0.5628798899386335,0.6895751953125,0.20827349764790665,0.720174096007165,424,7.0,45,60,0.39473684210526316,5.0,,gini
0.5628798899386335,0.6895751953125,0.21054330993194198,0.6486521265982927,7,25.0,8,48,0.2894736842105263,52.0,0.2894736842105263,gini
0.5628798899386335,0.6895751953125,0.20739809346389598,0.7502965979314056,988,19.0,44,8,0.3421052631578947,23.0,0.8578947368421053,entropy
0.5628798899386335,0.6895751953125,0.20212395727816243,0.7106299181081329,5,17.0,40,20,0.2894736842105263,7.0,0.6684210526315789,gini
0.5650684466495902,0.690380859375,0.18269720136325165,0.8570487003953318,137,30.0,16,55,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5628798899386335,0.6895751953125,0.21045206836343797,0.6503362626621021,9,15.0,38,15,0.3421052631578947,55.0,0.5736842105263158,gini
0.5628798899386335,0.6895751953125,0.20417230404686845,0.8006005398942057,1508,15.0,3,12,0.21052631578947367,45.0,0.4789473684210527,entropy
0.570614826603223,0.6927490234375,0.17927726879854494,0.8558267371053253,38,,13,56,0.10526315789473684,37.0,0.8578947368421053,entropy
0.5758295353712695,0.6947021484375,0.1931516074043965,0.75832606761507,6,7.0,49,41,0.0,6.0,0.24210526315789474,gini
0.5628798899386335,0.6895751953125,0.19418058056665907,0.8261498194934539,44,25.0,31,22,0.13157894736842105,24.0,0.4789473684210527,entropy
0.5628798899386335,0.6895751953125,0.1895461715979572,0.8519163292762956,858,3.0,58,4,0.10526315789473684,11.0,0.6210526315789474,gini
0.5628798899386335,0.6895751953125,0.20904451957664083,0.7314319879694324,241,3.0,19,29,0.3421052631578947,32.0,0.6210526315789474,entropy
0.5628798899386335,0.6895751953125,0.21159601144684287,0.7175458794867421,51,15.0,15,49,0.42105263157894735,8.0,0.7157894736842105,entropy
0.5628798899386335,0.6895751953125,0.2140921999676913,0.49753917170602957,9,17.0,45,44,0.47368421052631576,32.0,0.24210526315789474,entropy
0.6168491476855543,0.7089111328125,0.18421824782153293,0.7571461080079388,4,13.0,27,39,0.02631578947368421,,0.33684210526315794,entropy
0.5628798899386335,0.6895751953125,0.21345775343831286,0.5650396400185529,16,7.0,50,17,0.23684210526315788,21.0,0.1473684210526316,gini
0.5628798899386335,0.6895751953125,0.20628384659928453,0.7638248049637577,1737,25.0,13,9,0.3157894736842105,35.0,0.9526315789473684,gini
