,f1,accuracy,roc_auc,eval_metric,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,reg_alpha,reg_lambda
0,0.9833287024173382,0.9833333333333333,1.0,logloss,100,6,0.3,1.0,1.0,1,0.0,0.0,1.0
1,0.962834020112548,0.9628378378378378,0.9964390065741418,logloss,50,10,0.05,0.7,0.7,1,0.0,1.0,1.0
2,0.8581016299137105,0.8581081081081081,0.9286888239590942,logloss,50,6,0.05,0.5,0.7,7,0.1,1.0,2.0
3,0.9797288042733872,0.9797297297297297,0.9976716581446311,logloss,100,15,0.1,0.9,0.7,3,0.2,0.0,1.0
4,0.9560765692239205,0.956081081081081,0.9947041636230826,logloss,50,10,0.1,0.9,0.5,7,0.0,1.0,1.0
5,0.9493237459339154,0.9493243243243243,0.9897735573411248,logloss,200,6,0.01,0.5,0.7,5,0.0,0.01,1.0
6,0.962827231108219,0.9628378378378378,0.9919649379108839,logloss,200,15,0.1,0.7,0.9,5,0.1,0.1,1.0
7,0.972971739031183,0.972972972972973,0.9971694667640614,logloss,100,6,0.2,1.0,0.9,3,0.2,0.0,1.5
