mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bylevel,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2824894428253173,0.060023167656833215,0.012975406646728516,0.011484028732150969,0.55,11,105,5.0,0.3775,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 11), ('model__iterations', 105), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.3775)])",0.9251362563246976,0.9381593200781353,0.9353764258186371,0.930691787987785,0.9404702155594106,0.9339668011537331,0.00548749284781471,16
42.503348445892335,0.04943516972087617,0.013105201721191406,0.004178551846073844,1.0,16,11,15.0,0.5,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 16), ('model__iterations', 11), ('model__l2_leaf_reg', 15.0), ('model__learning_rate', 0.5)])",0.9124319855298617,0.9204729050239526,0.9184141999352631,0.912245401435608,0.9214537440127437,0.9170036471874857,0.003933694540540048,54
7.964873266220093,0.4635133164486291,0.012638378143310546,0.0038207288515252685,0.55,16,4,7.0,0.01,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 16), ('model__iterations', 4), ('model__l2_leaf_reg', 7.0), ('model__learning_rate', 0.01)])",0.8915235332264727,0.9032066963802523,0.9043963524258768,0.8923271287719259,0.9114424029279518,0.9005792227464958,0.007610326510581048,76
0.11892910003662109,0.004866772291112803,0.006363439559936524,0.001099525344088319,1.0,3,34,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 3), ('model__iterations', 34), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.9075656557357417,0.9111145201931008,0.9120058202616876,0.9079582471083568,0.9121297781366191,0.9101548042871013,0.0019887880794686526,67
0.19292259216308594,0.009197807640298913,0.00516977310180664,0.0007661612641788856,0.775,7,25,11.0,0.5,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 7), ('model__iterations', 25), ('model__l2_leaf_reg', 11.0), ('model__learning_rate', 0.5)])",0.9220454956813635,0.9239327863777935,0.92806018351827,0.9211167240691642,0.9259300174450252,0.9242170414183233,0.002534261531480521,44
20.953749322891234,0.8689353060249668,0.014925861358642578,0.009731877659209414,0.775,16,6,3.0,0.5,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 16), ('model__iterations', 6), ('model__l2_leaf_reg', 3.0), ('model__learning_rate', 0.5)])",0.9084124353205013,0.9089984807688868,0.9171870472809887,0.9071232741366287,0.9182215954621114,0.9119885665938234,0.004717525816491002,63
2.22922887802124,0.0883137646022375,0.030095958709716798,0.02253931448527741,0.775,13,13,13.0,0.255,"OrderedDict([('model__colsample_bylevel', 0.775), ('model__depth', 13), ('model__iterations', 13), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.255)])",0.9152583738860816,0.9179548499429568,0.9219666992775892,0.9134664925801057,0.9228850180087456,0.9183062867390959,0.00366606841382626,51
43.56112523078919,0.5066705305175765,0.03765029907226562,0.035603630801045,0.55,16,21,13.0,0.1325,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 16), ('model__iterations', 21), ('model__l2_leaf_reg', 13.0), ('model__learning_rate', 0.1325)])",0.9118706491885863,0.9155022815752828,0.9188730562253523,0.9092749585695807,0.9214046457835532,0.9153851182684711,0.004429440018687609,56
4.403365755081177,0.04492501339040379,0.009493780136108399,0.003500692569478233,1.0,11,77,7.0,0.1325,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 11), ('model__iterations', 77), ('model__l2_leaf_reg', 7.0), ('model__learning_rate', 0.1325)])",0.9266582160509754,0.9322818875574942,0.933469474842916,0.9254870726180995,0.934666926099285,0.930512715433754,0.0037214006412392463,33
0.19774861335754396,0.010428242781395123,0.007932376861572266,0.00507784934073707,0.1,13,56,5.0,0.255,"OrderedDict([('model__colsample_bylevel', 0.1), ('model__depth', 13), ('model__iterations', 56), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.255)])",0.9075388243740334,0.9151036008900129,0.9142647934176853,0.9098709565183658,0.9179474636824643,0.9129451277765124,0.0037443967072478363,61
0.29727959632873535,0.018523121140727912,0.006093740463256836,0.0021696509000916756,1.0,11,4,5.0,0.3775,"OrderedDict([('model__colsample_bylevel', 1.0), ('model__depth', 11), ('model__iterations', 4), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.3775)])",0.9052005545754445,0.9086869641117652,0.9067633719936427,0.9045950184088051,0.9106037930503578,0.907169940428003,0.002225610326277914,70
2.9349381923675537,0.016688324492387382,0.005977773666381836,0.001274072825398336,0.55,11,90,5.0,0.3775,"OrderedDict([('model__colsample_bylevel', 0.55), ('model__depth', 11), ('model__iterations', 90), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.3775)])",0.9253154352486479,0.9384697756079576,0.9351912466949619,0.9299071255472029,0.9405162830337129,0.9338799732264966,0.005585000650388577,18
0.13177957534790039,0.009316232764339197,0.005085182189941406,0.000945845001673806,0.325,11,3,5.0,0.3775,"OrderedDict([('model__colsample_bylevel', 0.325), ('model__depth', 11), ('model__iterations', 3), ('model__l2_leaf_reg', 5.0), ('model__learning_rate', 0.3775)])",0.8945713940089965,0.8974811566530104,0.893217261482621,0.8936270195435198,0.9008555214898707,0.8959504706356036,0.0028696074003298176,81
